account_id,customer_id,product_id,branch_id,opening_year,account_status,closing_year,opening_channel
A0026636,C0012550,P005,014,2026,ACTIVE,,DIGITAL
A0026637,C0012551,P001,016,2003,CLOSED,2024,BRANCH
A0026638,C0012551,P001,010,2015,ACTIVE,,BRANCH
A0026639,C0012551,P004,010,2012,ACTIVE,,BRANCH
A0026640,C0012552,P001,007,2019,CLOSED,2020,BRANCH
A0026641,C0012552,P003,028,2024,ACTIVE,,REMOTE_ASSISTED
A0026642,C0012553,P003,009,2024,ACTIVE,,DIGITAL
A0026643,C0012554,P003,017,2009,CLOSED,2014,BRANCH
A0026644,C0012554,P005,009,2025,ACTIVE,,REMOTE_ASSISTED
A0026645,C0012555,P002,020,2013,ACTIVE,,BRANCH
A0026646,C0012555,P002,020,2011,ACTIVE,,BRANCH
A0026647,C0012556,P001,008,1999,CLOSED,2000,BRANCH
A0026648,C0012556,P002,008,1995,CLOSED,2001,BRANCH
A0026649,C0012556,P003,008,1995,CLOSED,1999,BRANCH
A0026650,C0012556,P007,008,1997,CLOSED,1999,BRANCH
A0026651,C0012556,P001,008,2002,CLOSED,2002,BRANCH
A0026652,C0012556,P003,008,1995,CLOSED,1998,BRANCH
A0026653,C0012556,P002,008,1995,CLOSED,1995,BRANCH
A0026654,C0012556,P001,008,1997,CLOSED,2000,BRANCH
A0026655,C0012557,P001,009,2022,ACTIVE,,DIGITAL
A0026656,C0012558,P005,019,2012,CLOSED,2025,BRANCH
A0026657,C0012558,P003,019,2013,ACTIVE,,BRANCH
A0026658,C0012558,P005,019,2016,ACTIVE,,BRANCH
A0026659,C0012558,P001,025,2011,CLOSED,2025,REMOTE_ASSISTED
A0026660,C0012558,P005,033,2025,ACTIVE,,DIGITAL
A0026661,C0012560,P006,018,2015,CLOSED,2026,BRANCH
A0026662,C0012560,P005,019,2008,CLOSED,2026,BRANCH
A0026663,C0012560,P001,019,2008,CLOSED,2026,BRANCH
A0026664,C0012560,P003,019,2017,CLOSED,2026,DIGITAL
A0026665,C0012560,P004,019,2022,CLOSED,2026,REMOTE_ASSISTED
A0026666,C0012561,P005,026,2023,ACTIVE,,DIGITAL
A0026667,C0012561,P008,018,2024,CLOSED,2024,DIGITAL
A0026668,C0012562,P007,016,2017,ACTIVE,,BRANCH
A0026669,C0012562,P003,004,2018,CLOSED,2020,BRANCH
A0026670,C0012562,P004,020,2020,CLOSED,2024,REMOTE_ASSISTED
A0026671,C0012563,P001,001,2023,ACTIVE,,DIGITAL
A0026672,C0012564,P003,030,2021,ACTIVE,,DIGITAL
A0026673,C0012565,P001,015,2021,ACTIVE,,BRANCH
A0026674,C0012565,P006,014,2021,ACTIVE,,BRANCH
A0026675,C0012566,P001,001,2024,ACTIVE,,BRANCH
A0026676,C0012567,P007,028,2023,ACTIVE,,BRANCH
A0026677,C0012567,P003,028,2023,ACTIVE,,REMOTE_ASSISTED
A0026678,C0012568,P001,018,2012,CLOSED,2015,BRANCH
A0026679,C0012568,P003,023,2014,CLOSED,2026,BRANCH
A0026680,C0012569,P002,027,2016,CLOSED,2017,BRANCH
A0026681,C0012569,P003,027,2017,CLOSED,2018,BRANCH
A0026682,C0012569,P003,027,2017,CLOSED,2017,BRANCH
A0026683,C0012572,P002,025,2020,CLOSED,2020,BRANCH
A0026684,C0012573,P001,017,2023,ACTIVE,,DIGITAL
A0026685,C0012574,P005,026,2017,CLOSED,2026,BRANCH
A0026686,C0012575,P005,012,2002,ACTIVE,,BRANCH
A0026687,C0012575,P001,012,2003,ACTIVE,,BRANCH
A0026688,C0012575,P003,012,2014,ACTIVE,,BRANCH
A0026689,C0012575,P004,019,2013,CLOSED,2017,BRANCH
A0026690,C0012575,P005,012,2012,CLOSED,2021,BRANCH
A0026691,C0012575,P003,012,2007,CLOSED,2012,BRANCH
A0026692,C0012575,P001,012,2005,ACTIVE,,BRANCH
A0026693,C0012575,P002,012,2011,CLOSED,2018,BRANCH
A0026694,C0012576,P008,005,2004,CLOSED,2011,BRANCH
A0026695,C0012577,P007,037,2026,ACTIVE,,DIGITAL
A0026696,C0012577,P001,037,2026,ACTIVE,,DIGITAL
A0026697,C0012578,P003,013,2002,CLOSED,2002,BRANCH
A0026698,C0012578,P001,007,2003,CLOSED,2004,BRANCH
A0026699,C0012579,P004,031,2025,ACTIVE,,REMOTE_ASSISTED
A0026700,C0012580,P005,015,2014,CLOSED,2019,BRANCH
A0026701,C0012580,P004,010,2021,ACTIVE,,BRANCH
A0026702,C0012580,P005,015,2021,ACTIVE,,REMOTE_ASSISTED
A0026703,C0012580,P002,015,2026,ACTIVE,,BRANCH
A0026704,C0012581,P001,005,1998,CLOSED,2007,BRANCH
A0026705,C0012581,P001,005,2000,CLOSED,2006,BRANCH
A0026706,C0012582,P003,017,2019,CLOSED,2025,BRANCH
A0026707,C0012582,P007,037,2019,CLOSED,2020,BRANCH
A0026708,C0012583,P005,017,2026,ACTIVE,,BRANCH
A0026709,C0012583,P002,002,2026,ACTIVE,,DIGITAL
A0026710,C0012584,P002,020,2013,CLOSED,2013,BRANCH
A0026711,C0012585,P007,017,2020,ACTIVE,,BRANCH
A0026712,C0012585,P003,026,2025,ACTIVE,,REMOTE_ASSISTED
A0026713,C0012586,P005,001,2006,CLOSED,2008,BRANCH
A0026714,C0012587,P005,011,2007,CLOSED,2009,BRANCH
A0026715,C0012587,P001,011,2007,CLOSED,2014,BRANCH
A0026716,C0012588,P005,015,2021,ACTIVE,,BRANCH
A0026717,C0012589,P001,015,2024,CLOSED,2026,DIGITAL
A0026718,C0012589,P003,013,2026,CLOSED,2026,BRANCH
A0026719,C0012590,P005,028,2018,CLOSED,2025,BRANCH
A0026720,C0012590,P001,020,2019,CLOSED,2025,REMOTE_ASSISTED
A0026721,C0012591,P003,028,2022,CLOSED,2023,BRANCH
A0026722,C0012591,P001,028,2026,ACTIVE,,BRANCH
A0026723,C0012592,P001,005,2024,ACTIVE,,BRANCH
A0026724,C0012593,P001,023,2021,ACTIVE,,BRANCH
A0026725,C0012594,P001,023,2012,CLOSED,2016,BRANCH
A0026726,C0012594,P008,018,2019,ACTIVE,,REMOTE_ASSISTED
A0026727,C0012594,P001,023,2013,ACTIVE,,BRANCH
A0026728,C0012594,P007,023,2024,ACTIVE,,REMOTE_ASSISTED
A0026729,C0012595,P001,031,2025,CLOSED,2025,DIGITAL
A0026730,C0012596,P001,013,2021,ACTIVE,,BRANCH
A0026731,C0012596,P002,013,2021,ACTIVE,,REMOTE_ASSISTED
A0026732,C0012597,P005,015,2026,ACTIVE,,REMOTE_ASSISTED
A0026733,C0012599,P005,026,2022,ACTIVE,,DIGITAL
A0026734,C0012600,P005,017,2020,ACTIVE,,BRANCH
A0026735,C0012600,P007,018,2024,ACTIVE,,DIGITAL
A0026736,C0012601,P001,034,2025,CLOSED,2025,BRANCH
A0026737,C0012602,P001,008,2020,ACTIVE,,REMOTE_ASSISTED
A0026738,C0012602,P005,009,2020,CLOSED,2023,DIGITAL
A0026739,C0012602,P005,009,2020,ACTIVE,,BRANCH
A0026740,C0012602,P001,009,2020,ACTIVE,,BRANCH
A0026741,C0012602,P001,009,2020,ACTIVE,,BRANCH
A0026742,C0012603,P004,031,2020,ACTIVE,,BRANCH
A0026743,C0012604,P001,023,2014,ACTIVE,,BRANCH
A0026744,C0012604,P004,029,2017,ACTIVE,,BRANCH
A0026745,C0012604,P004,009,2012,ACTIVE,,BRANCH
A0026746,C0012604,P001,023,2016,CLOSED,2022,BRANCH
A0026747,C0012604,P001,023,2016,CLOSED,2017,BRANCH
A0026748,C0012604,P003,027,2017,ACTIVE,,BRANCH
A0026749,C0012604,P007,005,2017,CLOSED,2017,REMOTE_ASSISTED
A0026750,C0012604,P004,027,2018,CLOSED,2019,BRANCH
A0026751,C0012604,P008,011,2016,ACTIVE,,BRANCH
A0026752,C0012604,P007,023,2016,CLOSED,2022,BRANCH
A0026753,C0012604,P003,023,2023,ACTIVE,,DIGITAL
A0026754,C0012605,P002,004,2015,CLOSED,2016,BRANCH
A0026755,C0012606,P005,021,2022,CLOSED,2023,BRANCH
A0026756,C0012606,P007,036,2026,ACTIVE,,DIGITAL
A0026757,C0012607,P003,007,2014,ACTIVE,,BRANCH
A0026758,C0012608,P006,017,2025,ACTIVE,,DIGITAL
A0026759,C0012609,P005,026,2015,CLOSED,2025,BRANCH
A0026760,C0012609,P004,020,2015,CLOSED,2025,BRANCH
A0026761,C0012609,P002,020,2023,CLOSED,2025,DIGITAL
A0026762,C0012610,P001,015,2010,ACTIVE,,BRANCH
A0026763,C0012610,P001,015,2012,ACTIVE,,BRANCH
A0026764,C0012610,P005,013,2010,ACTIVE,,BRANCH
A0026765,C0012610,P001,015,2016,ACTIVE,,BRANCH
A0026766,C0012610,P004,013,2026,CLOSED,2026,DIGITAL
A0026767,C0012611,P008,019,2024,ACTIVE,,DIGITAL
A0026768,C0012611,P002,027,2025,ACTIVE,,DIGITAL
A0026769,C0012612,P003,026,2019,CLOSED,2020,BRANCH
A0026770,C0012612,P003,026,2019,CLOSED,2020,BRANCH
A0026771,C0012612,P001,026,2023,ACTIVE,,BRANCH
A0026772,C0012613,P002,011,2022,ACTIVE,,DIGITAL
A0026773,C0012614,P001,003,2008,CLOSED,2021,BRANCH
A0026774,C0012614,P008,003,2009,CLOSED,2015,BRANCH
A0026775,C0012615,P001,018,2006,ACTIVE,,BRANCH
A0026776,C0012615,P003,006,2008,ACTIVE,,BRANCH
A0026777,C0012615,P001,006,2021,ACTIVE,,REMOTE_ASSISTED
A0026778,C0012615,P001,006,2025,ACTIVE,,REMOTE_ASSISTED
A0026779,C0012617,P001,037,2019,CLOSED,2023,BRANCH
A0026780,C0012618,P001,005,2020,ACTIVE,,BRANCH
A0026781,C0012618,P007,037,2020,CLOSED,2020,BRANCH
A0026782,C0012619,P007,011,2014,ACTIVE,,BRANCH
A0026783,C0012619,P003,026,2017,ACTIVE,,REMOTE_ASSISTED
A0026784,C0012619,P008,017,2023,ACTIVE,,BRANCH
A0026785,C0012620,P003,019,2013,ACTIVE,,BRANCH
A0026786,C0012621,P002,025,2025,ACTIVE,,REMOTE_ASSISTED
A0026787,C0012622,P003,037,2026,ACTIVE,,DIGITAL
A0026788,C0012623,P005,011,2004,CLOSED,2024,BRANCH
A0026789,C0012623,P008,006,2024,CLOSED,2024,DIGITAL
A0026790,C0012625,P005,036,2019,CLOSED,2019,BRANCH
A0026791,C0012625,P001,036,2019,CLOSED,2022,REMOTE_ASSISTED
A0026792,C0012626,P002,022,2017,CLOSED,2019,BRANCH
A0026793,C0012627,P001,027,2020,ACTIVE,,BRANCH
A0026794,C0012628,P005,026,2019,CLOSED,2022,BRANCH
A0026795,C0012628,P001,019,2019,CLOSED,2022,BRANCH
A0026796,C0012629,P002,010,2015,ACTIVE,,BRANCH
A0026797,C0012629,P001,005,2016,ACTIVE,,BRANCH
A0026798,C0012629,P001,022,2015,ACTIVE,,BRANCH
A0026799,C0012630,P005,021,2026,ACTIVE,,DIGITAL
A0026800,C0012630,P003,021,2026,ACTIVE,,DIGITAL
A0026801,C0012632,P002,018,2015,CLOSED,2018,BRANCH
A0026802,C0012632,P002,018,2010,CLOSED,2026,BRANCH
A0026803,C0012632,P005,020,2012,CLOSED,2026,BRANCH
A0026804,C0012632,P003,005,2008,CLOSED,2026,BRANCH
A0026805,C0012633,P001,006,1990,CLOSED,1999,BRANCH
A0026806,C0012633,P001,012,1998,CLOSED,1999,BRANCH
A0026807,C0012634,P001,007,1995,CLOSED,2014,BRANCH
A0026808,C0012634,P003,007,1996,CLOSED,2024,BRANCH
A0026809,C0012635,P002,037,2025,ACTIVE,,BRANCH
A0026810,C0012636,P001,019,2021,ACTIVE,,REMOTE_ASSISTED
A0026811,C0012636,P005,002,2022,ACTIVE,,BRANCH
A0026812,C0012637,P001,030,2019,ACTIVE,,BRANCH
A0026813,C0012637,P004,007,2019,ACTIVE,,BRANCH
A0026814,C0012637,P003,030,2019,ACTIVE,,BRANCH
A0026815,C0012638,P008,015,2018,CLOSED,2022,BRANCH
A0026816,C0012638,P005,032,2017,CLOSED,2022,BRANCH
A0026817,C0012639,P003,032,2021,ACTIVE,,BRANCH
A0026818,C0012639,P005,017,2025,ACTIVE,,DIGITAL
A0026819,C0012640,P003,023,2016,CLOSED,2021,BRANCH
A0026820,C0012641,P003,017,2008,CLOSED,2025,BRANCH
A0026821,C0012641,P005,023,2013,CLOSED,2019,BRANCH
A0026822,C0012641,P008,017,2022,CLOSED,2025,BRANCH
A0026823,C0012641,P001,017,2025,CLOSED,2025,DIGITAL
A0026824,C0012642,P001,013,2002,CLOSED,2008,BRANCH
A0026825,C0012643,P001,017,2026,ACTIVE,,DIGITAL
A0026826,C0012644,P004,025,2025,ACTIVE,,DIGITAL
A0026827,C0012645,P005,025,2013,CLOSED,2016,BRANCH
A0026828,C0012646,P001,025,2017,ACTIVE,,BRANCH
A0026829,C0012646,P001,025,2019,ACTIVE,,DIGITAL
A0026830,C0012647,P002,019,2006,ACTIVE,,BRANCH
A0026831,C0012647,P007,017,2011,CLOSED,2016,BRANCH
A0026832,C0012647,P008,017,2011,CLOSED,2023,BRANCH
A0026833,C0012647,P008,017,2022,CLOSED,2023,BRANCH
A0026834,C0012648,P008,012,2009,CLOSED,2025,REMOTE_ASSISTED
A0026835,C0012648,P001,012,2005,CLOSED,2026,BRANCH
A0026836,C0012649,P007,023,2011,CLOSED,2016,BRANCH
A0026837,C0012649,P005,018,2013,CLOSED,2014,BRANCH
A0026838,C0012650,P005,004,2012,CLOSED,2021,BRANCH
A0026839,C0012650,P005,004,2008,ACTIVE,,BRANCH
A0026840,C0012651,P002,013,2025,ACTIVE,,BRANCH
A0026841,C0012652,P005,026,2024,CLOSED,2026,DIGITAL
A0026842,C0012653,P003,031,2025,ACTIVE,,REMOTE_ASSISTED
A0026843,C0012654,P001,025,2020,ACTIVE,,BRANCH
A0026844,C0012654,P001,015,2025,ACTIVE,,BRANCH
A0026845,C0012655,P006,005,2024,ACTIVE,,DIGITAL
A0026846,C0012656,P007,001,2007,CLOSED,2013,BRANCH
A0026847,C0012657,P004,028,2026,ACTIVE,,DIGITAL
A0026848,C0012658,P008,005,2011,CLOSED,2012,BRANCH
A0026849,C0012658,P002,005,2006,CLOSED,2009,BRANCH
A0026850,C0012659,P001,031,2024,ACTIVE,,DIGITAL
A0026851,C0012659,P001,031,2026,ACTIVE,,REMOTE_ASSISTED
A0026852,C0012660,P008,031,2023,ACTIVE,,BRANCH
A0026853,C0012661,P002,017,2024,ACTIVE,,BRANCH
A0026854,C0012662,P008,001,2021,CLOSED,2023,BRANCH
A0026855,C0012662,P001,002,2023,ACTIVE,,REMOTE_ASSISTED
A0026856,C0012662,P007,002,2024,ACTIVE,,BRANCH
A0026857,C0012663,P005,015,2019,ACTIVE,,BRANCH
A0026858,C0012663,P002,030,2019,CLOSED,2023,BRANCH
A0026859,C0012664,P001,017,2007,ACTIVE,,BRANCH
A0026860,C0012664,P005,003,2024,ACTIVE,,DIGITAL
A0026861,C0012665,P004,018,2009,CLOSED,2017,BRANCH
A0026862,C0012665,P005,018,2025,ACTIVE,,DIGITAL
A0026863,C0012666,P005,037,2021,ACTIVE,,BRANCH
A0026864,C0012666,P001,037,2025,ACTIVE,,REMOTE_ASSISTED
A0026865,C0012667,P005,027,2020,ACTIVE,,BRANCH
A0026866,C0012667,P005,027,2021,ACTIVE,,BRANCH
A0026867,C0012667,P008,027,2022,ACTIVE,,BRANCH
A0026868,C0012667,P005,027,2025,ACTIVE,,DIGITAL
A0026869,C0012669,P001,020,2024,ACTIVE,,DIGITAL
A0026870,C0012670,P006,019,2026,ACTIVE,,DIGITAL
A0026871,C0012671,P001,025,2022,ACTIVE,,REMOTE_ASSISTED
A0026872,C0012672,P001,011,2006,CLOSED,2006,BRANCH
A0026873,C0012673,P002,015,2004,ACTIVE,,BRANCH
A0026874,C0012675,P005,001,2002,CLOSED,2026,BRANCH
A0026875,C0012675,P005,001,2007,ACTIVE,,BRANCH
A0026876,C0012675,P001,001,2005,CLOSED,2012,BRANCH
A0026877,C0012675,P002,009,2005,ACTIVE,,BRANCH
A0026878,C0012676,P003,013,2026,ACTIVE,,BRANCH
A0026879,C0012676,P001,015,2026,ACTIVE,,DIGITAL
A0026880,C0012677,P001,001,1989,CLOSED,2023,BRANCH
A0026881,C0012677,P001,001,2010,ACTIVE,,BRANCH
A0026882,C0012677,P008,001,2021,CLOSED,2025,BRANCH
A0026883,C0012677,P001,001,2021,ACTIVE,,REMOTE_ASSISTED
A0026884,C0012678,P004,026,2019,ACTIVE,,BRANCH
A0026885,C0012679,P005,025,2023,ACTIVE,,REMOTE_ASSISTED
A0026886,C0012680,P005,005,2014,CLOSED,2019,REMOTE_ASSISTED
A0026887,C0012680,P005,005,2014,CLOSED,2022,BRANCH
A0026888,C0012680,P001,005,2016,CLOSED,2022,BRANCH
A0026889,C0012680,P007,005,2017,CLOSED,2020,BRANCH
A0026890,C0012681,P002,023,2015,CLOSED,2016,BRANCH
A0026891,C0012681,P005,023,2015,CLOSED,2016,BRANCH
A0026892,C0012681,P005,023,2017,CLOSED,2018,BRANCH
A0026893,C0012682,P001,025,2026,ACTIVE,,DIGITAL
A0026894,C0012683,P004,011,1997,ACTIVE,,BRANCH
A0026895,C0012683,P005,019,2010,ACTIVE,,BRANCH
A0026896,C0012683,P005,011,2022,ACTIVE,,REMOTE_ASSISTED
A0026897,C0012684,P007,025,2025,CLOSED,2025,DIGITAL
A0026898,C0012684,P001,031,2026,ACTIVE,,REMOTE_ASSISTED
A0026899,C0012685,P001,031,2024,ACTIVE,,DIGITAL
A0026900,C0012685,P001,034,2026,ACTIVE,,DIGITAL
A0026901,C0012686,P002,005,2000,CLOSED,2007,BRANCH
A0026902,C0012687,P001,023,2024,ACTIVE,,DIGITAL
A0026903,C0012687,P003,023,2024,CLOSED,2026,BRANCH
A0026904,C0012687,P003,023,2025,ACTIVE,,BRANCH
A0026905,C0012688,P002,017,2012,ACTIVE,,BRANCH
A0026906,C0012688,P008,017,2017,CLOSED,2020,BRANCH
A0026907,C0012688,P002,017,2022,ACTIVE,,BRANCH
A0026908,C0012689,P008,011,2012,CLOSED,2014,BRANCH
A0026909,C0012690,P001,013,2021,CLOSED,2024,REMOTE_ASSISTED
A0026910,C0012690,P001,001,2024,ACTIVE,,DIGITAL
A0026911,C0012691,P006,023,2016,ACTIVE,,BRANCH
A0026912,C0012691,P003,023,2017,ACTIVE,,BRANCH
A0026913,C0012691,P007,023,2022,ACTIVE,,REMOTE_ASSISTED
A0026914,C0012692,P006,025,2026,ACTIVE,,DIGITAL
A0026915,C0012693,P005,020,2019,ACTIVE,,BRANCH
A0026916,C0012694,P006,012,2026,CLOSED,2026,REMOTE_ASSISTED
A0026917,C0012698,P008,017,2018,ACTIVE,,BRANCH
A0026918,C0012698,P003,017,2018,ACTIVE,,BRANCH
A0026919,C0012698,P001,025,2018,ACTIVE,,BRANCH
A0026920,C0012699,P008,017,2006,CLOSED,2008,BRANCH
A0026921,C0012699,P008,017,2011,CLOSED,2014,BRANCH
A0026922,C0012700,P003,010,2021,ACTIVE,,BRANCH
A0026923,C0012701,P005,032,2022,ACTIVE,,BRANCH
A0026924,C0012701,P003,032,2023,ACTIVE,,REMOTE_ASSISTED
A0026925,C0012701,P005,032,2026,CLOSED,2026,DIGITAL
A0026926,C0012702,P003,026,2017,CLOSED,2019,BRANCH
A0026927,C0012702,P001,026,2018,CLOSED,2019,BRANCH
A0026928,C0012702,P002,026,2017,ACTIVE,,BRANCH
A0026929,C0012702,P007,004,2017,CLOSED,2022,BRANCH
A0026930,C0012702,P002,017,2018,ACTIVE,,BRANCH
A0026931,C0012702,P008,026,2018,CLOSED,2018,BRANCH
A0026932,C0012702,P002,026,2023,ACTIVE,,DIGITAL
A0026933,C0012703,P001,021,2018,ACTIVE,,BRANCH
A0026934,C0012703,P001,021,2018,ACTIVE,,BRANCH
A0026935,C0012703,P001,021,2019,ACTIVE,,REMOTE_ASSISTED
A0026936,C0012703,P003,021,2021,ACTIVE,,DIGITAL
A0026937,C0012703,P002,021,2021,CLOSED,2021,DIGITAL
A0026938,C0012703,P001,021,2023,ACTIVE,,DIGITAL
A0026939,C0012704,P005,010,2009,ACTIVE,,BRANCH
A0026940,C0012704,P002,005,2025,ACTIVE,,REMOTE_ASSISTED
A0026941,C0012705,P003,037,2019,CLOSED,2019,REMOTE_ASSISTED
A0026942,C0012705,P001,027,2025,ACTIVE,,DIGITAL
A0026943,C0012706,P004,017,2014,CLOSED,2016,BRANCH
A0026944,C0012707,P002,004,2000,CLOSED,2025,BRANCH
A0026945,C0012707,P007,025,2021,CLOSED,2021,BRANCH
A0026946,C0012707,P003,026,2026,ACTIVE,,BRANCH
A0026947,C0012708,P001,022,2024,ACTIVE,,REMOTE_ASSISTED
A0026948,C0012708,P005,022,2025,ACTIVE,,BRANCH
A0026949,C0012708,P007,022,2025,ACTIVE,,DIGITAL
A0026950,C0012709,P005,018,2010,CLOSED,2018,BRANCH
A0026951,C0012710,P001,013,2015,ACTIVE,,BRANCH
A0026952,C0012710,P007,027,2024,ACTIVE,,DIGITAL
A0026953,C0012711,P005,014,2007,ACTIVE,,BRANCH
A0026954,C0012711,P005,013,2012,ACTIVE,,BRANCH
A0026955,C0012711,P005,013,2026,ACTIVE,,BRANCH
A0026956,C0012712,P002,002,2004,CLOSED,2016,BRANCH
A0026957,C0012712,P003,002,2006,ACTIVE,,BRANCH
A0026958,C0012712,P005,017,2016,ACTIVE,,BRANCH
A0026959,C0012712,P001,017,2005,ACTIVE,,BRANCH
A0026960,C0012713,P006,025,2024,ACTIVE,,BRANCH
A0026961,C0012714,P003,019,2008,ACTIVE,,BRANCH
A0026962,C0012715,P005,024,2023,ACTIVE,,DIGITAL
A0026963,C0012716,P001,020,2026,ACTIVE,,REMOTE_ASSISTED
A0026964,C0012717,P005,026,2017,ACTIVE,,BRANCH
A0026965,C0012717,P006,026,2018,ACTIVE,,BRANCH
A0026966,C0012718,P002,037,2025,ACTIVE,,DIGITAL
A0026967,C0012719,P002,017,2013,ACTIVE,,BRANCH
A0026968,C0012719,P006,019,2015,ACTIVE,,BRANCH
A0026969,C0012719,P005,019,2015,ACTIVE,,BRANCH
A0026970,C0012720,P001,024,2020,ACTIVE,,BRANCH
A0026971,C0012720,P003,024,2020,ACTIVE,,BRANCH
A0026972,C0012720,P001,024,2020,ACTIVE,,REMOTE_ASSISTED
A0026973,C0012721,P007,005,1996,CLOSED,1998,BRANCH
A0026974,C0012721,P007,005,1993,CLOSED,2004,BRANCH
A0026975,C0012723,P001,011,1998,ACTIVE,,BRANCH
A0026976,C0012723,P007,016,2002,CLOSED,2022,BRANCH
A0026977,C0012723,P003,002,2023,ACTIVE,,BRANCH
A0026978,C0012724,P003,012,2017,ACTIVE,,BRANCH
A0026979,C0012724,P003,003,2019,CLOSED,2019,REMOTE_ASSISTED
A0026980,C0012724,P008,003,2018,CLOSED,2024,REMOTE_ASSISTED
A0026981,C0012725,P002,029,2025,ACTIVE,,DIGITAL
A0026982,C0012726,P005,011,2006,CLOSED,2008,BRANCH
A0026983,C0012726,P003,034,2022,ACTIVE,,BRANCH
A0026984,C0012727,P001,015,2007,CLOSED,2010,BRANCH
A0026985,C0012728,P005,007,2022,ACTIVE,,REMOTE_ASSISTED
A0026986,C0012728,P005,015,2025,ACTIVE,,DIGITAL
A0026987,C0012729,P001,018,2015,CLOSED,2017,BRANCH
A0026988,C0012729,P001,020,2016,CLOSED,2017,REMOTE_ASSISTED
A0026989,C0012730,P002,030,2023,ACTIVE,,BRANCH
A0026990,C0012732,P005,019,2025,ACTIVE,,BRANCH
A0026991,C0012732,P005,019,2026,ACTIVE,,DIGITAL
A0026992,C0012733,P005,025,2020,CLOSED,2021,BRANCH
A0026993,C0012734,P004,015,2018,CLOSED,2025,BRANCH
A0026994,C0012734,P008,015,2016,CLOSED,2025,BRANCH
A0026995,C0012734,P005,015,2017,CLOSED,2025,BRANCH
A0026996,C0012734,P006,015,2017,CLOSED,2023,BRANCH
A0026997,C0012734,P001,015,2017,CLOSED,2025,BRANCH
A0026998,C0012734,P008,014,2016,CLOSED,2017,BRANCH
A0026999,C0012735,P005,030,2020,ACTIVE,,BRANCH
A0027000,C0012736,P003,017,2016,ACTIVE,,BRANCH
A0027001,C0012736,P004,016,2017,ACTIVE,,BRANCH
A0027002,C0012737,P005,028,2020,ACTIVE,,BRANCH
A0027003,C0012737,P001,028,2020,CLOSED,2020,BRANCH
A0027004,C0012737,P001,018,2020,ACTIVE,,REMOTE_ASSISTED
A0027005,C0012737,P006,028,2020,CLOSED,2020,BRANCH
A0027006,C0012737,P001,020,2021,ACTIVE,,REMOTE_ASSISTED
A0027007,C0012738,P002,028,2025,ACTIVE,,BRANCH
A0027008,C0012739,P002,014,2011,CLOSED,2022,BRANCH
A0027009,C0012739,P003,015,2013,ACTIVE,,BRANCH
A0027010,C0012739,P002,015,2023,ACTIVE,,REMOTE_ASSISTED
A0027011,C0012740,P001,001,1996,CLOSED,2011,BRANCH
A0027012,C0012741,P008,012,2016,CLOSED,2024,BRANCH
A0027013,C0012742,P008,017,2008,ACTIVE,,BRANCH
A0027014,C0012742,P002,017,2016,ACTIVE,,REMOTE_ASSISTED
A0027015,C0012742,P007,008,2013,CLOSED,2019,BRANCH
A0027016,C0012742,P002,007,2024,ACTIVE,,DIGITAL
A0027017,C0012742,P002,017,2026,ACTIVE,,DIGITAL
A0027018,C0012743,P001,009,2022,ACTIVE,,REMOTE_ASSISTED
A0027019,C0012743,P001,008,2026,ACTIVE,,REMOTE_ASSISTED
A0027020,C0012744,P001,030,2019,CLOSED,2026,BRANCH
A0027021,C0012744,P003,028,2020,ACTIVE,,BRANCH
A0027022,C0012745,P005,020,2016,CLOSED,2018,BRANCH
A0027023,C0012746,P002,034,2026,ACTIVE,,DIGITAL
A0027024,C0012747,P005,010,2002,CLOSED,2010,BRANCH
A0027025,C0012748,P001,005,2025,ACTIVE,,BRANCH
A0027026,C0012749,P001,019,2011,CLOSED,2014,BRANCH
A0027027,C0012749,P001,019,2011,CLOSED,2013,BRANCH
A0027028,C0012750,P005,005,2010,CLOSED,2024,BRANCH
A0027029,C0012751,P004,022,2013,CLOSED,2015,BRANCH
A0027030,C0012751,P008,012,2015,CLOSED,2016,BRANCH
A0027031,C0012752,P003,023,2025,ACTIVE,,REMOTE_ASSISTED
A0027032,C0012753,P006,008,2022,ACTIVE,,REMOTE_ASSISTED
A0027033,C0012754,P001,025,2025,ACTIVE,,DIGITAL
A0027034,C0012754,P001,025,2026,ACTIVE,,DIGITAL
A0027035,C0012756,P006,019,2025,ACTIVE,,REMOTE_ASSISTED
A0027036,C0012757,P005,017,2016,CLOSED,2018,BRANCH
A0027037,C0012758,P005,001,2020,CLOSED,2022,BRANCH
A0027038,C0012758,P005,007,2021,ACTIVE,,BRANCH
A0027039,C0012759,P001,010,2021,ACTIVE,,REMOTE_ASSISTED
A0027040,C0012760,P005,022,2020,CLOSED,2022,BRANCH
A0027041,C0012761,P005,019,2018,CLOSED,2019,BRANCH
A0027042,C0012762,P001,022,2014,ACTIVE,,BRANCH
A0027043,C0012762,P007,022,2016,ACTIVE,,BRANCH
A0027044,C0012763,P001,022,2020,ACTIVE,,BRANCH
A0027045,C0012763,P002,012,2020,ACTIVE,,BRANCH
A0027046,C0012763,P004,022,2020,ACTIVE,,DIGITAL
A0027047,C0012763,P007,022,2021,CLOSED,2021,REMOTE_ASSISTED
A0027048,C0012764,P001,022,2016,ACTIVE,,BRANCH
A0027049,C0012765,P006,017,2019,ACTIVE,,BRANCH
A0027050,C0012766,P001,026,2013,CLOSED,2024,BRANCH
