loan_id,customer_id,product_id,branch_id,origination_year,currency,original_amount,term_months,rate_type,initial_interest_rate,loan_status,closing_year
L0016272,C0007636,P012,033,2025,UYU,120000.0,6,VARIABLE,18.98,PAID_OFF,2025.0
L0016273,C0007636,P012,029,2026,UYU,205000.0,18,FIXED,21.29,ACTIVE,
L0016274,C0007637,P014,011,2015,UYU,19600000.0,240,VARIABLE,20.71,PAID_OFF,2016.0
L0016275,C0007637,P012,027,2018,UYU,920000.0,12,MIXED,22.57,PAID_OFF,2018.0
L0016276,C0007637,P012,022,2023,UYU,650000.0,6,FIXED,22.36,PAID_OFF,2024.0
L0016277,C0007637,P013,031,2026,UYU,3590000.0,60,MIXED,17.54,ACTIVE,
L0016278,C0007638,P013,013,2011,UYU,2360000.0,24,MIXED,17.51,WRITTEN_OFF,2025.0
L0016279,C0007638,P012,012,2015,UYU,530000.0,6,FIXED,22.67,PAID_OFF,2016.0
L0016280,C0007638,P012,030,2020,UYU,215000.0,6,FIXED,18.45,PAID_OFF,2021.0
L0016281,C0007638,P013,034,2022,USD,32000.0,24,VARIABLE,10.78,PAID_OFF,2024.0
L0016282,C0007639,P016,028,2026,UYU,5230000.0,24,VARIABLE,16.76,ACTIVE,
L0016283,C0007641,P014,025,2019,UYU,5130000.0,240,MIXED,16.13,PAID_OFF,2026.0
L0016284,C0007641,P012,027,2022,UYU,130000.0,36,FIXED,22.38,PAID_OFF,2025.0
L0016285,C0007641,P013,031,2024,UYU,3410000.0,72,FIXED,17.7,PAID_OFF,2026.0
L0016286,C0007643,P012,024,2025,UYU,120000.0,12,FIXED,19.51,PAID_OFF,2026.0
L0016287,C0007644,P012,021,2024,UYU,200000.0,18,FIXED,21.89,PAID_OFF,2026.0
L0016288,C0007644,P014,025,2026,USD,110000.0,240,VARIABLE,11.16,PAID_OFF,2026.0
L0016289,C0007646,P012,030,2024,UYU,37000.0,36,VARIABLE,22.01,PAID_OFF,2026.0
L0016290,C0007648,P012,001,1998,UYU,3750000.0,48,FIXED,37.87,PAID_OFF,2002.0
L0016291,C0007648,P013,006,2003,UYU,1210000.0,72,FIXED,40.24,PAID_OFF,2009.0
L0016292,C0007648,P012,009,2004,UYU,380000.0,36,VARIABLE,31.19,PAID_OFF,2007.0
L0016293,C0007648,P013,001,2008,UYU,645000.0,24,VARIABLE,19.27,PAID_OFF,2010.0
L0016294,C0007648,P012,015,2018,USD,12000.0,18,FIXED,16.18,PAID_OFF,2020.0
L0016295,C0007648,P013,001,2019,USD,47000.0,60,VARIABLE,10.55,PAID_OFF,2024.0
L0016296,C0007648,P014,018,2026,UYU,6750000.0,120,FIXED,15.06,ACTIVE,
L0016297,C0007649,P012,034,2021,UYU,940000.0,60,FIXED,20.18,PAID_OFF,2026.0
L0016298,C0007649,P013,010,2024,UYU,1570000.0,36,FIXED,17.45,PAID_OFF,2026.0
L0016299,C0007649,P014,024,2025,USD,72000.0,60,VARIABLE,9.17,ACTIVE,
L0016300,C0007650,P013,014,2022,UYU,1350000.0,36,VARIABLE,16.39,PAID_OFF,2024.0
L0016301,C0007650,P012,030,2023,UYU,615000.0,36,VARIABLE,22.62,PAID_OFF,2026.0
L0016302,C0007651,P012,019,2023,UYU,420000.0,18,FIXED,22.99,PAID_OFF,2025.0
L0016303,C0007652,P016,023,2025,USD,245000.0,12,VARIABLE,10.93,DEFAULTED,2026.0
L0016304,C0007652,P015,022,2026,UYU,855000.0,36,FIXED,15.36,ACTIVE,
L0016305,C0007653,P014,032,2026,UYU,14750000.0,120,VARIABLE,15.68,ACTIVE,
L0016306,C0007654,P012,008,2015,UYU,670000.0,48,VARIABLE,23.28,RESTRUCTURED,2026.0
L0016307,C0007654,P014,022,2018,UYU,4670000.0,240,MIXED,17.96,PAID_OFF,2019.0
L0016308,C0007655,P012,004,2022,UYU,115000.0,36,FIXED,22.21,DEFAULTED,2026.0
L0016309,C0007656,P014,034,2023,UYU,1840000.0,180,MIXED,19.4,ACTIVE,
L0016310,C0007656,P012,005,2024,UYU,1460000.0,12,VARIABLE,19.79,DEFAULTED,2026.0
L0016311,C0007656,P014,013,2024,UYU,7890000.0,120,FIXED,16.4,ACTIVE,
L0016312,C0007657,P014,011,2005,UYU,7610000.0,120,MIXED,19.13,PAID_OFF,2015.0
L0016313,C0007657,P014,003,2006,UYU,6680000.0,120,FIXED,21.89,DEFAULTED,2026.0
L0016314,C0007657,P012,011,2009,UYU,455000.0,48,FIXED,22.76,PAID_OFF,2013.0
L0016315,C0007658,P012,023,2011,UYU,255000.0,24,FIXED,19.42,DEFAULTED,2026.0
L0016316,C0007658,P012,020,2016,UYU,525000.0,24,FIXED,23.3,PAID_OFF,2018.0
L0016317,C0007658,P013,008,2017,UYU,1560000.0,48,FIXED,20.56,PAID_OFF,2021.0
L0016318,C0007658,P014,024,2019,UYU,3720000.0,60,VARIABLE,16.84,DEFAULTED,2026.0
L0016319,C0007658,P014,026,2024,UYU,2520000.0,300,VARIABLE,17.64,ACTIVE,
L0016320,C0007659,P013,001,2004,USD,57000.0,24,VARIABLE,13.03,PAID_OFF,2005.0
L0016321,C0007660,P014,027,2022,UYU,3890000.0,180,MIXED,16.42,PAID_OFF,2023.0
L0016322,C0007660,P012,008,2025,USD,12000.0,36,FIXED,16.36,ACTIVE,
L0016323,C0007660,P013,023,2026,UYU,1870000.0,48,FIXED,17.87,ACTIVE,
L0016324,C0007661,P012,016,2023,USD,19000.0,36,FIXED,16.29,DEFAULTED,2026.0
L0016325,C0007662,P013,037,2021,UYU,1290000.0,36,VARIABLE,14.29,PAID_OFF,2022.0
L0016326,C0007662,P014,022,2022,UYU,5590000.0,180,FIXED,14.98,ACTIVE,
L0016327,C0007662,P014,001,2026,UYU,9440000.0,240,MIXED,16.61,ACTIVE,
L0016328,C0007663,P013,004,2012,USD,15000.0,36,FIXED,11.42,DEFAULTED,2026.0
L0016329,C0007663,P014,001,2014,UYU,3330000.0,120,MIXED,17.49,PAID_OFF,2022.0
L0016330,C0007663,P012,001,2018,UYU,480000.0,18,FIXED,23.07,PAID_OFF,2019.0
L0016331,C0007663,P012,031,2020,UYU,225000.0,18,FIXED,21.33,PAID_OFF,2022.0
L0016332,C0007665,P013,009,2018,UYU,2430000.0,24,FIXED,18.63,RESTRUCTURED,
L0016333,C0007665,P012,007,2022,UYU,170000.0,24,FIXED,21.88,DEFAULTED,
L0016334,C0007665,P013,029,2022,UYU,1750000.0,72,FIXED,18.49,DEFAULTED,2026.0
L0016335,C0007665,P012,034,2023,UYU,310000.0,12,FIXED,24.17,PAID_OFF,2024.0
L0016336,C0007667,P012,009,2004,UYU,680000.0,24,FIXED,35.47,PAID_OFF,2006.0
L0016337,C0007667,P014,004,2010,UYU,6060000.0,120,MIXED,13.94,PAID_OFF,2020.0
L0016338,C0007667,P012,015,2016,UYU,610000.0,36,FIXED,24.4,PAID_OFF,2019.0
L0016339,C0007667,P012,025,2019,UYU,1020000.0,24,VARIABLE,20.44,PAID_OFF,2021.0
L0016340,C0007667,P014,011,2024,UYU,7240000.0,180,VARIABLE,17.49,DEFAULTED,
L0016341,C0007668,P013,003,2005,UYU,2650000.0,48,MIXED,23.21,PAID_OFF,2008.0
L0016342,C0007668,P014,016,2012,USD,250000.0,60,MIXED,8.72,RESTRUCTURED,2026.0
L0016343,C0007668,P012,022,2018,UYU,545000.0,60,FIXED,22.85,PAID_OFF,2021.0
L0016344,C0007668,P012,024,2020,USD,11000.0,24,FIXED,14.37,RESTRUCTURED,
L0016345,C0007668,P013,033,2026,UYU,910000.0,48,FIXED,16.56,ACTIVE,
L0016346,C0007669,P012,003,2020,UYU,105000.0,24,FIXED,19.2,PAID_OFF,2022.0
L0016347,C0007670,P013,018,2017,USD,83000.0,24,VARIABLE,10.65,PAID_OFF,2017.0
L0016348,C0007670,P012,009,2022,UYU,120000.0,12,VARIABLE,22.23,PAID_OFF,2023.0
L0016349,C0007670,P013,037,2025,USD,17000.0,36,VARIABLE,12.04,DEFAULTED,
L0016350,C0007670,P014,008,2025,USD,295000.0,60,VARIABLE,10.67,ACTIVE,
L0016351,C0007671,P014,003,2016,USD,125000.0,60,VARIABLE,8.52,PAID_OFF,2019.0
L0016352,C0007671,P013,019,2018,UYU,2650000.0,60,FIXED,18.32,DEFAULTED,
L0016353,C0007671,P013,014,2019,USD,55000.0,36,FIXED,11.71,PAID_OFF,2022.0
L0016354,C0007671,P014,005,2022,UYU,2030000.0,180,VARIABLE,16.91,PAID_OFF,2026.0
L0016355,C0007671,P012,026,2023,UYU,355000.0,24,MIXED,21.29,PAID_OFF,2025.0
L0016356,C0007671,P014,035,2025,UYU,10800000.0,180,VARIABLE,15.24,DEFAULTED,
L0016357,C0007671,P012,036,2026,UYU,360000.0,24,FIXED,17.93,PAID_OFF,2026.0
L0016358,C0007672,P014,019,2020,UYU,6350000.0,240,VARIABLE,14.12,WRITTEN_OFF,2024.0
L0016359,C0007673,P012,024,2013,UYU,210000.0,60,VARIABLE,22.47,PAID_OFF,2017.0
L0016360,C0007674,P013,021,2023,UYU,2480000.0,48,FIXED,19.6,PAID_OFF,2026.0
L0016361,C0007674,P014,019,2026,USD,50000.0,120,MIXED,10.79,PAID_OFF,2026.0
L0016362,C0007675,P012,002,2000,UYU,100000.0,6,FIXED,36.27,PAID_OFF,2001.0
L0016363,C0007675,P012,008,2006,USD,11000.0,48,FIXED,16.83,PAID_OFF,2010.0
L0016364,C0007675,P012,001,2008,UYU,800000.0,24,FIXED,24.15,DEFAULTED,
L0016365,C0007675,P014,011,2011,UYU,19700000.0,240,MIXED,15.14,DEFAULTED,
L0016366,C0007675,P012,029,2015,UYU,220000.0,60,FIXED,24.13,DEFAULTED,
L0016367,C0007675,P012,011,2016,USD,10000.0,60,FIXED,16.94,PAID_OFF,2021.0
L0016368,C0007675,P014,013,2025,UYU,4390000.0,60,VARIABLE,13.7,ACTIVE,
L0016369,C0007676,P013,003,2007,USD,50000.0,48,MIXED,12.36,PAID_OFF,2011.0
L0016370,C0007676,P014,014,2009,UYU,8070000.0,300,MIXED,17.78,PAID_OFF,2011.0
L0016371,C0007676,P014,024,2011,UYU,6100000.0,60,FIXED,13.15,PAID_OFF,2016.0
L0016372,C0007677,P014,023,2021,USD,160000.0,180,MIXED,8.75,PAID_OFF,2022.0
L0016373,C0007677,P012,013,2023,UYU,305000.0,18,FIXED,22.84,PAID_OFF,2025.0
L0016374,C0007677,P013,028,2023,USD,20000.0,72,VARIABLE,12.99,PAID_OFF,2026.0
L0016375,C0007677,P014,022,2025,UYU,3810000.0,60,MIXED,13.61,DEFAULTED,2026.0
L0016376,C0007679,P012,005,2026,UYU,155000.0,18,FIXED,19.06,DEFAULTED,
L0016377,C0007681,P013,008,2017,USD,67000.0,72,FIXED,11.88,PAID_OFF,2023.0
L0016378,C0007681,P014,029,2021,UYU,15750000.0,180,VARIABLE,13.58,RESTRUCTURED,2026.0
L0016379,C0007681,P014,027,2022,UYU,23150000.0,240,VARIABLE,16.62,ACTIVE,
L0016380,C0007681,P012,002,2023,UYU,2510000.0,60,FIXED,21.66,ACTIVE,
L0016381,C0007681,P013,027,2024,USD,81000.0,48,MIXED,12.28,PAID_OFF,2026.0
L0016382,C0007681,P014,013,2025,USD,200000.0,60,FIXED,11.15,ACTIVE,
L0016383,C0007683,P012,037,2020,UYU,140000.0,12,FIXED,18.55,PAID_OFF,2021.0
L0016384,C0007683,P012,019,2022,UYU,925000.0,36,FIXED,21.94,PAID_OFF,2024.0
L0016385,C0007683,P012,008,2026,UYU,305000.0,6,MIXED,17.83,DEFAULTED,
L0016386,C0007684,P015,031,2021,UYU,1920000.0,24,FIXED,14.14,PAID_OFF,2023.0
L0016387,C0007684,P017,030,2022,UYU,820000.0,60,VARIABLE,14.18,PAID_OFF,2024.0
L0016388,C0007684,P016,037,2023,USD,80000.0,12,VARIABLE,11.71,RESTRUCTURED,
L0016389,C0007684,P016,012,2026,USD,150000.0,12,VARIABLE,11.07,ACTIVE,
L0016390,C0007685,P012,010,2015,UYU,95000.0,60,MIXED,22.81,PAID_OFF,2018.0
L0016391,C0007685,P012,027,2017,UYU,710000.0,18,FIXED,21.82,RESTRUCTURED,2026.0
L0016392,C0007688,P012,002,2003,USD,17000.0,24,FIXED,19.45,PAID_OFF,2005.0
L0016393,C0007689,P016,023,2019,USD,445000.0,12,FIXED,9.4,ACTIVE,
L0016394,C0007689,P015,023,2021,UYU,970000.0,36,FIXED,15.82,PAID_OFF,2024.0
L0016395,C0007689,P017,028,2026,USD,205000.0,84,VARIABLE,10.51,ACTIVE,
L0016396,C0007690,P013,021,2026,USD,34000.0,36,VARIABLE,11.31,PAID_OFF,2026.0
L0016397,C0007691,P012,021,2024,UYU,145000.0,18,FIXED,22.31,PAID_OFF,2026.0
L0016398,C0007693,P012,017,2019,UYU,495000.0,36,FIXED,22.05,PAID_OFF,2022.0
L0016399,C0007695,P012,018,2018,UYU,29000.0,12,FIXED,23.35,PAID_OFF,2019.0
L0016400,C0007695,P013,011,2021,UYU,1850000.0,60,FIXED,15.53,PAID_OFF,2026.0
L0016401,C0007695,P012,006,2024,UYU,130000.0,60,VARIABLE,21.56,ACTIVE,
L0016402,C0007695,P014,025,2026,USD,75000.0,60,VARIABLE,9.46,ACTIVE,
L0016403,C0007696,P014,017,2006,UYU,13450000.0,120,MIXED,19.33,WRITTEN_OFF,2022.0
L0016404,C0007696,P012,017,2014,UYU,310000.0,36,VARIABLE,21.79,PAID_OFF,2017.0
L0016405,C0007696,P013,017,2016,USD,7000.0,24,FIXED,12.54,PAID_OFF,2018.0
L0016406,C0007696,P012,019,2023,UYU,630000.0,60,VARIABLE,23.66,ACTIVE,
L0016407,C0007697,P012,017,2010,UYU,665000.0,48,FIXED,21.92,PAID_OFF,2014.0
L0016408,C0007698,P012,025,2025,UYU,81000.0,36,FIXED,21.52,DEFAULTED,
L0016409,C0007699,P014,009,2012,UYU,6670000.0,300,FIXED,17.22,PAID_OFF,2023.0
L0016410,C0007699,P012,005,2013,UYU,1440000.0,36,FIXED,22.53,PAID_OFF,2016.0
L0016411,C0007699,P012,018,2014,UYU,295000.0,48,FIXED,22.66,PAID_OFF,2018.0
L0016412,C0007699,P012,009,2019,UYU,415000.0,48,FIXED,21.88,PAID_OFF,2023.0
L0016413,C0007700,P012,023,2024,UYU,815000.0,18,FIXED,22.53,PAID_OFF,2026.0
L0016414,C0007701,P014,004,2007,UYU,2870000.0,60,FIXED,19.43,PAID_OFF,2010.0
L0016415,C0007701,P012,006,2016,USD,9000.0,12,MIXED,15.31,PAID_OFF,2017.0
L0016416,C0007701,P012,006,2021,UYU,225000.0,6,MIXED,19.68,PAID_OFF,2022.0
L0016417,C0007702,P014,031,2016,USD,225000.0,60,VARIABLE,10.13,PAID_OFF,2021.0
L0016418,C0007702,P012,002,2023,UYU,645000.0,24,VARIABLE,21.6,PAID_OFF,2025.0
L0016419,C0007702,P014,037,2023,UYU,2460000.0,60,VARIABLE,16.14,PAID_OFF,2023.0
L0016420,C0007702,P012,037,2024,UYU,165000.0,60,FIXED,20.76,ACTIVE,
L0016421,C0007703,P015,012,2000,UYU,2480000.0,36,FIXED,32.34,PAID_OFF,2003.0
L0016422,C0007703,P017,014,2003,UYU,9920000.0,120,MIXED,39.35,PAID_OFF,2013.0
L0016423,C0007703,P016,015,2008,UYU,5190000.0,36,VARIABLE,19.84,PAID_OFF,2012.0
L0016424,C0007703,P016,004,2012,USD,785000.0,36,VARIABLE,10.43,DEFAULTED,2026.0
L0016425,C0007703,P018,020,2015,UYU,7750000.0,24,MIXED,18.0,DEFAULTED,
L0016426,C0007703,P015,001,2023,UYU,10250000.0,60,VARIABLE,15.85,ACTIVE,
L0016427,C0007703,P016,013,2024,USD,96000.0,12,VARIABLE,11.71,ACTIVE,
L0016428,C0007703,P015,018,2026,USD,215000.0,84,VARIABLE,10.25,ACTIVE,
L0016429,C0007704,P012,005,2010,UYU,310000.0,12,FIXED,19.64,PAID_OFF,2011.0
L0016430,C0007704,P012,023,2012,UYU,93000.0,48,FIXED,23.63,PAID_OFF,2016.0
L0016431,C0007704,P013,021,2013,USD,29000.0,36,VARIABLE,11.48,PAID_OFF,2016.0
L0016432,C0007704,P013,005,2019,USD,37000.0,24,FIXED,12.04,PAID_OFF,2021.0
L0016433,C0007704,P014,034,2022,UYU,7570000.0,180,FIXED,15.53,WRITTEN_OFF,2025.0
L0016434,C0007705,P018,008,2020,USD,200000.0,24,MIXED,9.77,PAID_OFF,2022.0
L0016435,C0007705,P017,019,2022,UYU,9220000.0,84,VARIABLE,15.49,ACTIVE,
L0016436,C0007705,P016,028,2026,USD,35000.0,12,FIXED,11.19,ACTIVE,
L0016437,C0007706,P013,019,2022,USD,32000.0,36,FIXED,11.78,PAID_OFF,2025.0
L0016438,C0007706,P012,008,2023,UYU,405000.0,12,FIXED,23.77,PAID_OFF,2023.0
L0016439,C0007706,P014,016,2024,USD,280000.0,120,FIXED,12.01,DEFAULTED,2026.0
L0016440,C0007706,P012,006,2025,UYU,175000.0,48,FIXED,20.91,PAID_OFF,2025.0
L0016441,C0007706,P013,016,2026,USD,16000.0,36,MIXED,11.77,ACTIVE,
L0016442,C0007707,P012,017,2011,UYU,260000.0,36,FIXED,20.9,PAID_OFF,2014.0
L0016443,C0007707,P014,017,2013,USD,115000.0,120,VARIABLE,9.77,PAID_OFF,2023.0
L0016444,C0007708,P014,024,2011,UYU,3810000.0,180,MIXED,17.47,PAID_OFF,2026.0
L0016445,C0007708,P012,001,2017,UYU,180000.0,36,FIXED,24.72,PAID_OFF,2018.0
L0016446,C0007710,P013,031,2016,UYU,1340000.0,60,VARIABLE,20.81,PAID_OFF,2021.0
L0016447,C0007711,P014,004,2009,UYU,8250000.0,300,VARIABLE,17.09,PAID_OFF,2009.0
L0016448,C0007712,P013,001,2006,UYU,2070000.0,72,MIXED,21.62,PAID_OFF,2011.0
L0016449,C0007712,P012,021,2009,UYU,580000.0,6,FIXED,22.4,DEFAULTED,2026.0
L0016450,C0007712,P014,002,2023,UYU,6130000.0,120,VARIABLE,17.85,ACTIVE,
L0016451,C0007714,P014,028,2022,UYU,2520000.0,120,MIXED,16.26,ACTIVE,
L0016452,C0007714,P012,017,2023,UYU,850000.0,6,FIXED,21.17,WRITTEN_OFF,2025.0
L0016453,C0007715,P012,024,2016,UYU,495000.0,18,MIXED,23.89,PAID_OFF,2018.0
L0016454,C0007715,P012,001,2019,UYU,235000.0,48,VARIABLE,21.11,PAID_OFF,2022.0
L0016455,C0007715,P013,001,2024,UYU,985000.0,36,VARIABLE,16.03,DEFAULTED,2026.0
L0016456,C0007717,P014,010,2025,UYU,3780000.0,300,FIXED,15.74,ACTIVE,
L0016457,C0007718,P013,013,2025,UYU,1650000.0,36,MIXED,18.3,PAID_OFF,2026.0
L0016458,C0007719,P018,017,2025,UYU,4820000.0,84,MIXED,16.75,ACTIVE,
L0016459,C0007719,P016,017,2026,USD,70000.0,12,MIXED,11.17,ACTIVE,
L0016460,C0007720,P012,025,2024,UYU,475000.0,36,VARIABLE,22.25,PAID_OFF,2024.0
L0016461,C0007721,P012,013,2022,UYU,240000.0,6,VARIABLE,20.2,DEFAULTED,
L0016462,C0007722,P012,027,2016,UYU,91000.0,60,FIXED,25.49,PAID_OFF,2021.0
L0016463,C0007722,P012,025,2018,UYU,730000.0,12,VARIABLE,22.06,WRITTEN_OFF,2023.0
L0016464,C0007722,P013,035,2019,USD,18000.0,24,MIXED,12.56,WRITTEN_OFF,2023.0
L0016465,C0007723,P012,016,2014,UYU,110000.0,6,MIXED,20.5,PAID_OFF,2015.0
L0016466,C0007723,P014,026,2015,UYU,9030000.0,300,MIXED,21.23,DEFAULTED,
L0016467,C0007723,P012,025,2016,UYU,565000.0,36,VARIABLE,23.57,PAID_OFF,2019.0
L0016468,C0007723,P013,023,2024,UYU,1010000.0,24,FIXED,19.23,PAID_OFF,2024.0
L0016469,C0007724,P012,003,2010,UYU,490000.0,36,FIXED,20.66,PAID_OFF,2013.0
L0016470,C0007724,P012,008,2014,UYU,4090000.0,48,FIXED,22.38,WRITTEN_OFF,2022.0
L0016471,C0007724,P014,007,2020,UYU,2150000.0,180,MIXED,15.32,PAID_OFF,2026.0
L0016472,C0007724,P012,035,2025,UYU,355000.0,12,VARIABLE,17.56,PAID_OFF,2026.0
L0016473,C0007725,P014,028,2025,UYU,10500000.0,180,MIXED,14.79,ACTIVE,
L0016474,C0007726,P012,020,2011,UYU,1390000.0,60,FIXED,21.56,PAID_OFF,2015.0
L0016475,C0007726,P012,005,2017,UYU,240000.0,36,FIXED,22.52,PAID_OFF,2020.0
L0016476,C0007726,P013,016,2021,UYU,2500000.0,36,MIXED,16.79,PAID_OFF,2024.0
L0016477,C0007727,P014,004,2003,UYU,4030000.0,120,VARIABLE,40.47,PAID_OFF,2013.0
L0016478,C0007727,P012,003,2006,UYU,80000.0,36,FIXED,26.61,PAID_OFF,2009.0
L0016479,C0007727,P014,004,2018,USD,82000.0,240,FIXED,10.99,PAID_OFF,2022.0
L0016480,C0007729,P012,005,1999,UYU,185000.0,6,FIXED,39.07,PAID_OFF,1999.0
L0016481,C0007729,P012,008,2010,UYU,495000.0,60,FIXED,22.57,WRITTEN_OFF,2024.0
L0016482,C0007729,P014,013,2013,UYU,4940000.0,300,MIXED,17.46,PAID_OFF,2013.0
L0016483,C0007729,P012,006,2015,UYU,1980000.0,60,FIXED,25.04,PAID_OFF,2020.0
L0016484,C0007729,P013,012,2016,USD,5000.0,24,FIXED,13.6,PAID_OFF,2018.0
L0016485,C0007729,P014,033,2023,UYU,2320000.0,300,VARIABLE,17.44,PAID_OFF,2023.0
L0016486,C0007730,P013,023,2012,USD,76000.0,24,FIXED,11.78,PAID_OFF,2014.0
L0016487,C0007730,P014,014,2020,UYU,5020000.0,180,MIXED,16.14,DEFAULTED,
L0016488,C0007730,P012,029,2021,UYU,190000.0,24,FIXED,19.55,PAID_OFF,2023.0
L0016489,C0007730,P014,016,2021,UYU,9220000.0,120,VARIABLE,14.5,WRITTEN_OFF,2022.0
L0016490,C0007730,P013,023,2022,UYU,1540000.0,72,VARIABLE,16.48,ACTIVE,
L0016491,C0007730,P014,029,2022,UYU,7480000.0,240,MIXED,17.85,PAID_OFF,2024.0
L0016492,C0007730,P013,034,2024,UYU,625000.0,60,FIXED,19.35,ACTIVE,
L0016493,C0007731,P012,013,2018,UYU,180000.0,36,FIXED,24.8,DEFAULTED,
L0016494,C0007732,P012,023,2021,UYU,185000.0,12,FIXED,19.3,PAID_OFF,2022.0
L0016495,C0007733,P013,025,2022,UYU,1690000.0,72,MIXED,19.25,PAID_OFF,2024.0
L0016496,C0007734,P016,037,2026,UYU,14950000.0,36,MIXED,16.86,ACTIVE,
L0016497,C0007734,P018,034,2026,UYU,4360000.0,72,FIXED,15.42,ACTIVE,
L0016498,C0007736,P013,018,2026,UYU,960000.0,24,VARIABLE,14.73,ACTIVE,
L0016499,C0007737,P013,013,2026,UYU,1350000.0,36,VARIABLE,16.57,ACTIVE,
L0016500,C0007739,P013,027,2023,UYU,1850000.0,36,VARIABLE,19.23,PAID_OFF,2026.0
L0016501,C0007739,P012,021,2025,UYU,870000.0,18,VARIABLE,19.11,PAID_OFF,2025.0
L0016502,C0007741,P013,029,2017,UYU,1050000.0,48,VARIABLE,19.81,DEFAULTED,
L0016503,C0007742,P013,036,2021,UYU,2340000.0,36,FIXED,16.76,DEFAULTED,
L0016504,C0007742,P012,026,2025,UYU,27000.0,48,FIXED,21.35,ACTIVE,
L0016505,C0007742,P014,001,2025,USD,60000.0,60,MIXED,11.13,ACTIVE,
L0016506,C0007744,P012,004,2010,UYU,165000.0,6,FIXED,20.48,PAID_OFF,2011.0
L0016507,C0007744,P013,034,2022,UYU,4050000.0,48,FIXED,17.9,PAID_OFF,2026.0
L0016508,C0007744,P012,011,2024,USD,9000.0,12,FIXED,14.31,PAID_OFF,2025.0
L0016509,C0007744,P012,022,2025,UYU,465000.0,60,VARIABLE,19.75,ACTIVE,
L0016510,C0007744,P014,033,2025,USD,640000.0,120,MIXED,10.75,RESTRUCTURED,2026.0
L0016511,C0007745,P014,029,2025,USD,38000.0,60,FIXED,10.32,ACTIVE,
L0016512,C0007745,P012,003,2026,UYU,485000.0,18,FIXED,19.06,ACTIVE,
L0016513,C0007746,P012,005,1999,UYU,105000.0,36,FIXED,38.04,PAID_OFF,2002.0
L0016514,C0007746,P012,012,2000,UYU,150000.0,60,FIXED,36.17,PAID_OFF,2003.0
L0016515,C0007746,P012,015,2004,UYU,97000.0,24,FIXED,33.9,PAID_OFF,2004.0
L0016516,C0007746,P012,014,2006,UYU,82000.0,36,FIXED,24.76,PAID_OFF,2009.0
L0016517,C0007746,P013,015,2007,USD,19000.0,36,VARIABLE,12.6,PAID_OFF,2008.0
L0016518,C0007746,P013,003,2010,USD,34000.0,36,VARIABLE,12.1,PAID_OFF,2011.0
L0016519,C0007746,P012,019,2017,UYU,305000.0,18,MIXED,22.17,PAID_OFF,2019.0
L0016520,C0007746,P014,006,2025,UYU,6350000.0,240,MIXED,13.9,ACTIVE,
L0016521,C0007747,P013,018,2024,UYU,950000.0,36,FIXED,16.9,PAID_OFF,2026.0
L0016522,C0007747,P012,005,2025,UYU,500000.0,24,FIXED,19.08,PAID_OFF,2026.0
L0016523,C0007750,P012,026,2026,UYU,105000.0,36,FIXED,22.36,PAID_OFF,2026.0
L0016524,C0007751,P012,012,2017,UYU,205000.0,60,FIXED,21.1,PAID_OFF,2021.0
L0016525,C0007751,P012,005,2024,UYU,77000.0,36,FIXED,20.83,PAID_OFF,2026.0
L0016526,C0007751,P013,034,2024,UYU,1320000.0,72,VARIABLE,16.99,ACTIVE,
L0016527,C0007752,P014,004,1999,UYU,20700000.0,120,VARIABLE,35.11,PAID_OFF,2009.0
L0016528,C0007752,P012,013,2003,UYU,775000.0,60,FIXED,45.08,PAID_OFF,2008.0
L0016529,C0007752,P013,012,2005,USD,16000.0,36,MIXED,11.92,PAID_OFF,2008.0
L0016530,C0007754,P014,019,2022,UYU,6600000.0,300,VARIABLE,16.84,WRITTEN_OFF,2024.0
L0016531,C0007754,P014,008,2023,UYU,9310000.0,60,VARIABLE,16.25,PAID_OFF,2023.0
L0016532,C0007755,P012,001,2018,UYU,130000.0,60,FIXED,22.24,PAID_OFF,2023.0
L0016533,C0007755,P013,018,2019,USD,52000.0,36,FIXED,11.65,PAID_OFF,2022.0
L0016534,C0007755,P013,023,2025,UYU,1270000.0,36,VARIABLE,15.07,ACTIVE,
L0016535,C0007756,P012,022,2012,UYU,305000.0,36,MIXED,22.05,PAID_OFF,2015.0
L0016536,C0007756,P013,005,2013,UYU,1540000.0,48,FIXED,17.06,PAID_OFF,2017.0
L0016537,C0007757,P012,025,2011,UYU,345000.0,48,FIXED,19.77,RESTRUCTURED,
L0016538,C0007757,P012,022,2013,UYU,405000.0,18,VARIABLE,19.77,PAID_OFF,2015.0
L0016539,C0007757,P012,006,2017,UYU,340000.0,12,FIXED,21.65,PAID_OFF,2018.0
L0016540,C0007757,P014,005,2019,UYU,5090000.0,120,MIXED,16.11,DEFAULTED,
L0016541,C0007757,P014,021,2021,UYU,10850000.0,300,VARIABLE,15.89,WRITTEN_OFF,2026.0
L0016542,C0007757,P014,030,2026,UYU,11300000.0,60,VARIABLE,13.9,ACTIVE,
L0016543,C0007760,P013,007,2026,UYU,1330000.0,24,FIXED,15.65,ACTIVE,
L0016544,C0007761,P012,036,2023,UYU,80000.0,6,FIXED,22.52,PAID_OFF,2023.0
L0016545,C0007761,P012,019,2026,UYU,66000.0,48,FIXED,19.68,ACTIVE,
L0016546,C0007762,P014,019,2006,UYU,2100000.0,180,MIXED,19.51,PAID_OFF,2021.0
