account_id,year_month,opening_balance,total_inflows,total_outflows,closing_balance
A0008999,2024-10,48428.66,31861.54,0.0,80290.2
A0008999,2024-11,80290.2,0.0,8694.66,71595.54
A0008999,2024-12,71595.54,17014.65,41441.67,47168.52
A0008999,2025-01,47168.52,0.0,0.0,47168.52
A0008999,2025-02,47168.52,39797.04,54147.47,32818.09
A0008999,2025-03,32818.09,0.0,30517.54,2300.55
A0008999,2025-04,2300.55,212462.81,81656.06,133107.3
A0008999,2025-05,133107.3,0.0,13047.56,120059.74
A0008999,2025-06,120059.74,0.0,13727.66,106332.08
A0008999,2025-07,106332.08,89018.89,4798.0,190552.97
A0008999,2025-08,190552.97,30947.6,11027.32,210473.25
A0008999,2025-09,210473.25,309353.93,341528.97,178298.21
A0008999,2025-10,178298.21,0.0,155912.65,22385.56
A0008999,2025-11,22385.56,147569.75,20463.34,149491.97
A0009008,2021-01,181.58,189.25,75.12,295.71
A0009008,2021-02,295.71,330.43,326.44,299.7
A0009008,2021-03,299.7,118.36,149.81,268.25
A0009008,2021-04,268.25,436.24,435.91,268.58
A0009008,2021-05,268.58,0.0,0.0,268.58
A0009008,2021-06,268.58,127.89,23.56,372.91
A0009008,2021-07,372.91,132.82,486.32,19.41
A0009008,2021-08,19.41,209.53,13.91,215.03
A0009008,2021-09,215.03,584.02,69.98,729.07
A0009008,2021-10,729.07,138.66,83.16,784.57
A0009008,2021-11,784.57,1107.93,931.58,960.92
A0009008,2021-12,960.92,140191.51,41.2,141111.23
A0009008,2022-01,141111.23,444.88,3581.58,137974.53
A0009008,2022-02,137974.53,779.43,449.37,138304.59
A0009008,2022-03,138304.59,130.28,2722.05,135712.82
A0009008,2022-04,135712.82,2760.18,672.27,137800.73
A0009008,2022-05,137800.73,1035.86,3603.54,135233.05
A0009008,2022-06,135233.05,440.89,3605.17,132068.77
A0009008,2022-07,132068.77,867.73,8932.0,124004.5
A0009008,2022-08,124004.5,539.3,3819.97,120723.83
A0009008,2022-09,120723.83,0.0,3810.0,116913.83
A0009008,2022-10,116913.83,2397.26,2625.25,116685.84
A0009008,2022-11,116685.84,361.44,2252.44,114794.84
A0009008,2022-12,114794.84,140.93,2973.37,111962.4
A0009008,2023-01,111962.4,19.62,3660.37,108321.65
A0009008,2023-02,108321.65,271.6,376.62,108216.63
A0009008,2023-03,108216.63,480.54,1113.83,107583.34
A0009008,2023-04,107583.34,111.63,321.63,107373.34
A0009008,2023-05,107373.34,64.46,15173.99,92263.81
A0009008,2023-06,92263.81,1660.36,3148.16,90776.01
A0009008,2023-07,90776.01,700.59,40.51,91436.09
A0009008,2023-08,91436.09,0.0,1606.7,89829.39
A0009008,2023-09,89829.39,0.0,3057.87,86771.52
A0009008,2023-10,86771.52,0.0,3794.36,82977.16
A0009008,2023-11,82977.16,587.02,537.84,83026.34
A0009008,2023-12,83026.34,601.17,700.96,82926.55
A0009008,2024-01,82926.55,0.0,12158.49,70768.06
A0009008,2024-02,70768.06,0.0,5003.38,65764.68
A0009008,2024-03,65764.68,614.75,2262.44,64116.99
A0009008,2024-04,64116.99,286.91,1930.39,62473.51
A0009008,2024-05,62473.51,756.18,408.79,62820.9
A0009008,2024-06,62820.9,195.9,473.15,62543.65
A0009008,2024-07,62543.65,1397.54,364.01,63577.18
A0009008,2024-08,63577.18,264.11,1171.28,62670.01
A0009008,2024-09,62670.01,0.0,3942.32,58727.69
A0009030,2021-01,40645.57,11649.72,8856.54,43438.75
A0009030,2021-02,43438.75,7174.52,6890.66,43722.61
A0009030,2021-03,43722.61,1592.98,15738.33,29577.26
A0009030,2021-04,29577.26,9937.83,5648.49,33866.6
A0009030,2021-05,33866.6,5294.03,32998.02,6162.61
A0009030,2021-06,6162.61,0.0,0.0,6162.61
A0009030,2021-07,6162.61,28217.66,30641.16,3739.11
A0009030,2021-08,3739.11,0.0,0.0,3739.11
A0009030,2021-09,3739.11,28039.32,0.0,31778.43
A0009030,2021-10,31778.43,0.0,13520.52,18257.91
A0009030,2021-11,18257.91,12179.48,22018.71,8418.68
A0009030,2021-12,8418.68,14858.96,18812.13,4465.51
A0009030,2022-01,4465.51,19920.95,13744.61,10641.85
A0009030,2022-02,10641.85,26530.0,3538.03,33633.82
A0009030,2022-03,33633.82,0.0,0.0,33633.82
A0009030,2022-04,33633.82,61651.93,33834.34,61451.41
A0009030,2022-05,61451.41,4946.11,33256.43,33141.09
A0009030,2022-06,33141.09,12664.34,292.55,45512.88
A0009030,2022-07,45512.88,16978.35,17157.79,45333.44
A0009030,2022-08,45333.44,7867.0,7030.71,46169.73
A0009030,2022-09,46169.73,0.0,1351.95,44817.78
A0009030,2022-10,44817.78,19555.44,5801.46,58571.76
A0009030,2022-11,58571.76,38603.98,15800.36,81375.38
A0009030,2022-12,81375.38,25001.06,21665.77,84710.67
A0009030,2023-01,84710.67,283772.79,100459.84,268023.62
A0009030,2023-02,268023.62,0.0,68636.28,199387.34
A0009030,2023-03,199387.34,0.0,105587.66,93799.68
A0009030,2023-04,93799.68,15298.14,4229.91,104867.91
A0009030,2023-05,104867.91,43137.4,7775.28,140230.03
A0009030,2023-06,140230.03,11874.7,21210.43,130894.3
A0009030,2023-07,130894.3,37208.17,16063.38,152039.09
A0009030,2023-08,152039.09,26191.69,22932.44,155298.34
A0009030,2023-09,155298.34,0.0,41235.49,114062.85
A0009030,2023-10,114062.85,4244.76,15713.96,102593.65
A0009030,2023-11,102593.65,8220.1,33085.69,77728.06
A0009030,2023-12,77728.06,38943.04,20022.3,96648.8
A0009030,2024-01,96648.8,5157.17,9601.46,92204.51
A0009030,2024-02,92204.51,0.0,30308.7,61895.81
A0009030,2024-03,61895.81,0.0,15183.07,46712.74
A0009030,2024-04,46712.74,6465.42,6114.63,47063.53
A0009030,2024-05,47063.53,11933.1,25012.51,33984.12
A0009030,2024-06,33984.12,4309.64,9700.59,28593.17
A0009030,2024-07,28593.17,0.0,9935.79,18657.38
A0009030,2024-08,18657.38,35939.27,12540.32,42056.33
A0009030,2024-09,42056.33,0.0,2159.07,39897.26
A0009030,2024-10,39897.26,13052.52,36502.38,16447.4
A0009030,2024-11,16447.4,69157.97,4867.85,80737.52
A0009030,2024-12,80737.52,41387.63,17806.8,104318.35
A0009030,2025-01,104318.35,34979.66,12645.56,126652.45
A0009030,2025-02,126652.45,43611.52,13723.04,156540.93
A0009030,2025-03,156540.93,2579.77,0.0,159120.7
A0009030,2025-04,159120.7,48325.26,97567.96,109878.0
A0009030,2025-05,109878.0,50525.91,14148.24,146255.67
A0009030,2025-06,146255.67,0.0,7716.77,138538.9
A0009030,2025-07,138538.9,33072.91,60029.85,111581.96
A0009030,2025-08,111581.96,0.0,28182.11,83399.85
A0009030,2025-09,83399.85,0.0,0.0,83399.85
A0009030,2025-10,83399.85,11890.15,70661.62,24628.38
A0009030,2025-11,24628.38,0.0,2931.5,21696.88
A0009030,2025-12,21696.88,12918.11,3720.23,30894.76
A0009030,2026-01,30894.76,28098.62,27284.33,31709.05
A0009030,2026-02,31709.05,35092.45,25356.27,41445.23
A0009030,2026-03,41445.23,27533.1,6459.27,62519.06
A0009030,2026-04,62519.06,8130.7,31316.92,39332.84
A0009030,2026-05,39332.84,20637.8,19686.73,40283.91
A0009030,2026-06,40283.91,0.0,5787.72,34496.19
A0009030,2026-07,34496.19,2184.56,0.0,36680.75
A0009030,2026-08,36680.75,1466046.2,7301.29,1495425.66
A0009030,2026-09,1495425.66,21529.43,23467.44,1493487.65
A0009030,2026-10,1493487.65,0.0,18171.78,1475315.87
A0009030,2026-11,1475315.87,43345.05,0.0,1518660.92
A0009030,2026-12,1518660.92,5991.46,3395.34,1521257.04
A0009031,2021-01,11252.49,0.0,5073.46,6179.03
A0009031,2021-02,6179.03,4308.27,9706.73,780.57
A0009031,2021-03,780.57,73490.47,3472.11,70798.93
A0009031,2021-04,70798.93,20951.23,60755.94,30994.22
A0009031,2021-05,30994.22,0.0,14100.46,16893.76
A0009031,2021-06,16893.76,42352.9,6596.66,52650.0
A0009031,2021-07,52650.0,25726.85,3573.35,74803.5
A0009031,2021-08,74803.5,0.0,2762.21,72041.29
A0009031,2021-09,72041.29,15282.05,34569.92,52753.42
A0009031,2021-10,52753.42,22105.96,0.0,74859.38
A0009031,2021-11,74859.38,1177.39,5228.65,70808.12
A0009031,2021-12,70808.12,16746.69,31891.9,55662.91
A0009031,2022-01,55662.91,7503.83,6685.79,56480.95
A0009031,2022-02,56480.95,3481.21,17863.87,42098.29
A0009031,2022-03,42098.29,14106.75,22017.59,34187.45
A0009031,2022-04,34187.45,44137.44,10300.52,68024.37
A0009031,2022-05,68024.37,1020.29,13141.83,55902.83
A0009031,2022-06,55902.83,19357.27,8805.09,66455.01
A0009031,2022-07,66455.01,0.0,23305.37,43149.64
A0009031,2022-08,43149.64,9328.6,22061.22,30417.02
A0009031,2022-09,30417.02,0.0,12672.65,17744.37
A0009031,2022-10,17744.37,107794.23,12004.55,113534.05
A0009031,2022-11,113534.05,0.0,4817.02,108717.03
A0009031,2022-12,108717.03,0.0,11091.56,97625.47
A0009031,2023-01,97625.47,7853.74,13484.99,91994.22
A0009031,2023-02,91994.22,1569.63,90273.25,3290.6
A0009031,2023-03,3290.6,1945.29,0.0,5235.89
A0009031,2023-04,5235.89,8105.85,4731.03,8610.71
A0009031,2023-05,8610.71,5107.1,4095.13,9622.68
A0009031,2023-06,9622.68,6091.32,3025.05,12688.95
A0009031,2023-07,12688.95,9200.39,0.0,21889.34
A0009031,2023-08,21889.34,33688.78,24575.1,31003.02
A0009031,2023-09,31003.02,44164.27,24612.12,50555.17
A0009031,2023-10,50555.17,27973.52,5660.74,72867.95
A0009031,2023-11,72867.95,16193.6,29379.5,59682.05
A0009031,2023-12,59682.05,19993.57,8257.22,71418.4
A0009031,2024-01,71418.4,0.0,0.0,71418.4
A0009031,2024-02,71418.4,0.0,48782.7,22635.7
A0009031,2024-03,22635.7,92154.75,14278.11,100512.34
A0009031,2024-04,100512.34,32667.35,17695.62,115484.07
A0009031,2024-05,115484.07,11790.84,0.0,127274.91
A0009031,2024-06,127274.91,0.0,1454.54,125820.37
A0009031,2024-07,125820.37,22235.25,11858.7,136196.92
A0009031,2024-08,136196.92,0.0,8591.56,127605.36
A0009031,2024-09,127605.36,0.0,2722.09,124883.27
A0009031,2024-10,124883.27,19637.5,8818.99,135701.78
A0009031,2024-11,135701.78,26653.07,32492.69,129862.16
A0009031,2024-12,129862.16,11176.82,17011.56,124027.42
A0009031,2025-01,124027.42,6168.93,3423.49,126772.86
A0009031,2025-02,126772.86,23441.35,28175.86,122038.35
A0009031,2025-03,122038.35,8249.51,28936.62,101351.24
A0009031,2025-04,101351.24,0.0,40101.11,61250.13
A0009031,2025-05,61250.13,24536.97,0.0,85787.1
A0009031,2025-06,85787.1,0.0,18420.52,67366.58
A0009031,2025-07,67366.58,4470000.0,0.0,4537366.58
A0009031,2025-08,4537366.58,5094.13,196913.78,4345546.93
A0009031,2025-09,4345546.93,16724.42,296650.37,4065620.98
A0009031,2025-10,4065620.98,7320.17,82765.04,3990176.11
A0009031,2025-11,3990176.11,41328.09,872.2,4030632.0
A0009031,2025-12,4030632.0,0.0,0.0,4030632.0
A0009031,2026-01,4030632.0,34879.8,2345.69,4063166.11
A0009031,2026-02,4063166.11,25138.92,23239.71,4065065.32
A0009031,2026-03,4065065.32,10866.06,0.0,4075931.38
A0009031,2026-04,4075931.38,4481.51,9965.66,4070447.23
A0009031,2026-05,4070447.23,13213.66,40026.16,4043634.73
A0009031,2026-06,4043634.73,33864.03,32721.91,4044776.85
A0009031,2026-07,4044776.85,42612.17,22513.91,4064875.11
A0009031,2026-08,4064875.11,28278.31,16602.14,4076551.28
A0009031,2026-09,4076551.28,0.0,123990.15,3952561.13
A0009031,2026-10,3952561.13,35053.16,8975.69,3978638.6
A0009031,2026-11,3978638.6,0.0,23823.4,3954815.2
A0009031,2026-12,3954815.2,26631.76,16941.24,3964505.72
A0009032,2021-01,18076.97,69199.77,61993.73,25283.01
A0009032,2021-02,25283.01,392333.25,45944.18,371672.08
A0009032,2021-03,371672.08,45884.43,90141.56,327414.95
A0009032,2021-04,327414.95,55590.81,56048.12,326957.64
A0009032,2021-05,326957.64,49003.56,46538.35,329422.85
A0009032,2021-06,329422.85,51355.83,68562.33,312216.35
A0009032,2021-07,312216.35,84370.65,19071.02,377515.98
A0009032,2021-08,377515.98,70753.37,95657.23,352612.12
A0009032,2021-09,352612.12,79944.61,92911.59,339645.14
A0009032,2021-10,339645.14,53640.57,79513.96,313771.75
A0009032,2021-11,313771.75,57547.66,108967.14,262352.27
A0009032,2021-12,262352.27,34879.82,83952.58,213279.51
A0009032,2022-01,213279.51,47756.88,108365.85,152670.54
A0009032,2022-02,152670.54,112192.59,91268.27,173594.86
A0009032,2022-03,173594.86,83661.57,71290.38,185966.05
A0009032,2022-04,185966.05,76430.61,13671.3,248725.36
A0009032,2022-05,248725.36,54100.41,248588.81,54236.96
A0009032,2022-06,54236.96,1625.21,47611.63,8250.54
A0009032,2022-07,8250.54,65267.11,43804.31,29713.34
A0009032,2022-08,29713.34,0.0,28286.05,1427.29
A0009032,2022-09,1427.29,215772.28,82893.12,134306.45
A0009032,2022-10,134306.45,0.0,67436.24,66870.21
A0009032,2022-11,66870.21,48452.65,28343.05,86979.81
A0009032,2022-12,86979.81,48289.81,76731.0,58538.62
A0009032,2023-01,58538.62,79928.0,50676.97,87789.65
A0009032,2023-02,87789.65,97834.15,148220.97,37402.83
A0009032,2023-03,37402.83,98884.85,20670.74,115616.94
A0009032,2023-04,115616.94,80808.36,157642.12,38783.18
A0009032,2023-05,38783.18,57096.24,93287.9,2591.52
A0009032,2023-06,2591.52,53562.71,21835.68,34318.55
A0009032,2023-07,34318.55,231475.8,113232.26,152562.09
A0009032,2023-08,152562.09,83850.98,56691.19,179721.88
A0009032,2023-09,179721.88,7566.77,35211.85,152076.8
A0009032,2023-10,152076.8,72692.19,45749.09,179019.9
A0009032,2023-11,179019.9,78952.25,136735.38,121236.77
A0009032,2023-12,121236.77,79006.04,47676.97,152565.84
A0009032,2024-01,152565.84,458762.0,74184.05,537143.79
A0009032,2024-02,537143.79,68055.54,236089.11,369110.22
A0009032,2024-03,369110.22,76939.09,106312.72,339736.59
A0009032,2024-04,339736.59,85739.81,55134.01,370342.39
A0009032,2024-05,370342.39,89701.53,173161.44,286882.48
A0009032,2024-06,286882.48,59440.51,6615.69,339707.3
A0009032,2024-07,339707.3,168275.73,174879.99,333103.04
A0009032,2024-08,333103.04,194026.22,155768.86,371360.4
A0009032,2024-09,371360.4,278546.25,248592.5,401314.15
A0009032,2024-10,401314.15,18075.2,81139.18,338250.17
A0009032,2024-11,338250.17,205513.6,65779.5,477984.27
A0009032,2024-12,477984.27,145519.89,551691.33,71812.83
A0009032,2025-01,71812.83,101321.63,137192.46,35942.0
A0009032,2025-02,35942.0,61989.62,41971.75,55959.87
A0009032,2025-03,55959.87,62712.18,113680.38,4991.67
A0009032,2025-04,4991.67,395655.9,107725.2,292922.37
A0009032,2025-05,292922.37,87537.03,135490.05,244969.35
A0009032,2025-06,244969.35,80738.48,58341.5,267366.33
A0009032,2025-07,267366.33,60384.3,43749.82,284000.81
A0009032,2025-08,284000.81,150056.37,56636.85,377420.33
A0009032,2025-09,377420.33,67946.31,156856.27,288510.37
A0009032,2025-10,288510.37,138486.23,88281.23,338715.37
A0009032,2025-11,338715.37,67150.93,253793.65,152072.65
A0009032,2025-12,152072.65,90021.89,235175.53,6919.01
A0009032,2026-01,6919.01,115862.08,21335.47,101445.62
A0009032,2026-02,101445.62,95731.71,76126.43,121050.9
A0009032,2026-03,121050.9,59823.84,85930.07,94944.67
A0009032,2026-04,94944.67,57784.96,30443.42,122286.21
A0009032,2026-05,122286.21,82580.08,148228.25,56638.04
A0009032,2026-06,56638.04,100419.65,66096.66,90961.03
A0009032,2026-07,90961.03,99162.02,93088.31,97034.74
A0009032,2026-08,97034.74,118568.38,163439.59,52163.53
A0009032,2026-09,52163.53,163148.26,111082.33,104229.46
A0009032,2026-10,104229.46,69407.43,102460.39,71176.5
A0009032,2026-11,71176.5,80986.14,75116.29,77046.35
A0009032,2026-12,77046.35,88130.02,154053.14,11123.23
A0009053,2021-01,3910.56,1225.68,0.0,5136.24
A0009053,2021-02,5136.24,0.0,919.49,4216.75
A0009053,2021-03,4216.75,216.28,1041.07,3391.96
A0009053,2021-04,3391.96,683.63,0.0,4075.59
A0009053,2021-05,4075.59,566.15,0.0,4641.74
A0009053,2021-06,4641.74,126.0,53.33,4714.41
A0009053,2021-07,4714.41,0.0,649.98,4064.43
A0009053,2021-08,4064.43,0.0,244.58,3819.85
A0009053,2021-09,3819.85,152.23,0.0,3972.08
A0009053,2021-10,3972.08,757.28,1450.64,3278.72
A0009053,2021-11,3278.72,0.0,0.0,3278.72
A0009053,2021-12,3278.72,552.04,309.22,3521.54
A0009053,2022-01,3521.54,0.0,54.41,3467.13
A0009053,2022-02,3467.13,569.49,0.0,4036.62
A0009053,2022-03,4036.62,0.0,0.0,4036.62
A0009053,2022-04,4036.62,234.18,71.14,4199.66
A0009053,2022-05,4199.66,331.32,541.81,3989.17
A0009053,2022-06,3989.17,178.78,31.65,4136.3
A0009053,2022-07,4136.3,234.29,88.74,4281.85
A0009053,2022-08,4281.85,1383.2,758.82,4906.23
A0009053,2022-09,4906.23,0.0,0.0,4906.23
A0009053,2022-10,4906.23,0.0,46.64,4859.59
A0009053,2022-11,4859.59,105.1,114.33,4850.36
A0009053,2022-12,4850.36,0.0,200.69,4649.67
A0009053,2023-01,4649.67,634.59,593.25,4691.01
A0009053,2023-02,4691.01,810.15,0.0,5501.16
A0009053,2023-03,5501.16,347.1,214.76,5633.5
A0009053,2023-04,5633.5,505.06,0.0,6138.56
A0009053,2023-05,6138.56,0.0,160.27,5978.29
A0009053,2023-06,5978.29,118.05,470.98,5625.36
A0009053,2023-07,5625.36,426.09,561.19,5490.26
A0009053,2023-08,5490.26,60.96,0.0,5551.22
A0009053,2023-09,5551.22,221.86,215.92,5557.16
A0009053,2023-10,5557.16,0.0,1350.92,4206.24
A0009053,2023-11,4206.24,2919.59,108.53,7017.3
A0009053,2023-12,7017.3,98.4,0.0,7115.7
A0009053,2024-01,7115.7,331.59,49.99,7397.3
A0009053,2024-02,7397.3,0.0,9.0,7388.3
A0009053,2024-03,7388.3,583.99,0.0,7972.29
A0009053,2024-04,7972.29,66.09,400.67,7637.71
A0009053,2024-05,7637.71,88.21,453.4,7272.52
A0009053,2024-06,7272.52,0.0,0.0,7272.52
A0009053,2024-07,7272.52,398.42,664.99,7005.95
A0009053,2024-08,7005.95,72.78,950.21,6128.52
A0009053,2024-09,6128.52,0.0,776.69,5351.83
A0009053,2024-10,5351.83,134.83,0.0,5486.66
A0009053,2024-11,5486.66,2090.13,390.46,7186.33
A0009053,2024-12,7186.33,0.0,624.99,6561.34
A0009053,2025-01,6561.34,438.84,0.0,7000.18
A0009053,2025-02,7000.18,340.48,0.0,7340.66
A0009053,2025-03,7340.66,320.01,0.0,7660.67
A0009053,2025-04,7660.67,0.0,124.77,7535.9
A0009053,2025-05,7535.9,333.4,0.0,7869.3
A0009053,2025-06,7869.3,0.0,319.76,7549.54
A0009053,2025-07,7549.54,125.06,3986.55,3688.05
A0009053,2025-08,3688.05,155.97,1375.07,2468.95
A0009053,2025-09,2468.95,69.29,0.0,2538.24
A0009053,2025-10,2538.24,625.13,0.0,3163.37
A0009053,2025-11,3163.37,0.0,89.59,3073.78
A0009053,2025-12,3073.78,0.0,328.42,2745.36
A0009053,2026-01,2745.36,0.0,1306.3,1439.06
A0009053,2026-02,1439.06,0.0,0.0,1439.06
A0009053,2026-03,1439.06,491.8,0.0,1930.86
A0009053,2026-04,1930.86,0.0,1293.64,637.22
A0009053,2026-05,637.22,301.53,0.0,938.75
A0009053,2026-06,938.75,0.0,306.43,632.32
A0009053,2026-07,632.32,429.53,429.1,632.75
A0009053,2026-08,632.75,439.25,0.0,1072.0
A0009053,2026-09,1072.0,1665.73,313.58,2424.15
A0009053,2026-10,2424.15,3333.47,789.28,4968.34
A0009053,2026-11,4968.34,685.63,0.0,5653.97
A0009053,2026-12,5653.97,0.0,0.0,5653.97
A0009073,2021-01,156.08,459.1,331.84,283.34
A0009073,2021-02,283.34,174.75,179.16,278.93
A0009073,2021-03,278.93,91.35,205.23,165.05
A0009073,2021-04,165.05,561.63,159.44,567.24
A0009073,2021-05,567.24,164.46,222.84,508.86
A0009073,2021-06,508.86,28.67,62.01,475.52
A0009073,2021-07,475.52,537.19,504.51,508.2
A0009073,2021-08,508.2,431.46,442.13,497.53
A0009073,2021-09,497.53,226.95,230.85,493.63
A0009073,2021-10,493.63,630.87,148.74,975.76
A0009073,2021-11,975.76,717.48,392.38,1300.86
A0009073,2021-12,1300.86,493.13,168.77,1625.22
A0009073,2022-01,1625.22,0.0,83.11,1542.11
A0009073,2022-02,1542.11,372.04,95.53,1818.62
A0009073,2022-03,1818.62,131.27,117.49,1832.4
A0009073,2022-04,1832.4,9.5,523.02,1318.88
A0009073,2022-05,1318.88,484.82,131.93,1671.77
A0009073,2022-06,1671.77,938.84,1137.71,1472.9
A0009073,2022-07,1472.9,175.55,951.5,696.95
A0009073,2022-08,696.95,2332.66,341.12,2688.49
A0009073,2022-09,2688.49,530.75,664.67,2554.57
A0009073,2022-10,2554.57,43.26,149.51,2448.32
A0009073,2022-11,2448.32,1345.32,83.64,3710.0
A0009073,2022-12,3710.0,315.83,189.86,3835.97
A0009073,2023-01,3835.97,1505.45,726.01,4615.41
A0009073,2023-02,4615.41,829.69,677.87,4767.23
A0009073,2023-03,4767.23,291.58,2171.02,2887.79
A0009073,2023-04,2887.79,1089.41,128.98,3848.22
A0009073,2023-05,3848.22,94.08,355.29,3587.01
A0009073,2023-06,3587.01,327.56,826.93,3087.64
A0009073,2023-07,3087.64,123.7,217.77,2993.57
A0009073,2023-08,2993.57,228.36,718.16,2503.77
A0009073,2023-09,2503.77,615.32,530.16,2588.93
A0009073,2023-10,2588.93,0.0,237.73,2351.2
A0009073,2023-11,2351.2,1670.2,632.17,3389.23
A0009073,2023-12,3389.23,0.0,714.31,2674.92
A0009073,2024-01,2674.92,1336.95,163.87,3848.0
A0009073,2024-02,3848.0,0.0,305.88,3542.12
A0009073,2024-03,3542.12,452.74,68.64,3926.22
A0009073,2024-04,3926.22,807.3,2176.51,2557.01
A0009073,2024-05,2557.01,176.11,168.73,2564.39
A0009073,2024-06,2564.39,0.0,154.15,2410.24
A0009073,2024-07,2410.24,1125.2,921.42,2614.02
A0009073,2024-08,2614.02,0.0,117.0,2497.02
A0009073,2024-09,2497.02,526.11,100.81,2922.32
A0009073,2024-10,2922.32,667.29,303.58,3286.03
A0009073,2024-11,3286.03,1660.38,105.24,4841.17
A0009073,2024-12,4841.17,1507.67,1179.09,5169.75
A0009073,2025-01,5169.75,136.23,591.28,4714.7
A0009073,2025-02,4714.7,791.54,1579.36,3926.88
A0009073,2025-03,3926.88,0.0,291.94,3634.94
A0009073,2025-04,3634.94,314.56,131.86,3817.64
A0009073,2025-05,3817.64,699.93,0.0,4517.57
A0009073,2025-06,4517.57,1354.42,2394.28,3477.71
A0009123,2021-01,46206.22,15266.78,0.0,61473.0
A0009123,2021-02,61473.0,12546.33,36427.31,37592.02
A0009123,2021-03,37592.02,25263.79,4189.26,58666.55
A0009123,2021-04,58666.55,20902.85,53440.42,26128.98
A0009123,2021-05,26128.98,20646.59,28896.0,17879.57
A0009123,2021-06,17879.57,39970.01,2603.38,55246.2
A0009123,2021-07,55246.2,38996.41,44507.17,49735.44
A0009123,2021-08,49735.44,10851.86,24706.82,35880.48
A0009123,2021-09,35880.48,1485.05,5987.51,31378.02
A0009123,2021-10,31378.02,10110.54,12617.02,28871.54
A0009123,2021-11,28871.54,14619.98,28171.04,15320.48
A0009123,2021-12,15320.48,0.0,5578.85,9741.63
A0009123,2022-01,9741.63,15035.33,21005.79,3771.17
A0009123,2022-02,3771.17,22814.49,832.33,25753.33
A0009123,2022-03,25753.33,19559.57,0.0,45312.9
A0009123,2022-04,45312.9,38324.46,16314.82,67322.54
A0009123,2022-05,67322.54,35366.56,3506.36,99182.74
A0009123,2022-06,99182.74,22286.11,2579.01,118889.84
A0009123,2022-07,118889.84,11780.11,4496.07,126173.88
A0009123,2022-08,126173.88,16504.51,0.0,142678.39
A0009123,2022-09,142678.39,12037.86,18879.4,135836.85
A0009123,2022-10,135836.85,26700.71,1445.59,161091.97
A0009123,2022-11,161091.97,25755.22,29241.89,157605.3
A0009123,2022-12,157605.3,67552.37,55235.35,169922.32
A0009123,2023-01,169922.32,4565.13,4859.61,169627.84
A0009123,2023-02,169627.84,7484.42,0.0,177112.26
A0009123,2023-03,177112.26,12314.87,6085.77,183341.36
A0009123,2023-04,183341.36,114644.33,71163.31,226822.38
A0009123,2023-05,226822.38,1247.96,2451.62,225618.72
A0009123,2023-06,225618.72,29743.48,3642.24,251719.96
A0009123,2023-07,251719.96,77372.31,149010.91,180081.36
A0009123,2023-08,180081.36,13198.17,0.0,193279.53
A0009123,2023-09,193279.53,15958.55,3431.69,205806.39
A0009123,2023-10,205806.39,1636313.83,9004.45,1833115.77
A0009123,2023-11,1833115.77,22011.45,89044.64,1766082.58
A0009123,2023-12,1766082.58,22335.74,14574.71,1773843.61
A0009123,2024-01,1773843.61,36282.92,181637.46,1628489.07
A0009123,2024-02,1628489.07,88833.03,10975.76,1706346.34
A0009123,2024-03,1706346.34,43774.02,12555.27,1737565.09
A0009123,2024-04,1737565.09,86658.81,122049.26,1702174.64
A0009123,2024-05,1702174.64,2737.36,0.0,1704912.0
A0009123,2024-06,1704912.0,28477.03,217432.32,1515956.71
A0009123,2024-07,1515956.71,54953.91,59042.64,1511867.98
A0009123,2024-08,1511867.98,16905.86,135623.09,1393150.75
A0009123,2024-09,1393150.75,11801.42,271309.71,1133642.46
A0009123,2024-10,1133642.46,27322.63,25290.53,1135674.56
A0009123,2024-11,1135674.56,35996.06,15433.19,1156237.43
A0009123,2024-12,1156237.43,0.0,272381.77,883855.66
A0009123,2025-01,883855.66,0.0,209662.94,674192.72
A0009123,2025-02,674192.72,90890.13,26866.62,738216.23
A0009123,2025-03,738216.23,32438.94,313555.6,457099.57
A0009123,2025-04,457099.57,10655.79,129200.95,338554.41
A0009123,2025-05,338554.41,37518.44,2317.28,373755.57
A0009123,2025-06,373755.57,39185.67,62313.39,350627.85
A0009123,2025-07,350627.85,42526.07,17657.62,375496.3
A0009123,2025-08,375496.3,2559.02,44258.64,333796.68
A0009123,2025-09,333796.68,2511.93,7320.78,328987.83
A0009123,2025-10,328987.83,91733.77,273575.49,147146.11
A0009123,2025-11,147146.11,64853.8,140910.6,71089.31
A0009123,2025-12,71089.31,12987.65,9927.1,74149.86
A0009123,2026-01,74149.86,0.0,61557.04,12592.82
A0009123,2026-02,12592.82,27103.23,603.67,39092.38
A0009123,2026-03,39092.38,66870.0,5211.57,100750.81
A0009123,2026-04,100750.81,18001.01,28508.7,90243.12
A0009123,2026-05,90243.12,109494.3,25335.81,174401.61
A0009123,2026-06,174401.61,3786.23,7540.81,170647.03
A0009123,2026-07,170647.03,0.0,5054.7,165592.33
A0009123,2026-08,165592.33,19876.32,7113.53,178355.12
A0009123,2026-09,178355.12,8547.36,136779.81,50122.67
A0009123,2026-10,50122.67,20686.35,6479.81,64329.21
A0009123,2026-11,64329.21,131561.86,2171.64,193719.43
A0009123,2026-12,193719.43,4443.04,18579.83,179582.64
A0009331,2021-01,22864.69,5046.68,8072.04,19839.33
A0009331,2021-02,19839.33,5217.99,2839.17,22218.15
A0009331,2021-03,22218.15,29482.6,45509.57,6191.18
