account_id,customer_id,product_id,branch_id,opening_year,account_status,closing_year,opening_channel
A0011673,C0018516,P001,019,2012,CLOSED,2024,BRANCH
A0011674,C0018517,P003,005,1996,ACTIVE,,BRANCH
A0011675,C0018527,P001,013,2013,ACTIVE,,REMOTE_ASSISTED
A0011676,C0018529,P001,024,2019,CLOSED,2025,BRANCH
A0011677,C0018529,P005,024,2015,CLOSED,2025,BRANCH
A0011678,C0018529,P005,022,2016,CLOSED,2019,BRANCH
A0011679,C0018531,P007,023,2011,CLOSED,2022,BRANCH
A0011680,C0018531,P001,019,2013,CLOSED,2022,BRANCH
A0011681,C0018531,P001,020,2017,CLOSED,2022,REMOTE_ASSISTED
A0011682,C0018531,P004,018,2012,CLOSED,2022,REMOTE_ASSISTED
A0011683,C0018534,P001,003,1992,CLOSED,1994,BRANCH
A0011684,C0018534,P003,007,1992,CLOSED,1995,BRANCH
A0011685,C0018534,P002,007,1994,CLOSED,1995,BRANCH
A0011686,C0018536,P001,023,2019,ACTIVE,,REMOTE_ASSISTED
A0011687,C0018546,P005,019,2014,CLOSED,2023,REMOTE_ASSISTED
A0011688,C0018557,P004,022,2014,CLOSED,2016,BRANCH
A0011689,C0018557,P003,019,2014,CLOSED,2016,BRANCH
A0011690,C0018561,P005,004,2008,ACTIVE,,BRANCH
A0011691,C0018564,P005,007,2004,CLOSED,2008,BRANCH
A0011692,C0018564,P007,007,2007,CLOSED,2011,BRANCH
A0011693,C0018568,P001,012,2001,CLOSED,2007,BRANCH
A0011694,C0018572,P005,017,2011,CLOSED,2025,BRANCH
A0011695,C0018572,P005,032,2017,CLOSED,2025,REMOTE_ASSISTED
A0011696,C0018573,P002,004,2007,CLOSED,2007,BRANCH
A0011697,C0018573,P002,006,2007,CLOSED,2007,BRANCH
A0011698,C0018588,P003,028,2018,CLOSED,2019,BRANCH
A0011699,C0018589,P005,024,2019,ACTIVE,,BRANCH
A0011700,C0018591,P003,006,2017,ACTIVE,,BRANCH
A0011701,C0018591,P003,007,2018,ACTIVE,,BRANCH
A0011702,C0018591,P003,007,2018,ACTIVE,,REMOTE_ASSISTED
A0011703,C0018591,P001,001,2020,CLOSED,2023,BRANCH
A0011704,C0018592,P002,006,2003,CLOSED,2015,BRANCH
A0011705,C0018592,P008,006,2004,CLOSED,2017,BRANCH
A0011706,C0018596,P001,025,2019,CLOSED,2024,BRANCH
A0011707,C0018596,P008,025,2019,CLOSED,2019,BRANCH
A0011708,C0018602,P002,003,2014,CLOSED,2015,BRANCH
A0011709,C0018602,P007,003,2015,CLOSED,2016,BRANCH
A0011710,C0018605,P005,009,2011,CLOSED,2021,BRANCH
A0011711,C0018605,P007,025,2013,CLOSED,2021,BRANCH
A0011712,C0018605,P003,017,2018,CLOSED,2021,BRANCH
A0011713,C0018606,P008,026,2013,CLOSED,2013,BRANCH
A0011714,C0018606,P005,025,2012,CLOSED,2013,BRANCH
A0011715,C0018613,P001,010,2001,CLOSED,2024,BRANCH
A0011716,C0018614,P006,027,2019,ACTIVE,,DIGITAL
A0011717,C0018614,P003,027,2019,ACTIVE,,BRANCH
A0011718,C0018616,P003,018,2015,ACTIVE,,BRANCH
A0011719,C0018619,P005,018,2018,ACTIVE,,BRANCH
A0011720,C0018619,P005,018,2018,ACTIVE,,BRANCH
A0011721,C0018622,P001,019,2017,ACTIVE,,BRANCH
A0011722,C0018622,P003,025,2019,ACTIVE,,BRANCH
A0011723,C0018628,P001,009,2011,CLOSED,2013,BRANCH
A0011724,C0018628,P007,018,2012,CLOSED,2015,BRANCH
A0011725,C0018628,P003,018,2011,CLOSED,2016,BRANCH
A0011726,C0018629,P007,006,1993,CLOSED,2025,BRANCH
A0011727,C0018629,P001,006,1992,CLOSED,2025,BRANCH
A0011728,C0018629,P003,017,2010,CLOSED,2025,BRANCH
A0011729,C0018629,P001,025,2016,CLOSED,2025,BRANCH
A0011730,C0018629,P005,006,2012,CLOSED,2025,BRANCH
A0011731,C0018629,P005,006,2002,CLOSED,2025,BRANCH
A0011732,C0018629,P001,006,1986,CLOSED,2025,BRANCH
A0011733,C0018629,P007,006,2015,CLOSED,2025,BRANCH
A0011734,C0018629,P005,006,2016,CLOSED,2024,BRANCH
A0011735,C0018633,P003,024,2011,ACTIVE,,BRANCH
A0011736,C0018633,P001,024,2018,ACTIVE,,REMOTE_ASSISTED
A0011737,C0018641,P002,018,2008,CLOSED,2008,BRANCH
A0011738,C0018641,P001,011,2009,CLOSED,2009,BRANCH
A0011739,C0018641,P004,018,2009,CLOSED,2009,BRANCH
A0011740,C0018642,P001,016,2004,ACTIVE,,BRANCH
A0011741,C0018645,P001,017,2016,ACTIVE,,BRANCH
A0011742,C0018645,P001,017,2017,ACTIVE,,BRANCH
A0011743,C0018654,P007,018,2014,CLOSED,2019,REMOTE_ASSISTED
A0011744,C0018654,P002,020,2014,CLOSED,2021,BRANCH
A0011745,C0018654,P001,020,2014,CLOSED,2021,BRANCH
A0011746,C0018660,P003,027,2019,ACTIVE,,BRANCH
A0011747,C0018669,P001,004,1991,CLOSED,2024,BRANCH
A0011748,C0018669,P008,014,2019,CLOSED,2020,BRANCH
A0011749,C0018669,P005,013,2005,ACTIVE,,BRANCH
A0011750,C0018670,P001,019,2009,ACTIVE,,BRANCH
A0011751,C0018670,P007,019,2009,CLOSED,2021,BRANCH
A0011752,C0018671,P005,027,2014,ACTIVE,,BRANCH
A0011753,C0018673,P003,013,2002,CLOSED,2005,BRANCH
A0011754,C0018677,P005,017,2014,ACTIVE,,BRANCH
A0011755,C0018677,P003,017,2015,ACTIVE,,BRANCH
A0011756,C0018682,P005,017,2017,ACTIVE,,BRANCH
A0011757,C0018682,P005,017,2017,ACTIVE,,BRANCH
A0011758,C0018684,P005,023,2012,CLOSED,2024,BRANCH
A0011759,C0018687,P007,022,2017,ACTIVE,,DIGITAL
A0011760,C0018688,P007,037,2020,CLOSED,2020,BRANCH
A0011761,C0018688,P001,017,2020,ACTIVE,,BRANCH
A0011762,C0018688,P003,017,2020,CLOSED,2025,BRANCH
A0011763,C0018688,P001,019,2020,ACTIVE,,BRANCH
A0011764,C0018693,P004,004,1991,CLOSED,2026,BRANCH
A0011765,C0018694,P001,009,2018,CLOSED,2019,REMOTE_ASSISTED
A0011766,C0018697,P005,010,2015,ACTIVE,,BRANCH
A0011767,C0018697,P005,005,2014,CLOSED,2018,BRANCH
A0011768,C0018700,P002,022,2017,CLOSED,2019,BRANCH
A0011769,C0018702,P001,005,2007,ACTIVE,,BRANCH
A0011770,C0018702,P003,005,2005,CLOSED,2011,BRANCH
A0011771,C0018711,P003,025,2019,ACTIVE,,REMOTE_ASSISTED
A0011772,C0018711,P002,025,2019,ACTIVE,,BRANCH
A0011773,C0018712,P004,018,2013,CLOSED,2025,BRANCH
A0011774,C0018712,P001,018,2011,CLOSED,2025,BRANCH
A0011775,C0018720,P001,003,1989,CLOSED,1992,BRANCH
A0011776,C0018720,P003,003,1997,CLOSED,1999,BRANCH
A0011777,C0018720,P008,003,1990,CLOSED,1999,BRANCH
A0011778,C0018720,P008,003,1995,CLOSED,1999,BRANCH
A0011779,C0018720,P001,003,2000,CLOSED,2001,BRANCH
A0011780,C0018728,P001,018,2016,ACTIVE,,BRANCH
A0011781,C0018730,P005,026,2020,CLOSED,2020,BRANCH
A0011782,C0018732,P002,019,2016,CLOSED,2023,BRANCH
A0011783,C0018732,P005,021,2016,ACTIVE,,BRANCH
A0011784,C0018743,P001,026,2019,CLOSED,2024,BRANCH
A0011785,C0018743,P001,026,2020,ACTIVE,,BRANCH
A0011786,C0018750,P005,023,2016,ACTIVE,,BRANCH
A0011787,C0018750,P005,007,2011,ACTIVE,,BRANCH
A0011788,C0018750,P007,013,2004,ACTIVE,,BRANCH
A0011789,C0018753,P003,032,2019,CLOSED,2025,REMOTE_ASSISTED
A0011790,C0018754,P005,004,2007,CLOSED,2011,BRANCH
A0011791,C0018759,P004,008,1997,CLOSED,2019,BRANCH
A0011792,C0018759,P001,008,2007,ACTIVE,,BRANCH
A0011793,C0018759,P007,008,2004,CLOSED,2013,BRANCH
A0011794,C0018759,P005,008,2013,CLOSED,2021,BRANCH
A0011795,C0018759,P001,008,2001,ACTIVE,,BRANCH
A0011796,C0018759,P005,016,2013,ACTIVE,,BRANCH
A0011797,C0018764,P004,034,2018,CLOSED,2019,BRANCH
A0011798,C0018764,P004,005,2017,ACTIVE,,BRANCH
A0011799,C0018768,P001,037,2019,CLOSED,2020,REMOTE_ASSISTED
A0011800,C0018768,P004,025,2019,ACTIVE,,REMOTE_ASSISTED
A0011801,C0018768,P001,026,2019,ACTIVE,,BRANCH
A0011802,C0018770,P004,001,1999,CLOSED,2023,BRANCH
A0011803,C0018770,P008,001,2001,CLOSED,2022,BRANCH
A0011804,C0018770,P001,001,2016,ACTIVE,,BRANCH
A0011805,C0018770,P003,001,2008,ACTIVE,,BRANCH
A0011806,C0018770,P001,001,1996,CLOSED,2025,BRANCH
A0011807,C0018772,P001,017,2014,CLOSED,2023,BRANCH
A0011808,C0018772,P005,017,2015,ACTIVE,,BRANCH
A0011809,C0018772,P003,005,2018,ACTIVE,,BRANCH
A0011810,C0018774,P003,019,2012,ACTIVE,,BRANCH
A0011811,C0018774,P002,019,2011,CLOSED,2017,BRANCH
A0011812,C0018774,P001,019,2009,ACTIVE,,BRANCH
A0011813,C0018776,P002,025,2016,CLOSED,2025,BRANCH
A0011814,C0018778,P001,016,2014,CLOSED,2018,BRANCH
A0011815,C0018781,P001,003,1991,ACTIVE,,BRANCH
A0011816,C0018785,P001,022,2017,CLOSED,2020,BRANCH
A0011817,C0018785,P005,022,2019,CLOSED,2020,REMOTE_ASSISTED
A0011818,C0018785,P007,022,2019,CLOSED,2026,BRANCH
A0011819,C0018785,P004,022,2019,CLOSED,2026,BRANCH
A0011820,C0018785,P007,022,2018,CLOSED,2018,BRANCH
A0011821,C0018786,P008,032,2020,CLOSED,2020,BRANCH
A0011822,C0018786,P001,033,2020,ACTIVE,,BRANCH
A0011823,C0018789,P002,019,2015,ACTIVE,,BRANCH
A0011824,C0018792,P003,027,2019,ACTIVE,,BRANCH
A0011825,C0018792,P003,027,2019,ACTIVE,,BRANCH
A0011826,C0018792,P003,027,2020,ACTIVE,,BRANCH
A0011827,C0018792,P008,027,2019,ACTIVE,,BRANCH
A0011828,C0018792,P003,027,2019,ACTIVE,,BRANCH
A0011829,C0018792,P001,027,2020,ACTIVE,,REMOTE_ASSISTED
A0011830,C0018805,P001,029,2016,CLOSED,2021,BRANCH
A0011831,C0018806,P005,020,2016,ACTIVE,,BRANCH
A0011832,C0018806,P001,019,2016,ACTIVE,,BRANCH
A0011833,C0018807,P007,002,1999,CLOSED,2012,BRANCH
A0011834,C0018807,P002,002,1994,CLOSED,2025,BRANCH
A0011835,C0018807,P007,002,2002,CLOSED,2015,BRANCH
A0011836,C0018807,P001,001,2001,ACTIVE,,BRANCH
A0011837,C0018812,P001,003,1987,CLOSED,1994,BRANCH
A0011838,C0018812,P002,003,1996,CLOSED,2026,BRANCH
A0011839,C0018812,P007,003,1987,CLOSED,1994,BRANCH
A0011840,C0018812,P005,003,2008,CLOSED,2026,BRANCH
A0011841,C0018812,P003,003,1987,CLOSED,1991,BRANCH
A0011842,C0018812,P002,003,1988,CLOSED,2026,BRANCH
A0011843,C0018819,P005,025,2018,CLOSED,2026,BRANCH
A0011844,C0018822,P001,012,2001,CLOSED,2009,BRANCH
A0011845,C0018822,P001,015,2003,ACTIVE,,BRANCH
A0011846,C0018822,P003,012,2010,ACTIVE,,BRANCH
A0011847,C0018823,P002,018,2008,CLOSED,2011,BRANCH
A0011848,C0018823,P006,018,2015,ACTIVE,,BRANCH
A0011849,C0018823,P003,018,2014,ACTIVE,,BRANCH
A0011850,C0018823,P008,018,2009,CLOSED,2025,BRANCH
A0011851,C0018824,P006,010,2019,ACTIVE,,DIGITAL
A0011852,C0018826,P005,019,2013,ACTIVE,,BRANCH
A0011853,C0018826,P005,027,2019,ACTIVE,,BRANCH
A0011854,C0018826,P004,019,2016,CLOSED,2018,BRANCH
A0011855,C0018826,P001,027,2018,CLOSED,2019,DIGITAL
A0011856,C0018833,P005,019,2020,CLOSED,2024,REMOTE_ASSISTED
A0011857,C0018837,P008,023,2012,CLOSED,2022,BRANCH
A0011858,C0018837,P001,017,2018,CLOSED,2022,BRANCH
A0011859,C0018840,P001,019,2018,ACTIVE,,BRANCH
A0011860,C0018848,P002,029,2019,ACTIVE,,BRANCH
A0011861,C0018848,P005,029,2020,ACTIVE,,BRANCH
A0011862,C0018848,P005,029,2020,ACTIVE,,BRANCH
A0011863,C0018850,P002,028,2018,ACTIVE,,BRANCH
A0011864,C0018850,P005,018,2016,ACTIVE,,BRANCH
A0011865,C0018850,P005,018,2017,ACTIVE,,BRANCH
A0011866,C0018850,P001,018,2017,CLOSED,2026,REMOTE_ASSISTED
A0011867,C0018850,P003,018,2018,ACTIVE,,BRANCH
A0011868,C0018852,P001,025,2020,CLOSED,2025,BRANCH
A0011869,C0018854,P004,022,2015,CLOSED,2018,BRANCH
A0011870,C0018854,P003,020,2019,ACTIVE,,BRANCH
A0011871,C0018856,P001,010,2011,ACTIVE,,BRANCH
A0011872,C0018863,P006,011,2015,ACTIVE,,BRANCH
A0011873,C0018865,P003,013,2020,ACTIVE,,DIGITAL
A0011874,C0018865,P003,012,2020,ACTIVE,,BRANCH
A0011875,C0018877,P004,001,2007,ACTIVE,,BRANCH
A0011876,C0018881,P005,037,2020,CLOSED,2020,DIGITAL
A0011877,C0018881,P001,037,2020,ACTIVE,,DIGITAL
A0011878,C0018881,P002,028,2020,ACTIVE,,BRANCH
A0011879,C0018883,P007,011,1997,CLOSED,2021,BRANCH
A0011880,C0018885,P001,007,2017,CLOSED,2019,BRANCH
A0011881,C0018885,P005,004,2018,ACTIVE,,BRANCH
A0011882,C0018887,P002,010,1993,CLOSED,2021,BRANCH
A0011883,C0018887,P001,005,2002,ACTIVE,,BRANCH
A0011884,C0018890,P002,017,2008,CLOSED,2009,BRANCH
A0011885,C0018892,P005,020,2017,CLOSED,2022,BRANCH
A0011886,C0018893,P001,020,2018,ACTIVE,,BRANCH
A0011887,C0018893,P002,009,2019,ACTIVE,,DIGITAL
A0011888,C0018893,P003,020,2018,ACTIVE,,BRANCH
A0011889,C0018895,P003,026,2017,ACTIVE,,BRANCH
A0011890,C0018895,P001,002,2017,ACTIVE,,BRANCH
A0011891,C0018898,P003,006,2010,ACTIVE,,BRANCH
A0011892,C0018901,P005,004,2013,CLOSED,2017,BRANCH
A0011893,C0018901,P001,004,2013,CLOSED,2016,BRANCH
A0011894,C0018901,P001,027,2018,ACTIVE,,BRANCH
A0011895,C0018904,P001,002,2016,CLOSED,2016,BRANCH
A0011896,C0018904,P001,018,2016,CLOSED,2016,REMOTE_ASSISTED
A0011897,C0018904,P002,017,2016,CLOSED,2016,BRANCH
A0011898,C0018912,P001,003,2014,CLOSED,2018,REMOTE_ASSISTED
A0011899,C0018914,P001,017,2009,ACTIVE,,BRANCH
A0011900,C0018914,P005,017,2010,ACTIVE,,BRANCH
A0011901,C0018914,P005,017,2006,CLOSED,2011,BRANCH
A0011902,C0018914,P007,026,2017,ACTIVE,,BRANCH
A0011903,C0018920,P006,025,2018,ACTIVE,,REMOTE_ASSISTED
A0011904,C0018921,P005,023,2014,CLOSED,2018,BRANCH
A0011905,C0018921,P005,028,2016,CLOSED,2023,BRANCH
A0011906,C0018922,P005,032,2019,ACTIVE,,BRANCH
A0011907,C0018922,P008,032,2018,CLOSED,2021,REMOTE_ASSISTED
A0011908,C0018922,P001,032,2019,ACTIVE,,DIGITAL
A0011909,C0018928,P005,007,2001,ACTIVE,,BRANCH
A0011910,C0018928,P002,006,1998,ACTIVE,,BRANCH
A0011911,C0018928,P001,019,2008,CLOSED,2016,BRANCH
A0011912,C0018929,P001,002,2014,ACTIVE,,BRANCH
A0011913,C0018933,P005,006,2007,CLOSED,2014,BRANCH
A0011914,C0018939,P003,018,2010,CLOSED,2010,BRANCH
A0011915,C0018939,P005,023,2011,CLOSED,2011,BRANCH
A0011916,C0018939,P001,020,2011,CLOSED,2011,BRANCH
A0011917,C0018942,P003,019,2018,CLOSED,2018,BRANCH
A0011918,C0018942,P004,025,2018,ACTIVE,,BRANCH
A0011919,C0018942,P002,019,2017,CLOSED,2019,BRANCH
A0011920,C0018943,P001,015,2017,ACTIVE,,BRANCH
A0011921,C0018943,P003,014,2020,CLOSED,2025,BRANCH
A0011922,C0018945,P001,019,2008,CLOSED,2008,BRANCH
A0011923,C0018945,P008,017,2008,CLOSED,2008,BRANCH
A0011924,C0018945,P005,019,2008,CLOSED,2008,BRANCH
A0011925,C0018945,P001,019,2008,CLOSED,2008,BRANCH
A0011926,C0018945,P001,017,2008,CLOSED,2008,BRANCH
A0011927,C0018945,P002,019,2008,CLOSED,2008,BRANCH
A0011928,C0018945,P008,019,2008,CLOSED,2008,BRANCH
A0011929,C0018945,P003,019,2008,CLOSED,2008,BRANCH
A0011930,C0018946,P001,010,2000,CLOSED,2002,BRANCH
A0011931,C0018946,P005,010,2003,CLOSED,2007,BRANCH
A0011932,C0018946,P001,010,2004,CLOSED,2006,BRANCH
A0011933,C0018946,P002,010,2001,CLOSED,2004,BRANCH
A0011934,C0018947,P002,023,2020,ACTIVE,,DIGITAL
A0011935,C0018947,P003,023,2020,ACTIVE,,BRANCH
A0011936,C0018949,P007,026,2013,CLOSED,2026,BRANCH
A0011937,C0018949,P001,017,2012,CLOSED,2018,BRANCH
A0011938,C0018949,P008,026,2016,CLOSED,2017,BRANCH
A0011939,C0018949,P002,017,2015,CLOSED,2026,BRANCH
A0011940,C0018963,P001,005,2003,CLOSED,2023,BRANCH
A0011941,C0018964,P002,006,2008,ACTIVE,,BRANCH
A0011942,C0018972,P001,012,2007,CLOSED,2007,BRANCH
A0011943,C0018972,P005,003,2006,CLOSED,2008,BRANCH
A0011944,C0018973,P001,037,2020,ACTIVE,,BRANCH
A0011945,C0018973,P003,019,2020,ACTIVE,,BRANCH
A0011946,C0018983,P005,008,2019,CLOSED,2022,BRANCH
A0011947,C0018985,P003,007,2004,CLOSED,2011,BRANCH
A0011948,C0018985,P001,018,2011,CLOSED,2012,BRANCH
A0011949,C0018988,P005,018,2016,CLOSED,2018,BRANCH
A0011950,C0018988,P002,023,2016,ACTIVE,,BRANCH
A0011951,C0018993,P006,022,2015,CLOSED,2020,BRANCH
A0011952,C0018993,P001,003,2016,ACTIVE,,BRANCH
A0011953,C0018996,P002,001,2018,CLOSED,2026,REMOTE_ASSISTED
A0011954,C0018996,P001,001,2018,ACTIVE,,BRANCH
A0011955,C0018999,P002,024,2016,CLOSED,2017,BRANCH
A0011956,C0018999,P008,016,2017,CLOSED,2024,BRANCH
A0011957,C0019000,P007,025,2018,CLOSED,2018,BRANCH
A0011958,C0019011,P001,012,1999,ACTIVE,,BRANCH
A0011959,C0019011,P005,020,2008,CLOSED,2023,BRANCH
A0011960,C0019011,P005,008,2010,CLOSED,2018,BRANCH
A0011961,C0019013,P003,027,2020,CLOSED,2021,DIGITAL
A0011962,C0019014,P008,033,2017,ACTIVE,,BRANCH
A0011963,C0019015,P001,030,2018,CLOSED,2021,BRANCH
A0011964,C0019023,P003,018,2015,ACTIVE,,BRANCH
A0011965,C0019023,P003,018,2015,ACTIVE,,BRANCH
A0011966,C0019025,P004,011,2014,ACTIVE,,BRANCH
A0011967,C0019028,P005,010,2011,CLOSED,2013,BRANCH
A0011968,C0019031,P005,008,2014,ACTIVE,,BRANCH
A0011969,C0019032,P005,017,2020,CLOSED,2024,BRANCH
A0011970,C0019035,P002,007,1997,CLOSED,2008,BRANCH
A0011971,C0019035,P004,007,2002,CLOSED,2003,BRANCH
A0011972,C0019035,P003,007,1990,CLOSED,1999,BRANCH
A0011973,C0019035,P001,007,1998,CLOSED,2003,BRANCH
A0011974,C0019037,P001,016,2003,ACTIVE,,BRANCH
A0011975,C0019037,P005,009,2008,CLOSED,2021,BRANCH
A0011976,C0019037,P001,008,2013,ACTIVE,,BRANCH
A0011977,C0019037,P002,008,2012,ACTIVE,,BRANCH
A0011978,C0019037,P005,008,2005,ACTIVE,,BRANCH
A0011979,C0019037,P001,016,2012,CLOSED,2023,BRANCH
A0011980,C0019037,P001,008,2004,CLOSED,2016,BRANCH
A0011981,C0019037,P001,019,2007,ACTIVE,,BRANCH
A0011982,C0019041,P001,023,2018,CLOSED,2023,REMOTE_ASSISTED
A0011983,C0019046,P001,008,1995,ACTIVE,,BRANCH
A0011984,C0019052,P007,017,2010,ACTIVE,,BRANCH
A0011985,C0019055,P001,005,2004,CLOSED,2011,BRANCH
A0011986,C0019055,P001,005,2006,CLOSED,2014,BRANCH
A0011987,C0019057,P004,022,2018,CLOSED,2021,BRANCH
A0011988,C0019060,P005,027,2018,ACTIVE,,REMOTE_ASSISTED
A0011989,C0019060,P007,027,2019,ACTIVE,,DIGITAL
A0011990,C0019060,P003,027,2020,ACTIVE,,BRANCH
A0011991,C0019069,P005,013,2019,ACTIVE,,BRANCH
A0011992,C0019069,P001,013,2019,ACTIVE,,REMOTE_ASSISTED
A0011993,C0019069,P003,013,2019,ACTIVE,,BRANCH
A0011994,C0019070,P001,001,1998,CLOSED,2003,BRANCH
A0011995,C0019070,P001,001,2003,CLOSED,2004,BRANCH
A0011996,C0019070,P003,001,2000,CLOSED,2002,BRANCH
A0011997,C0019070,P001,001,2002,CLOSED,2005,BRANCH
A0011998,C0019074,P001,017,2018,CLOSED,2019,BRANCH
A0011999,C0019074,P004,017,2019,ACTIVE,,DIGITAL
A0012000,C0019074,P003,017,2018,ACTIVE,,BRANCH
A0012001,C0019075,P007,023,2014,CLOSED,2019,BRANCH
A0012002,C0019075,P004,023,2015,ACTIVE,,REMOTE_ASSISTED
A0012003,C0019079,P005,017,2018,ACTIVE,,BRANCH
A0012004,C0019082,P001,029,2019,CLOSED,2021,BRANCH
A0012005,C0019082,P001,029,2019,CLOSED,2021,BRANCH
A0012006,C0019091,P001,020,2020,ACTIVE,,BRANCH
A0012007,C0019105,P005,037,2019,ACTIVE,,REMOTE_ASSISTED
A0012008,C0019106,P005,017,2013,CLOSED,2022,BRANCH
A0012009,C0019106,P001,017,2014,ACTIVE,,BRANCH
A0012010,C0019106,P001,017,2016,ACTIVE,,BRANCH
A0012011,C0019106,P003,019,2017,ACTIVE,,BRANCH
A0012012,C0019106,P005,017,2017,ACTIVE,,BRANCH
A0012013,C0019106,P002,026,2014,ACTIVE,,BRANCH
A0012014,C0019112,P006,005,2015,ACTIVE,,BRANCH
A0012015,C0019114,P004,017,2007,CLOSED,2007,BRANCH
A0012016,C0019116,P001,002,1995,CLOSED,1997,BRANCH
A0012017,C0019117,P004,027,2017,CLOSED,2024,REMOTE_ASSISTED
A0012018,C0019117,P001,027,2016,CLOSED,2024,BRANCH
A0012019,C0019119,P007,019,2006,CLOSED,2021,BRANCH
A0012020,C0019119,P005,009,2015,ACTIVE,,BRANCH
A0012021,C0019120,P003,019,2016,ACTIVE,,BRANCH
A0012022,C0019120,P005,017,2011,ACTIVE,,BRANCH
A0012023,C0019120,P005,017,2016,ACTIVE,,BRANCH
A0012024,C0019121,P007,025,2013,CLOSED,2014,BRANCH
A0012025,C0019121,P004,025,2014,CLOSED,2016,BRANCH
A0012026,C0019121,P002,026,2013,CLOSED,2015,BRANCH
A0012027,C0019121,P001,025,2013,CLOSED,2015,BRANCH
A0012028,C0019121,P008,025,2013,CLOSED,2014,BRANCH
A0012029,C0019122,P001,007,2003,CLOSED,2015,BRANCH
A0012030,C0019124,P001,022,2013,CLOSED,2017,BRANCH
A0012031,C0019124,P005,022,2014,CLOSED,2016,BRANCH
A0012032,C0019127,P003,002,1999,ACTIVE,,BRANCH
A0012033,C0019127,P005,002,2008,CLOSED,2021,BRANCH
A0012034,C0019130,P005,001,2004,ACTIVE,,BRANCH
A0012035,C0019131,P005,014,2014,ACTIVE,,BRANCH
A0012036,C0019131,P006,014,2019,ACTIVE,,BRANCH
A0012037,C0019132,P001,001,2013,ACTIVE,,BRANCH
A0012038,C0019132,P004,001,2015,CLOSED,2018,BRANCH
A0012039,C0019132,P003,001,2014,ACTIVE,,BRANCH
A0012040,C0019136,P001,001,1985,CLOSED,2025,BRANCH
A0012041,C0019136,P001,001,2000,CLOSED,2010,BRANCH
A0012042,C0019136,P001,001,2005,ACTIVE,,BRANCH
A0012043,C0019136,P003,001,1980,CLOSED,2023,BRANCH
A0012044,C0019140,P001,005,1992,CLOSED,2022,BRANCH
A0012045,C0019142,P001,003,2004,ACTIVE,,BRANCH
A0012046,C0019150,P001,015,2020,ACTIVE,,DIGITAL
A0012047,C0019151,P001,026,2019,CLOSED,2021,BRANCH
A0012048,C0019153,P005,017,2019,ACTIVE,,BRANCH
A0012049,C0019158,P001,025,2017,ACTIVE,,REMOTE_ASSISTED
A0012050,C0019159,P003,010,1999,CLOSED,2003,BRANCH
A0012051,C0019162,P001,001,1975,CLOSED,1998,BRANCH
A0012052,C0019163,P001,017,2010,CLOSED,2012,BRANCH
A0012053,C0019169,P003,026,2017,ACTIVE,,BRANCH
A0012054,C0019173,P003,003,1997,CLOSED,2004,BRANCH
A0012055,C0019173,P001,005,2001,ACTIVE,,BRANCH
A0012056,C0019179,P001,022,2017,ACTIVE,,BRANCH
A0012057,C0019182,P007,010,1995,CLOSED,2003,BRANCH
A0012058,C0019183,P003,009,2015,CLOSED,2016,REMOTE_ASSISTED
A0012059,C0019190,P002,003,1997,ACTIVE,,BRANCH
A0012060,C0019190,P003,003,1997,CLOSED,2013,BRANCH
A0012061,C0019195,P005,019,2017,ACTIVE,,BRANCH
A0012062,C0019205,P005,004,2015,ACTIVE,,BRANCH
A0012063,C0019208,P001,021,2014,CLOSED,2023,BRANCH
A0012064,C0019208,P002,004,2015,ACTIVE,,BRANCH
A0012065,C0019208,P002,023,2014,ACTIVE,,BRANCH
A0012066,C0019208,P002,023,2018,ACTIVE,,BRANCH
A0012067,C0019214,P001,017,2020,CLOSED,2026,REMOTE_ASSISTED
A0012068,C0019216,P005,025,2019,CLOSED,2024,BRANCH
A0012069,C0019216,P004,025,2019,ACTIVE,,BRANCH
A0012070,C0019216,P005,025,2019,ACTIVE,,DIGITAL
A0012071,C0019216,P006,025,2019,ACTIVE,,BRANCH
A0012072,C0019216,P006,034,2019,ACTIVE,,BRANCH
A0012073,C0019217,P001,008,2005,ACTIVE,,BRANCH
A0012074,C0019217,P008,010,2016,CLOSED,2021,BRANCH
A0012075,C0019228,P005,028,2019,CLOSED,2023,BRANCH
A0012076,C0019228,P006,028,2019,CLOSED,2023,BRANCH
A0012077,C0019230,P003,019,2015,CLOSED,2026,BRANCH
A0012078,C0019232,P005,017,2019,ACTIVE,,BRANCH
A0012079,C0019238,P003,005,2013,CLOSED,2016,BRANCH
A0012080,C0019241,P001,019,2017,ACTIVE,,BRANCH
A0012081,C0019241,P007,019,2018,CLOSED,2024,BRANCH
A0012082,C0019241,P002,025,2017,CLOSED,2019,REMOTE_ASSISTED
A0012083,C0019244,P001,004,2002,CLOSED,2016,BRANCH
A0012084,C0019244,P001,004,2010,CLOSED,2012,BRANCH
A0012085,C0019244,P001,004,1994,CLOSED,2015,BRANCH
A0012086,C0019244,P004,004,1993,ACTIVE,,BRANCH
A0012087,C0019247,P005,019,2011,CLOSED,2016,BRANCH
A0012088,C0019250,P005,017,2017,ACTIVE,,BRANCH
A0012089,C0019250,P005,025,2016,ACTIVE,,BRANCH
A0012090,C0019250,P005,025,2017,ACTIVE,,REMOTE_ASSISTED
A0012091,C0019250,P002,025,2017,ACTIVE,,REMOTE_ASSISTED
A0012092,C0019252,P005,001,2008,ACTIVE,,BRANCH
