loan_id,customer_id,product_id,branch_id,origination_year,currency,original_amount,term_months,rate_type,initial_interest_rate,loan_status,closing_year
L0010537,C0011423,P013,011,2022,USD,7600.0,24,FIXED,12.8,PAID_OFF,2024.0
L0010538,C0011428,P012,033,2021,UYU,500000.0,6,FIXED,20.06,PAID_OFF,2021.0
L0010539,C0011429,P012,006,2020,UYU,340000.0,48,FIXED,19.91,PAID_OFF,2024.0
L0010540,C0011432,P012,020,2026,UYU,310000.0,24,FIXED,21.39,ACTIVE,
L0010541,C0011434,P012,014,2005,UYU,100000.0,12,FIXED,27.5,PAID_OFF,2006.0
L0010542,C0011434,P012,011,1998,UYU,42000.0,6,FIXED,38.24,PAID_OFF,1999.0
L0010543,C0011434,P012,003,2006,UYU,120000.0,18,FIXED,24.66,PAID_OFF,2007.0
L0010544,C0011434,P012,033,2025,UYU,1200000.0,48,FIXED,20.3,ACTIVE,
L0010545,C0011434,P014,019,2025,USD,105000.0,180,VARIABLE,10.57,ACTIVE,
L0010546,C0011436,P012,020,2017,UYU,185000.0,48,FIXED,23.37,PAID_OFF,2021.0
L0010547,C0011436,P012,007,2023,UYU,120000.0,6,FIXED,23.05,PAID_OFF,2023.0
L0010548,C0011436,P012,027,2026,UYU,160000.0,36,FIXED,19.8,ACTIVE,
L0010549,C0011436,P013,024,2026,USD,6000.0,48,FIXED,13.76,ACTIVE,
L0010550,C0011441,P012,019,2025,UYU,120000.0,36,FIXED,21.44,ACTIVE,
L0010551,C0011442,P012,028,2019,UYU,225000.0,48,VARIABLE,21.6,PAID_OFF,2023.0
L0010552,C0011442,P013,018,2020,UYU,1530000.0,60,VARIABLE,16.13,PAID_OFF,2025.0
L0010553,C0011442,P014,011,2020,USD,110000.0,300,FIXED,10.4,ACTIVE,
L0010554,C0011442,P013,023,2020,UYU,1630000.0,60,FIXED,17.57,PAID_OFF,2025.0
L0010555,C0011442,P012,020,2020,UYU,535000.0,48,FIXED,20.57,PAID_OFF,2024.0
L0010556,C0011442,P014,001,2022,UYU,8120000.0,240,VARIABLE,16.89,ACTIVE,
L0010557,C0011442,P012,024,2023,UYU,125000.0,18,FIXED,22.9,PAID_OFF,2024.0
L0010558,C0011442,P012,012,2026,UYU,605000.0,48,FIXED,19.29,ACTIVE,
L0010559,C0011445,P012,029,2023,UYU,340000.0,48,FIXED,23.93,ACTIVE,
L0010560,C0011445,P013,016,2024,USD,29000.0,24,FIXED,12.88,PAID_OFF,2026.0
L0010561,C0011446,P013,003,2015,USD,20000.0,60,FIXED,13.82,PAID_OFF,2020.0
L0010562,C0011446,P014,009,2001,USD,125000.0,60,VARIABLE,13.12,PAID_OFF,2006.0
L0010563,C0011446,P012,006,2011,UYU,75000.0,36,FIXED,19.44,PAID_OFF,2014.0
L0010564,C0011447,P016,012,2014,UYU,5710000.0,36,VARIABLE,16.8,PAID_OFF,2017.0
L0010565,C0011447,P015,015,2008,USD,41000.0,84,FIXED,14.69,PAID_OFF,2015.0
L0010566,C0011447,P015,001,2018,USD,34000.0,48,MIXED,11.53,PAID_OFF,2022.0
L0010567,C0011447,P017,013,2010,USD,125000.0,84,MIXED,11.34,PAID_OFF,2017.0
L0010568,C0011447,P015,019,2014,UYU,1900000.0,12,FIXED,17.6,PAID_OFF,2015.0
L0010569,C0011447,P015,017,2022,UYU,1140000.0,12,VARIABLE,17.0,PAID_OFF,2023.0
L0010570,C0011450,P012,004,1989,UYU,38000.0,60,FIXED,53.53,PAID_OFF,1994.0
L0010571,C0011452,P015,017,2017,UYU,2680000.0,36,FIXED,17.72,PAID_OFF,2020.0
L0010572,C0011452,P016,017,2023,USD,67000.0,12,VARIABLE,12.7,PAID_OFF,2024.0
L0010573,C0011452,P015,013,2025,UYU,11700000.0,84,MIXED,17.01,PAID_OFF,2025.0
L0010574,C0011452,P016,030,2025,UYU,22950000.0,36,FIXED,18.17,ACTIVE,
L0010575,C0011452,P018,028,2025,USD,44000.0,48,FIXED,12.04,ACTIVE,
L0010576,C0011453,P012,026,2020,UYU,99000.0,12,FIXED,18.68,PAID_OFF,2021.0
L0010577,C0011453,P013,008,2019,UYU,1450000.0,36,MIXED,18.0,PAID_OFF,2022.0
L0010578,C0011453,P013,021,2024,UYU,705000.0,60,FIXED,20.4,ACTIVE,
L0010579,C0011453,P013,034,2026,USD,39000.0,36,MIXED,10.68,ACTIVE,
L0010580,C0011455,P012,022,2024,UYU,275000.0,18,FIXED,21.62,PAID_OFF,2025.0
L0010581,C0011457,P012,025,2023,UYU,430000.0,18,FIXED,21.74,PAID_OFF,2024.0
L0010582,C0011460,P012,021,2020,UYU,175000.0,24,FIXED,20.29,PAID_OFF,2022.0
L0010583,C0011460,P012,020,2022,UYU,205000.0,24,FIXED,22.25,PAID_OFF,2024.0
L0010584,C0011461,P012,033,2023,UYU,805000.0,18,FIXED,23.49,PAID_OFF,2024.0
L0010585,C0011462,P012,017,2017,UYU,105000.0,12,VARIABLE,20.76,PAID_OFF,2018.0
L0010586,C0011462,P012,009,2021,UYU,165000.0,6,FIXED,19.54,PAID_OFF,2021.0
L0010587,C0011465,P013,027,2024,UYU,1000000.0,24,FIXED,18.95,PAID_OFF,2026.0
L0010588,C0011465,P012,015,2025,UYU,250000.0,12,FIXED,18.7,PAID_OFF,2026.0
L0010589,C0011465,P012,010,2026,UYU,50000.0,24,FIXED,19.74,ACTIVE,
L0010590,C0011465,P013,031,2026,UYU,1840000.0,36,FIXED,19.27,ACTIVE,
L0010591,C0011466,P012,003,2026,UYU,41000.0,6,VARIABLE,21.67,PAID_OFF,2026.0
L0010592,C0011472,P012,019,2023,UYU,175000.0,18,FIXED,20.38,PAID_OFF,2024.0
L0010593,C0011474,P012,008,1993,UYU,37000.0,6,VARIABLE,49.14,PAID_OFF,1994.0
L0010594,C0011474,P013,001,2000,UYU,795000.0,48,FIXED,35.94,PAID_OFF,2002.0
L0010595,C0011474,P012,009,2015,UYU,250000.0,6,VARIABLE,20.12,PAID_OFF,2016.0
L0010596,C0011474,P013,013,2004,UYU,580000.0,36,VARIABLE,31.1,PAID_OFF,2007.0
L0010597,C0011474,P014,001,1989,UYU,825000.0,240,VARIABLE,48.11,DEFAULTED,2009.0
L0010598,C0011474,P012,001,2025,UYU,160000.0,60,FIXED,21.21,ACTIVE,
L0010599,C0011475,P012,008,2003,UYU,97000.0,36,FIXED,45.47,PAID_OFF,2006.0
L0010600,C0011475,P012,005,2010,UYU,355000.0,12,FIXED,21.71,PAID_OFF,2011.0
L0010601,C0011475,P012,011,2007,UYU,230000.0,36,FIXED,24.13,PAID_OFF,2010.0
L0010602,C0011477,P012,005,2000,UYU,57000.0,24,VARIABLE,33.79,PAID_OFF,2002.0
L0010603,C0011477,P013,005,2022,USD,9700.0,36,FIXED,10.26,PAID_OFF,2025.0
L0010604,C0011477,P013,008,2025,USD,40000.0,36,FIXED,10.84,ACTIVE,
L0010605,C0011477,P014,019,2026,UYU,4170000.0,60,MIXED,14.76,ACTIVE,
L0010606,C0011480,P012,017,2013,UYU,540000.0,60,FIXED,22.93,PAID_OFF,2018.0
L0010607,C0011480,P014,007,2014,UYU,2240000.0,60,VARIABLE,16.36,PAID_OFF,2019.0
L0010608,C0011480,P013,015,2019,UYU,1280000.0,48,FIXED,18.88,PAID_OFF,2023.0
L0010609,C0011480,P013,031,2016,UYU,1290000.0,72,VARIABLE,17.63,PAID_OFF,2022.0
L0010610,C0011480,P013,028,2025,UYU,2410000.0,72,VARIABLE,16.5,ACTIVE,
L0010611,C0011480,P012,025,2026,UYU,625000.0,6,FIXED,18.27,PAID_OFF,2026.0
L0010612,C0011482,P012,025,2025,UYU,220000.0,48,FIXED,22.32,ACTIVE,
L0010613,C0011488,P012,010,2006,UYU,255000.0,48,FIXED,26.04,PAID_OFF,2010.0
L0010614,C0011488,P012,015,2006,UYU,94000.0,24,FIXED,27.48,PAID_OFF,2008.0
L0010615,C0011488,P014,005,2013,USD,115000.0,120,MIXED,10.96,PAID_OFF,2023.0
L0010616,C0011490,P012,019,2026,UYU,82000.0,6,FIXED,19.87,ACTIVE,
L0010617,C0011491,P016,036,2022,USD,27000.0,12,VARIABLE,10.48,PAID_OFF,2023.0
L0010618,C0011491,P015,004,2023,UYU,1570000.0,24,FIXED,22.76,PAID_OFF,2025.0
L0010619,C0011493,P014,016,2017,UYU,3060000.0,180,MIXED,17.37,ACTIVE,
L0010620,C0011493,P014,028,2019,USD,99000.0,240,VARIABLE,10.54,PAID_OFF,2021.0
L0010621,C0011496,P014,004,1996,UYU,1000000.0,180,VARIABLE,34.08,PAID_OFF,2011.0
L0010622,C0011496,P012,005,1993,UYU,25000.0,48,FIXED,48.57,PAID_OFF,1996.0
L0010623,C0011496,P012,003,1992,UYU,12000.0,24,FIXED,49.02,PAID_OFF,1993.0
L0010624,C0011496,P012,005,1993,UYU,55000.0,24,FIXED,45.76,PAID_OFF,1995.0
L0010625,C0011501,P016,006,2019,UYU,5930000.0,24,VARIABLE,16.43,PAID_OFF,2021.0
L0010626,C0011501,P015,026,2020,USD,195000.0,36,VARIABLE,10.08,PAID_OFF,2023.0
L0010627,C0011501,P013,006,2022,UYU,3670000.0,72,MIXED,16.82,PAID_OFF,2024.0
L0010628,C0011501,P018,017,2023,UYU,6820000.0,60,FIXED,17.55,ACTIVE,
L0010629,C0011502,P012,012,2013,UYU,190000.0,60,MIXED,22.26,PAID_OFF,2018.0
L0010630,C0011502,P012,031,2021,UYU,1010000.0,60,FIXED,19.22,PAID_OFF,2026.0
L0010631,C0011504,P013,005,2019,USD,15000.0,60,FIXED,11.98,PAID_OFF,2024.0
L0010632,C0011504,P012,011,2014,UYU,135000.0,6,FIXED,23.54,PAID_OFF,2015.0
L0010633,C0011504,P012,032,2020,UYU,265000.0,18,VARIABLE,18.12,PAID_OFF,2021.0
L0010634,C0011504,P012,019,2018,UYU,150000.0,36,FIXED,22.17,PAID_OFF,2021.0
L0010635,C0011504,P012,030,2022,UYU,160000.0,60,FIXED,21.94,ACTIVE,
L0010636,C0011507,P012,006,2001,UYU,79000.0,36,FIXED,38.39,PAID_OFF,2004.0
L0010637,C0011507,P014,012,2008,UYU,2980000.0,180,VARIABLE,18.8,PAID_OFF,2023.0
L0010638,C0011510,P012,009,2024,UYU,190000.0,60,FIXED,21.25,ACTIVE,
L0010639,C0011510,P013,019,2025,USD,11000.0,48,FIXED,11.53,ACTIVE,
L0010640,C0011510,P013,010,2026,UYU,1470000.0,72,MIXED,17.18,ACTIVE,
L0010641,C0011511,P014,015,2018,UYU,2990000.0,240,MIXED,15.51,ACTIVE,
L0010642,C0011511,P014,018,2020,USD,225000.0,180,MIXED,9.44,ACTIVE,
L0010643,C0011511,P014,002,2026,UYU,5050000.0,300,FIXED,14.85,ACTIVE,
L0010644,C0011519,P013,016,2011,UYU,665000.0,48,FIXED,16.11,PAID_OFF,2013.0
L0010645,C0011519,P012,022,2023,UYU,255000.0,24,FIXED,23.85,PAID_OFF,2025.0
L0010646,C0011519,P013,003,2023,UYU,1030000.0,24,FIXED,18.91,PAID_OFF,2025.0
L0010647,C0011519,P012,031,2025,UYU,620000.0,36,FIXED,19.78,ACTIVE,
L0010648,C0011519,P014,031,2026,UYU,5770000.0,180,FIXED,15.62,ACTIVE,
L0010649,C0011524,P013,026,2021,USD,26000.0,36,FIXED,10.64,PAID_OFF,2022.0
L0010650,C0011524,P012,019,2026,UYU,990000.0,48,FIXED,21.22,ACTIVE,
L0010651,C0011526,P012,014,2024,UYU,420000.0,18,FIXED,19.57,PAID_OFF,2025.0
L0010652,C0011528,P012,037,2022,UYU,355000.0,12,FIXED,21.73,PAID_OFF,2023.0
L0010653,C0011528,P014,037,2023,UYU,2200000.0,120,VARIABLE,18.91,ACTIVE,
L0010654,C0011530,P013,008,2017,USD,14000.0,60,FIXED,12.83,PAID_OFF,2022.0
L0010655,C0011530,P014,002,2020,UYU,1990000.0,60,VARIABLE,14.17,PAID_OFF,2025.0
L0010656,C0011530,P012,008,2018,UYU,100000.0,36,FIXED,22.53,PAID_OFF,2021.0
L0010657,C0011530,P013,016,2016,UYU,830000.0,72,FIXED,22.26,PAID_OFF,2022.0
L0010658,C0011533,P016,018,2020,UYU,10550000.0,24,FIXED,14.1,PAID_OFF,2022.0
L0010659,C0011533,P017,003,1991,USD,340000.0,60,VARIABLE,15.14,PAID_OFF,1996.0
L0010660,C0011533,P017,020,2016,USD,77000.0,12,VARIABLE,9.54,PAID_OFF,2017.0
L0010661,C0011533,P016,007,2016,USD,65000.0,24,FIXED,12.96,PAID_OFF,2018.0
L0010662,C0011533,P016,017,2024,USD,33000.0,12,VARIABLE,11.2,PAID_OFF,2025.0
L0010663,C0011533,P017,032,2025,USD,77000.0,24,VARIABLE,11.27,ACTIVE,
L0010664,C0011533,P015,002,2026,USD,400000.0,84,FIXED,13.18,ACTIVE,
L0010665,C0011538,P012,019,2026,UYU,120000.0,6,FIXED,20.24,ACTIVE,
L0010666,C0011541,P012,001,2019,UYU,225000.0,6,FIXED,20.85,PAID_OFF,2020.0
L0010667,C0011541,P012,021,2021,UYU,1820000.0,60,VARIABLE,18.82,PAID_OFF,2026.0
L0010668,C0011542,P018,033,2026,USD,80000.0,48,VARIABLE,11.13,ACTIVE,
L0010669,C0011543,P013,023,2015,UYU,555000.0,24,FIXED,20.28,PAID_OFF,2016.0
L0010670,C0011544,P014,017,2016,UYU,4530000.0,120,MIXED,18.45,PAID_OFF,2026.0
L0010671,C0011548,P013,008,2011,UYU,680000.0,36,FIXED,16.02,PAID_OFF,2013.0
L0010672,C0011548,P014,008,1999,UYU,1410000.0,180,VARIABLE,35.63,PAID_OFF,2014.0
L0010673,C0011548,P012,008,2012,UYU,165000.0,12,FIXED,19.75,PAID_OFF,2013.0
L0010674,C0011548,P013,035,2019,UYU,1080000.0,24,FIXED,18.29,PAID_OFF,2021.0
L0010675,C0011548,P012,012,2000,UYU,71000.0,48,FIXED,37.4,PAID_OFF,2004.0
L0010676,C0011548,P012,026,2016,UYU,210000.0,60,VARIABLE,24.16,PAID_OFF,2021.0
L0010677,C0011548,P013,033,2021,UYU,2850000.0,72,VARIABLE,13.62,ACTIVE,
L0010678,C0011548,P014,028,2023,USD,235000.0,180,MIXED,11.4,ACTIVE,
L0010679,C0011551,P013,017,2022,UYU,760000.0,48,FIXED,18.93,PAID_OFF,2026.0
L0010680,C0011551,P013,018,2024,UYU,545000.0,60,MIXED,18.02,ACTIVE,
L0010681,C0011552,P012,028,2019,UYU,365000.0,12,FIXED,21.92,PAID_OFF,2020.0
L0010682,C0011552,P013,023,2020,USD,14000.0,36,FIXED,10.7,PAID_OFF,2023.0
L0010683,C0011552,P013,036,2020,UYU,2090000.0,48,FIXED,14.11,PAID_OFF,2022.0
L0010684,C0011553,P012,009,1988,UYU,13000.0,24,FIXED,54.12,PAID_OFF,1990.0
L0010685,C0011553,P012,007,2002,UYU,135000.0,12,FIXED,49.81,PAID_OFF,2003.0
L0010686,C0011553,P012,009,1996,UYU,455000.0,6,FIXED,42.17,PAID_OFF,1997.0
L0010687,C0011554,P012,019,2021,UYU,270000.0,6,VARIABLE,18.4,PAID_OFF,2021.0
L0010688,C0011554,P013,019,2023,USD,25000.0,36,MIXED,12.85,PAID_OFF,2026.0
L0010689,C0011554,P012,027,2026,UYU,320000.0,60,FIXED,19.05,ACTIVE,
L0010690,C0011555,P012,006,2015,UYU,365000.0,6,FIXED,21.43,PAID_OFF,2015.0
L0010691,C0011556,P013,034,2024,UYU,1330000.0,24,FIXED,18.42,PAID_OFF,2026.0
L0010692,C0011559,P013,010,2018,UYU,1300000.0,24,MIXED,17.67,PAID_OFF,2020.0
L0010693,C0011559,P012,001,2018,UYU,320000.0,24,FIXED,21.18,PAID_OFF,2019.0
L0010694,C0011559,P012,015,2022,UYU,605000.0,60,FIXED,22.92,ACTIVE,
L0010695,C0011559,P013,002,2026,USD,58000.0,60,FIXED,11.65,ACTIVE,
L0010696,C0011563,P012,028,2025,UYU,155000.0,60,FIXED,21.27,ACTIVE,
L0010697,C0011568,P013,027,2016,UYU,430000.0,24,VARIABLE,17.87,PAID_OFF,2018.0
L0010698,C0011568,P012,002,2021,UYU,195000.0,36,FIXED,18.57,PAID_OFF,2024.0
L0010699,C0011568,P012,009,2024,UYU,720000.0,48,FIXED,21.34,ACTIVE,
L0010700,C0011569,P014,030,2019,UYU,16550000.0,240,MIXED,17.54,ACTIVE,
L0010701,C0011569,P012,036,2019,UYU,795000.0,12,FIXED,20.94,PAID_OFF,2020.0
L0010702,C0011569,P014,027,2018,UYU,10500000.0,120,VARIABLE,18.69,ACTIVE,
L0010703,C0011569,P013,026,2023,USD,51000.0,36,FIXED,13.18,PAID_OFF,2026.0
L0010704,C0011569,P012,032,2026,UYU,365000.0,48,FIXED,19.05,ACTIVE,
L0010705,C0011570,P012,005,2006,UYU,56000.0,60,FIXED,28.11,PAID_OFF,2011.0
L0010706,C0011570,P012,010,2008,UYU,75000.0,48,FIXED,25.29,PAID_OFF,2012.0
L0010707,C0011570,P013,007,2007,UYU,320000.0,60,VARIABLE,19.86,PAID_OFF,2012.0
L0010708,C0011570,P014,003,2006,UYU,1150000.0,240,VARIABLE,19.51,PAID_OFF,2026.0
L0010709,C0011570,P014,014,2009,UYU,1690000.0,120,MIXED,19.51,PAID_OFF,2019.0
L0010710,C0011571,P012,027,2017,UYU,310000.0,60,FIXED,22.74,PAID_OFF,2022.0
L0010711,C0011571,P012,026,2025,UYU,340000.0,48,FIXED,18.59,ACTIVE,
L0010712,C0011571,P012,033,2026,UYU,675000.0,12,FIXED,20.56,ACTIVE,
L0010713,C0011571,P014,022,2026,UYU,3940000.0,300,MIXED,13.0,ACTIVE,
L0010714,C0011572,P013,007,2017,UYU,470000.0,60,VARIABLE,20.78,PAID_OFF,2022.0
L0010715,C0011572,P012,005,2017,UYU,56000.0,36,FIXED,23.2,PAID_OFF,2020.0
L0010716,C0011577,P012,011,2025,UYU,815000.0,36,FIXED,20.29,ACTIVE,
L0010717,C0011577,P013,021,2026,USD,59000.0,48,MIXED,12.16,ACTIVE,
L0010718,C0011578,P013,035,2024,UYU,1230000.0,60,MIXED,15.43,ACTIVE,
L0010719,C0011581,P013,012,2025,USD,19000.0,72,FIXED,12.83,ACTIVE,
L0010720,C0011582,P012,024,2022,UYU,760000.0,18,FIXED,22.75,PAID_OFF,2024.0
L0010721,C0011586,P012,034,2026,UYU,205000.0,60,FIXED,20.21,ACTIVE,
L0010722,C0011587,P014,013,2009,UYU,1810000.0,60,MIXED,16.65,DEFAULTED,2014.0
L0010723,C0011587,P012,013,2013,UYU,175000.0,36,FIXED,20.42,PAID_OFF,2015.0
L0010724,C0011587,P012,001,2012,UYU,130000.0,36,FIXED,22.46,PAID_OFF,2015.0
L0010725,C0011592,P013,020,2024,USD,16000.0,60,VARIABLE,13.81,ACTIVE,
L0010726,C0011592,P014,013,2025,UYU,1610000.0,120,VARIABLE,15.22,ACTIVE,
L0010727,C0011594,P018,003,2007,USD,14000.0,36,VARIABLE,10.24,PAID_OFF,2010.0
L0010728,C0011594,P016,019,2007,USD,12000.0,12,MIXED,12.82,PAID_OFF,2008.0
L0010729,C0011594,P015,017,2007,USD,37000.0,60,VARIABLE,14.0,PAID_OFF,2012.0
L0010730,C0011594,P015,009,2007,UYU,180000.0,24,MIXED,21.07,PAID_OFF,2009.0
L0010731,C0011595,P013,025,2022,USD,42000.0,72,MIXED,11.64,ACTIVE,
L0010732,C0011595,P013,025,2025,USD,18000.0,36,MIXED,11.82,ACTIVE,
L0010733,C0011599,P012,024,2019,UYU,115000.0,24,FIXED,22.4,PAID_OFF,2021.0
L0010734,C0011599,P012,010,2019,UYU,150000.0,48,MIXED,21.85,PAID_OFF,2023.0
L0010735,C0011602,P012,009,2020,UYU,130000.0,48,FIXED,21.27,PAID_OFF,2024.0
L0010736,C0011602,P012,024,2025,UYU,495000.0,24,FIXED,19.74,DEFAULTED,
L0010737,C0011603,P012,007,2014,UYU,220000.0,18,VARIABLE,21.01,PAID_OFF,2015.0
L0010738,C0011603,P013,015,2018,UYU,650000.0,72,FIXED,18.17,PAID_OFF,2024.0
L0010739,C0011603,P012,017,2021,UYU,285000.0,36,FIXED,20.1,PAID_OFF,2024.0
L0010740,C0011609,P015,007,2020,UYU,1480000.0,48,VARIABLE,16.59,PAID_OFF,2024.0
L0010741,C0011609,P015,030,2021,UYU,830000.0,60,FIXED,16.38,PAID_OFF,2026.0
L0010742,C0011609,P016,036,2021,USD,16000.0,24,VARIABLE,10.32,PAID_OFF,2023.0
L0010743,C0011609,P016,025,2022,UYU,2150000.0,12,VARIABLE,18.13,PAID_OFF,2023.0
L0010744,C0011609,P018,033,2023,UYU,9880000.0,84,VARIABLE,18.3,ACTIVE,
L0010745,C0011609,P016,025,2026,UYU,4210000.0,12,FIXED,16.49,ACTIVE,
L0010746,C0011611,P014,005,2026,USD,73000.0,120,VARIABLE,10.67,ACTIVE,
L0010747,C0011613,P012,025,2019,UYU,465000.0,48,FIXED,21.69,PAID_OFF,2023.0
L0010748,C0011613,P013,024,2023,UYU,445000.0,48,VARIABLE,19.46,ACTIVE,
L0010749,C0011614,P014,006,2020,USD,195000.0,180,VARIABLE,9.69,ACTIVE,
L0010750,C0011614,P012,009,2020,UYU,970000.0,60,FIXED,19.43,PAID_OFF,2025.0
L0010751,C0011614,P012,030,2020,UYU,205000.0,6,FIXED,20.16,PAID_OFF,2021.0
L0010752,C0011616,P012,002,2026,UYU,785000.0,48,FIXED,21.49,ACTIVE,
L0010753,C0011617,P012,010,2023,UYU,565000.0,36,FIXED,22.38,PAID_OFF,2026.0
L0010754,C0011621,P016,037,2022,USD,105000.0,36,FIXED,11.56,PAID_OFF,2025.0
L0010755,C0011623,P012,007,2018,UYU,205000.0,24,FIXED,24.83,PAID_OFF,2019.0
L0010756,C0011623,P012,022,2024,UYU,150000.0,18,FIXED,22.04,PAID_OFF,2026.0
L0010757,C0011626,P013,023,2024,UYU,820000.0,36,FIXED,16.58,ACTIVE,
L0010758,C0011629,P012,008,2016,UYU,765000.0,60,FIXED,23.82,PAID_OFF,2021.0
L0010759,C0011629,P012,021,2023,UYU,380000.0,24,FIXED,22.25,PAID_OFF,2025.0
L0010760,C0011630,P012,017,2019,UYU,170000.0,18,FIXED,21.22,PAID_OFF,2021.0
L0010761,C0011630,P012,003,2010,UYU,30000.0,12,FIXED,19.84,PAID_OFF,2011.0
L0010762,C0011630,P012,012,2003,UYU,130000.0,6,VARIABLE,41.2,DEFAULTED,2004.0
L0010763,C0011630,P012,018,2018,UYU,29000.0,18,FIXED,21.06,PAID_OFF,2019.0
L0010764,C0011630,P012,009,2003,UYU,89000.0,18,FIXED,45.78,PAID_OFF,2004.0
L0010765,C0011630,P013,025,2024,USD,6500.0,72,FIXED,11.57,ACTIVE,
L0010766,C0011630,P013,037,2025,UYU,615000.0,48,VARIABLE,14.79,ACTIVE,
L0010767,C0011634,P013,022,2019,UYU,1260000.0,48,FIXED,19.59,PAID_OFF,2023.0
L0010768,C0011634,P014,036,2019,UYU,4490000.0,240,VARIABLE,16.32,ACTIVE,
L0010769,C0011634,P013,007,2018,UYU,1200000.0,24,VARIABLE,19.64,PAID_OFF,2020.0
L0010770,C0011634,P013,037,2023,UYU,830000.0,48,FIXED,18.32,ACTIVE,
L0010771,C0011634,P013,022,2025,USD,57000.0,36,FIXED,12.36,ACTIVE,
L0010772,C0011642,P012,036,2026,UYU,150000.0,60,FIXED,19.72,ACTIVE,
L0010773,C0011643,P018,019,2023,UYU,3750000.0,72,MIXED,19.3,ACTIVE,
L0010774,C0011643,P015,031,2024,UYU,2390000.0,60,FIXED,20.84,ACTIVE,
L0010775,C0011643,P017,034,2026,UYU,12950000.0,84,FIXED,15.82,ACTIVE,
L0010776,C0011647,P012,013,2022,UYU,135000.0,18,VARIABLE,21.63,PAID_OFF,2023.0
L0010777,C0011647,P013,018,2022,UYU,610000.0,48,VARIABLE,18.19,PAID_OFF,2026.0
L0010778,C0011650,P012,004,2004,UYU,210000.0,18,FIXED,36.14,PAID_OFF,2005.0
L0010779,C0011655,P015,008,2025,USD,33000.0,48,FIXED,12.49,ACTIVE,
L0010780,C0011658,P014,014,2016,UYU,9490000.0,300,VARIABLE,20.14,ACTIVE,
L0010781,C0011658,P012,034,2024,UYU,685000.0,18,FIXED,21.03,PAID_OFF,2025.0
L0010782,C0011658,P014,001,2024,UYU,11450000.0,300,MIXED,15.23,ACTIVE,
L0010783,C0011662,P013,009,2012,UYU,225000.0,60,FIXED,19.1,PAID_OFF,2017.0
L0010784,C0011662,P012,007,2007,UYU,195000.0,60,FIXED,21.92,PAID_OFF,2011.0
L0010785,C0011662,P013,001,2009,USD,20000.0,24,FIXED,13.02,PAID_OFF,2011.0
L0010786,C0011662,P012,007,2013,UYU,235000.0,24,FIXED,22.15,PAID_OFF,2015.0
L0010787,C0011662,P013,001,2014,UYU,270000.0,36,FIXED,17.74,PAID_OFF,2017.0
L0010788,C0011663,P016,017,2020,UYU,2540000.0,36,VARIABLE,15.92,PAID_OFF,2023.0
L0010789,C0011663,P018,025,2011,USD,49000.0,24,VARIABLE,10.31,PAID_OFF,2013.0
L0010790,C0011663,P016,003,2012,UYU,4410000.0,24,MIXED,16.2,PAID_OFF,2014.0
L0010791,C0011663,P016,001,2019,UYU,1890000.0,12,VARIABLE,16.25,PAID_OFF,2020.0
L0010792,C0011663,P017,006,2022,UYU,3000000.0,48,FIXED,16.38,PAID_OFF,2026.0
L0010793,C0011663,P018,001,2023,UYU,1830000.0,60,FIXED,22.6,ACTIVE,
L0010794,C0011663,P017,021,2026,USD,3200.0,84,VARIABLE,11.41,ACTIVE,
L0010795,C0011664,P012,006,2020,UYU,120000.0,24,FIXED,18.3,PAID_OFF,2022.0
L0010796,C0011664,P012,021,2011,UYU,135000.0,6,VARIABLE,19.28,PAID_OFF,2011.0
L0010797,C0011664,P012,001,2019,UYU,270000.0,18,VARIABLE,20.44,PAID_OFF,2020.0
L0010798,C0011664,P012,029,2019,UYU,35000.0,24,VARIABLE,20.93,PAID_OFF,2021.0
L0010799,C0011664,P013,009,2015,UYU,650000.0,36,FIXED,18.86,PAID_OFF,2018.0
L0010800,C0011664,P012,022,2017,UYU,105000.0,48,VARIABLE,20.83,PAID_OFF,2021.0
L0010801,C0011664,P012,028,2018,UYU,115000.0,48,FIXED,20.52,PAID_OFF,2022.0
L0010802,C0011664,P013,012,2026,UYU,1800000.0,60,FIXED,17.16,ACTIVE,
L0010803,C0011665,P012,019,2024,UYU,440000.0,12,VARIABLE,20.93,PAID_OFF,2025.0
L0010804,C0011666,P012,026,2026,UYU,800000.0,6,FIXED,19.42,ACTIVE,
L0010805,C0011669,P014,005,2022,UYU,4950000.0,300,VARIABLE,16.24,ACTIVE,
L0010806,C0011669,P012,019,2023,UYU,50000.0,6,VARIABLE,21.95,PAID_OFF,2023.0
L0010807,C0011669,P014,009,2023,UYU,22900000.0,240,FIXED,16.55,ACTIVE,
L0010808,C0011670,P018,013,2026,USD,105000.0,60,MIXED,11.4,ACTIVE,
L0010809,C0011672,P016,009,2026,UYU,550000.0,12,MIXED,16.64,ACTIVE,
L0010810,C0011672,P018,001,2026,UYU,7850000.0,84,FIXED,18.01,ACTIVE,
L0010811,C0011675,P018,020,2024,USD,23000.0,84,FIXED,12.49,ACTIVE,
L0010812,C0011682,P012,035,2019,UYU,185000.0,12,FIXED,24.6,PAID_OFF,2020.0
L0010813,C0011682,P013,006,2026,UYU,720000.0,60,MIXED,18.37,ACTIVE,
L0010814,C0011683,P013,012,2019,UYU,2010000.0,48,MIXED,19.69,PAID_OFF,2021.0
L0010815,C0011683,P012,033,2022,UYU,675000.0,48,FIXED,21.98,PAID_OFF,2026.0
