account_id,year_month,opening_balance,total_inflows,total_outflows,closing_balance
A0012639,2025-02,18369.45,554982.14,16082.21,557269.38
A0012639,2025-03,557269.38,214177.89,185034.85,586412.42
A0012639,2025-04,586412.42,71419.75,69050.59,588781.58
A0012639,2025-05,588781.58,25500.42,82448.92,531833.08
A0012639,2025-06,531833.08,5158.14,171076.27,365914.95
A0012639,2025-07,365914.95,22520.19,54260.95,334174.19
A0012639,2025-08,334174.19,65369.57,73386.15,326157.61
A0012639,2025-09,326157.61,319570.56,269667.71,376060.46
A0012639,2025-10,376060.46,30009.71,27020.58,379049.59
A0012639,2025-11,379049.59,21102.28,35739.72,364412.15
A0012639,2025-12,364412.15,21289.62,41711.91,343989.86
A0012639,2026-01,343989.86,52312.38,35188.43,361113.81
A0012639,2026-02,361113.81,144770.96,258094.59,247790.18
A0012639,2026-03,247790.18,75268.27,42678.42,280380.03
A0012639,2026-04,280380.03,190751.84,150419.36,320712.51
A0012639,2026-05,320712.51,24946.36,22072.5,323586.37
A0012639,2026-06,323586.37,54273.82,132566.98,245293.21
A0012639,2026-07,245293.21,69767.6,104362.91,210697.9
A0012639,2026-08,210697.9,51530.5,51081.32,211147.08
A0012639,2026-09,211147.08,54222.28,155717.9,109651.46
A0012639,2026-10,109651.46,124391.2,69793.73,164248.93
A0012639,2026-11,164248.93,0.0,68112.2,96136.73
A0012639,2026-12,96136.73,93997.96,113175.91,76958.78
A0012656,2021-06,0.0,501527.13,68509.2,433017.93
A0012656,2021-07,433017.93,78545.61,342451.5,169112.04
A0012656,2021-08,169112.04,60360.58,80881.21,148591.41
A0012656,2021-09,148591.41,98509.7,74627.4,172473.71
A0012656,2021-10,172473.71,75598.96,29227.19,218845.48
A0012656,2021-11,218845.48,255749.83,318253.23,156342.08
A0012656,2021-12,156342.08,103996.93,259090.08,1248.93
A0012656,2022-01,1248.93,230811.74,139346.9,92713.77
A0012656,2022-02,92713.77,99876.85,150555.27,42035.35
A0012656,2022-03,42035.35,176316.04,209210.5,9140.89
A0012656,2022-04,9140.89,105389.91,71354.58,43176.22
A0012656,2022-05,43176.22,128199.11,58027.21,113348.12
A0012656,2022-06,113348.12,287274.98,209604.65,191018.45
A0012656,2022-07,191018.45,51601.07,138860.76,103758.76
A0012656,2022-08,103758.76,406060.27,144533.85,365285.18
A0012656,2022-09,365285.18,151753.79,339349.44,177689.53
A0012656,2022-10,177689.53,227489.21,178235.87,226942.87
A0012656,2022-11,226942.87,152743.99,375014.1,4672.76
A0012656,2022-12,4672.76,264984.7,57625.45,212032.01
A0012656,2023-01,212032.01,157333.4,92661.48,276703.93
A0012656,2023-02,276703.93,182093.86,333258.0,125539.79
A0012656,2023-03,125539.79,327325.85,347024.8,105840.84
A0012656,2023-04,105840.84,208806.53,113164.12,201483.25
A0012656,2023-05,201483.25,176166.47,346053.28,31596.44
A0012656,2023-06,31596.44,239763.38,153295.43,118064.39
A0012656,2023-07,118064.39,109976.18,190938.55,37102.02
A0012656,2023-08,37102.02,270902.11,210241.73,97762.4
A0012656,2023-09,97762.4,250481.51,84454.44,263789.47
A0012656,2023-10,263789.47,124766.77,375558.87,12997.37
A0012656,2023-11,12997.37,197108.29,61800.05,148305.61
A0012656,2023-12,148305.61,138185.71,158700.19,127791.13
A0012656,2024-01,127791.13,114910.39,137513.55,105187.97
A0012656,2024-02,105187.97,123203.69,4301.4,224090.26
A0012656,2024-03,224090.26,186236.8,68096.26,342230.8
A0012656,2024-04,342230.8,107314.38,109874.12,339671.06
A0012656,2024-05,339671.06,119701.99,142674.99,316698.06
A0012656,2024-06,316698.06,205842.76,364072.32,158468.5
A0012656,2024-07,158468.5,103583.82,54625.18,207427.14
A0012656,2024-08,207427.14,168770.3,37827.23,338370.21
A0012656,2024-09,338370.21,186693.14,504547.62,20515.73
A0012656,2024-10,20515.73,137515.42,58447.48,99583.67
A0012656,2024-11,99583.67,194847.58,79160.66,215270.59
A0012656,2024-12,215270.59,108589.44,139014.61,184845.42
A0012656,2025-01,184845.42,171178.67,211111.43,144912.66
A0012656,2025-02,144912.66,246026.15,153585.74,237353.07
A0012656,2025-03,237353.07,356363.29,290907.63,302808.73
A0012656,2025-04,302808.73,409136.27,340698.92,371246.08
A0012656,2025-05,371246.08,128891.5,364747.01,135390.57
A0012656,2025-06,135390.57,236741.06,247353.04,124778.59
A0012656,2025-07,124778.59,213621.74,17962.29,320438.04
A0012656,2025-08,320438.04,161870.58,468838.18,13470.44
A0012656,2025-09,13470.44,259542.26,272353.64,659.06
A0012656,2025-10,659.06,508541.1,125204.31,383995.85
A0012656,2025-11,383995.85,105219.53,246390.89,242824.49
A0012656,2025-12,242824.49,220084.87,111756.89,351152.47
A0012656,2026-01,351152.47,604694.22,124369.3,831477.39
A0012656,2026-02,831477.39,186319.13,80760.4,937036.12
A0012656,2026-03,937036.12,123014.62,167314.91,892735.83
A0012656,2026-04,892735.83,404167.3,321289.48,975613.65
A0012656,2026-05,975613.65,151175.33,199798.5,926990.48
A0012656,2026-06,926990.48,132602.91,77160.45,982432.94
A0012656,2026-07,982432.94,214166.55,76923.58,1119675.91
A0012656,2026-08,1119675.91,119361.83,103256.44,1135781.3
A0012656,2026-09,1135781.3,228361.06,248883.29,1115259.07
A0012656,2026-10,1115259.07,286087.91,191449.44,1209897.54
A0012656,2026-11,1209897.54,247225.46,361313.06,1095809.94
A0012656,2026-12,1095809.94,319810.54,220043.71,1195576.77
A0012662,2021-01,0.0,22930.23,0.0,22930.23
A0012662,2021-02,22930.23,108.57,0.0,23038.8
A0012662,2021-03,23038.8,102.32,0.0,23141.12
A0012662,2021-04,23141.12,105.82,0.0,23246.94
A0012662,2021-05,23246.94,99.23,0.0,23346.17
A0012662,2021-06,23346.17,110.71,0.0,23456.88
A0012662,2021-07,23456.88,107.49,0.0,23564.37
A0012662,2021-08,23564.37,108.32,0.0,23672.69
A0012662,2021-09,23672.69,110.9,0.0,23783.59
A0012662,2021-10,23783.59,109.08,0.0,23892.67
A0012662,2021-11,23892.67,105.89,0.0,23998.56
A0012662,2021-12,23998.56,114.04,0.0,24112.6
A0012662,2022-01,24112.6,142.57,0.0,24255.17
A0012662,2022-02,24255.17,146.16,0.0,24401.33
A0012662,2022-03,24401.33,145.38,0.0,24546.71
A0012662,2022-04,24546.71,141.73,0.0,24688.44
A0012662,2022-05,24688.44,128.9,0.0,24817.34
A0012662,2022-06,24817.34,146.66,0.0,24964.0
A0012662,2022-07,24964.0,145.81,0.0,25109.81
A0012662,2022-08,25109.81,149.07,0.0,25258.88
A0012662,2022-09,25258.88,145.87,0.0,25404.75
A0012662,2022-10,25404.75,139.34,0.0,25544.09
A0012662,2022-11,25544.09,137.37,0.0,25681.46
A0012662,2022-12,25681.46,154.91,0.0,25836.37
A0012662,2023-01,25836.37,186.93,0.0,26023.3
A0012662,2023-02,26023.3,186.74,0.0,26210.04
A0012662,2023-03,26210.04,192.2,0.0,26402.24
A0012662,2023-04,26402.24,202.87,0.0,26605.11
A0012662,2023-05,26605.11,195.57,0.0,26800.68
A0012662,2023-06,26800.68,203.75,0.0,27004.43
A0012662,2023-07,27004.43,209.51,0.0,27213.94
A0012662,2023-08,27213.94,206.33,0.0,27420.27
A0012662,2023-09,27420.27,204.88,0.0,27625.15
A0012662,2023-10,27625.15,187.45,0.0,27812.6
A0012662,2023-11,27812.6,207.48,0.0,28020.08
A0012662,2023-12,28020.08,210.86,0.0,28230.94
A0012662,2024-01,28230.94,175.55,0.0,28406.49
A0012662,2024-02,28406.49,181.13,0.0,28587.62
A0012662,2024-03,28587.62,164.47,0.0,28752.09
A0012662,2024-04,28752.09,183.89,0.0,28935.98
A0012662,2024-05,28935.98,177.47,0.0,29113.45
A0012662,2024-06,29113.45,186.57,0.0,29300.02
A0012662,2024-07,29300.02,187.08,0.0,29487.1
A0012662,2024-08,29487.1,176.41,0.0,29663.51
A0012662,2024-09,29663.51,185.29,0.0,29848.8
A0012662,2024-10,29848.8,191.29,0.0,30040.09
A0012662,2024-11,30040.09,186.9,0.0,30226.99
A0012662,2024-12,30226.99,185.64,0.0,30412.63
A0012662,2025-01,30412.63,162.04,0.0,30574.67
A0012662,2025-02,30574.67,163.36,0.0,30738.03
A0012662,2025-03,30738.03,166.74,0.0,30904.77
A0012662,2025-04,30904.77,162.45,0.0,31067.22
A0012662,2025-05,31067.22,172.72,0.0,31239.94
A0012662,2025-06,31239.94,167.47,0.0,31407.41
A0012662,2025-07,31407.41,165.47,0.0,31572.88
A0012662,2025-08,31572.88,167.69,0.0,31740.57
A0012662,2025-09,31740.57,157.63,0.0,31898.2
A0012662,2025-10,31898.2,170.6,0.0,32068.8
A0012662,2025-11,32068.8,167.32,0.0,32236.12
A0012662,2025-12,32236.12,160.08,0.0,32396.2
A0012662,2026-01,32396.2,155.93,0.0,32552.13
A0012662,2026-02,32552.13,162.64,0.0,32714.77
A0012662,2026-03,32714.77,177.01,0.0,32891.78
A0012662,2026-04,32891.78,168.87,0.0,33060.65
A0012662,2026-05,33060.65,168.18,0.0,33228.83
A0012662,2026-06,33228.83,156.61,0.0,33385.44
A0012662,2026-07,33385.44,160.63,0.0,33546.07
A0012662,2026-08,33546.07,167.88,0.0,33713.95
A0012662,2026-09,33713.95,170.63,0.0,33884.58
A0012662,2026-10,33884.58,164.93,0.0,34049.51
A0012662,2026-11,34049.51,170.09,0.0,34219.6
A0012662,2026-12,34219.6,171.08,0.0,34390.68
A0012668,2021-01,0.0,9662.03,0.0,9662.03
A0012668,2021-02,9662.03,0.0,292.67,9369.36
A0012668,2021-03,9369.36,204.56,0.0,9573.92
A0012668,2021-04,9573.92,13.5,316.4,9271.02
A0012668,2021-05,9271.02,0.0,0.0,9271.02
A0012668,2021-06,9271.02,253.53,0.0,9524.55
A0012668,2021-07,9524.55,187.33,0.0,9711.88
A0012668,2021-08,9711.88,372.68,429.23,9655.33
A0012668,2021-09,9655.33,28981.25,0.0,38636.58
A0012668,2021-10,38636.58,104.51,0.0,38741.09
A0012668,2021-11,38741.09,0.0,0.0,38741.09
A0012668,2021-12,38741.09,205.57,0.0,38946.66
A0012668,2022-01,38946.66,321.32,0.0,39267.98
A0012668,2022-02,39267.98,92129.18,66193.18,65203.98
A0012668,2022-03,65203.98,0.0,382.69,64821.29
A0012668,2022-04,64821.29,0.0,0.0,64821.29
A0012668,2022-05,64821.29,171.3,392.64,64599.95
A0012668,2022-06,64599.95,0.0,724.74,63875.21
A0012668,2022-07,63875.21,6264.18,54.73,70084.66
A0012668,2022-08,70084.66,603.33,0.0,70687.99
A0012668,2022-09,70687.99,0.0,156.1,70531.89
A0012668,2022-10,70531.89,0.0,14.05,70517.84
A0012668,2022-11,70517.84,0.0,6.67,70511.17
A0012668,2022-12,70511.17,0.0,0.0,70511.17
A0012668,2023-01,70511.17,507.4,0.0,71018.57
A0012668,2023-02,71018.57,385.48,158.66,71245.39
A0012668,2023-03,71245.39,158.42,0.0,71403.81
A0012668,2023-04,71403.81,928.06,0.0,72331.87
A0012668,2023-05,72331.87,62.68,0.0,72394.55
A0012668,2023-06,72394.55,139.1,53970.0,18563.65
A0012668,2023-07,18563.65,0.0,8730.08,9833.57
A0012668,2023-08,9833.57,0.0,195.06,9638.51
A0012668,2023-09,9638.51,238.78,0.0,9877.29
A0012668,2023-10,9877.29,0.0,0.0,9877.29
A0012668,2023-11,9877.29,240.85,527.02,9591.12
A0012668,2023-12,9591.12,865.12,36.54,10419.7
A0012668,2024-01,10419.7,0.0,0.0,10419.7
A0012668,2024-02,10419.7,1197.5,214.1,11403.1
A0012668,2024-03,11403.1,0.0,0.0,11403.1
A0012668,2024-04,11403.1,343.51,385.88,11360.73
A0012668,2024-05,11360.73,0.0,0.0,11360.73
A0012668,2024-06,11360.73,0.0,0.0,11360.73
A0012668,2024-07,11360.73,1930.47,359.18,12932.02
A0012668,2024-08,12932.02,803.08,958.57,12776.53
A0012668,2024-09,12776.53,176.68,192.46,12760.75
A0012668,2024-10,12760.75,668.15,0.0,13428.9
A0012668,2024-11,13428.9,1467.68,0.0,14896.58
A0012668,2024-12,14896.58,396.98,0.0,15293.56
A0012668,2025-01,15293.56,0.0,0.0,15293.56
A0012668,2025-02,15293.56,0.0,0.0,15293.56
A0012668,2025-03,15293.56,0.0,0.0,15293.56
A0012668,2025-04,15293.56,85.07,277.6,15101.03
A0012668,2025-05,15101.03,0.0,0.0,15101.03
A0012668,2025-06,15101.03,82.94,0.0,15183.97
A0012668,2025-07,15183.97,38.25,0.0,15222.22
A0012668,2025-08,15222.22,933.16,63.46,16091.92
A0012668,2025-09,16091.92,390.8,0.0,16482.72
A0012668,2025-10,16482.72,37902.38,0.0,54385.1
A0012668,2025-11,54385.1,0.0,17006.0,37379.1
A0012668,2025-12,37379.1,0.0,0.0,37379.1
A0012668,2026-01,37379.1,77.97,157.36,37299.71
A0012668,2026-02,37299.71,0.0,78.23,37221.48
A0012668,2026-03,37221.48,45.72,215.75,37051.45
A0012668,2026-04,37051.45,113.59,349.87,36815.17
A0012668,2026-05,36815.17,0.0,47.16,36768.01
A0012668,2026-06,36768.01,739.63,531.03,36976.61
A0012668,2026-07,36976.61,11611.45,397.22,48190.84
A0012668,2026-08,48190.84,0.0,0.0,48190.84
A0012668,2026-09,48190.84,1971.68,540.36,49622.16
A0012668,2026-10,49622.16,0.0,0.0,49622.16
A0012668,2026-11,49622.16,49.88,4893.9,44778.14
A0012668,2026-12,44778.14,789.4,1069.23,44498.31
A0012676,2021-12,0.0,48730.64,16683.25,32047.39
A0012676,2022-01,32047.39,7531.25,5866.1,33712.54
A0012676,2022-02,33712.54,2131.53,5400.76,30443.31
A0012676,2022-03,30443.31,33768.32,37838.43,26373.2
A0012676,2022-04,26373.2,25175.34,31602.48,19946.06
A0012676,2022-05,19946.06,23992.86,22173.27,21765.65
A0012676,2022-06,21765.65,7202.91,24402.48,4566.08
A0012676,2022-07,4566.08,3870.13,2241.28,6194.93
A0012676,2022-08,6194.93,3010.86,0.0,9205.79
A0012676,2022-09,9205.79,171279.06,32753.94,147730.91
A0012676,2022-10,147730.91,32358.94,26951.14,153138.71
A0012676,2022-11,153138.71,24338.38,6360.33,171116.76
A0012676,2022-12,171116.76,37870.72,9560.49,199426.99
A0012676,2023-01,199426.99,254557.32,67314.18,386670.13
A0012676,2023-02,386670.13,2552.16,7665.64,381556.65
A0012676,2023-03,381556.65,2667.04,26149.73,358073.96
A0012676,2023-04,358073.96,109463.05,30078.21,437458.8
A0012676,2023-05,437458.8,34773.27,11030.03,461202.04
A0012676,2023-06,461202.04,12037.22,29853.88,443385.38
A0012676,2023-07,443385.38,15576.95,182165.93,276796.4
A0012676,2023-08,276796.4,69523.48,22248.32,324071.56
A0012676,2023-09,324071.56,0.0,6820.17,317251.39
A0012676,2023-10,317251.39,47949.91,20456.09,344745.21
A0012676,2023-11,344745.21,0.0,106136.59,238608.62
A0012676,2023-12,238608.62,36091.92,37830.42,236870.12
A0012676,2024-01,236870.12,26758.77,85597.03,178031.86
A0012676,2024-02,178031.86,0.0,3453.94,174577.92
A0012676,2024-03,174577.92,30844.68,22438.75,182983.85
A0012676,2024-04,182983.85,13754.06,37815.2,158922.71
A0012676,2024-05,158922.71,37918.91,18978.51,177863.11
A0012676,2024-06,177863.11,684555.74,12271.77,850147.08
A0012676,2024-07,850147.08,46220.58,229591.64,666776.02
A0012676,2024-08,666776.02,27159.51,72354.57,621580.96
A0012676,2024-09,621580.96,93091.23,54921.17,659751.02
A0012676,2024-10,659751.02,6668.08,5739.68,660679.42
A0012676,2024-11,660679.42,52147.41,36183.13,676643.7
A0012676,2024-12,676643.7,70219.06,19190.3,727672.46
A0012676,2025-01,727672.46,6997.53,16647.23,718022.76
A0012676,2025-02,718022.76,34917.16,98257.77,654682.15
A0012676,2025-03,654682.15,39751.08,31003.32,663429.91
A0012676,2025-04,663429.91,81722.07,187376.38,557775.6
A0012676,2025-05,557775.6,52543.07,48788.78,561529.89
A0012676,2025-06,561529.89,8427.92,38974.54,530983.27
A0012676,2025-07,530983.27,106798.03,23810.62,613970.68
A0012676,2025-08,613970.68,94778.91,5800.15,702949.44
A0012676,2025-09,702949.44,22558.59,75979.52,649528.51
A0012676,2025-10,649528.51,26796.67,6995.67,669329.51
A0012676,2025-11,669329.51,23177.5,10020.16,682486.85
A0012676,2025-12,682486.85,6239.97,18196.52,670530.3
A0012676,2026-01,670530.3,33967.45,6928.79,697568.96
A0012676,2026-02,697568.96,84115.99,22317.31,759367.64
A0012676,2026-03,759367.64,0.0,13074.97,746292.67
A0012676,2026-04,746292.67,11463.31,29216.55,728539.43
A0012676,2026-05,728539.43,7208.47,26679.39,709068.51
A0012676,2026-06,709068.51,149559.79,24501.77,834126.53
A0012676,2026-07,834126.53,73412.4,16714.2,890824.73
A0012676,2026-08,890824.73,1337.37,42539.01,849623.09
A0012676,2026-09,849623.09,15623.08,31516.9,833729.27
A0012676,2026-10,833729.27,31901.13,6028.0,859602.4
A0012676,2026-11,859602.4,53226.97,12690.58,900138.79
A0012676,2026-12,900138.79,30813.19,32925.16,898026.82
A0012718,2021-12,0.0,151869.87,65249.59,86620.28
A0012718,2022-01,86620.28,95435.9,58786.14,123270.04
A0012718,2022-02,123270.04,29033.17,40589.14,111714.07
A0012718,2022-03,111714.07,70401.62,67075.25,115040.44
A0012718,2022-04,115040.44,23382.02,67814.67,70607.79
A0012718,2022-05,70607.79,47939.85,43398.47,75149.17
A0012718,2022-06,75149.17,39474.9,10714.87,103909.2
A0012718,2022-07,103909.2,90480.2,23069.75,171319.65
A0012718,2022-08,171319.65,25347.99,164353.25,32314.39
A0012718,2022-09,32314.39,136192.3,78795.29,89711.4
A0012718,2022-10,89711.4,29890.59,113298.69,6303.3
A0012718,2022-11,6303.3,240158.28,78274.74,168186.84
A0012718,2022-12,168186.84,26425.6,8886.82,185725.62
A0012718,2023-01,185725.62,21860.38,18186.43,189399.57
A0012718,2023-02,189399.57,136639.34,41733.36,284305.55
A0012718,2023-03,284305.55,24947.13,86027.65,223225.03
A0012718,2023-04,223225.03,89911.2,138127.38,175008.85
A0012718,2023-05,175008.85,46082.11,121697.52,99393.44
A0012718,2023-06,99393.44,65028.16,19095.32,145326.28
A0012718,2023-07,145326.28,103947.51,64156.07,185117.72
A0012718,2023-08,185117.72,10224.78,33338.34,162004.16
A0012718,2023-09,162004.16,61448.32,15907.19,207545.29
A0012718,2023-10,207545.29,25056.35,37211.35,195390.29
A0012718,2023-11,195390.29,50758.56,96634.9,149513.95
A0012718,2023-12,149513.95,45880.17,25879.65,169514.47
A0012718,2024-01,169514.47,0.0,11523.72,157990.75
A0012718,2024-02,157990.75,93487.61,121095.92,130382.44
A0012718,2024-03,130382.44,178645.01,108446.36,200581.09
A0012718,2024-04,200581.09,61187.55,69278.93,192489.71
A0012718,2024-05,192489.71,74729.57,16882.69,250336.59
A0012718,2024-06,250336.59,69612.1,10071.74,309876.95
A0012718,2024-07,309876.95,5534.27,85907.77,229503.45
A0012718,2024-08,229503.45,121479.43,103658.46,247324.42
A0012718,2024-09,247324.42,11984.61,136327.03,122982.0
A0012718,2024-10,122982.0,345242.24,106610.7,361613.54
A0012718,2024-11,361613.54,91345.32,117656.85,335302.01
A0012718,2024-12,335302.01,48645.47,56167.47,327780.01
A0012718,2025-01,327780.01,56148.59,6755.75,377172.85
A0012718,2025-02,377172.85,64831.21,41694.94,400309.12
A0012718,2025-03,400309.12,169950.65,40798.47,529461.3
A0012718,2025-04,529461.3,0.0,35653.42,493807.88
A0012718,2025-05,493807.88,0.0,44839.22,448968.66
A0012718,2025-06,448968.66,84254.38,84742.19,448480.85
A0012718,2025-07,448480.85,31393.14,65431.87,414442.12
A0012718,2025-08,414442.12,90120.18,95734.48,408827.82
A0012718,2025-09,408827.82,88251.3,37150.52,459928.6
A0012718,2025-10,459928.6,67250.14,54478.96,472699.78
A0012718,2025-11,472699.78,164956.61,113453.79,524202.6
A0012718,2025-12,524202.6,108500.0,168595.79,464106.81
A0012718,2026-01,464106.81,281967.81,63506.42,682568.2
A0012718,2026-02,682568.2,0.0,458557.96,224010.24
A0012718,2026-03,224010.24,78990.52,143357.21,159643.55
A0012718,2026-04,159643.55,96540.8,115175.61,141008.74
A0012718,2026-05,141008.74,181977.12,188140.44,134845.42
A0012718,2026-06,134845.42,103313.02,120498.33,117660.11
A0012718,2026-07,117660.11,84917.56,93987.84,108589.83
A0012718,2026-08,108589.83,0.0,48097.38,60492.45
A0012718,2026-09,60492.45,0.0,45123.44,15369.01
A0012718,2026-10,15369.01,95905.88,28992.06,82282.83
A0012718,2026-11,82282.83,43360.57,42954.03,82689.37
A0012718,2026-12,82689.37,823536.04,31065.56,875159.85
A0012786,2021-08,0.0,109472.94,36293.52,73179.42
A0012786,2021-09,73179.42,22030.7,39082.92,56127.2
A0012786,2021-10,56127.2,18345.67,31526.73,42946.14
A0012786,2021-11,42946.14,143615.68,28585.88,157975.94
A0012786,2021-12,157975.94,15534.36,11342.14,162168.16
A0012786,2022-01,162168.16,136296.94,29633.7,268831.4
A0012786,2022-02,268831.4,40303.02,74138.57,234995.85
A0012786,2022-03,234995.85,95112.86,87496.01,242612.7
A0012786,2022-04,242612.7,19106.3,217222.96,44496.04
A0012786,2022-05,44496.04,46917.89,14369.98,77043.95
A0012786,2022-06,77043.95,8428.45,1698.21,83774.19
A0012786,2022-07,83774.19,82757.07,111040.84,55490.42
A0012786,2022-08,55490.42,44999.32,17743.06,82746.68
A0012786,2022-09,82746.68,65875.62,37309.42,111312.88
A0012786,2022-10,111312.88,44196.04,130069.37,25439.55
A0012786,2022-11,25439.55,30002.28,3432.92,52008.91
A0012786,2022-12,52008.91,57789.6,24306.89,85491.62
A0012786,2023-01,85491.62,31114.49,15488.62,101117.49
A0012786,2023-02,101117.49,56141.93,81243.02,76016.4
A0012786,2023-03,76016.4,279353.34,55688.98,299680.76
A0012786,2023-04,299680.76,93334.77,41591.34,351424.19
A0012786,2023-05,351424.19,48425.84,232681.52,167168.51
A0012786,2023-06,167168.51,18953.48,55899.86,130222.13
A0012786,2023-07,130222.13,38056.2,26874.03,141404.3
A0012786,2023-08,141404.3,29001.33,66781.64,103623.99
A0012786,2023-09,103623.99,16782.9,33553.83,86853.06
A0012786,2023-10,86853.06,74756.11,70480.63,91128.54
A0012786,2023-11,91128.54,0.0,22822.79,68305.75
A0012786,2023-12,68305.75,69557.89,53802.67,84060.97
A0012786,2024-01,84060.97,101642.57,73754.15,111949.39
A0012786,2024-02,111949.39,277287.8,66386.46,322850.73
A0012786,2024-03,322850.73,36479.77,109726.64,249603.86
A0012786,2024-04,249603.86,7495.55,54033.64,203065.77
A0012786,2024-05,203065.77,41699.33,26823.83,217941.27
A0012786,2024-06,217941.27,62186.82,15242.8,264885.29
A0012786,2024-07,264885.29,118139.37,122598.97,260425.69
A0012786,2024-08,260425.69,56002.29,139650.39,176777.59
A0012786,2024-09,176777.59,60674.59,33015.54,204436.64
A0012786,2024-10,204436.64,8799.76,146363.78,66872.62
A0012786,2024-11,66872.62,76861.1,42366.09,101367.63
A0012786,2024-12,101367.63,86265.03,64953.85,122678.81
A0012786,2025-01,122678.81,20101.73,44816.17,97964.37
A0012786,2025-02,97964.37,255866.71,222331.81,131499.27
A0012786,2025-03,131499.27,31915.54,37342.87,126071.94
A0012786,2025-04,126071.94,23732.55,29271.88,120532.61
A0012786,2025-05,120532.61,93145.1,31698.01,181979.7
A0012786,2025-06,181979.7,75746.83,150960.24,106766.29
A0012786,2025-07,106766.29,156639.08,74696.88,188708.49
A0012786,2025-08,188708.49,12169.49,44859.06,156018.92
A0012786,2025-09,156018.92,28729.69,48171.24,136577.37
A0012786,2025-10,136577.37,79876.9,35862.23,180592.04
A0012786,2025-11,180592.04,8607.62,116782.6,72417.06
A0012786,2025-12,72417.06,14315.39,38328.24,48404.21
A0012786,2026-01,48404.21,609667.69,87955.64,570116.26
A0012786,2026-02,570116.26,355688.17,246115.18,679689.25
A0012786,2026-03,679689.25,27108.41,291026.29,415771.37
A0012786,2026-04,415771.37,21785.09,46517.17,391039.29
A0012786,2026-05,391039.29,38270.58,73015.11,356294.76
A0012786,2026-06,356294.76,355973.76,33146.71,679121.81
A0012786,2026-07,679121.81,34451.11,71400.48,642172.44
A0012786,2026-08,642172.44,41217.69,25205.85,658184.28
A0012786,2026-09,658184.28,39512.51,47271.19,650425.6
A0012786,2026-10,650425.6,20126.2,250014.6,420537.2
A0012786,2026-11,420537.2,222389.24,86562.5,556363.94
A0012786,2026-12,556363.94,28302.98,6163.52,578503.4
A0012826,2021-06,0.0,61086.53,4349.89,56736.64
A0012826,2021-07,56736.64,57940.76,62084.13,52593.27
A0012826,2021-08,52593.27,28999.95,59844.67,21748.55
A0012826,2021-09,21748.55,10553.88,3692.78,28609.65
A0012826,2021-10,28609.65,23844.52,22927.34,29526.83
A0012826,2021-11,29526.83,33645.47,24850.03,38322.27
A0012826,2021-12,38322.27,17712.33,40042.06,15992.54
A0012826,2022-01,15992.54,3469.1,19113.57,348.07
A0012826,2022-02,348.07,22985.8,14129.32,9204.55
A0012826,2022-03,9204.55,54410.21,29011.2,34603.56
A0012826,2022-04,34603.56,40843.56,26526.54,48920.58
A0012826,2022-05,48920.58,10981.62,4578.27,55323.93
A0012826,2022-06,55323.93,92591.48,62106.0,85809.41
A0012826,2022-07,85809.41,41980.96,42392.57,85397.8
A0012826,2022-08,85397.8,84230.95,47958.82,121669.93
A0012826,2022-09,121669.93,5759.08,5760.81,121668.2
A0012826,2022-10,121668.2,107477.5,35885.1,193260.6
A0012826,2022-11,193260.6,68673.3,59635.91,202297.99
A0012826,2022-12,202297.99,53915.46,76441.61,179771.84
A0012826,2023-01,179771.84,36558.74,91078.83,125251.75
A0012826,2023-02,125251.75,95713.0,34783.16,186181.59
A0012826,2023-03,186181.59,46392.04,55568.36,177005.27
A0012826,2023-04,177005.27,3420.66,19605.61,160820.32
A0012826,2023-05,160820.32,25353.63,3490.25,182683.7
A0012826,2023-06,182683.7,94104.42,55798.56,220989.56
A0012826,2023-07,220989.56,56317.28,191251.49,86055.35
A0012826,2023-08,86055.35,124329.57,4723.54,205661.38
A0012826,2023-09,205661.38,48978.18,38961.48,215678.08
A0012826,2023-10,215678.08,33190.72,38357.08,210511.72
A0012826,2023-11,210511.72,5812.56,49270.77,167053.51
A0012826,2023-12,167053.51,17256.19,70105.42,114204.28
A0012826,2024-01,114204.28,37403.08,48416.58,103190.78
A0012826,2024-02,103190.78,47151.61,2170.27,148172.12
A0012826,2024-03,148172.12,101049.96,30730.03,218492.05
A0012826,2024-04,218492.05,25591.53,33771.2,210312.38
A0012826,2024-05,210312.38,44440.86,18183.56,236569.68
A0012826,2024-06,236569.68,78279.22,70912.71,243936.19
A0012826,2024-07,243936.19,52641.69,35808.78,260769.1
A0012826,2024-08,260769.1,159023.62,226190.94,193601.78
A0012826,2024-09,193601.78,46857.69,73732.22,166727.25
A0012826,2024-10,166727.25,30685.22,77650.83,119761.64
A0012826,2024-11,119761.64,125371.02,67389.79,177742.87
A0012826,2024-12,177742.87,105710.16,34296.62,249156.41
A0012826,2025-01,249156.41,24241.93,29430.75,243967.59
A0012826,2025-02,243967.59,2516.6,16785.56,229698.63
A0012826,2025-03,229698.63,36384.84,26298.31,239785.16
A0012826,2025-04,239785.16,0.0,33916.19,205868.97
A0012826,2025-05,205868.97,77563.95,14552.73,268880.19
A0012826,2025-06,268880.19,55786.41,44553.6,280113.0
A0012826,2025-07,280113.0,108889.75,47686.14,341316.61
A0012826,2025-08,341316.61,38571.3,101890.02,277997.89
A0012826,2025-09,277997.89,73548.04,284965.54,66580.39
A0012826,2025-10,66580.39,104862.95,64310.22,107133.12
A0012826,2025-11,107133.12,44929.55,130386.94,21675.73
