customer_id,agent_type,region,sector,resilience_score,vulnerability_score,resilience_band
C0012098,HOUSEHOLD,CENTER,HOUSEHOLD,0.29577665,0.70422335,VERY_LOW
C0012099,HOUSEHOLD,CENTER,HOUSEHOLD,0.65268136,0.34731864,HIGH
C0012100,HOUSEHOLD,CENTER,HOUSEHOLD,0.51086499,0.48913501,MEDIUM
C0012101,HOUSEHOLD,CENTER,HOUSEHOLD,0.46261379,0.53738621,MEDIUM
C0012102,HOUSEHOLD,CENTER,HOUSEHOLD,0.55836746,0.44163254,MEDIUM
C0012103,HOUSEHOLD,CENTER,HOUSEHOLD,0.43860623,0.56139377,LOW
C0012104,HOUSEHOLD,CENTER,HOUSEHOLD,0.5235688,0.4764312,MEDIUM
C0012105,HOUSEHOLD,CENTER,HOUSEHOLD,0.59754758,0.40245242,MEDIUM
C0012106,BUSINESS,CENTER,SME_GENERAL,0.36509056,0.63490944,LOW
C0012107,HOUSEHOLD,CENTER,HOUSEHOLD,0.37714307,0.62285693,LOW
C0012108,HOUSEHOLD,CENTER,HOUSEHOLD,0.21122382,0.78877618,VERY_LOW
C0012109,HOUSEHOLD,CENTER,HOUSEHOLD,0.37851114,0.62148886,LOW
C0012110,HOUSEHOLD,CENTER,HOUSEHOLD,0.48246166,0.51753834,MEDIUM
C0012111,HOUSEHOLD,CENTER,HOUSEHOLD,0.51177687,0.48822313,MEDIUM
C0012112,HOUSEHOLD,CENTER,HOUSEHOLD,0.3129472,0.6870528,LOW
C0012113,HOUSEHOLD,CENTER,HOUSEHOLD,0.29585212,0.70414788,VERY_LOW
C0012114,HOUSEHOLD,CENTER,HOUSEHOLD,0.24605636,0.75394364,VERY_LOW
C0012115,HOUSEHOLD,CENTER,HOUSEHOLD,0.48616421,0.51383579,MEDIUM
C0012116,BUSINESS,CENTER,SME_GENERAL,0.42012875,0.57987125,LOW
C0012117,HOUSEHOLD,CENTER,HOUSEHOLD,0.6285922,0.3714078,HIGH
C0012118,HOUSEHOLD,CENTER,HOUSEHOLD,0.66543673,0.33456327,HIGH
C0012119,HOUSEHOLD,CENTER,HOUSEHOLD,0.39503685,0.60496315,LOW
C0012120,HOUSEHOLD,CENTER,HOUSEHOLD,0.53724529,0.46275471,MEDIUM
C0012121,HOUSEHOLD,CENTER,HOUSEHOLD,0.49254332,0.50745668,MEDIUM
C0012122,HOUSEHOLD,CENTER,HOUSEHOLD,0.55431364,0.44568636,MEDIUM
C0012123,HOUSEHOLD,CENTER,HOUSEHOLD,0.44191625,0.55808375,LOW
C0012124,HOUSEHOLD,CENTER,HOUSEHOLD,0.74655224,0.25344776,HIGH
C0012125,BUSINESS,CENTER,SME_GENERAL,0.31987622,0.68012378,LOW
C0012126,HOUSEHOLD,CENTER,HOUSEHOLD,0.66878942,0.33121058,HIGH
C0012127,HOUSEHOLD,CENTER,HOUSEHOLD,0.83942093,0.16057907,VERY_HIGH
C0012128,HOUSEHOLD,CENTER,HOUSEHOLD,0.49533607,0.50466393,MEDIUM
C0012129,HOUSEHOLD,CENTER,HOUSEHOLD,0.26642245,0.73357755,VERY_LOW
C0012130,HOUSEHOLD,CENTER,HOUSEHOLD,0.44398713,0.55601287,LOW
C0012131,HOUSEHOLD,CENTER,HOUSEHOLD,0.37421968,0.62578032,LOW
C0012132,BUSINESS,CENTER,SME_GENERAL,0.18865264,0.81134736,VERY_LOW
C0012133,HOUSEHOLD,CENTER,HOUSEHOLD,0.4457468,0.5542532,LOW
C0012134,HOUSEHOLD,CENTER,HOUSEHOLD,0.3746223,0.6253777,LOW
C0012135,HOUSEHOLD,CENTER,HOUSEHOLD,0.57971597,0.42028403,MEDIUM
C0012136,HOUSEHOLD,CENTER,HOUSEHOLD,0.32410962,0.67589038,LOW
C0012137,HOUSEHOLD,CENTER,HOUSEHOLD,0.35101698,0.64898302,LOW
C0012138,HOUSEHOLD,CENTER,HOUSEHOLD,0.39181004,0.60818996,LOW
C0012139,HOUSEHOLD,CENTER,HOUSEHOLD,0.61918578,0.38081422,HIGH
C0012140,HOUSEHOLD,CENTER,HOUSEHOLD,0.27403347,0.72596653,VERY_LOW
C0012141,HOUSEHOLD,CENTER,HOUSEHOLD,0.36537119,0.63462881,LOW
C0012142,HOUSEHOLD,CENTER,HOUSEHOLD,0.55975715,0.44024285,MEDIUM
C0012143,HOUSEHOLD,CENTER,HOUSEHOLD,0.56585159,0.43414841,MEDIUM
C0012144,HOUSEHOLD,CENTER,HOUSEHOLD,0.47139823,0.52860177,MEDIUM
C0012145,BUSINESS,CENTER,SME_GENERAL,0.47018405,0.52981595,MEDIUM
C0012146,HOUSEHOLD,CENTER,HOUSEHOLD,0.37499441,0.62500559,LOW
C0012147,HOUSEHOLD,CENTER,HOUSEHOLD,0.52016287,0.47983713,MEDIUM
C0012148,HOUSEHOLD,CENTER,HOUSEHOLD,0.56893883,0.43106117,MEDIUM
C0012149,HOUSEHOLD,CENTER,HOUSEHOLD,0.47469816,0.52530184,MEDIUM
C0012150,HOUSEHOLD,CENTER,HOUSEHOLD,0.2356335,0.7643665,VERY_LOW
C0012151,HOUSEHOLD,CENTER,HOUSEHOLD,0.65916981,0.34083019,HIGH
C0012152,HOUSEHOLD,CENTER,HOUSEHOLD,0.41131721,0.58868279,LOW
C0012153,HOUSEHOLD,CENTER,HOUSEHOLD,0.74497502,0.25502498,HIGH
C0012154,HOUSEHOLD,CENTER,HOUSEHOLD,0.30974913,0.69025087,LOW
C0012155,HOUSEHOLD,CENTER,HOUSEHOLD,0.25233171,0.74766829,VERY_LOW
C0012156,HOUSEHOLD,CENTER,HOUSEHOLD,0.52372066,0.47627934,MEDIUM
C0012157,HOUSEHOLD,CENTER,HOUSEHOLD,0.67229293,0.32770707,HIGH
C0012158,HOUSEHOLD,CENTER,HOUSEHOLD,0.33816894,0.66183106,LOW
C0012159,HOUSEHOLD,CENTER,HOUSEHOLD,0.45374688,0.54625312,MEDIUM
C0012160,HOUSEHOLD,CENTER,HOUSEHOLD,0.5197263,0.4802737,MEDIUM
C0012161,HOUSEHOLD,CENTER,HOUSEHOLD,0.543761,0.456239,MEDIUM
C0012162,HOUSEHOLD,CENTER,HOUSEHOLD,0.3084061,0.6915939,LOW
C0012163,HOUSEHOLD,CENTER,HOUSEHOLD,0.5967808,0.4032192,MEDIUM
C0012164,HOUSEHOLD,CENTER,HOUSEHOLD,0.56606968,0.43393032,MEDIUM
C0012165,HOUSEHOLD,CENTER,HOUSEHOLD,0.46442767,0.53557233,MEDIUM
C0012166,HOUSEHOLD,CENTER,HOUSEHOLD,0.40190518,0.59809482,LOW
C0012167,HOUSEHOLD,CENTER,HOUSEHOLD,0.62208066,0.37791934,HIGH
C0012168,HOUSEHOLD,CENTER,HOUSEHOLD,0.33677838,0.66322162,LOW
C0012169,HOUSEHOLD,CENTER,HOUSEHOLD,0.15661671,0.84338329,VERY_LOW
C0012170,BUSINESS,CENTER,SME_GENERAL,0.10016227,0.89983773,VERY_LOW
C0012171,HOUSEHOLD,CENTER,HOUSEHOLD,0.61177939,0.38822061,HIGH
C0012172,HOUSEHOLD,CENTER,HOUSEHOLD,0.45489859,0.54510141,MEDIUM
C0012173,HOUSEHOLD,CENTER,HOUSEHOLD,0.46653299,0.53346701,MEDIUM
C0012174,HOUSEHOLD,CENTER,HOUSEHOLD,0.23552863,0.76447137,VERY_LOW
C0012175,HOUSEHOLD,CENTER,HOUSEHOLD,0.4007855,0.5992145,LOW
C0012176,HOUSEHOLD,CENTER,HOUSEHOLD,0.7367168,0.2632832,HIGH
C0012177,HOUSEHOLD,CENTER,HOUSEHOLD,0.64696806,0.35303194,HIGH
C0012178,HOUSEHOLD,CENTER,HOUSEHOLD,0.3545799,0.6454201,LOW
C0012179,HOUSEHOLD,CENTER,HOUSEHOLD,0.39945251,0.60054749,LOW
C0012180,HOUSEHOLD,CENTER,HOUSEHOLD,0.32501992,0.67498008,LOW
C0012181,HOUSEHOLD,CENTER,HOUSEHOLD,0.48751988,0.51248012,MEDIUM
C0012182,HOUSEHOLD,CENTER,HOUSEHOLD,0.39249767,0.60750233,LOW
C0012183,HOUSEHOLD,CENTER,HOUSEHOLD,0.58764865,0.41235135,MEDIUM
C0012184,HOUSEHOLD,CENTER,HOUSEHOLD,0.38521493,0.61478507,LOW
C0012185,HOUSEHOLD,CENTER,HOUSEHOLD,0.61718566,0.38281434,HIGH
C0012186,HOUSEHOLD,CENTER,HOUSEHOLD,0.53601938,0.46398062,MEDIUM
C0012187,HOUSEHOLD,CENTER,HOUSEHOLD,0.56453169,0.43546831,MEDIUM
C0012188,HOUSEHOLD,CENTER,HOUSEHOLD,0.55828936,0.44171064,MEDIUM
C0012189,HOUSEHOLD,CENTER,HOUSEHOLD,0.38284735,0.61715265,LOW
C0012190,HOUSEHOLD,CENTER,HOUSEHOLD,0.65217652,0.34782348,HIGH
C0012191,HOUSEHOLD,CENTER,HOUSEHOLD,0.45691018,0.54308982,MEDIUM
C0012192,HOUSEHOLD,CENTER,HOUSEHOLD,0.28367174,0.71632826,VERY_LOW
C0012193,HOUSEHOLD,CENTER,HOUSEHOLD,0.44818287,0.55181713,LOW
C0012194,HOUSEHOLD,CENTER,HOUSEHOLD,0.52765341,0.47234659,MEDIUM
C0012195,HOUSEHOLD,CENTER,HOUSEHOLD,0.35326911,0.64673089,LOW
C0012196,HOUSEHOLD,CENTER,HOUSEHOLD,0.60281402,0.39718598,HIGH
C0012197,HOUSEHOLD,CENTER,HOUSEHOLD,0.6073497,0.3926503,HIGH
C0012198,HOUSEHOLD,CENTER,HOUSEHOLD,0.64390906,0.35609094,HIGH
C0012199,HOUSEHOLD,CENTER,HOUSEHOLD,0.68802381,0.31197619,HIGH
C0012200,HOUSEHOLD,CENTER,HOUSEHOLD,0.37757537,0.62242463,LOW
C0012201,HOUSEHOLD,CENTER,HOUSEHOLD,0.54761649,0.45238351,MEDIUM
C0012202,HOUSEHOLD,CENTER,HOUSEHOLD,0.48829997,0.51170003,MEDIUM
C0012203,HOUSEHOLD,CENTER,HOUSEHOLD,0.72436259,0.27563741,HIGH
C0012204,HOUSEHOLD,CENTER,HOUSEHOLD,0.54355457,0.45644543,MEDIUM
C0012205,BUSINESS,CENTER,SME_GENERAL,0.61640739,0.38359261,HIGH
C0012206,HOUSEHOLD,CENTER,HOUSEHOLD,0.55361527,0.44638473,MEDIUM
C0012207,HOUSEHOLD,CENTER,HOUSEHOLD,0.38529153,0.61470847,LOW
C0012208,HOUSEHOLD,CENTER,HOUSEHOLD,0.3120242,0.6879758,LOW
C0012209,HOUSEHOLD,CENTER,HOUSEHOLD,0.32789774,0.67210226,LOW
C0012210,HOUSEHOLD,CENTER,HOUSEHOLD,0.35187811,0.64812189,LOW
C0012211,HOUSEHOLD,CENTER,HOUSEHOLD,0.4893735,0.5106265,MEDIUM
C0012212,HOUSEHOLD,CENTER,HOUSEHOLD,0.36768744,0.63231256,LOW
C0012213,HOUSEHOLD,CENTER,HOUSEHOLD,0.35429001,0.64570999,LOW
C0012214,HOUSEHOLD,CENTER,HOUSEHOLD,0.67018488,0.32981512,HIGH
C0012215,HOUSEHOLD,CENTER,HOUSEHOLD,0.4718514,0.5281486,MEDIUM
C0012216,HOUSEHOLD,CENTER,HOUSEHOLD,0.55866431,0.44133569,MEDIUM
C0012217,HOUSEHOLD,CENTER,HOUSEHOLD,0.48696499,0.51303501,MEDIUM
C0012218,HOUSEHOLD,CENTER,HOUSEHOLD,0.54387878,0.45612122,MEDIUM
C0012219,HOUSEHOLD,CENTER,HOUSEHOLD,0.24536403,0.75463597,VERY_LOW
C0012220,HOUSEHOLD,CENTER,HOUSEHOLD,0.72216487,0.27783513,HIGH
C0012221,HOUSEHOLD,CENTER,HOUSEHOLD,0.27533596,0.72466404,VERY_LOW
C0012222,HOUSEHOLD,CENTER,HOUSEHOLD,0.38348915,0.61651085,LOW
C0012223,HOUSEHOLD,CENTER,HOUSEHOLD,0.51818732,0.48181268,MEDIUM
C0012224,HOUSEHOLD,CENTER,HOUSEHOLD,0.45415977,0.54584023,MEDIUM
C0012225,BUSINESS,CENTER,SME_GENERAL,0.5363181,0.4636819,MEDIUM
C0012226,HOUSEHOLD,CENTER,HOUSEHOLD,0.56987152,0.43012848,MEDIUM
C0012227,HOUSEHOLD,CENTER,HOUSEHOLD,0.43776926,0.56223074,LOW
C0012228,HOUSEHOLD,CENTER,HOUSEHOLD,0.73376084,0.26623916,HIGH
C0012229,HOUSEHOLD,CENTER,HOUSEHOLD,0.31976498,0.68023502,LOW
C0012230,HOUSEHOLD,CENTER,HOUSEHOLD,0.64225504,0.35774496,HIGH
C0012231,HOUSEHOLD,CENTER,HOUSEHOLD,0.54208859,0.45791141,MEDIUM
C0012232,HOUSEHOLD,CENTER,HOUSEHOLD,0.55619744,0.44380256,MEDIUM
C0012233,HOUSEHOLD,CENTER,HOUSEHOLD,0.51049965,0.48950035,MEDIUM
C0012234,BUSINESS,CENTER,SME_GENERAL,0.16644498,0.83355502,VERY_LOW
C0012235,HOUSEHOLD,CENTER,HOUSEHOLD,0.55750164,0.44249836,MEDIUM
C0012236,HOUSEHOLD,CENTER,HOUSEHOLD,0.20131832,0.79868168,VERY_LOW
C0012237,HOUSEHOLD,CENTER,HOUSEHOLD,0.60271799,0.39728201,HIGH
C0012238,BUSINESS,CENTER,SME_GENERAL,0.60307118,0.39692882,HIGH
C0012239,HOUSEHOLD,CENTER,HOUSEHOLD,0.52823541,0.47176459,MEDIUM
C0012240,HOUSEHOLD,CENTER,HOUSEHOLD,0.40447559,0.59552441,LOW
C0012241,HOUSEHOLD,CENTER,HOUSEHOLD,0.39790216,0.60209784,LOW
C0012242,HOUSEHOLD,CENTER,HOUSEHOLD,0.46569706,0.53430294,MEDIUM
C0012243,HOUSEHOLD,CENTER,HOUSEHOLD,0.46291998,0.53708002,MEDIUM
C0012244,HOUSEHOLD,CENTER,HOUSEHOLD,0.71189156,0.28810844,HIGH
C0012245,HOUSEHOLD,CENTER,HOUSEHOLD,0.39793756,0.60206244,LOW
C0012246,HOUSEHOLD,CENTER,HOUSEHOLD,0.60411628,0.39588372,HIGH
C0012247,HOUSEHOLD,CENTER,HOUSEHOLD,0.22229864,0.77770136,VERY_LOW
C0012248,HOUSEHOLD,CENTER,HOUSEHOLD,0.52124199,0.47875801,MEDIUM
C0012249,HOUSEHOLD,CENTER,HOUSEHOLD,0.61586796,0.38413204,HIGH
C0012250,HOUSEHOLD,CENTER,HOUSEHOLD,0.63518638,0.36481362,HIGH
C0012251,HOUSEHOLD,CENTER,HOUSEHOLD,0.39126546,0.60873454,LOW
C0012252,HOUSEHOLD,CENTER,HOUSEHOLD,0.63120478,0.36879522,HIGH
C0012253,HOUSEHOLD,CENTER,HOUSEHOLD,0.40004954,0.59995046,LOW
C0012254,BUSINESS,CENTER,SME_GENERAL,0.4068133,0.5931867,LOW
C0012255,HOUSEHOLD,CENTER,HOUSEHOLD,0.81758492,0.18241508,VERY_HIGH
C0012256,HOUSEHOLD,CENTER,HOUSEHOLD,0.34459263,0.65540737,LOW
C0012257,HOUSEHOLD,CENTER,HOUSEHOLD,0.13646092,0.86353908,VERY_LOW
C0012258,HOUSEHOLD,CENTER,HOUSEHOLD,0.38577713,0.61422287,LOW
C0012259,HOUSEHOLD,CENTER,HOUSEHOLD,0.54831086,0.45168914,MEDIUM
C0012260,HOUSEHOLD,CENTER,HOUSEHOLD,0.67056895,0.32943105,HIGH
C0012261,HOUSEHOLD,CENTER,HOUSEHOLD,0.42989527,0.57010473,LOW
C0012262,HOUSEHOLD,CENTER,HOUSEHOLD,0.67965676,0.32034324,HIGH
C0012263,HOUSEHOLD,CENTER,HOUSEHOLD,0.20721883,0.79278117,VERY_LOW
C0012264,BUSINESS,CENTER,SME_GENERAL,0.32069313,0.67930687,LOW
C0012265,HOUSEHOLD,CENTER,HOUSEHOLD,0.22698212,0.77301788,VERY_LOW
C0012266,HOUSEHOLD,CENTER,HOUSEHOLD,0.23503695,0.76496305,VERY_LOW
C0012267,HOUSEHOLD,CENTER,HOUSEHOLD,0.49440789,0.50559211,MEDIUM
C0012268,HOUSEHOLD,CENTER,HOUSEHOLD,0.21349118,0.78650882,VERY_LOW
C0012269,HOUSEHOLD,CENTER,HOUSEHOLD,0.59169138,0.40830862,MEDIUM
C0012270,HOUSEHOLD,CENTER,HOUSEHOLD,0.53905801,0.46094199,MEDIUM
C0012271,HOUSEHOLD,CENTER,HOUSEHOLD,0.46394969,0.53605031,MEDIUM
C0012272,HOUSEHOLD,CENTER,HOUSEHOLD,0.5999306,0.4000694,MEDIUM
C0012273,HOUSEHOLD,CENTER,HOUSEHOLD,0.204406,0.795594,VERY_LOW
C0012274,HOUSEHOLD,CENTER,HOUSEHOLD,0.39120164,0.60879836,LOW
C0012275,HOUSEHOLD,CENTER,HOUSEHOLD,0.53628337,0.46371663,MEDIUM
C0012276,HOUSEHOLD,CENTER,HOUSEHOLD,0.34839768,0.65160232,LOW
C0012277,HOUSEHOLD,CENTER,HOUSEHOLD,0.38461491,0.61538509,LOW
C0012278,HOUSEHOLD,CENTER,HOUSEHOLD,0.31968139,0.68031861,LOW
C0012279,HOUSEHOLD,CENTER,HOUSEHOLD,0.51401135,0.48598865,MEDIUM
C0012280,BUSINESS,CENTER,SME_GENERAL,0.19966068,0.80033932,VERY_LOW
C0012281,HOUSEHOLD,CENTER,HOUSEHOLD,0.43649901,0.56350099,LOW
C0012282,HOUSEHOLD,CENTER,HOUSEHOLD,0.4949093,0.5050907,MEDIUM
C0012283,HOUSEHOLD,CENTER,HOUSEHOLD,0.24932359,0.75067641,VERY_LOW
C0012284,BUSINESS,CENTER,SME_GENERAL,0.42971787,0.57028213,LOW
C0012285,HOUSEHOLD,CENTER,HOUSEHOLD,0.43239551,0.56760449,LOW
C0012286,HOUSEHOLD,CENTER,HOUSEHOLD,0.24121568,0.75878432,VERY_LOW
C0012287,HOUSEHOLD,CENTER,HOUSEHOLD,0.51608917,0.48391083,MEDIUM
C0012288,BUSINESS,CENTER,SME_GENERAL,0.10574937,0.89425063,VERY_LOW
C0012289,HOUSEHOLD,CENTER,HOUSEHOLD,0.63038742,0.36961258,HIGH
C0012290,HOUSEHOLD,CENTER,HOUSEHOLD,0.19680371,0.80319629,VERY_LOW
C0012291,HOUSEHOLD,CENTER,HOUSEHOLD,0.42096584,0.57903416,LOW
C0012292,HOUSEHOLD,CENTER,HOUSEHOLD,0.77102142,0.22897858,VERY_HIGH
C0012293,HOUSEHOLD,CENTER,HOUSEHOLD,0.50411116,0.49588884,MEDIUM
C0012294,HOUSEHOLD,CENTER,HOUSEHOLD,0.4878585,0.5121415,MEDIUM
C0012295,BUSINESS,CENTER,SME_GENERAL,0.21735265,0.78264735,VERY_LOW
C0012296,HOUSEHOLD,CENTER,HOUSEHOLD,0.50731091,0.49268909,MEDIUM
C0012297,HOUSEHOLD,CENTER,HOUSEHOLD,0.25020489,0.74979511,VERY_LOW
C0012298,HOUSEHOLD,CENTER,HOUSEHOLD,0.17300321,0.82699679,VERY_LOW
C0012299,HOUSEHOLD,CENTER,HOUSEHOLD,0.51872203,0.48127797,MEDIUM
C0012300,HOUSEHOLD,CENTER,HOUSEHOLD,0.51953634,0.48046366,MEDIUM
C0012301,HOUSEHOLD,CENTER,HOUSEHOLD,0.58814621,0.41185379,MEDIUM
C0012302,HOUSEHOLD,CENTER,HOUSEHOLD,0.25916402,0.74083598,VERY_LOW
C0012303,HOUSEHOLD,CENTER,HOUSEHOLD,0.48009764,0.51990236,MEDIUM
C0012304,HOUSEHOLD,CENTER,HOUSEHOLD,0.4672804,0.5327196,MEDIUM
C0012305,HOUSEHOLD,CENTER,HOUSEHOLD,0.29709408,0.70290592,VERY_LOW
C0012306,HOUSEHOLD,CENTER,HOUSEHOLD,0.2812186,0.7187814,VERY_LOW
C0012307,HOUSEHOLD,CENTER,HOUSEHOLD,0.45324686,0.54675314,MEDIUM
C0012308,BUSINESS,CENTER,SME_GENERAL,0.49285841,0.50714159,MEDIUM
C0012309,HOUSEHOLD,CENTER,HOUSEHOLD,0.36595084,0.63404916,LOW
C0012310,HOUSEHOLD,CENTER,HOUSEHOLD,0.45379913,0.54620087,MEDIUM
C0012311,HOUSEHOLD,CENTER,HOUSEHOLD,0.56192678,0.43807322,MEDIUM
C0012312,BUSINESS,CENTER,SME_GENERAL,0.22449863,0.77550137,VERY_LOW
C0012313,HOUSEHOLD,CENTER,HOUSEHOLD,0.76677247,0.23322753,VERY_HIGH
C0012314,HOUSEHOLD,CENTER,HOUSEHOLD,0.76731621,0.23268379,VERY_HIGH
C0012315,HOUSEHOLD,CENTER,HOUSEHOLD,0.49370254,0.50629746,MEDIUM
C0012316,HOUSEHOLD,CENTER,HOUSEHOLD,0.37825156,0.62174844,LOW
C0012317,HOUSEHOLD,CENTER,HOUSEHOLD,0.43050106,0.56949894,LOW
C0012318,HOUSEHOLD,CENTER,HOUSEHOLD,0.20990861,0.79009139,VERY_LOW
C0012319,HOUSEHOLD,CENTER,HOUSEHOLD,0.4199833,0.5800167,LOW
C0012320,HOUSEHOLD,CENTER,HOUSEHOLD,0.50261123,0.49738877,MEDIUM
C0012321,HOUSEHOLD,CENTER,HOUSEHOLD,0.48101028,0.51898972,MEDIUM
C0012322,HOUSEHOLD,CENTER,HOUSEHOLD,0.39712135,0.60287865,LOW
C0012323,BUSINESS,CENTER,SME_GENERAL,0.3810948,0.6189052,LOW
C0012324,HOUSEHOLD,CENTER,HOUSEHOLD,0.49585728,0.50414272,MEDIUM
C0012325,HOUSEHOLD,CENTER,HOUSEHOLD,0.70934123,0.29065877,HIGH
C0012326,HOUSEHOLD,CENTER,HOUSEHOLD,0.66028936,0.33971064,HIGH
C0012327,HOUSEHOLD,CENTER,HOUSEHOLD,0.51995883,0.48004117,MEDIUM
C0012328,HOUSEHOLD,CENTER,HOUSEHOLD,0.37533826,0.62466174,LOW
C0012329,HOUSEHOLD,CENTER,HOUSEHOLD,0.68536378,0.31463622,HIGH
C0012330,HOUSEHOLD,CENTER,HOUSEHOLD,0.40136884,0.59863116,LOW
C0012331,HOUSEHOLD,CENTER,HOUSEHOLD,0.47580084,0.52419916,MEDIUM
C0012332,HOUSEHOLD,CENTER,HOUSEHOLD,0.4775731,0.5224269,MEDIUM
C0012333,HOUSEHOLD,CENTER,HOUSEHOLD,0.4979104,0.5020896,MEDIUM
C0012334,BUSINESS,CENTER,SME_GENERAL,0.49383454,0.50616546,MEDIUM
C0012335,HOUSEHOLD,CENTER,HOUSEHOLD,0.19816747,0.80183253,VERY_LOW
C0012336,HOUSEHOLD,CENTER,HOUSEHOLD,0.56197696,0.43802304,MEDIUM
C0012337,HOUSEHOLD,CENTER,HOUSEHOLD,0.6127364,0.3872636,HIGH
C0012338,HOUSEHOLD,CENTER,HOUSEHOLD,0.17236401,0.82763599,VERY_LOW
C0012339,HOUSEHOLD,CENTER,HOUSEHOLD,0.54520688,0.45479312,MEDIUM
C0012340,HOUSEHOLD,CENTER,HOUSEHOLD,0.65977902,0.34022098,HIGH
C0012341,HOUSEHOLD,CENTER,HOUSEHOLD,0.24004971,0.75995029,VERY_LOW
C0012342,HOUSEHOLD,CENTER,HOUSEHOLD,0.51186721,0.48813279,MEDIUM
C0012343,HOUSEHOLD,CENTER,HOUSEHOLD,0.13028148,0.86971852,VERY_LOW
C0012344,HOUSEHOLD,CENTER,HOUSEHOLD,0.75878208,0.24121792,VERY_HIGH
C0012345,HOUSEHOLD,CENTER,HOUSEHOLD,0.22849499,0.77150501,VERY_LOW
C0012346,HOUSEHOLD,CENTER,HOUSEHOLD,0.447619,0.552381,LOW
C0012347,HOUSEHOLD,CENTER,HOUSEHOLD,0.63776233,0.36223767,HIGH
C0012348,HOUSEHOLD,CENTER,HOUSEHOLD,0.15796038,0.84203962,VERY_LOW
C0012349,HOUSEHOLD,CENTER,HOUSEHOLD,0.62881189,0.37118811,HIGH
C0012350,HOUSEHOLD,CENTER,HOUSEHOLD,0.15298711,0.84701289,VERY_LOW
C0012351,HOUSEHOLD,CENTER,HOUSEHOLD,0.61763014,0.38236986,HIGH
C0012352,HOUSEHOLD,CENTER,HOUSEHOLD,0.33259662,0.66740338,LOW
C0012353,HOUSEHOLD,CENTER,HOUSEHOLD,0.47925926,0.52074074,MEDIUM
C0012354,HOUSEHOLD,CENTER,HOUSEHOLD,0.18852304,0.81147696,VERY_LOW
C0012355,HOUSEHOLD,CENTER,HOUSEHOLD,0.40603283,0.59396717,LOW
C0012356,HOUSEHOLD,CENTER,HOUSEHOLD,0.5710128,0.4289872,MEDIUM
C0012357,HOUSEHOLD,CENTER,HOUSEHOLD,0.23912677,0.76087323,VERY_LOW
C0012358,BUSINESS,CENTER,SME_GENERAL,0.30762293,0.69237707,LOW
C0012359,HOUSEHOLD,CENTER,HOUSEHOLD,0.29950618,0.70049382,VERY_LOW
C0012360,HOUSEHOLD,CENTER,HOUSEHOLD,0.46902737,0.53097263,MEDIUM
C0012361,HOUSEHOLD,CENTER,HOUSEHOLD,0.57092306,0.42907694,MEDIUM
C0012362,HOUSEHOLD,CENTER,HOUSEHOLD,0.63043817,0.36956183,HIGH
C0012363,HOUSEHOLD,CENTER,HOUSEHOLD,0.20993853,0.79006147,VERY_LOW
C0012364,HOUSEHOLD,CENTER,HOUSEHOLD,0.69883875,0.30116125,HIGH
C0012365,HOUSEHOLD,CENTER,HOUSEHOLD,0.44536382,0.55463618,LOW
C0012366,HOUSEHOLD,CENTER,HOUSEHOLD,0.55112852,0.44887148,MEDIUM
C0012367,HOUSEHOLD,CENTER,HOUSEHOLD,0.32283785,0.67716215,LOW
C0012368,HOUSEHOLD,CENTER,HOUSEHOLD,0.42487343,0.57512657,LOW
C0012369,HOUSEHOLD,CENTER,HOUSEHOLD,0.43954336,0.56045664,LOW
C0012370,HOUSEHOLD,CENTER,HOUSEHOLD,0.64818274,0.35181726,HIGH
C0012371,HOUSEHOLD,CENTER,HOUSEHOLD,0.56042784,0.43957216,MEDIUM
C0012372,BUSINESS,CENTER,SME_GENERAL,0.39695765,0.60304235,LOW
C0012373,HOUSEHOLD,CENTER,HOUSEHOLD,0.58714939,0.41285061,MEDIUM
C0012374,HOUSEHOLD,CENTER,HOUSEHOLD,0.35975109,0.64024891,LOW
C0012375,BUSINESS,CENTER,SME_GENERAL,0.24950926,0.75049074,VERY_LOW
C0012376,HOUSEHOLD,CENTER,HOUSEHOLD,0.52239641,0.47760359,MEDIUM
C0012377,HOUSEHOLD,CENTER,HOUSEHOLD,0.3868745,0.6131255,LOW
C0012378,HOUSEHOLD,CENTER,HOUSEHOLD,0.38992806,0.61007194,LOW
C0012379,HOUSEHOLD,CENTER,HOUSEHOLD,0.47799619,0.52200381,MEDIUM
C0012380,HOUSEHOLD,CENTER,HOUSEHOLD,0.22127322,0.77872678,VERY_LOW
C0012381,BUSINESS,CENTER,SME_GENERAL,0.11076311,0.88923689,VERY_LOW
C0012382,HOUSEHOLD,CENTER,HOUSEHOLD,0.66822073,0.33177927,HIGH
C0012383,HOUSEHOLD,CENTER,HOUSEHOLD,0.18529981,0.81470019,VERY_LOW
C0012384,HOUSEHOLD,CENTER,HOUSEHOLD,0.42566741,0.57433259,LOW
C0012385,HOUSEHOLD,CENTER,HOUSEHOLD,0.58796444,0.41203556,MEDIUM
C0012386,BUSINESS,CENTER,SME_GENERAL,0.11615132,0.88384868,VERY_LOW
C0012387,HOUSEHOLD,CENTER,HOUSEHOLD,0.58761239,0.41238761,MEDIUM
C0012388,HOUSEHOLD,CENTER,HOUSEHOLD,0.13742408,0.86257592,VERY_LOW
C0012389,HOUSEHOLD,CENTER,HOUSEHOLD,0.5297127,0.4702873,MEDIUM
