account_id,customer_id,account_role
A0011294,C0017702,PRIMARY_TRANSACTIONAL
A0013864,C0017702,SECONDARY
A0011295,C0017707,PRIMARY_TRANSACTIONAL
A0011297,C0017707,SECONDARY
A0011298,C0017712,FIXED_TERM
A0011299,C0017712,BUSINESS_OPERATING
A0011300,C0017712,SAVINGS
A0011301,C0017712,SECONDARY
A0011302,C0017716,PAYROLL
A0011303,C0017718,SAVINGS
A0011304,C0017718,FIXED_TERM
A0011305,C0017718,PRIMARY_TRANSACTIONAL
A0011306,C0017718,SAVINGS
A0011307,C0017720,SAVINGS
A0011308,C0017720,SAVINGS
A0011310,C0017720,SAVINGS
A0011311,C0017720,USD_RESERVE
A0011312,C0017720,SECONDARY
A0011313,C0017720,BUSINESS_OPERATING
A0011321,C0017738,PAYROLL
A0011322,C0017738,SAVINGS
A0011323,C0017738,SAVINGS
A0019051,C0017738,SAVINGS
A0011324,C0017743,PRIMARY_TRANSACTIONAL
A0011325,C0017746,USD_RESERVE
A0011326,C0017746,PAYROLL
A0016365,C0017746,SAVINGS
A0011337,C0017756,PRIMARY_TRANSACTIONAL
A0011338,C0017757,PAYROLL
A0011339,C0017757,PAYROLL
A0011340,C0017757,SECONDARY
A0011341,C0017757,SECONDARY
A0011343,C0017758,SAVINGS
A0011344,C0017758,SAVINGS
A0011346,C0017758,PAYROLL
A0011349,C0017767,USD_RESERVE
A0011350,C0017767,USD_RESERVE
A0013869,C0017767,PRIMARY_TRANSACTIONAL
A0011351,C0017772,USD_RESERVE
A0011352,C0017772,PRIMARY_TRANSACTIONAL
A0015146,C0017772,SAVINGS
A0011353,C0017779,PRIMARY_TRANSACTIONAL
A0016369,C0017779,USD_RESERVE
A0011354,C0017780,PRIMARY_TRANSACTIONAL
A0011355,C0017786,PRIMARY_TRANSACTIONAL
A0011356,C0017786,SAVINGS
A0013871,C0017786,USD_RESERVE
A0011357,C0017789,SECONDARY
A0011358,C0017789,PAYROLL
A0011359,C0017789,SAVINGS
A0017683,C0017789,SAVINGS
A0011361,C0017790,PRIMARY_TRANSACTIONAL
A0011362,C0017790,SAVINGS
A0011363,C0017793,PRIMARY_TRANSACTIONAL
A0019055,C0017793,FIXED_TERM
A0011380,C0017814,SAVINGS
A0011381,C0017814,PAYROLL
A0011382,C0017815,SAVINGS
A0017687,C0017815,BUSINESS_OPERATING
A0011383,C0017816,PRIMARY_TRANSACTIONAL
A0011385,C0017819,PAYROLL
A0015148,C0017819,PAYROLL
A0015149,C0017819,FIXED_TERM
A0011388,C0017822,PRIMARY_TRANSACTIONAL
A0011389,C0017824,PRIMARY_TRANSACTIONAL
A0011390,C0017827,SAVINGS
A0015150,C0017827,PRIMARY_TRANSACTIONAL
A0011392,C0017833,PRIMARY_TRANSACTIONAL
A0011395,C0017845,PRIMARY_TRANSACTIONAL
A0011396,C0017847,SECONDARY
A0011398,C0017847,SAVINGS
A0011399,C0017847,SECONDARY
A0017689,C0017847,SECONDARY
A0020651,C0017847,USD_RESERVE
A0020652,C0017847,PAYROLL
A0011400,C0017854,PAYROLL
A0011401,C0017854,PAYROLL
A0013875,C0017854,SAVINGS
A0016372,C0017854,FIXED_TERM
A0011402,C0017857,PRIMARY_TRANSACTIONAL
A0015153,C0017857,SAVINGS
A0016375,C0017857,FIXED_TERM
A0019057,C0017857,SECONDARY
A0011403,C0017858,PRIMARY_TRANSACTIONAL
A0011404,C0017859,PRIMARY_TRANSACTIONAL
A0011405,C0017871,SAVINGS
A0015157,C0017871,PAYROLL
A0011406,C0017873,PAYROLL
A0011407,C0017873,USD_RESERVE
A0015158,C0017873,SAVINGS
A0016377,C0017873,PAYROLL
A0011409,C0017878,SECONDARY
A0011410,C0017878,BUSINESS_OPERATING
A0016378,C0017878,SECONDARY
A0011411,C0017879,PRIMARY_TRANSACTIONAL
A0011412,C0017879,SAVINGS
A0016379,C0017879,USD_RESERVE
A0011419,C0017886,BUSINESS_OPERATING
A0011423,C0017907,PAYROLL
A0011424,C0017907,PAYROLL
A0011425,C0017907,PAYROLL
A0015161,C0017907,PAYROLL
A0011427,C0017912,SECONDARY
A0011428,C0017912,USD_RESERVE
A0011429,C0017912,PAYROLL
A0011431,C0017914,SECONDARY
A0013879,C0017914,PAYROLL
A0011432,C0017919,PRIMARY_TRANSACTIONAL
A0011433,C0017921,PRIMARY_TRANSACTIONAL
A0011434,C0017921,SAVINGS
A0011435,C0017921,SAVINGS
A0011437,C0017923,PRIMARY_TRANSACTIONAL
A0011438,C0017923,USD_RESERVE
A0015163,C0017923,SAVINGS
A0011440,C0017926,PAYROLL
A0011441,C0017926,USD_RESERVE
A0013881,C0017926,PAYROLL
A0011443,C0017935,PAYROLL
A0011444,C0017946,PRIMARY_TRANSACTIONAL
A0011445,C0017957,FIXED_TERM
A0015165,C0017957,PRIMARY_TRANSACTIONAL
A0011447,C0017958,USD_RESERVE
A0020657,C0017958,PRIMARY_TRANSACTIONAL
A0011450,C0017960,PAYROLL
A0020658,C0017960,PAYROLL
A0011453,C0017967,PAYROLL
A0011454,C0017967,PAYROLL
A0011455,C0017967,SECONDARY
A0011456,C0017967,SAVINGS
A0011457,C0017967,USD_RESERVE
A0015166,C0017967,USD_RESERVE
A0011458,C0017969,PRIMARY_TRANSACTIONAL
A0011460,C0017981,PRIMARY_TRANSACTIONAL
A0011462,C0017988,PAYROLL
A0011464,C0017989,USD_RESERVE
A0013888,C0017989,USD_RESERVE
A0015167,C0017989,FIXED_TERM
A0016386,C0017989,PRIMARY_TRANSACTIONAL
A0017698,C0017989,SAVINGS
A0011465,C0017994,PRIMARY_TRANSACTIONAL
A0011467,C0018019,PRIMARY_TRANSACTIONAL
A0011468,C0018020,SAVINGS
A0015169,C0018020,SAVINGS
A0019066,C0018020,PAYROLL
A0011475,C0018032,USD_RESERVE
A0016389,C0018032,PAYROLL
A0011476,C0018037,USD_RESERVE
A0016391,C0018037,PAYROLL
A0017703,C0018037,SAVINGS
A0011477,C0018038,PAYROLL
A0011478,C0018038,SAVINGS
A0011479,C0018038,PAYROLL
A0011480,C0018039,PRIMARY_TRANSACTIONAL
A0019070,C0018039,SAVINGS
A0011481,C0018043,USD_RESERVE
A0011482,C0018043,PAYROLL
A0011483,C0018047,PAYROLL
A0013889,C0018047,PAYROLL
A0013890,C0018047,USD_RESERVE
A0015170,C0018047,PAYROLL
A0011488,C0018060,FIXED_TERM
A0019072,C0018060,PAYROLL
A0011489,C0018061,PRIMARY_TRANSACTIONAL
A0013891,C0018061,USD_RESERVE
A0011491,C0018067,PAYROLL
A0011492,C0018067,SAVINGS
A0011494,C0018070,PRIMARY_TRANSACTIONAL
A0011498,C0018082,SAVINGS
A0011499,C0018082,PAYROLL
A0011500,C0018082,USD_RESERVE
A0011503,C0018086,PRIMARY_TRANSACTIONAL
A0011504,C0018086,SAVINGS
A0011507,C0018089,USD_RESERVE
A0011508,C0018089,USD_RESERVE
A0011510,C0018089,PRIMARY_TRANSACTIONAL
A0020669,C0018089,USD_RESERVE
A0011514,C0018094,USD_RESERVE
A0011515,C0018094,PAYROLL
A0011518,C0018094,USD_RESERVE
A0013892,C0018094,SAVINGS
A0017705,C0018094,USD_RESERVE
A0011521,C0018105,PRIMARY_TRANSACTIONAL
A0011522,C0018105,USD_RESERVE
A0011526,C0018111,PRIMARY_TRANSACTIONAL
A0011527,C0018111,USD_RESERVE
A0011539,C0018116,PAYROLL
A0011540,C0018118,PRIMARY_TRANSACTIONAL
A0011541,C0018123,PRIMARY_TRANSACTIONAL
A0011542,C0018127,PAYROLL
A0011543,C0018127,SECONDARY
A0017706,C0018127,SAVINGS
A0019074,C0018127,USD_RESERVE
A0011549,C0018133,PRIMARY_TRANSACTIONAL
A0011550,C0018135,SAVINGS
A0019075,C0018135,SAVINGS
A0019076,C0018135,PAYROLL
A0011553,C0018137,USD_RESERVE
A0011555,C0018137,PRIMARY_TRANSACTIONAL
A0011556,C0018143,PRIMARY_TRANSACTIONAL
A0011557,C0018143,USD_RESERVE
A0011558,C0018151,PRIMARY_TRANSACTIONAL
A0011559,C0018153,FIXED_TERM
A0013897,C0018153,PRIMARY_TRANSACTIONAL
A0013898,C0018153,USD_RESERVE
A0016393,C0018153,USD_RESERVE
A0011562,C0018162,PAYROLL
A0011563,C0018162,SECONDARY
A0017708,C0018162,PAYROLL
A0011564,C0018171,PAYROLL
A0011565,C0018171,PAYROLL
A0016394,C0018171,USD_RESERVE
A0011567,C0018180,PAYROLL
A0011568,C0018186,FIXED_TERM
A0011570,C0018186,PRIMARY_TRANSACTIONAL
A0011580,C0018211,PAYROLL
A0011581,C0018211,USD_RESERVE
A0011582,C0018211,FIXED_TERM
A0011583,C0018211,SAVINGS
A0011584,C0018211,PAYROLL
A0017712,C0018211,SAVINGS
A0019079,C0018211,SECONDARY
A0011585,C0018214,PRIMARY_TRANSACTIONAL
A0011588,C0018216,PRIMARY_TRANSACTIONAL
A0011589,C0018216,SAVINGS
A0011590,C0018216,USD_RESERVE
A0016395,C0018216,FIXED_TERM
A0017713,C0018216,SAVINGS
A0011594,C0018218,PAYROLL
A0011595,C0018227,PRIMARY_TRANSACTIONAL
A0011596,C0018227,USD_RESERVE
A0011597,C0018227,USD_RESERVE
A0011598,C0018229,USD_RESERVE
A0011599,C0018229,PAYROLL
A0011600,C0018230,SECONDARY
A0011601,C0018230,BUSINESS_OPERATING
A0013902,C0018230,SECONDARY
A0011602,C0018232,PAYROLL
A0011603,C0018243,SAVINGS
A0011604,C0018243,PAYROLL
A0011605,C0018243,PAYROLL
A0011607,C0018243,PAYROLL
A0011608,C0018243,PAYROLL
A0015177,C0018243,FIXED_TERM
A0011613,C0018245,SAVINGS
A0011614,C0018245,FIXED_TERM
A0011615,C0018245,SAVINGS
A0011616,C0018245,PAYROLL
A0011617,C0018247,PRIMARY_TRANSACTIONAL
A0011619,C0018247,SAVINGS
A0011620,C0018253,PRIMARY_TRANSACTIONAL
A0011621,C0018254,PRIMARY_TRANSACTIONAL
A0011622,C0018256,PRIMARY_TRANSACTIONAL
A0019083,C0018256,SAVINGS
A0011624,C0018261,SAVINGS
A0011625,C0018261,SAVINGS
A0011626,C0018261,USD_RESERVE
A0016398,C0018261,PRIMARY_TRANSACTIONAL
A0011627,C0018265,SAVINGS
A0011628,C0018265,SAVINGS
A0011629,C0018265,PAYROLL
A0011630,C0018265,USD_RESERVE
A0011631,C0018271,PAYROLL
A0011632,C0018271,SECONDARY
A0020688,C0018271,PAYROLL
A0011633,C0018272,FIXED_TERM
A0013903,C0018272,SECONDARY
A0017716,C0018272,PAYROLL
A0011634,C0018291,FIXED_TERM
A0016402,C0018291,PRIMARY_TRANSACTIONAL
A0011635,C0018296,PRIMARY_TRANSACTIONAL
A0011647,C0018307,USD_RESERVE
A0013905,C0018307,PRIMARY_TRANSACTIONAL
A0011648,C0018312,PAYROLL
A0011649,C0018318,PRIMARY_TRANSACTIONAL
A0011650,C0018318,USD_RESERVE
A0011651,C0018318,USD_RESERVE
A0011652,C0018318,SAVINGS
A0017720,C0018318,USD_RESERVE
A0011653,C0018323,FIXED_TERM
A0011654,C0018323,PRIMARY_TRANSACTIONAL
A0011655,C0018324,PRIMARY_TRANSACTIONAL
A0011656,C0018324,FIXED_TERM
A0011661,C0018341,PAYROLL
A0011662,C0018341,PAYROLL
A0017721,C0018341,SAVINGS
A0020693,C0018341,USD_RESERVE
A0011663,C0018342,FIXED_TERM
A0011664,C0018342,PAYROLL
A0011667,C0018345,FIXED_TERM
A0013906,C0018345,BUSINESS_OPERATING
A0011668,C0018346,PAYROLL
A0011669,C0018347,PRIMARY_TRANSACTIONAL
A0011676,C0018351,PRIMARY_TRANSACTIONAL
A0017723,C0018351,USD_RESERVE
A0011677,C0018352,SAVINGS
A0011678,C0018352,PRIMARY_TRANSACTIONAL
A0013907,C0018352,SAVINGS
A0015182,C0018352,USD_RESERVE
A0011679,C0018354,PRIMARY_TRANSACTIONAL
A0011681,C0018359,PRIMARY_TRANSACTIONAL
A0011682,C0018359,USD_RESERVE
A0011685,C0018362,PAYROLL
A0013910,C0018362,SECONDARY
A0011694,C0018376,SAVINGS
A0011695,C0018376,SAVINGS
A0011696,C0018376,USD_RESERVE
A0011697,C0018376,USD_RESERVE
A0011698,C0018376,SAVINGS
A0011699,C0018376,FIXED_TERM
A0011701,C0018376,USD_RESERVE
A0011702,C0018376,PRIMARY_TRANSACTIONAL
A0011703,C0018376,SECONDARY
A0011704,C0018384,PRIMARY_TRANSACTIONAL
A0015184,C0018384,FIXED_TERM
A0011705,C0018389,PAYROLL
A0011706,C0018389,PAYROLL
A0011707,C0018389,USD_RESERVE
A0011708,C0018389,SECONDARY
A0011710,C0018389,SAVINGS
A0011711,C0018389,PAYROLL
A0011712,C0018389,FIXED_TERM
A0013911,C0018389,PAYROLL
A0011715,C0018403,USD_RESERVE
A0011717,C0018403,PRIMARY_TRANSACTIONAL
A0011718,C0018404,PRIMARY_TRANSACTIONAL
A0011719,C0018408,USD_RESERVE
A0011720,C0018408,SECONDARY
A0011721,C0018408,PRIMARY_TRANSACTIONAL
A0011728,C0018410,SECONDARY
A0011729,C0018410,USD_RESERVE
A0011730,C0018410,PAYROLL
A0011731,C0018415,PRIMARY_TRANSACTIONAL
A0011732,C0018416,PAYROLL
A0011733,C0018416,SECONDARY
A0011748,C0018421,FIXED_TERM
A0011750,C0018421,SECONDARY
A0011752,C0018421,FIXED_TERM
A0011753,C0018421,BUSINESS_OPERATING
A0011754,C0018421,SECONDARY
A0011755,C0018421,FIXED_TERM
A0011756,C0018421,FIXED_TERM
A0011757,C0018421,SECONDARY
A0011758,C0018428,PRIMARY_TRANSACTIONAL
A0011762,C0018433,SAVINGS
A0011763,C0018433,USD_RESERVE
A0011764,C0018433,USD_RESERVE
A0011765,C0018433,USD_RESERVE
A0011766,C0018433,PAYROLL
A0011767,C0018433,SECONDARY
A0011769,C0018433,FIXED_TERM
A0011770,C0018435,PRIMARY_TRANSACTIONAL
A0011771,C0018435,SAVINGS
A0011782,C0018453,USD_RESERVE
A0011783,C0018453,PRIMARY_TRANSACTIONAL
A0011785,C0018468,PRIMARY_TRANSACTIONAL
A0016409,C0018468,SAVINGS
A0011786,C0018471,PRIMARY_TRANSACTIONAL
A0011787,C0018471,USD_RESERVE
A0011788,C0018471,USD_RESERVE
A0011790,C0018471,SAVINGS
A0011791,C0018471,SAVINGS
A0011793,C0018474,USD_RESERVE
A0013916,C0018474,USD_RESERVE
A0015186,C0018474,SAVINGS
A0015187,C0018474,PAYROLL
A0011802,C0018486,USD_RESERVE
A0011803,C0018486,PAYROLL
A0011804,C0018486,SECONDARY
A0011805,C0018486,SAVINGS
A0011806,C0018486,FIXED_TERM
A0011807,C0018486,SAVINGS
A0011808,C0018496,PAYROLL
A0019101,C0018496,SAVINGS
A0011813,C0018502,PRIMARY_TRANSACTIONAL
A0017735,C0018502,SAVINGS
A0017736,C0018502,SAVINGS
A0011814,C0018505,PAYROLL
A0011815,C0018507,PRIMARY_TRANSACTIONAL
A0011817,C0018507,USD_RESERVE
A0011818,C0018507,FIXED_TERM
A0015188,C0018507,SAVINGS
A0011825,C0018515,PAYROLL
A0011826,C0018516,PAYROLL
A0011827,C0018517,USD_RESERVE
A0011829,C0018517,PRIMARY_TRANSACTIONAL
A0011830,C0018527,SECONDARY
A0011831,C0018527,PRIMARY_TRANSACTIONAL
A0011832,C0018529,PAYROLL
A0011833,C0018529,USD_RESERVE
A0011834,C0018531,PAYROLL
A0011835,C0018531,SECONDARY
A0011839,C0018536,PRIMARY_TRANSACTIONAL
A0016414,C0018536,SECONDARY
A0011841,C0018546,PAYROLL
A0011845,C0018561,USD_RESERVE
A0011846,C0018561,USD_RESERVE
A0011847,C0018561,PAYROLL
A0011852,C0018570,USD_RESERVE
A0011853,C0018570,PRIMARY_TRANSACTIONAL
A0015191,C0018570,USD_RESERVE
A0011855,C0018572,PAYROLL
A0011856,C0018572,USD_RESERVE
A0011858,C0018572,USD_RESERVE
A0011860,C0018572,SECONDARY
A0017741,C0018572,SAVINGS
A0017742,C0018572,FIXED_TERM
A0019103,C0018572,USD_RESERVE
A0011866,C0018588,SAVINGS
A0011867,C0018588,BUSINESS_OPERATING
A0011868,C0018588,FIXED_TERM
A0011870,C0018591,BUSINESS_OPERATING
A0011871,C0018592,SAVINGS
A0011873,C0018592,PRIMARY_TRANSACTIONAL
A0011874,C0018592,SAVINGS
A0011875,C0018592,FIXED_TERM
A0011876,C0018592,USD_RESERVE
A0011877,C0018596,SAVINGS
A0011878,C0018596,PAYROLL
A0011881,C0018605,SAVINGS
A0011882,C0018605,PAYROLL
A0013920,C0018605,PAYROLL
A0011886,C0018613,PRIMARY_TRANSACTIONAL
A0011887,C0018613,USD_RESERVE
A0011888,C0018613,USD_RESERVE
A0011890,C0018614,PRIMARY_TRANSACTIONAL
A0011891,C0018616,PRIMARY_TRANSACTIONAL
A0011892,C0018616,SAVINGS
A0011893,C0018619,PAYROLL
A0011894,C0018622,PAYROLL
A0013921,C0018622,SAVINGS
A0019107,C0018622,USD_RESERVE
A0011895,C0018628,SAVINGS
A0013922,C0018628,PAYROLL
A0011898,C0018629,SAVINGS
A0011900,C0018629,SAVINGS
A0011901,C0018629,PAYROLL
A0016420,C0018629,PAYROLL
A0011902,C0018633,PRIMARY_TRANSACTIONAL
A0011903,C0018633,USD_RESERVE
A0011909,C0018642,PAYROLL
A0015195,C0018642,SAVINGS
A0011910,C0018645,SECONDARY
A0015196,C0018645,PRIMARY_TRANSACTIONAL
A0011912,C0018660,USD_RESERVE
A0017747,C0018660,PAYROLL
A0011913,C0018669,PRIMARY_TRANSACTIONAL
A0013924,C0018669,USD_RESERVE
A0011915,C0018670,PAYROLL
A0011916,C0018671,SAVINGS
A0011917,C0018671,PAYROLL
A0016423,C0018671,SECONDARY
A0019110,C0018671,PAYROLL
A0011920,C0018682,SAVINGS
A0011921,C0018682,USD_RESERVE
A0013925,C0018682,PAYROLL
A0011922,C0018684,PAYROLL
A0011923,C0018684,FIXED_TERM
A0011924,C0018684,PAYROLL
A0011925,C0018684,USD_RESERVE
A0011926,C0018687,USD_RESERVE
A0011928,C0018687,PRIMARY_TRANSACTIONAL
A0011930,C0018688,BUSINESS_OPERATING
A0020717,C0018688,FIXED_TERM
A0011931,C0018693,PRIMARY_TRANSACTIONAL
A0011934,C0018697,PAYROLL
A0011938,C0018702,PRIMARY_TRANSACTIONAL
A0011939,C0018702,SAVINGS
A0019112,C0018702,USD_RESERVE
A0011940,C0018711,BUSINESS_OPERATING
A0011941,C0018711,SECONDARY
A0019114,C0018711,USD_RESERVE
A0011943,C0018712,PAYROLL
A0011944,C0018712,PAYROLL
A0011945,C0018728,FIXED_TERM
A0011946,C0018728,FIXED_TERM
A0013927,C0018728,PRIMARY_TRANSACTIONAL
A0011948,C0018732,PAYROLL
A0011949,C0018732,FIXED_TERM
A0011950,C0018743,PAYROLL
A0016425,C0018743,PAYROLL
A0020722,C0018743,SECONDARY
A0020723,C0018743,FIXED_TERM
A0011952,C0018750,PAYROLL
A0011953,C0018753,BUSINESS_OPERATING
A0011956,C0018759,USD_RESERVE
A0011957,C0018759,USD_RESERVE
A0011959,C0018759,PAYROLL
A0011960,C0018759,SAVINGS
A0011961,C0018759,FIXED_TERM
A0011962,C0018764,FIXED_TERM
A0011963,C0018764,PRIMARY_TRANSACTIONAL
A0013930,C0018764,FIXED_TERM
A0020724,C0018764,USD_RESERVE
A0011965,C0018768,PAYROLL
A0011966,C0018768,USD_RESERVE
A0013931,C0018768,SECONDARY
A0015200,C0018768,USD_RESERVE
A0011968,C0018770,SAVINGS
A0011970,C0018770,BUSINESS_OPERATING
A0011971,C0018770,SECONDARY
A0011973,C0018770,SECONDARY
A0011974,C0018770,SECONDARY
A0011975,C0018770,SAVINGS
A0011976,C0018770,SECONDARY
A0011979,C0018776,USD_RESERVE
A0011980,C0018776,PRIMARY_TRANSACTIONAL
A0011981,C0018776,USD_RESERVE
A0011982,C0018778,SAVINGS
A0011983,C0018778,PRIMARY_TRANSACTIONAL
A0011984,C0018778,SECONDARY
A0011986,C0018781,PRIMARY_TRANSACTIONAL
A0011987,C0018781,SECONDARY
A0011989,C0018781,FIXED_TERM
A0011990,C0018781,FIXED_TERM
A0011991,C0018785,PRIMARY_TRANSACTIONAL
A0011992,C0018785,SAVINGS
A0011993,C0018785,SAVINGS
A0011994,C0018786,PRIMARY_TRANSACTIONAL
A0011995,C0018786,SAVINGS
A0019115,C0018786,USD_RESERVE
A0019116,C0018786,FIXED_TERM
A0011996,C0018789,PAYROLL
A0011997,C0018789,USD_RESERVE
A0011998,C0018792,USD_RESERVE
A0011999,C0018792,BUSINESS_OPERATING
A0012000,C0018792,SAVINGS
A0012001,C0018805,PRIMARY_TRANSACTIONAL
A0012002,C0018806,PAYROLL
A0012003,C0018806,USD_RESERVE
A0012004,C0018807,SAVINGS
A0012006,C0018807,PAYROLL
A0012009,C0018812,USD_RESERVE
A0012011,C0018812,SAVINGS
A0012012,C0018812,FIXED_TERM
A0012013,C0018812,PRIMARY_TRANSACTIONAL
A0019120,C0018812,SAVINGS
A0012014,C0018819,PAYROLL
A0012015,C0018819,SECONDARY
A0012016,C0018822,FIXED_TERM
A0012017,C0018823,PRIMARY_TRANSACTIONAL
A0012018,C0018823,USD_RESERVE
A0015204,C0018823,USD_RESERVE
A0012019,C0018826,PRIMARY_TRANSACTIONAL
A0012020,C0018833,PAYROLL
A0012021,C0018837,PAYROLL
A0012022,C0018840,PAYROLL
A0012024,C0018840,SAVINGS
A0012025,C0018840,SAVINGS
A0012026,C0018840,USD_RESERVE
A0012028,C0018848,SAVINGS
A0016430,C0018848,PAYROLL
A0012029,C0018850,PAYROLL
A0016431,C0018850,FIXED_TERM
A0012031,C0018854,SECONDARY
A0012032,C0018854,PAYROLL
A0012033,C0018854,SECONDARY
A0012035,C0018856,PAYROLL
A0012036,C0018856,SECONDARY
A0012037,C0018856,SAVINGS
A0016432,C0018856,PAYROLL
A0019124,C0018856,SAVINGS
A0012038,C0018863,PRIMARY_TRANSACTIONAL
A0012039,C0018863,USD_RESERVE
A0012041,C0018865,PRIMARY_TRANSACTIONAL
A0013934,C0018865,SECONDARY
A0012043,C0018881,PRIMARY_TRANSACTIONAL
A0012044,C0018883,PRIMARY_TRANSACTIONAL
A0012045,C0018885,PAYROLL
A0012047,C0018887,PRIMARY_TRANSACTIONAL
A0019128,C0018887,SECONDARY
A0020729,C0018887,FIXED_TERM
A0020730,C0018887,SAVINGS
A0012049,C0018892,USD_RESERVE
A0017755,C0018892,SAVINGS
A0020732,C0018892,PRIMARY_TRANSACTIONAL
A0012050,C0018893,SAVINGS
A0012051,C0018893,USD_RESERVE
A0012052,C0018893,PRIMARY_TRANSACTIONAL
A0012053,C0018893,SAVINGS
A0012054,C0018893,SECONDARY
A0015209,C0018893,SAVINGS
A0012056,C0018901,PRIMARY_TRANSACTIONAL
A0012057,C0018901,USD_RESERVE
A0012058,C0018901,SAVINGS
A0012063,C0018910,PRIMARY_TRANSACTIONAL
A0016435,C0018910,USD_RESERVE
A0016436,C0018910,USD_RESERVE
A0012067,C0018914,PAYROLL
A0012068,C0018914,PAYROLL
A0012069,C0018914,SAVINGS
A0012071,C0018921,PAYROLL
A0016438,C0018921,SECONDARY
A0016439,C0018921,PAYROLL
A0012073,C0018922,PAYROLL
A0013936,C0018922,PAYROLL
A0012074,C0018928,PRIMARY_TRANSACTIONAL
A0012075,C0018929,PRIMARY_TRANSACTIONAL
A0012076,C0018929,SAVINGS
A0015212,C0018929,SECONDARY
A0012087,C0018940,PRIMARY_TRANSACTIONAL
A0012088,C0018942,FIXED_TERM
A0012089,C0018942,BUSINESS_OPERATING
A0012090,C0018942,SAVINGS
A0012091,C0018942,SECONDARY
A0012092,C0018942,USD_RESERVE
A0012093,C0018942,SAVINGS
A0012095,C0018942,SECONDARY
A0012096,C0018942,SECONDARY
A0017759,C0018942,SAVINGS
A0017760,C0018942,USD_RESERVE
A0012103,C0018947,PRIMARY_TRANSACTIONAL
A0012105,C0018947,SECONDARY
A0012106,C0018947,SAVINGS
A0020735,C0018947,FIXED_TERM
A0012107,C0018949,PRIMARY_TRANSACTIONAL
A0012109,C0018964,USD_RESERVE
A0012110,C0018964,FIXED_TERM
A0012111,C0018964,SAVINGS
A0013939,C0018964,PRIMARY_TRANSACTIONAL
A0013940,C0018964,SECONDARY
A0012117,C0018973,FIXED_TERM
A0013941,C0018973,FIXED_TERM
A0012120,C0018983,PRIMARY_TRANSACTIONAL
A0015213,C0018983,SAVINGS
A0012121,C0018993,USD_RESERVE
A0020739,C0018993,PAYROLL
A0012122,C0018996,PRIMARY_TRANSACTIONAL
A0012124,C0019000,PRIMARY_TRANSACTIONAL
A0012125,C0019011,PAYROLL
A0012126,C0019011,SAVINGS
A0012127,C0019011,SAVINGS
A0012128,C0019013,BUSINESS_OPERATING
A0012129,C0019013,SECONDARY
A0012130,C0019013,SECONDARY
A0012131,C0019014,PAYROLL
A0012132,C0019014,SAVINGS
A0012133,C0019015,SAVINGS
A0012134,C0019015,FIXED_TERM
A0017765,C0019015,PRIMARY_TRANSACTIONAL
A0019136,C0019015,SAVINGS
A0012135,C0019023,BUSINESS_OPERATING
A0012136,C0019023,SAVINGS
A0012137,C0019023,SECONDARY
A0012139,C0019025,SAVINGS
A0012140,C0019025,FIXED_TERM
A0012141,C0019025,PRIMARY_TRANSACTIONAL
A0012146,C0019031,PAYROLL
A0012147,C0019031,USD_RESERVE
A0012148,C0019031,PAYROLL
A0013945,C0019031,PAYROLL
A0012150,C0019032,PAYROLL
A0015215,C0019032,USD_RESERVE
A0012155,C0019037,PRIMARY_TRANSACTIONAL
A0012157,C0019037,USD_RESERVE
A0012160,C0019041,PRIMARY_TRANSACTIONAL
A0020743,C0019041,SAVINGS
A0012161,C0019046,PRIMARY_TRANSACTIONAL
A0012162,C0019052,SECONDARY
A0012163,C0019052,PAYROLL
A0012164,C0019052,SAVINGS
A0012172,C0019057,PRIMARY_TRANSACTIONAL
A0012173,C0019060,PRIMARY_TRANSACTIONAL
A0015218,C0019060,FIXED_TERM
A0012175,C0019068,PAYROLL
A0012176,C0019069,FIXED_TERM
A0015219,C0019069,PRIMARY_TRANSACTIONAL
A0012180,C0019074,FIXED_TERM
A0012181,C0019074,PRIMARY_TRANSACTIONAL
A0013947,C0019074,SAVINGS
A0015220,C0019074,USD_RESERVE
A0012183,C0019075,FIXED_TERM
A0012184,C0019075,BUSINESS_OPERATING
A0012185,C0019075,SAVINGS
A0015221,C0019075,SECONDARY
A0012186,C0019079,PRIMARY_TRANSACTIONAL
A0012187,C0019079,USD_RESERVE
A0017767,C0019079,FIXED_TERM
A0012188,C0019082,SAVINGS
A0012189,C0019082,PRIMARY_TRANSACTIONAL
A0012190,C0019091,PRIMARY_TRANSACTIONAL
A0012191,C0019091,SECONDARY
A0017768,C0019091,USD_RESERVE
A0012192,C0019105,PRIMARY_TRANSACTIONAL
A0012193,C0019106,PAYROLL
A0012194,C0019106,PAYROLL
A0012196,C0019112,USD_RESERVE
A0016447,C0019112,PRIMARY_TRANSACTIONAL
A0012200,C0019117,PRIMARY_TRANSACTIONAL
A0012201,C0019119,SAVINGS
A0013949,C0019119,PRIMARY_TRANSACTIONAL
A0012205,C0019120,PRIMARY_TRANSACTIONAL
A0012211,C0019122,SAVINGS
A0012212,C0019122,USD_RESERVE
A0012213,C0019122,PRIMARY_TRANSACTIONAL
A0012214,C0019122,USD_RESERVE
A0019142,C0019122,USD_RESERVE
A0012220,C0019127,PRIMARY_TRANSACTIONAL
A0012221,C0019130,PRIMARY_TRANSACTIONAL
A0012223,C0019130,SAVINGS
A0020748,C0019130,SAVINGS
A0012224,C0019131,SAVINGS
