exposure_id,campaign_id,customer_id,exposure_datetime,channel
E012660,M008,C0014480,2023-06-28 14:11:31,EMAIL
E012023,M008,C0001392,2023-06-28 14:12:46,PHONE
E012397,M008,C0007885,2023-06-28 14:16:28,PHONE
E013297,M009,C0016767,2023-06-28 14:24:02,DIRECT_MAIL
E011616,M008,C0012222,2023-06-28 14:46:36,BRANCH
E011053,M008,C0014447,2023-06-28 14:49:57,EMAIL
E011971,M008,C0015973,2023-06-28 14:57:11,EMAIL
E011457,M008,C0014219,2023-06-28 15:03:42,BRANCH
E012790,M008,C0014370,2023-06-28 15:14:24,BRANCH
E011241,M008,C0018865,2023-06-28 15:24:10,EMAIL
E011382,M008,C0014010,2023-06-28 16:13:56,PHONE
E012160,M008,C0006159,2023-06-28 16:34:43,BRANCH
E012755,M008,C0017182,2023-06-28 16:57:39,EMAIL
E011990,M008,C0012567,2023-06-28 18:00:40,PHONE
E011266,M008,C0005361,2023-06-28 18:36:02,WEB
E012155,M008,C0016692,2023-06-28 19:00:06,WEB
E010683,M008,C0003286,2023-06-28 20:03:50,WEB
E010997,M008,C0007000,2023-06-28 21:20:01,EMAIL
E013039,M008,C0011943,2023-06-28 21:42:37,EMAIL
E011859,M008,C0007410,2023-06-28 21:50:09,EMAIL
E011796,M008,C0000096,2023-06-28 21:58:04,EMAIL
E011377,M008,C0000817,2023-06-28 22:29:18,EMAIL
E011245,M008,C0017728,2023-06-28 22:46:40,EMAIL
E011227,M008,C0010769,2023-06-29 07:10:48,EMAIL
E013026,M008,C0017385,2023-06-29 07:18:01,EMAIL
E012940,M008,C0013528,2023-06-29 08:57:47,EMAIL
E011823,M008,C0010698,2023-06-29 09:04:54,EMAIL
E012832,M008,C0003220,2023-06-29 09:11:09,WEB
E010643,M008,C0014258,2023-06-29 09:31:57,WEB
E012710,M008,C0015785,2023-06-29 09:40:25,EMAIL
E010816,M008,C0010083,2023-06-29 09:45:47,WEB
E012311,M008,C0013702,2023-06-29 10:15:03,BRANCH
E012787,M008,C0013725,2023-06-29 10:33:35,WEB
E011734,M008,C0008652,2023-06-29 11:04:29,BRANCH
E010858,M008,C0000688,2023-06-29 11:09:47,BRANCH
E011208,M008,C0001845,2023-06-29 11:14:09,BRANCH
E012796,M008,C0006451,2023-06-29 11:20:16,EMAIL
E012158,M008,C0010118,2023-06-29 11:46:05,BRANCH
E012981,M008,C0013029,2023-06-29 12:11:04,PHONE
E011158,M008,C0004628,2023-06-29 12:13:47,WEB
E013211,M009,C0014500,2023-06-29 12:15:36,DIRECT_MAIL
E011913,M008,C0005582,2023-06-29 12:54:14,EMAIL
E012926,M008,C0009534,2023-06-29 12:56:39,BRANCH
E012625,M008,C0005518,2023-06-29 13:09:12,PHONE
E010691,M008,C0011183,2023-06-29 13:26:33,BRANCH
E011141,M008,C0009357,2023-06-29 13:40:06,BRANCH
E011967,M008,C0003741,2023-06-29 13:51:20,BRANCH
E010768,M008,C0001568,2023-06-29 14:03:56,BRANCH
E012606,M008,C0011926,2023-06-29 14:15:51,BRANCH
E013238,M009,C0011063,2023-06-29 14:35:10,PHONE
E011811,M008,C0004930,2023-06-29 15:19:25,BRANCH
E012683,M008,C0005274,2023-06-29 15:19:57,PHONE
E010918,M008,C0008876,2023-06-29 15:21:04,BRANCH
E011164,M008,C0016611,2023-06-29 16:16:22,BRANCH
E012618,M008,C0000675,2023-06-29 16:54:49,BRANCH
E012245,M008,C0013495,2023-06-29 16:57:35,PHONE
E012692,M008,C0013965,2023-06-29 17:21:41,EMAIL
E012103,M008,C0010521,2023-06-29 17:38:09,PHONE
E012351,M008,C0008044,2023-06-29 17:50:33,WEB
E011887,M008,C0019721,2023-06-29 17:57:57,WEB
E011250,M008,C0017518,2023-06-29 18:49:08,PHONE
E012729,M008,C0015895,2023-06-29 18:51:28,EMAIL
E011869,M008,C0004880,2023-06-29 18:54:26,PHONE
E011714,M008,C0016135,2023-06-29 19:28:55,EMAIL
E012495,M008,C0011779,2023-06-29 19:59:31,EMAIL
E012978,M008,C0003362,2023-06-29 20:31:17,EMAIL
E012589,M008,C0000284,2023-06-29 20:32:23,EMAIL
E013294,M009,C0016422,2023-06-29 20:42:10,EMAIL
E012044,M008,C0011919,2023-06-29 21:03:06,EMAIL
E011430,M008,C0004223,2023-06-29 21:49:13,WEB
E010875,M008,C0015722,2023-06-29 22:04:35,WEB
E011699,M008,C0006283,2023-06-29 22:09:29,EMAIL
E012120,M008,C0006729,2023-06-30 09:00:30,EMAIL
E011708,M008,C0000112,2023-06-30 09:01:53,WEB
E013260,M009,C0007043,2023-06-30 09:16:23,EMAIL
E010983,M008,C0012663,2023-06-30 10:07:58,PHONE
E011439,M008,C0014229,2023-06-30 10:12:49,PHONE
E013483,M009,C0011353,2023-06-30 10:27:48,PHONE
E013534,M009,C0007022,2023-06-30 10:58:41,PHONE
E012836,M008,C0005168,2023-06-30 11:35:30,BRANCH
E012847,M008,C0013207,2023-06-30 11:35:33,EMAIL
E010614,M008,C0001734,2023-06-30 12:02:55,WEB
E012722,M008,C0006558,2023-06-30 12:06:21,BRANCH
E012206,M008,C0002426,2023-06-30 13:00:31,WEB
E010685,M008,C0016711,2023-06-30 14:16:23,BRANCH
E012416,M008,C0016678,2023-06-30 14:55:02,PHONE
E012569,M008,C0015081,2023-06-30 15:01:34,WEB
E012268,M008,C0003596,2023-06-30 15:47:46,PHONE
E012595,M008,C0008020,2023-06-30 17:03:50,EMAIL
E010556,M008,C0007394,2023-06-30 17:10:45,PHONE
E011021,M008,C0015839,2023-06-30 17:38:35,PHONE
E011545,M008,C0010117,2023-06-30 19:36:41,EMAIL
E011839,M008,C0014295,2023-06-30 20:20:50,EMAIL
E011065,M008,C0002839,2023-06-30 21:25:34,WEB
E013327,M009,C0018524,2023-07-01 11:42:55,BRANCH
E013460,M009,C0005729,2023-07-02 09:17:05,EMAIL
E013190,M009,C0015573,2023-07-02 10:16:41,PHONE
E013416,M009,C0007131,2023-07-02 10:50:15,PHONE
E013242,M009,C0013950,2023-07-02 11:45:34,PHONE
E013120,M009,C0006468,2023-07-02 16:38:20,BRANCH
E013252,M009,C0006832,2023-07-02 16:48:37,BRANCH
E013116,M009,C0007643,2023-07-03 14:42:54,BRANCH
E013383,M009,C0011027,2023-07-04 12:25:12,EMAIL
E013374,M009,C0010553,2023-07-04 14:49:56,EMAIL
E013552,M009,C0001787,2023-07-04 14:58:20,PHONE
E013396,M009,C0003323,2023-07-04 15:15:32,PHONE
E013499,M009,C0009138,2023-07-04 19:05:30,EMAIL
E013245,M009,C0004772,2023-07-05 07:05:19,EMAIL
E013168,M009,C0006398,2023-07-05 13:25:22,BRANCH
E013318,M009,C0018162,2023-07-06 11:44:05,BRANCH
E013431,M009,C0018360,2023-07-06 12:39:59,EMAIL
E013235,M009,C0011879,2023-07-06 14:24:03,BRANCH
E013166,M009,C0000402,2023-07-07 10:36:55,BRANCH
E013253,M009,C0006832,2023-07-07 10:39:01,EMAIL
E013477,M009,C0013370,2023-07-07 14:07:03,BRANCH
E013312,M009,C0015180,2023-07-08 10:02:54,PHONE
E013188,M009,C0001699,2023-07-08 10:10:39,EMAIL
E013239,M009,C0004089,2023-07-08 11:26:19,BRANCH
E013392,M009,C0006544,2023-07-08 12:12:39,EMAIL
E013543,M009,C0016250,2023-07-08 12:57:14,BRANCH
E013418,M009,C0018778,2023-07-09 11:26:39,DIRECT_MAIL
E013337,M009,C0013295,2023-07-09 11:46:01,EMAIL
E013464,M009,C0017727,2023-07-09 12:32:26,BRANCH
E013467,M009,C0010860,2023-07-09 13:08:18,DIRECT_MAIL
E013401,M009,C0005022,2023-07-09 15:34:26,DIRECT_MAIL
E013481,M009,C0018943,2023-07-09 21:48:36,EMAIL
E013136,M009,C0004051,2023-07-10 09:02:15,EMAIL
E013213,M009,C0009472,2023-07-10 15:45:11,BRANCH
E013434,M009,C0001856,2023-07-10 16:00:45,EMAIL
E013161,M009,C0010259,2023-07-11 09:08:06,DIRECT_MAIL
E013189,M009,C0009351,2023-07-11 09:37:38,PHONE
E013284,M009,C0011225,2023-07-11 10:55:30,DIRECT_MAIL
E013278,M009,C0004899,2023-07-11 11:57:58,BRANCH
E013504,M009,C0014347,2023-07-11 17:59:08,PHONE
E013243,M009,C0013950,2023-07-12 10:46:23,DIRECT_MAIL
E013378,M009,C0013889,2023-07-12 11:02:08,BRANCH
E013303,M009,C0000783,2023-07-12 14:07:30,DIRECT_MAIL
E013513,M009,C0015500,2023-07-12 15:24:35,DIRECT_MAIL
E013480,M009,C0013313,2023-07-12 15:31:05,PHONE
E013455,M009,C0010355,2023-07-12 16:50:06,PHONE
E013331,M009,C0006323,2023-07-13 12:58:22,DIRECT_MAIL
E013228,M009,C0017728,2023-07-13 14:02:37,DIRECT_MAIL
E013550,M009,C0008068,2023-07-13 15:29:53,BRANCH
E013474,M009,C0004382,2023-07-13 16:07:00,BRANCH
E013427,M009,C0005047,2023-07-13 20:53:35,EMAIL
E013437,M009,C0018819,2023-07-14 10:44:17,PHONE
E013175,M009,C0005362,2023-07-14 10:48:22,EMAIL
E013514,M009,C0002589,2023-07-14 18:24:29,EMAIL
E013520,M009,C0007192,2023-07-14 21:37:23,EMAIL
E013160,M009,C0004265,2023-07-15 09:43:40,EMAIL
E013119,M009,C0010639,2023-07-15 10:54:52,EMAIL
E013127,M009,C0010777,2023-07-15 14:43:11,BRANCH
E013126,M009,C0017173,2023-07-15 15:05:53,EMAIL
E013291,M009,C0002147,2023-07-15 17:01:03,PHONE
E013349,M009,C0017565,2023-07-15 20:30:46,EMAIL
E013353,M009,C0007100,2023-07-15 21:19:24,EMAIL
E013344,M009,C0011323,2023-07-15 22:01:20,EMAIL
E013196,M009,C0004552,2023-07-16 10:02:40,BRANCH
E013236,M009,C0011879,2023-07-16 13:09:00,BRANCH
E013555,M009,C0018118,2023-07-16 13:46:15,PHONE
E013197,M009,C0006927,2023-07-16 14:20:24,PHONE
E013368,M009,C0003036,2023-07-16 15:03:51,PHONE
E013369,M009,C0012892,2023-07-17 09:09:51,DIRECT_MAIL
E013106,M009,C0014306,2023-07-17 10:59:25,PHONE
E013141,M009,C0007537,2023-07-17 13:03:10,BRANCH
E013393,M009,C0006544,2023-07-17 13:18:29,BRANCH
E013181,M009,C0015042,2023-07-17 14:12:35,PHONE
E013219,M009,C0018910,2023-07-17 15:04:32,BRANCH
E013559,M009,C0013068,2023-07-17 16:08:50,EMAIL
E013275,M009,C0007358,2023-07-18 08:07:40,EMAIL
E013307,M009,C0012936,2023-07-18 10:17:23,EMAIL
E013333,M009,C0012604,2023-07-18 12:26:53,BRANCH
E013487,M009,C0019639,2023-07-18 12:33:14,PHONE
E013364,M009,C0019412,2023-07-18 13:11:25,BRANCH
E013162,M009,C0010259,2023-07-18 16:29:29,EMAIL
E013519,M009,C0006889,2023-07-18 17:05:08,EMAIL
E013221,M009,C0007303,2023-07-18 17:48:55,EMAIL
E013282,M009,C0004496,2023-07-18 21:06:03,EMAIL
E013413,M009,C0012531,2023-07-19 14:28:25,PHONE
E013573,M009,C0016412,2023-07-19 14:31:49,PHONE
E013132,M009,C0013952,2023-07-20 13:55:16,BRANCH
E013178,M009,C0014664,2023-07-20 14:09:43,DIRECT_MAIL
E013208,M009,C0004471,2023-07-20 14:56:24,BRANCH
E013505,M009,C0015895,2023-07-20 15:13:53,PHONE
E013390,M009,C0001600,2023-07-21 08:34:01,EMAIL
E013207,M009,C0019015,2023-07-21 09:04:02,EMAIL
E013468,M009,C0010860,2023-07-21 13:34:39,EMAIL
E013304,M009,C0015767,2023-07-21 16:08:06,DIRECT_MAIL
E013387,M009,C0004283,2023-07-21 18:25:21,EMAIL
E013366,M009,C0018180,2023-07-22 10:21:51,DIRECT_MAIL
E013558,M009,C0010503,2023-07-22 10:43:09,PHONE
E013354,M009,C0019131,2023-07-22 12:04:01,EMAIL
E013556,M009,C0018118,2023-07-22 14:47:53,BRANCH
E013524,M009,C0008388,2023-07-22 15:06:07,EMAIL
E013465,M009,C0017727,2023-07-22 19:09:04,EMAIL
E013544,M009,C0016250,2023-07-22 21:11:01,EMAIL
E013256,M009,C0015250,2023-07-22 22:01:38,EMAIL
E013172,M009,C0011339,2023-07-23 09:42:24,DIRECT_MAIL
E013251,M009,C0004630,2023-07-23 11:36:24,EMAIL
E013214,M009,C0004691,2023-07-23 12:42:29,EMAIL
E013565,M009,C0019301,2023-07-23 14:40:16,EMAIL
E013117,M009,C0006439,2023-07-23 14:58:24,BRANCH
E013149,M009,C0006436,2023-07-23 15:14:47,PHONE
E013521,M009,C0004302,2023-07-23 21:33:29,EMAIL
E013143,M009,C0003298,2023-07-24 08:03:27,EMAIL
E013554,M009,C0009102,2023-07-24 13:21:05,PHONE
E013229,M009,C0009071,2023-07-24 14:13:29,PHONE
E013497,M009,C0003308,2023-07-24 15:08:53,EMAIL
E013419,M009,C0018778,2023-07-24 16:07:06,BRANCH
E013273,M009,C0000732,2023-07-24 21:10:04,EMAIL
E013176,M009,C0003476,2023-07-25 13:12:13,EMAIL
E013350,M009,C0017565,2023-07-25 14:43:34,EMAIL
E013522,M009,C0007861,2023-07-25 14:53:51,EMAIL
E013261,M009,C0011658,2023-07-26 12:37:07,EMAIL
E013375,M009,C0003138,2023-07-26 12:51:37,EMAIL
E013220,M009,C0018910,2023-07-26 15:38:50,BRANCH
E013445,M009,C0016678,2023-07-26 17:13:15,EMAIL
E013121,M009,C0019292,2023-07-27 09:40:59,DIRECT_MAIL
E013575,M009,C0007699,2023-07-27 10:31:27,PHONE
E013397,M009,C0003323,2023-07-27 11:19:39,EMAIL
E013130,M009,C0005958,2023-07-27 22:07:30,EMAIL
E013313,M009,C0015180,2023-07-28 11:13:14,PHONE
E013150,M009,C0002377,2023-07-28 11:44:53,PHONE
E013183,M009,C0000689,2023-07-28 15:47:18,EMAIL
E013541,M009,C0007423,2023-07-28 16:09:57,BRANCH
E013452,M009,C0019841,2023-07-28 17:06:21,EMAIL
E013428,M009,C0018307,2023-07-28 18:19:05,EMAIL
E013356,M009,C0013230,2023-07-28 18:43:03,EMAIL
E013204,M009,C0001546,2023-07-28 19:03:47,EMAIL
E013463,M009,C0008390,2023-07-29 07:55:17,EMAIL
E013472,M009,C0001972,2023-07-29 11:49:26,EMAIL
E013486,M009,C0009111,2023-07-29 12:31:34,BRANCH
E013315,M009,C0011693,2023-07-29 15:10:14,BRANCH
E013548,M009,C0013571,2023-07-29 16:12:26,EMAIL
E013194,M009,C0015714,2023-07-30 10:12:20,DIRECT_MAIL
E013459,M009,C0004424,2023-07-30 16:44:14,PHONE
E013206,M009,C0013692,2023-07-30 17:19:39,PHONE
E013295,M009,C0016422,2023-07-31 07:47:02,EMAIL
E013138,M009,C0008809,2023-07-31 08:54:42,EMAIL
E013404,M009,C0017360,2023-07-31 09:57:53,EMAIL
E013509,M009,C0016110,2023-07-31 10:06:17,PHONE
E013165,M009,C0013187,2023-07-31 11:56:59,BRANCH
E013234,M009,C0006656,2023-07-31 12:26:59,EMAIL
E013567,M009,C0006771,2023-07-31 13:07:56,DIRECT_MAIL
E013420,M009,C0018778,2023-07-31 13:46:44,BRANCH
E013357,M009,C0016089,2023-07-31 15:39:23,EMAIL
E013528,M009,C0008857,2023-07-31 16:59:15,BRANCH
E013335,M009,C0004911,2023-07-31 17:20:25,EMAIL
E013490,M009,C0003374,2023-07-31 17:47:48,DIRECT_MAIL
E013516,M009,C0010980,2023-07-31 19:58:10,EMAIL
E013192,M009,C0013611,2023-07-31 22:55:00,EMAIL
E013343,M009,C0002532,2023-08-01 11:54:25,PHONE
E013201,M009,C0009937,2023-08-02 10:03:29,PHONE
E013398,M009,C0002684,2023-08-02 10:36:35,BRANCH
E013539,M009,C0004773,2023-08-02 11:33:43,EMAIL
E013317,M009,C0002178,2023-08-02 12:08:57,BRANCH
E013561,M009,C0008058,2023-08-02 12:10:42,BRANCH
E013222,M009,C0007303,2023-08-02 12:52:39,PHONE
E013355,M009,C0019131,2023-08-02 13:59:15,BRANCH
E013133,M009,C0013952,2023-08-02 15:07:38,BRANCH
E013182,M009,C0015042,2023-08-02 15:49:31,BRANCH
E013341,M009,C0007171,2023-08-02 16:22:35,EMAIL
E013332,M009,C0015798,2023-08-02 17:33:44,DIRECT_MAIL
E013319,M009,C0010069,2023-08-02 21:42:00,EMAIL
E013328,M009,C0018524,2023-08-03 10:44:15,PHONE
E013191,M009,C0002164,2023-08-03 12:04:21,EMAIL
E013305,M009,C0015767,2023-08-03 13:35:24,BRANCH
E013286,M009,C0018812,2023-08-03 17:52:14,DIRECT_MAIL
E013109,M009,C0005662,2023-08-03 18:27:35,PHONE
E013532,M009,C0014979,2023-08-04 07:12:19,EMAIL
E013298,M009,C0016767,2023-08-04 13:25:10,PHONE
E013217,M009,C0001015,2023-08-05 10:28:34,PHONE
E013240,M009,C0010414,2023-08-05 11:07:55,EMAIL
E013314,M009,C0013235,2023-08-05 12:19:36,EMAIL
E013321,M009,C0011541,2023-08-05 12:36:38,EMAIL
E013309,M009,C0004505,2023-08-05 12:57:38,EMAIL
E013302,M009,C0000246,2023-08-05 14:16:40,DIRECT_MAIL
E013442,M009,C0004026,2023-08-05 14:57:26,DIRECT_MAIL
E013376,M009,C0003138,2023-08-05 15:07:37,BRANCH
E013144,M009,C0012441,2023-08-05 15:36:57,EMAIL
E013151,M009,C0002377,2023-08-05 17:50:24,DIRECT_MAIL
E013153,M009,C0012210,2023-08-05 19:12:11,EMAIL
E013316,M009,C0011693,2023-08-06 12:12:46,DIRECT_MAIL
E013340,M009,C0013107,2023-08-06 13:23:17,PHONE
E013551,M009,C0008068,2023-08-06 13:55:06,DIRECT_MAIL
E013246,M009,C0007399,2023-08-06 16:12:02,BRANCH
E013456,M009,C0010355,2023-08-06 16:58:58,DIRECT_MAIL
E013546,M009,C0010684,2023-08-06 17:08:52,EMAIL
E013287,M009,C0014036,2023-08-06 17:42:59,DIRECT_MAIL
E013290,M009,C0008949,2023-08-07 07:51:03,EMAIL
E013365,M009,C0019412,2023-08-07 12:18:03,DIRECT_MAIL
E013525,M009,C0008388,2023-08-07 14:27:09,BRANCH
E013310,M009,C0017166,2023-08-07 14:55:57,EMAIL
E013457,M009,C0008678,2023-08-07 15:07:35,PHONE
E013515,M009,C0002196,2023-08-07 16:33:26,EMAIL
E013139,M009,C0007489,2023-08-07 21:15:24,EMAIL
E013542,M009,C0007423,2023-08-08 09:45:12,EMAIL
E013226,M009,C0005285,2023-08-08 10:48:40,EMAIL
E013402,M009,C0005022,2023-08-08 13:21:54,EMAIL
E013257,M009,C0015250,2023-08-08 14:55:36,BRANCH
E013574,M009,C0016412,2023-08-08 16:31:14,BRANCH
E013382,M009,C0010305,2023-08-09 07:36:32,EMAIL
E013576,M009,C0006532,2023-08-09 10:03:39,BRANCH
E013549,M009,C0013571,2023-08-09 10:05:26,BRANCH
E013388,M009,C0004283,2023-08-09 12:00:56,EMAIL
E013202,M009,C0009937,2023-08-09 12:12:57,PHONE
E013417,M009,C0001996,2023-08-09 12:52:27,BRANCH
E013363,M009,C0004470,2023-08-09 12:59:50,DIRECT_MAIL
E013134,M009,C0013952,2023-08-09 13:36:49,PHONE
E013258,M009,C0000231,2023-08-09 17:48:39,EMAIL
E013475,M009,C0004382,2023-08-09 22:27:57,EMAIL
E013338,M009,C0011009,2023-08-10 09:01:23,EMAIL
E013408,M009,C0016163,2023-08-10 10:07:33,PHONE
E013529,M009,C0009381,2023-08-10 10:36:12,PHONE
E013336,M009,C0004911,2023-08-10 13:09:03,BRANCH
E013163,M009,C0019190,2023-08-10 13:47:58,BRANCH
E013391,M009,C0001600,2023-08-10 14:27:39,DIRECT_MAIL
E013473,M009,C0001972,2023-08-10 15:25:03,DIRECT_MAIL
E013560,M009,C0013068,2023-08-10 18:19:30,EMAIL
E013283,M009,C0004464,2023-08-10 21:18:54,EMAIL
E013438,M009,C0018819,2023-08-10 22:39:54,EMAIL
E013571,M009,C0003553,2023-08-11 09:48:46,PHONE
E013279,M009,C0004899,2023-08-11 10:47:15,EMAIL
E013118,M009,C0006439,2023-08-11 14:01:41,BRANCH
E013470,M009,C0006637,2023-08-11 16:42:35,EMAIL
E013491,M009,C0003374,2023-08-11 18:48:46,EMAIL
E013285,M009,C0000821,2023-08-12 08:18:47,EMAIL
E013262,M009,C0011658,2023-08-12 11:17:46,BRANCH
E013540,M009,C0004773,2023-08-12 12:57:29,BRANCH
E013403,M009,C0005022,2023-08-12 13:06:18,BRANCH
E013535,M009,C0007008,2023-08-12 13:47:09,EMAIL
E013107,M009,C0012336,2023-08-12 13:56:41,EMAIL
E013308,M009,C0014264,2023-08-12 16:37:08,BRANCH
E013461,M009,C0007039,2023-08-13 08:49:14,EMAIL
E013407,M009,C0016010,2023-08-13 10:17:20,BRANCH
E013223,M009,C0018296,2023-08-13 10:22:00,EMAIL
E013358,M009,C0016089,2023-08-13 11:36:44,EMAIL
E013484,M009,C0011353,2023-08-13 15:17:42,EMAIL
E013325,M009,C0012933,2023-08-13 15:44:55,EMAIL
E013446,M009,C0016678,2023-08-13 15:58:11,EMAIL
E013195,M009,C0015714,2023-08-13 16:23:36,DIRECT_MAIL
E013537,M009,C0008659,2023-08-14 07:33:45,EMAIL
E013306,M009,C0015767,2023-08-14 08:17:37,EMAIL
E013500,M009,C0009138,2023-08-14 09:04:58,DIRECT_MAIL
E013351,M009,C0004146,2023-08-14 10:10:57,DIRECT_MAIL
E013205,M009,C0001546,2023-08-14 12:36:48,EMAIL
E013494,M009,C0005749,2023-08-14 12:48:23,BRANCH
E013489,M009,C0006208,2023-08-14 14:40:29,EMAIL
E013394,M009,C0001830,2023-08-14 15:21:42,PHONE
E013185,M009,C0013332,2023-08-14 15:37:04,DIRECT_MAIL
E013507,M009,C0015268,2023-08-14 16:47:30,PHONE
E013218,M009,C0001015,2023-08-14 17:57:17,DIRECT_MAIL
E013512,M009,C0004734,2023-08-14 18:25:15,EMAIL
E013114,M009,C0003423,2023-08-15 09:32:11,DIRECT_MAIL
E013405,M009,C0017360,2023-08-15 11:25:07,BRANCH
E013479,M009,C0010192,2023-08-15 11:35:52,DIRECT_MAIL
E013292,M009,C0002147,2023-08-15 11:48:26,EMAIL
E013410,M009,C0001245,2023-08-15 12:23:40,DIRECT_MAIL
E013563,M009,C0019729,2023-08-15 12:46:47,DIRECT_MAIL
E013429,M009,C0018307,2023-08-15 14:13:12,EMAIL
E013300,M009,C0000440,2023-08-15 15:27:00,BRANCH
E013478,M009,C0005257,2023-08-15 16:16:19,DIRECT_MAIL
E013244,M009,C0013950,2023-08-15 16:18:49,BRANCH
E013334,M009,C0012604,2023-08-15 16:55:34,BRANCH
E013530,M009,C0009381,2023-08-15 21:48:08,EMAIL
E013254,M009,C0006832,2023-08-16 09:09:21,PHONE
E013377,M009,C0019410,2023-08-16 10:18:47,EMAIL
E013128,M009,C0010777,2023-08-16 10:37:47,BRANCH
E013370,M009,C0014842,2023-08-16 11:39:05,BRANCH
E013267,M009,C0008756,2023-08-16 12:39:23,EMAIL
E013553,M009,C0001787,2023-08-16 12:47:21,PHONE
E013263,M009,C0018116,2023-08-16 12:57:58,PHONE
E013492,M009,C0012993,2023-08-16 13:06:02,EMAIL
E013247,M009,C0007399,2023-08-16 13:58:27,PHONE
E013270,M009,C0012701,2023-08-16 14:22:00,PHONE
E013108,M009,C0012336,2023-08-16 19:24:14,EMAIL
E013568,M009,C0015102,2023-08-16 20:43:49,EMAIL
E013276,M009,C0007358,2023-08-17 09:19:44,PHONE
E013517,M009,C0010980,2023-08-17 10:41:10,DIRECT_MAIL
E013448,M009,C0008637,2023-08-17 10:56:49,PHONE
E013423,M009,C0002287,2023-08-17 12:00:06,PHONE
E013274,M009,C0000732,2023-08-17 16:44:58,DIRECT_MAIL
E013348,M009,C0015604,2023-08-17 16:48:24,PHONE
E013380,M009,C0005467,2023-08-17 18:09:36,PHONE
E013432,M009,C0018360,2023-08-17 18:35:01,EMAIL
E013488,M009,C0019639,2023-08-18 07:26:55,EMAIL
E013506,M009,C0015895,2023-08-18 10:59:50,PHONE
E013209,M009,C0010257,2023-08-18 11:39:35,BRANCH
E013458,M009,C0008678,2023-08-18 15:52:12,BRANCH
E013360,M009,C0014547,2023-08-18 16:05:05,PHONE
E013447,M009,C0016678,2023-08-18 19:59:12,EMAIL
E013135,M009,C0013952,2023-08-18 22:46:43,EMAIL
E013164,M009,C0019190,2023-08-19 10:10:04,PHONE
E013384,M009,C0005441,2023-08-19 10:34:32,PHONE
E013409,M009,C0016163,2023-08-19 13:12:22,DIRECT_MAIL
E013453,M009,C0008768,2023-08-19 13:13:55,EMAIL
E013330,M009,C0014073,2023-08-19 13:25:08,EMAIL
E013389,M009,C0004283,2023-08-19 14:06:21,BRANCH
E013323,M009,C0005684,2023-08-19 15:15:11,DIRECT_MAIL
E013564,M009,C0019729,2023-08-19 15:18:05,PHONE
E013199,M009,C0002688,2023-08-19 15:19:57,BRANCH
E013154,M009,C0013392,2023-08-19 17:30:25,EMAIL
E013471,M009,C0006637,2023-08-19 19:53:10,EMAIL
E013231,M009,C0016608,2023-08-20 09:34:26,PHONE
E013311,M009,C0017166,2023-08-20 10:50:06,BRANCH
E013439,M009,C0018819,2023-08-20 12:25:00,BRANCH
E013469,M009,C0018401,2023-08-20 13:16:48,PHONE
E013265,M009,C0016272,2023-08-20 13:56:50,DIRECT_MAIL
E013443,M009,C0004026,2023-08-20 15:02:03,BRANCH
E013129,M009,C0010777,2023-08-20 16:39:43,DIRECT_MAIL
E013498,M009,C0013225,2023-08-20 16:41:28,PHONE
E013203,M009,C0009937,2023-08-20 18:00:03,PHONE
E013411,M009,C0001245,2023-08-20 21:47:58,EMAIL
E013271,M009,C0012701,2023-08-21 08:19:51,EMAIL
E013367,M009,C0018180,2023-08-21 11:57:13,DIRECT_MAIL
E013241,M009,C0010414,2023-08-21 12:03:45,EMAIL
E013562,M009,C0008058,2023-08-21 13:32:57,EMAIL
E013269,M009,C0000259,2023-08-21 14:26:27,BRANCH
E013158,M009,C0012065,2023-08-21 15:31:49,BRANCH
E013322,M009,C0011541,2023-08-21 17:05:14,EMAIL
E013395,M009,C0001830,2023-08-22 08:33:22,EMAIL
E013110,M009,C0005662,2023-08-22 10:19:05,EMAIL
E013482,M009,C0018943,2023-08-22 12:00:09,BRANCH
E013140,M009,C0007489,2023-08-22 15:21:31,PHONE
E013184,M009,C0002762,2023-08-22 16:25:53,EMAIL
E013533,M009,C0014979,2023-08-22 16:53:06,BRANCH
E013569,M009,C0015102,2023-08-23 07:41:29,EMAIL
E013146,M009,C0019936,2023-08-23 11:33:10,PHONE
E013280,M009,C0004899,2023-08-23 14:46:21,DIRECT_MAIL
E013510,M009,C0016110,2023-08-23 15:00:37,DIRECT_MAIL
E013224,M009,C0018296,2023-08-23 15:53:01,PHONE
E013371,M009,C0014842,2023-08-23 16:04:38,BRANCH
E013430,M009,C0018307,2023-08-23 16:48:40,BRANCH
E013145,M009,C0012441,2023-08-23 17:24:05,DIRECT_MAIL
E013255,M009,C0006832,2023-08-23 17:29:42,DIRECT_MAIL
E013450,M009,C0000297,2023-08-23 19:08:31,EMAIL
E013288,M009,C0007162,2023-08-23 20:36:52,EMAIL
E013501,M009,C0009138,2023-08-23 21:17:59,EMAIL
E013414,M009,C0019356,2023-08-24 08:30:27,EMAIL
E013495,M009,C0005749,2023-08-24 09:45:15,DIRECT_MAIL
E013210,M009,C0010257,2023-08-24 10:59:33,EMAIL
E013425,M009,C0002206,2023-08-24 12:14:55,EMAIL
E013264,M009,C0018116,2023-08-24 12:31:03,PHONE
E013186,M009,C0013332,2023-08-24 17:07:36,DIRECT_MAIL
E013227,M009,C0017576,2023-08-24 17:11:14,PHONE
