world_seed,leader_2021,leader_2026,leadership_changed,btyt_gained,btyt_change_2021_2026,systemic_shock_years,bank_shock_events,mean_hhi,hhi_2021,hhi_2026,largest_annual_gain,largest_annual_loss
20264889,B001,B001,False,False,-0.0024189956977305332,0,9,0.16650129619642648,0.16790398501866022,0.16728655276466084,0.014334880043658016,-0.017565815757715264
20264890,B001,B001,False,False,-0.013905096658443486,2,7,0.16439586925657987,0.16061201830943475,0.1732207185956026,0.029839525960187463,-0.024384457043831853
20264891,B001,B001,False,False,-0.003999392358539473,0,3,0.16478208449205714,0.16111445886656,0.16739223277049384,0.014046130185346381,-0.010106135676247574
20264892,B001,B001,False,True,0.013699338950110787,0,9,0.15133674014464593,0.15598126159077513,0.1524302871313268,0.010144238142152442,-0.011392535082326849
20264893,B001,B001,False,True,0.001865997002507322,2,4,0.15582782474425952,0.15892022478154655,0.15136583702090967,0.009930244634823782,-0.013615655603799376
20264894,B001,B001,False,False,-0.0036197661463176073,1,3,0.17909161291618245,0.17724032513479757,0.18246186566176043,0.010695907262504578,-0.008246799685082906
20264895,B001,B001,False,True,0.005174482044643568,0,6,0.1685188285198609,0.15888996660854782,0.17687418575472913,0.01013673463220699,-0.008890857510468697
20264896,B001,B001,False,True,0.001998473870696696,0,1,0.15934482585244714,0.15297748596171604,0.16192967738065636,0.012821802292121265,-0.007052516557847083
20264897,B001,B001,False,False,-0.00639239667171293,1,4,0.17063316977570323,0.17441058999302442,0.16965269503794353,0.006462879978467451,-0.009827984671164636
20264898,B001,B001,False,True,0.0034850585271352374,0,6,0.16475845332918332,0.1657229254882274,0.16347783608438785,0.01418106140730152,-0.01239860872436746
20264899,B001,B001,False,False,-0.004590715631883478,0,4,0.1683512906805983,0.16496571978710897,0.17134658501360808,0.006532013674529713,-0.00909027296591991
20264900,B001,B001,False,True,0.007501623125250944,1,3,0.14401223085965723,0.1437386247782238,0.14459195736750396,0.0091487220989796,-0.008239410229116298
20264901,B001,B001,False,True,0.009620627190987718,0,2,0.16734119748344567,0.17567446064101952,0.15715995587364567,0.010360139478906044,-0.024620279595076622
20264902,B001,B001,False,False,-0.010888665762651469,1,4,0.16030595375817988,0.1587528332440281,0.16408047784913155,0.008966717658257684,-0.0099529975618846
20264903,B001,B001,False,True,0.00468105501104886,0,6,0.14473125784269536,0.14909106466997363,0.1402958801936518,0.00985433215082307,-0.020269929152452015
20264904,B001,B001,False,True,0.013954846079420755,1,5,0.1559518946183984,0.1562078529696492,0.15705556065079174,0.0177106289587185,-0.02232509244725074
20264905,B001,B001,False,False,-0.004149073310449468,1,7,0.1682334518455495,0.17135814474077526,0.16157004126660832,0.011370944247359321,-0.01531456780351352
20264906,B001,B001,False,True,0.0035297258587580482,0,8,0.1590206375361824,0.15531848784196778,0.16431423903578135,0.008655193698790975,-0.004640845508881206
20264907,B001,B001,False,True,0.017696763423992443,1,4,0.16146717533789082,0.15799153610993563,0.16357679739170608,0.017859929565490762,-0.011656649835718486
20264908,B001,B001,False,False,-0.006621527633366979,1,3,0.1518906069620988,0.1503386065885192,0.15016313640352688,0.011902350563485375,-0.017230874430842757
20264909,B001,B001,False,False,-3.9478294717315565e-05,0,4,0.15230032148508935,0.1503121307355937,0.15293343970317333,0.013547493059291954,-0.010240019499688613
20264910,B001,B001,False,False,-0.0004920008250724334,2,5,0.1648440914377867,0.16393214956817329,0.16030659178823453,0.008055884658034695,-0.01288084234131115
20264911,B001,B001,False,False,-0.012735480894516996,0,5,0.1824790742549878,0.17767277650192304,0.18188582004185072,0.008738282821959487,-0.010354309548664287
20264912,B001,B001,False,True,0.0009440857919892076,0,5,0.15351271548272385,0.15510125026790694,0.153398747688073,0.009079340100631925,-0.015929918822295747
20264913,B001,B001,False,False,-0.008463151259055328,1,6,0.1731269704946228,0.17540718788617582,0.17271007614729583,0.013007768046835858,-0.005950302527786666
20264914,B001,B001,False,True,0.003736031966648942,0,3,0.16695409488106464,0.16853315861203677,0.1597452651722059,0.009136868895048611,-0.012316362515837453
20264915,B001,B001,False,False,-0.009191429768245066,0,7,0.15567945692340865,0.15024943016036857,0.16102717266192526,0.009854119532248684,-0.00945392865659847
20264916,B001,B001,False,True,0.0013527032219618762,0,6,0.15796410800988317,0.15763989607686543,0.1609681117076974,0.015009477070500321,-0.014875817472155967
20264917,B001,B001,False,True,0.021417658148043348,1,5,0.1583967305959631,0.16252952817372426,0.15336165025437046,0.00872253434268061,-0.017399120047449257
20264918,B001,B001,False,True,0.009720707365660657,0,2,0.1523849743176465,0.15015026823423505,0.15325736246791308,0.012374469334004073,-0.011557355756323745
20264919,B001,B001,False,True,0.00266497425581453,1,5,0.16961329966071895,0.18088060292792685,0.15925542319828723,0.00793326349783989,-0.0156634532172511
20264920,B001,B001,False,False,-0.002410207430281218,0,6,0.19593673944660958,0.1780439815644899,0.21070622484017737,0.0320858233847765,-0.010173997309149141
20264921,B001,B001,False,False,-0.01575959639960007,1,8,0.16030248171391479,0.1561694520490945,0.16582574672466505,0.007596562694063724,-0.012083548026162821
20264922,B001,B001,False,False,-0.02010448446554975,1,7,0.15721699642836792,0.15896291525465772,0.15332080292334616,0.01632201792643226,-0.01725665711522928
20264923,B001,B001,False,False,-0.008645561067924974,0,3,0.16223133405347964,0.1589360979177262,0.16781842736806413,0.016044570572181116,-0.009453308593163304
20264924,B001,B001,False,False,-0.01346026729505273,1,1,0.15726760855349303,0.159506405953118,0.1492593273046493,0.007888390906237011,-0.02367009587491503
20264925,B001,B001,False,True,0.0011929328558831914,1,7,0.15438499251011897,0.15335592377739968,0.1591237048583891,0.020294899769831815,-0.014847296458634127
20264926,B001,B001,False,True,0.015415939201538435,1,5,0.1604145027887136,0.16322426197702075,0.1596751271601187,0.0110884383314293,-0.00886619039708765
20264927,B001,B001,False,False,-0.003021522838672762,1,5,0.17191908918799384,0.1692788237773268,0.18132388245596276,0.016467734772059928,-0.012071312660492023
20264928,B001,B001,False,True,0.0008690096764542229,2,2,0.17331725969082704,0.1771212434097947,0.17053792511752638,0.011914980869390024,-0.013856779746218129
20264929,B001,B001,False,False,-0.006120496319353311,1,3,0.16137524901932085,0.15833748234729947,0.1613919597105416,0.011609288020703212,-0.009674106328625698
20264930,B001,B001,False,True,0.0019403345214585657,0,5,0.15248484929012263,0.15159607965856667,0.15305301374479882,0.016057275647252303,-0.006946670304993796
20264931,B001,B001,False,False,-0.0009147406943215836,1,3,0.17068029433143037,0.14888406130553244,0.1837565132290303,0.027093738714986937,-0.01050574048497084
20264932,B001,B001,False,False,-0.012965426956451385,1,5,0.17862510981006685,0.1760413355201586,0.18175531671731593,0.016135676052333237,-0.016861865834995785
20264933,B001,B001,False,True,0.018011352694383337,0,1,0.15781477296052313,0.1615053986771681,0.15360835588959565,0.00792878856373573,-0.014575709892684946
20264934,B001,B001,False,True,0.0028427149370881047,1,7,0.15904388171076292,0.15497554563983135,0.15846693198338685,0.018389709865657397,-0.013553702021724234
20264935,B001,B001,False,True,0.0011175464739512156,2,4,0.15728183284305866,0.15480771284954653,0.16118292502220047,0.00648917802111959,-0.006049259713703681
20264936,B001,B001,False,True,0.004780731815387823,0,3,0.1536665381554554,0.1575725089364129,0.14947430436015757,0.007824498281801873,-0.010728818683121477
20264937,B001,B001,False,True,0.0006403657781209049,1,0,0.16575393580863554,0.15904810539527262,0.17129445893634715,0.014075078179286216,-0.01069478585881184
20264938,B001,B001,False,True,0.012006790579212195,1,3,0.1507083354204043,0.1594054175602915,0.1504416910000556,0.009863924726598236,-0.016804170020352505
20264939,B001,B001,False,False,-0.007827894374089116,2,5,0.16235586342979322,0.1610543289880389,0.16587163282407172,0.01078923337591009,-0.0116680308157045
20264940,B001,B001,False,True,0.007874747561962263,1,7,0.15687667303127983,0.1638405252446091,0.14735728659213018,0.007482725831715761,-0.016153930581562226
20264941,B001,B001,False,True,0.0009591922572510792,1,6,0.1722357061443982,0.16943967769787616,0.17284944711751024,0.006306062988128358,-0.005624795710128069
20264942,B001,B001,False,True,0.004523676110391554,0,6,0.15996350852545121,0.1607483399458718,0.15704895305119268,0.011908615762676017,-0.014223538450278461
20264943,B001,B001,False,False,-0.007759341999743055,0,6,0.15496419585665752,0.15298936841642713,0.1594101136817356,0.012798389135494692,-0.01082495693793084
20264944,B001,B001,False,False,-0.003012714779892428,2,6,0.1601314600209328,0.16330214918603428,0.15588608334617826,0.017234056182602292,-0.026099426605281972
20264945,B001,B001,False,True,0.00198919851689168,0,8,0.1669015320518282,0.16981213270239462,0.16691948405395549,0.012034997823287097,-0.01599612904776196
20264946,B001,B001,False,True,0.009111782857520227,1,3,0.1589405564944277,0.16102049301244636,0.15310381537868945,0.01374454368843779,-0.010146679179892815
20264947,B001,B001,False,True,0.0040251814821106804,0,7,0.16207003414389923,0.15610206350083072,0.16855839088458266,0.013519849336420087,-0.008946977906483862
20264948,B001,B001,False,False,-0.00805866525089477,2,4,0.1638972261010985,0.15831253148882368,0.16905835548012557,0.014035632772849138,-0.009233794061572154
20264949,B001,B001,False,False,-0.002460066047361681,2,7,0.16545347360426046,0.16127251339194953,0.16748713001398058,0.018377237007261515,-0.010094130781517788
20264950,B001,B001,False,False,-0.012394532124477671,0,4,0.16219513131286356,0.164713033160885,0.16081515165894514,0.012599463143831424,-0.016289966373621317
20264951,B001,B001,False,False,-0.0033745081275683014,2,6,0.15231081740059152,0.14615598773792435,0.15913953222583577,0.010488151081979369,-0.021863460026259468
20264952,B001,B001,False,False,-0.007390913255167324,1,6,0.1547541381602209,0.15067048899429267,0.15383765295315124,0.009115113953256149,-0.0109459838289801
20264953,B001,B001,False,False,-0.0037617572668451685,1,3,0.15771038665532258,0.16284628635388013,0.15648302294867467,0.008530816946866249,-0.010132038070787885
20264954,B001,B001,False,True,0.00042449792139290926,2,8,0.15512630452758747,0.16702459677860676,0.1471494712204324,0.012221296673529003,-0.026333403942915057
20264955,B001,B001,False,True,0.012547596089380483,2,7,0.15804623689546085,0.15693009273848096,0.1616995046531625,0.013503064033071832,-0.01023529963466785
20264956,B001,B001,False,False,-0.0001806091863468251,1,4,0.16039595937123702,0.16617081003127301,0.15681957183829973,0.005717534806744265,-0.012088843114443415
20264957,B001,B001,False,False,-0.004253035549272352,0,5,0.16033654607975412,0.16040765711393173,0.15646313711033322,0.009459402888056884,-0.010700949035866936
20264958,B001,B001,False,True,0.0036695567252956404,0,3,0.15321926918896986,0.15130241797198574,0.15220943975386636,0.00810743565589224,-0.009240064459749245
20264959,B001,B001,False,False,-0.019421951932658034,1,3,0.16311223330860924,0.1522343038900236,0.16496084674465178,0.027050937413586718,-0.011563264601874346
20264960,B001,B001,False,False,-0.001414141060149296,1,4,0.15429376319245533,0.16055056333047552,0.1503217461960151,0.005594200061295435,-0.01017969728403656
20264961,B001,B001,False,False,-0.006458295336712036,2,8,0.1670140866404538,0.16509708899121672,0.17004934211592931,0.01199421203725004,-0.009296538848277025
20264962,B001,B001,False,False,-0.011706794007694553,1,3,0.17125401859166253,0.17323508840015733,0.16885609014593878,0.006422100998194402,-0.012034186995191598
20264963,B001,B001,False,True,0.0062797456758995965,0,4,0.1536592300280882,0.1498093547009617,0.1589538301120071,0.010172110459317152,-0.011638041764364906
20264964,B001,B001,False,False,-0.00665715447118586,2,5,0.16555867177052438,0.17008344782436347,0.1578743764996849,0.009043589209973557,-0.020158033808614084
20264965,B001,B001,False,True,0.007999040070390949,1,5,0.15270719676742908,0.15031150682338207,0.15609471545709205,0.011439637880723497,-0.012764607385908289
20264966,B001,B001,False,False,-0.01501447243720025,1,5,0.15577266112004803,0.16035514561911307,0.15433430595158523,0.013682350027106993,-0.014661963698539338
20264967,B001,B001,False,False,-0.006939419530382386,2,3,0.16479654440263788,0.16740431760545912,0.16113976342959874,0.012287168660092121,-0.02216262685478937
20264968,B001,B001,False,False,-0.007285278423626335,3,4,0.16930368417145095,0.16772464198627857,0.17071885888336052,0.006152234338014179,-0.012383968949485569
20264969,B001,B001,False,True,0.005336527740222419,0,0,0.17445069686022918,0.17329734582724302,0.17364665762138073,0.009276426535821336,-0.01060154844754893
20264970,B001,B001,False,False,-0.0033330916932772514,0,4,0.16555128889156814,0.16572714357884727,0.16393529692641726,0.015036442928491905,-0.007796247527371625
20264971,B001,B001,False,True,0.002788712958882604,1,2,0.1672182808738937,0.16465366858957592,0.16894197395571944,0.00782419062188272,-0.013062061329205149
20264972,B001,B001,False,True,0.0010116352885215438,1,6,0.15984173273093347,0.1670153412799344,0.15539718925258494,0.01585313532342314,-0.01783307924482372
20264973,B001,B001,False,True,0.004674172057572042,1,6,0.1620813961381348,0.16389896476132473,0.15646900947901535,0.007719502633047048,-0.016864488742939998
20264974,B001,B001,False,True,0.004336733130470477,0,4,0.15654388983742296,0.15267948149337107,0.161705379834256,0.0164882638185766,-0.017148044590174688
20264975,B001,B001,False,True,0.01014439978138642,0,6,0.15921302465332723,0.1552884417810914,0.17036076792147442,0.02403890696120281,-0.014092111401881435
20264976,B001,B001,False,True,0.0006682404448545218,2,4,0.15903905162314058,0.15835849694200274,0.16180804681823224,0.00835281910488167,-0.0114362415454273
20264977,B001,B001,False,False,-0.0011345672032284648,0,7,0.1523971814628106,0.14985150797876615,0.1559767670980521,0.014028490339088248,-0.013365590467609018
20264978,B001,B001,False,True,0.0023794209888751,0,5,0.1594642953230395,0.1607587953637683,0.15795951673872047,0.010558382311152803,-0.0071737059081584675
20264979,B001,B001,False,False,-0.015367472258997837,2,8,0.16158819459150353,0.15875154055907834,0.16276815312747217,0.013085120736998301,-0.01216246043364444
20264980,B001,B001,False,False,-0.0013017791343672425,2,7,0.14536625222614977,0.1575522694159679,0.13135058356598503,0.01371445663873086,-0.043288097560280014
20264981,B001,B001,False,True,0.014046041861516569,0,6,0.15496814028235803,0.16363344796604667,0.14346195314353571,0.015258099161186256,-0.01734696369716532
20264982,B001,B001,False,True,0.012458135698954383,1,8,0.16332320398247774,0.18167298159623615,0.15463938804601277,0.01499654253268809,-0.02616409130098296
20264983,B001,B001,False,True,0.0214042401058396,0,4,0.14421753767934267,0.15552218075112265,0.13582490112328938,0.008390039519694387,-0.019142436917219285
20264984,B001,B001,False,False,-0.0110489714656574,0,5,0.15682386085553832,0.15441909686520566,0.16011177025577852,0.011536091806643112,-0.012460548633943178
20264985,B001,B001,False,False,-0.009824122804748849,0,5,0.1564834250206398,0.14935409758726856,0.15893063573985172,0.011773260930851182,-0.006144211081226838
20264986,B001,B001,False,True,0.012533588830505038,2,5,0.18108782742267185,0.17533865169014928,0.18162649937288972,0.017409371015479513,-0.010317251965341515
20264987,B001,B001,False,False,-0.021091226624606774,0,4,0.157332292573394,0.153602626976046,0.16151087811778087,0.011069436124176102,-0.0121589204886276
20264988,B001,B001,False,True,0.008321048325340141,0,5,0.1676511613693982,0.17152990984256875,0.16213299333567133,0.011333269009000807,-0.017077558611966748
20264989,B001,B001,False,False,-0.0008863048784287855,0,4,0.16372636870951396,0.167596978618706,0.16479020373089454,0.009602177997413253,-0.009735477788289482
20264990,B001,B001,False,False,-0.00830327047601076,1,8,0.15720176107060763,0.15558377363283898,0.15684192577087355,0.015605278302730757,-0.021126700851990587
20264991,B001,B001,False,True,0.0030162818937921818,2,7,0.14710435926504392,0.1452910776625555,0.14703230108747697,0.01442979551902368,-0.016694349690185406
20264992,B001,B001,False,True,0.0066065449680759725,1,3,0.17986181360084152,0.1798343467756298,0.18017024139734422,0.011918870198537435,-0.011289516092893831
20264993,B001,B001,False,True,6.90138472447463e-05,0,3,0.15462933938763254,0.15683866406508315,0.15105726066068245,0.008339144900557018,-0.010487390598095905
20264994,B001,B001,False,False,-0.0017133421725404122,1,5,0.18446828546206914,0.1865898856740252,0.17505467339138564,0.021802962822095706,-0.029716625909514682
20264995,B001,B001,False,True,0.007118006358521896,2,3,0.16716044777635294,0.1669032204300301,0.16805462604448232,0.009879271678052803,-0.011950808753691186
20264996,B001,B001,False,False,-0.007041718259211634,0,6,0.1544750420258789,0.15807011682274286,0.14937589650292218,0.022173939841824752,-0.01569994870598579
20264997,B001,B001,False,True,0.002795346412570808,1,2,0.17331469548096212,0.17036023458665203,0.17866800767253785,0.01644444237688042,-0.018566419353709868
20264998,B001,B001,False,True,0.012203685619607309,1,7,0.16755797980374268,0.16225171362837398,0.17247640335251926,0.021670649810684395,-0.010935525240413066
20264999,B001,B001,False,True,0.0004469974179837008,2,6,0.17222811843063132,0.17927936128340818,0.1691437006089139,0.019781061828227198,-0.02294169493638218
20265000,B001,B001,False,True,0.01357059600269575,0,4,0.16324968996707576,0.16596534409323419,0.15851618760574473,0.013289261739423061,-0.009505802103913275
20265001,B001,B001,False,False,-0.003665597503466976,1,5,0.15886872238924243,0.15728427135710354,0.15508644369813418,0.009580571648148462,-0.011043703234111635
20265002,B001,B001,False,False,-0.013578345229995459,0,4,0.17228215739583144,0.1725253333415617,0.17075500498653576,0.013284751560618369,-0.010582253550373732
20265003,B001,B001,False,True,0.0024141734797885617,1,1,0.1539166594527164,0.1477253159340035,0.1627856789421922,0.009637340703383346,-0.005136807828078294
20265004,B001,B001,False,False,-0.0007181912884133626,2,2,0.16146118258052997,0.1601096706676221,0.16188937458127647,0.007417270955962785,-0.015908331227242667
20265005,B001,B001,False,False,-0.00023841124505336736,0,6,0.17101585662223873,0.17711880276207467,0.17438252193677867,0.010706959194112464,-0.007872943740761917
20265006,B001,B001,False,True,0.011633512284675282,1,5,0.16350237387639924,0.17241938179736352,0.1607726970665313,0.008145415963106223,-0.015862235966398075
20265007,B001,B001,False,False,-0.0038580040366383017,1,10,0.15766779104615317,0.16258295667777473,0.14944098545904197,0.015066740968101636,-0.018909155328625082
20265008,B001,B001,False,True,0.0039322829473162416,0,8,0.16957603608855942,0.16519319045308728,0.17524518090798413,0.017386687699484482,-0.022471350338713836
20265009,B001,B001,False,True,0.0030242580330905114,2,3,0.16345772679459764,0.16017646754894793,0.16362940166382303,0.011550812292004276,-0.018727674843584757
20265010,B001,B001,False,True,0.030493411085728242,1,7,0.1452593819848741,0.1633921628867788,0.1323084854365401,0.015865380306995275,-0.027561594958412705
20265011,B001,B001,False,False,-0.0007639112247846136,1,3,0.16409799163323505,0.16103546527013904,0.161753741205118,0.015127226142022276,-0.01425981139254083
20265012,B001,B001,False,True,0.011834247603525624,1,3,0.14473495608358938,0.1617617290561621,0.13592181214025115,0.011891188197668781,-0.031901244978429666
20265013,B001,B001,False,False,-0.005905942878528164,1,3,0.16311959553774472,0.15972600253283084,0.1698621350237781,0.0195140172652708,-0.006147915883650101
20265014,B001,B001,False,True,0.00507112929894675,0,3,0.15885220922625573,0.160092983557764,0.15185895236583816,0.008314477558078959,-0.015191886274125765
20265015,B001,B001,False,True,0.008223627913816263,1,6,0.1631506167005718,0.16627275778293457,0.16561165908640685,0.025860668114413787,-0.0155706911179464
20265016,B001,B001,False,True,0.010332617046840978,0,3,0.1625702491966982,0.17228862825905458,0.13805230711649163,0.022785066309514573,-0.07297250090734747
20265017,B001,B001,False,True,0.002909215784921218,0,5,0.1597487861881374,0.15738727204064382,0.15707145299599365,0.009828452415265976,-0.019723592325571304
20265018,B001,B001,False,False,-0.01031262112115082,1,1,0.16590175843005173,0.16278958060922125,0.16583155693145868,0.00888826627109468,-0.01372703703656905
20265019,B001,B001,False,True,0.009596720836523707,1,5,0.16223755321512437,0.16020526767563312,0.15599827559588547,0.015329622734738757,-0.01139737245286225
20265020,B001,B001,False,True,0.0007168779221307583,1,3,0.17902199253695653,0.1860606328247141,0.1727648324195372,0.0065197212309159175,-0.009560906672324496
20265021,B001,B001,False,True,0.0027816555835302875,0,0,0.15486664694669502,0.15454965459830294,0.156084721375674,0.006930704333877269,-0.004212428167847837
20265022,B001,B001,False,False,-0.035741981859792646,1,9,0.1577539371544815,0.15693820061553346,0.15546653399264285,0.008605637930180418,-0.014627105130595251
20265023,B001,B001,False,False,-0.012295389395400758,0,5,0.1680331999956065,0.16698644293584944,0.16995081390603947,0.01103241690093304,-0.006594513375505137
20265024,B001,B001,False,False,-0.005761250474900843,2,4,0.17271780078269053,0.18176200351981792,0.15900549398618688,0.01280111552524446,-0.020842212670945492
20265025,B001,B001,False,False,-0.004009312306355088,0,2,0.16117751536320934,0.16071371686296812,0.15806024388700596,0.007810803938799155,-0.008626275889888235
20265026,B001,B001,False,True,0.008215980039778248,1,2,0.17608828942266577,0.16123396863708356,0.18588942224425622,0.023346972861267468,-0.009707092814501966
20265027,B001,B001,False,True,0.011794023858620384,1,2,0.15900519877694333,0.16537910493164712,0.16178668266589555,0.010175562398313631,-0.01967290292110413
20265028,B001,B001,False,True,0.002292975084186466,1,4,0.15259831102296292,0.14806421403384018,0.15517266583137157,0.014015470151319792,-0.008294308078810084
20265029,B001,B001,False,True,0.005312891949737421,1,4,0.15615537553455597,0.1574231137210878,0.15887280481265117,0.011316153994105516,-0.016424141573715398
20265030,B001,B001,False,True,0.0133818186780197,0,9,0.1600717056334651,0.15381733522636784,0.15883260330869745,0.01587273837518416,-0.011628975079349846
20265031,B001,B001,False,False,-0.007821613052153446,2,5,0.174969773387769,0.15858572933612153,0.1953680392693905,0.025850528453230492,-0.008922344395808954
20265032,B001,B001,False,True,0.00021855142697766589,0,7,0.16448588148507162,0.1580503202597605,0.17893722586122032,0.017797520678725753,-0.012349639246019034
20265033,B001,B001,False,False,-0.0010331724490150636,0,3,0.17027563433482942,0.15867371491806168,0.18540298434510635,0.01937392689054046,-0.010272602661127145
20265034,B001,B001,False,True,0.024994757944900026,1,4,0.1505717471549541,0.15206008828483136,0.1543189307754797,0.011426691068390255,-0.013326483288436053
20265035,B001,B001,False,True,0.025579391192802614,1,4,0.15923520492446575,0.16076246848920128,0.1549072442722634,0.016920634228273543,-0.009076501498010758
20265036,B001,B001,False,True,0.001471375434359698,2,5,0.1790939808448845,0.18482951845095258,0.17630155508910883,0.010949305659452818,-0.009824778882153523
20265037,B001,B001,False,True,0.0035373821486134813,0,3,0.15965965833754606,0.1526188014192591,0.16887274921122714,0.012566633032250973,-0.0073834230274982815
20265038,B001,B001,False,False,-0.01367637922438935,0,3,0.1816874757976885,0.1830654184138618,0.17630934054663996,0.01178086869787473,-0.009101179255303404
20265039,B001,B001,False,False,-0.006393322889294971,1,1,0.17577768170126049,0.17494073720059225,0.17532564117815327,0.009475142693340599,-0.0113451275070061
20265040,B001,B001,False,True,0.002995606792461754,2,9,0.160900635935994,0.1602699241387585,0.15408798666745244,0.012167520308812185,-0.01874240139717842
20265041,B001,B001,False,False,-0.00027419791521594156,1,3,0.15071804287590737,0.1587230215835489,0.1411972652514274,0.008470259501112132,-0.017138870462696187
20265042,B001,B001,False,False,-0.003933766904167392,1,6,0.15789885922306132,0.15637199478184244,0.16145210821653833,0.014298038696328175,-0.015178963487197591
20265043,B001,B001,False,True,0.002246933380855208,1,2,0.16960633227161892,0.16246198093063938,0.17836703635889078,0.016075463300428694,-0.0174532040921552
20265044,B001,B001,False,False,-0.0018370256145108024,0,5,0.1638789503897474,0.16406894129612964,0.15883966441820674,0.012063775502343457,-0.010166136838768103
20265045,B001,B001,False,True,0.009572798679122092,0,8,0.18011668487638757,0.1814775866660359,0.17702746085825508,0.008362250224563744,-0.006226691349500296
20265046,B001,B001,False,True,0.00522941269064614,0,2,0.15691040041958101,0.15789059268102654,0.15440980286647782,0.00813035485851965,-0.014886004817672577
20265047,B001,B001,False,False,-0.011484819991206763,1,2,0.16123640247764473,0.1611865713574607,0.16134838952073655,0.009491431358572777,-0.014205982455481311
20265048,B001,B001,False,True,0.023699857984528547,0,9,0.15202694090120042,0.16533459703388623,0.1468752479530802,0.013457672560981307,-0.023598018131832488
20265049,B001,B001,False,True,0.008306313852877119,0,6,0.1662986501870198,0.16624969376220977,0.16072018270677677,0.011322349914491325,-0.014600410770436958
20265050,B001,B001,False,True,0.002083014813332028,0,2,0.16822817217579414,0.17222220833386,0.16647513098770822,0.007549630287964043,-0.012335856237209952
20265051,B001,B001,False,True,0.0019203191676883044,0,2,0.15483503566321744,0.15415569757596215,0.15928941198808694,0.020425679737965885,-0.010906677711567114
20265052,B001,B001,False,True,0.0033429736420073908,0,9,0.17142902585051187,0.16582814574162963,0.17501138788859272,0.010706273657572707,-0.01366139322343475
20265053,B001,B001,False,True,0.007323779967139704,0,3,0.17231448378858816,0.16633307188418714,0.18123594911114013,0.01883905699595051,-0.009809661578819517
20265054,B001,B001,False,True,0.0009644881481901402,1,6,0.15445723689030721,0.1568921257994854,0.15280711817046094,0.009162495468321985,-0.009512201890522598
20265055,B001,B001,False,True,0.00824677378802257,1,5,0.15162448983407564,0.16210289762557556,0.15024307703568848,0.009118685896829848,-0.019540065459116407
20265056,B001,B001,False,False,-0.01608299010542514,0,9,0.1625921485556084,0.1550500676761481,0.16696500212282225,0.018045180682447065,-0.008677437031368973
20265057,B001,B001,False,False,-0.0010810432100803388,0,8,0.15398250129272462,0.1573334092185423,0.15805818650953174,0.023425592215854385,-0.018574047657916926
20265058,B001,B001,False,True,0.003398408628489377,0,5,0.15853142806546763,0.15645275342677403,0.16340106635455867,0.014918168704305151,-0.013628741544029335
20265059,B001,B001,False,True,0.004781766155598922,0,3,0.15675823440150458,0.15509941493016124,0.1546261069088908,0.009201099639497695,-0.01015447385498406
20265060,B001,B001,False,True,0.0035948900940218145,0,4,0.17502317452020064,0.18158336618569074,0.1719457079328679,0.0091636696085943,-0.009221817059418713
20265061,B001,B001,False,True,0.0035183903480046005,1,4,0.16470963203329583,0.16725449161004438,0.16206232856241473,0.016915611961413196,-0.014096224513636083
20265062,B001,B001,False,True,0.010322406837045599,0,3,0.15451172934100568,0.15683996486363697,0.1534166058042092,0.007700680837540386,-0.012789417869993769
20265063,B001,B001,False,False,-0.005764225348231379,1,8,0.16647575122462765,0.1696419811179525,0.17120759401018115,0.02467624523752432,-0.010309286427520353
20265064,B001,B001,False,True,0.010962712577371157,1,3,0.1569564161758448,0.16938352416161506,0.14778735558212616,0.011516443466038626,-0.019763076293199067
20265065,B001,B001,False,True,0.017286795355453768,0,5,0.16134712493093198,0.16345219441949707,0.15383647740687048,0.018611454571889674,-0.03693528422191006
20265066,B001,B001,False,False,-0.008923053978683732,0,4,0.17497440202013861,0.17096837037539772,0.17613836845142827,0.01419001646160023,-0.026496833795556507
20265067,B001,B001,False,False,-0.0050123488530235474,1,5,0.1677292517098632,0.16206463191871912,0.17175938422787942,0.011499350886322313,-0.008246702647944276
20265068,B001,B001,False,False,-0.004108041103652177,1,8,0.1493012131984907,0.1547354752842471,0.14818666890120913,0.015083768486452126,-0.011376242210531018
20265069,B001,B001,False,False,-0.0006075921200224751,1,4,0.16289233362729852,0.16040901136654603,0.1675408322506993,0.010046347796735605,-0.009498155397262079
20265070,B001,B001,False,True,0.015206230326306802,1,4,0.16435043184342052,0.17134656944633503,0.16328025564328627,0.009525521046090918,-0.012063957515781654
20265071,B001,B001,False,False,-0.016134602985247964,2,4,0.15654444677141718,0.15750980252869645,0.1561753194141984,0.019420608556375923,-0.014640892379307102
20265072,B001,B001,False,False,-0.0009547572778658836,2,5,0.16612993491825673,0.1613652061900551,0.17616611909350421,0.01081125182574344,-0.009037347423364553
20265073,B001,B001,False,False,-0.0017586796154578227,0,7,0.1500225307498297,0.14918749687348642,0.15230284959083182,0.008067610798998981,-0.008826169765411701
20265074,B001,B001,False,True,0.006420315395528335,2,6,0.1643543632904457,0.15904365524935946,0.16560302353225118,0.01257567637791153,-0.012855221561709318
20265075,B001,B001,False,False,-0.0010690099790081273,1,6,0.16884494148415052,0.17015607239026104,0.17320882361478893,0.009236461341750657,-0.009838803461311302
20265076,B001,B001,False,False,-0.007125571360949948,1,4,0.1652916788784747,0.17179420146166427,0.15943191984471702,0.01107474123003857,-0.015446441819180534
