world_seed,leader_2021_id,leader_2021_name,leader_2021_weight,leader_2026_id,leader_2026_name,leader_2026_weight,leadership_changed
20265867,B001,BROU,0.3042704143465745,B001,BROU,0.24643098756488482,False
20265868,B001,BROU,0.3209667757349271,B001,BROU,0.3080612427312297,False
20265869,B001,BROU,0.28835695339197953,B001,BROU,0.28304010192187684,False
20265870,B001,BROU,0.29035589688231833,B001,BROU,0.27473493071196614,False
20265871,B001,BROU,0.2989070400920947,B001,BROU,0.30525691129922444,False
20265872,B001,BROU,0.29733719543922954,B001,BROU,0.30415948323797914,False
20265873,B001,BROU,0.29821753994486455,B001,BROU,0.29570544760264605,False
20265874,B001,BROU,0.3262623435003039,B001,BROU,0.32745450328932696,False
20265875,B001,BROU,0.32161479749210253,B001,BROU,0.32606307588889316,False
20265876,B001,BROU,0.2974373283368968,B001,BROU,0.30924469341572713,False
20265877,B001,BROU,0.28926511562654833,B001,BROU,0.3095795167310189,False
20265878,B001,BROU,0.31068832018531434,B001,BROU,0.3465916642253642,False
20265879,B001,BROU,0.3087382336760111,B001,BROU,0.31465365139807,False
20265880,B001,BROU,0.29373820856423544,B001,BROU,0.36900627518483264,False
20265881,B001,BROU,0.3094376783006183,B001,BROU,0.2773878732048225,False
20265882,B001,BROU,0.2922864220851056,B001,BROU,0.34299468663471017,False
20265883,B001,BROU,0.3176371765010575,B001,BROU,0.29115073787691526,False
20265884,B001,BROU,0.2883412804263902,B001,BROU,0.2594556675956304,False
20265885,B001,BROU,0.2987644216429325,B001,BROU,0.2781900613786985,False
20265886,B001,BROU,0.36,B001,BROU,0.3374221356584437,False
20265887,B001,BROU,0.3050727191386735,B001,BROU,0.31301921084947726,False
20265888,B001,BROU,0.31762826082696805,B001,BROU,0.3036319719240855,False
20265889,B001,BROU,0.32361755168485173,B001,BROU,0.2918012741977454,False
20265890,B001,BROU,0.3038200438247886,B001,BROU,0.3020027493490002,False
20265891,B001,BROU,0.30305264296079965,B001,BROU,0.27482285093561004,False
20265892,B001,BROU,0.2690401548267283,B001,BROU,0.23368893603540375,False
20265893,B001,BROU,0.29214683020526283,B001,BROU,0.2799035955018274,False
20265894,B001,BROU,0.2961375467246631,B001,BROU,0.24900179642984094,False
20265895,B001,BROU,0.3128477735154798,B001,BROU,0.32107627140253336,False
20265896,B001,BROU,0.3152564231356477,B001,BROU,0.3085574216050021,False
20265897,B001,BROU,0.3137233501025009,B001,BROU,0.31485702458822834,False
20265898,B001,BROU,0.2925324813653289,B001,BROU,0.2864348437356819,False
20265899,B001,BROU,0.28697425664232773,B001,BROU,0.2680784736994802,False
20265900,B001,BROU,0.2809894603398745,B001,BROU,0.28498931583554954,False
20265901,B001,BROU,0.30312471521002676,B001,BROU,0.3223952367443846,False
20265902,B001,BROU,0.3143067933021677,B001,BROU,0.3128733420474249,False
20265903,B001,BROU,0.3160643778052431,B001,BROU,0.3075331019228396,False
20265904,B001,BROU,0.3090704767910625,B001,BROU,0.2918062989701586,False
20265905,B001,BROU,0.3102447886466634,B001,BROU,0.27338922513810604,False
20265906,B001,BROU,0.2946605793276706,B001,BROU,0.30874644638374427,False
20265907,B001,BROU,0.30639712653510015,B001,BROU,0.31219727065782915,False
20265908,B001,BROU,0.3010074099540422,B001,BROU,0.33711614125150635,False
20265909,B001,BROU,0.2906392971082334,B001,BROU,0.3019322887995609,False
20265910,B001,BROU,0.27511582589845046,B001,BROU,0.22825894624405949,False
20265911,B001,BROU,0.28734574962523535,B001,BROU,0.26803892329627993,False
20265912,B001,BROU,0.30718930377851306,B001,BROU,0.261362561408129,False
20265913,B001,BROU,0.2922324882085169,B001,BROU,0.29398370720729883,False
20265914,B001,BROU,0.31458470227325874,B001,BROU,0.2975262923230824,False
20265915,B001,BROU,0.3171538132840832,B001,BROU,0.3233926337896372,False
20265916,B001,BROU,0.3527474086645709,B001,BROU,0.3269477408414431,False
20265917,B001,BROU,0.295711065883201,B001,BROU,0.26733837161359303,False
20265918,B001,BROU,0.2742327550390437,B001,BROU,0.30135813132523126,False
20265919,B001,BROU,0.2808718114176837,B001,BROU,0.29094473939102317,False
20265920,B001,BROU,0.3013375782613166,B001,BROU,0.29600422090422374,False
20265921,B001,BROU,0.31789459398002495,B001,BROU,0.2879759644363072,False
20265922,B001,BROU,0.2881117195784339,B001,BROU,0.31320331875895524,False
20265923,B001,BROU,0.3133341100589673,B001,BROU,0.3099264892202052,False
20265924,B001,BROU,0.3361014971163616,B001,BROU,0.320390453120052,False
20265925,B001,BROU,0.3266911977027274,B001,BROU,0.37840522570567453,False
20265926,B001,BROU,0.3219167623098186,B001,BROU,0.33344894198392133,False
20265927,B001,BROU,0.28801898872148013,B001,BROU,0.3525088799905462,False
20265928,B001,BROU,0.2813994715649032,B001,BROU,0.25379882782599533,False
20265929,B001,BROU,0.33031569512072106,B001,BROU,0.32392278803947505,False
20265930,B001,BROU,0.27519610087060276,B001,BROU,0.294886163703068,False
20265931,B001,BROU,0.30394230487800755,B001,BROU,0.2736024392214906,False
20265932,B001,BROU,0.2877241589555635,B001,BROU,0.2729521829366831,False
20265933,B001,BROU,0.32658973805516134,B001,BROU,0.3047579194867382,False
20265934,B001,BROU,0.2898965161601387,B001,BROU,0.26845431017696514,False
20265935,B001,BROU,0.2814317986415855,B001,BROU,0.2720064069854469,False
20265936,B001,BROU,0.2897884131511148,B001,BROU,0.3073377168350804,False
20265937,B001,BROU,0.2832506592740311,B001,BROU,0.2714443995591673,False
20265938,B001,BROU,0.30918899725675186,B001,BROU,0.30492561018261033,False
20265939,B001,BROU,0.2836519404134629,B001,BROU,0.27132310346712857,False
20265940,B001,BROU,0.31856785790213293,B001,BROU,0.281418047320432,False
20265941,B001,BROU,0.3284523661521124,B001,BROU,0.3222318255443838,False
20265942,B001,BROU,0.3188828175950708,B001,BROU,0.34955352984429505,False
20265943,B001,BROU,0.3027901731347834,B001,BROU,0.2985460379012618,False
20265944,B001,BROU,0.3220563308372897,B001,BROU,0.3077308473131397,False
20265945,B001,BROU,0.31995870790840575,B001,BROU,0.3143550603253192,False
20265946,B001,BROU,0.2900124299888859,B001,BROU,0.33737787712095435,False
20265947,B001,BROU,0.29212217539601254,B001,BROU,0.24616636826285287,False
20265948,B001,BROU,0.3279897666081829,B001,BROU,0.32571553578125223,False
20265949,B001,BROU,0.2932020358438975,B001,BROU,0.31265086959869215,False
20265950,B001,BROU,0.3073978944277348,B001,BROU,0.31345251123689877,False
20265951,B001,BROU,0.31026616629799214,B001,BROU,0.3115445514696648,False
20265952,B001,BROU,0.29921868067813595,B001,BROU,0.28043531046604975,False
20265953,B001,BROU,0.2923579796992491,B001,BROU,0.33428791004749975,False
20265954,B001,BROU,0.30403760092874044,B001,BROU,0.28741556348530795,False
20265955,B001,BROU,0.2956137890460147,B001,BROU,0.27959265502889896,False
20265956,B001,BROU,0.3021478899996396,B001,BROU,0.264525840087251,False
20265957,B001,BROU,0.3244525196715091,B001,BROU,0.3145942297390843,False
20265958,B001,BROU,0.2762648354977091,B001,BROU,0.29181575431064577,False
20265959,B001,BROU,0.3109920353120451,B001,BROU,0.2974414443080963,False
20265960,B001,BROU,0.29790330897971606,B001,BROU,0.3276893151452464,False
20265961,B001,BROU,0.29254951573821875,B001,BROU,0.30617681942935504,False
20265962,B001,BROU,0.294188513042142,B001,BROU,0.25734818834314854,False
20265963,B001,BROU,0.29343964335016115,B001,BROU,0.2801622060384073,False
20265964,B001,BROU,0.3043195238079318,B001,BROU,0.30529884603199053,False
20265965,B001,BROU,0.2996633072152801,B001,BROU,0.28885373820364724,False
20265966,B001,BROU,0.3299677784589147,B001,BROU,0.30657309708208935,False
20265967,B001,BROU,0.31893119382765533,B001,BROU,0.35786104607397723,False
20265968,B001,BROU,0.2987796256137527,B001,BROU,0.35230783983392844,False
20265969,B001,BROU,0.27669025567450023,B001,BROU,0.27252544434695697,False
20265970,B001,BROU,0.30156274948472056,B001,BROU,0.36310247550810826,False
20265971,B001,BROU,0.3211025216795825,B001,BROU,0.3234210401381467,False
20265972,B001,BROU,0.3235838839801837,B001,BROU,0.3137094926586171,False
20265973,B001,BROU,0.3042098769124286,B001,BROU,0.25064611260964015,False
20265974,B001,BROU,0.2970094250243137,B001,BROU,0.3495780860632919,False
20265975,B001,BROU,0.2904078369427207,B001,BROU,0.2794919451042355,False
20265976,B001,BROU,0.3023691380691267,B001,BROU,0.28477380740725894,False
20265977,B001,BROU,0.318034255366055,B001,BROU,0.30831864095768374,False
20265978,B001,BROU,0.2884195769609305,B001,BROU,0.2943272045378497,False
20265979,B001,BROU,0.2813212584834092,B001,BROU,0.2848392075789961,False
20265980,B001,BROU,0.2857406259090727,B001,BROU,0.3039361023209341,False
20265981,B001,BROU,0.32004351530825287,B001,BROU,0.31671010959487506,False
20265982,B001,BROU,0.2933882462333901,B001,BROU,0.3012787893711674,False
20265983,B001,BROU,0.3089207004321246,B001,BROU,0.1984383480338788,False
20265984,B001,BROU,0.29069782761933544,B001,BROU,0.2916114332163048,False
20265985,B001,BROU,0.28314151522003195,B001,BROU,0.2876297769822827,False
20265986,B001,BROU,0.3190478986856996,B001,BROU,0.3143412444729806,False
20265987,B001,BROU,0.29390941265483306,B001,BROU,0.27804485076340707,False
20265988,B001,BROU,0.3319650265849847,B001,BROU,0.3496262087495835,False
20265989,B001,BROU,0.3176468771390154,B001,BROU,0.32222324500647676,False
20265990,B001,BROU,0.3090357506845462,B001,BROU,0.2789600022914798,False
20265991,B001,BROU,0.335609359491308,B001,BROU,0.32201625411460244,False
20265992,B001,BROU,0.3057292626144079,B001,BROU,0.2651282934755024,False
20265993,B001,BROU,0.29544860606834655,B001,BROU,0.2754495525684974,False
20265994,B001,BROU,0.30102402857484123,B001,BROU,0.3190880309177157,False
20265995,B001,BROU,0.315873358074076,B001,BROU,0.29986955671983345,False
20265996,B001,BROU,0.31138827760347765,B001,BROU,0.2925330648655154,False
20265997,B001,BROU,0.3002185750485735,B001,BROU,0.32477124217551956,False
20265998,B001,BROU,0.27962424852264167,B001,BROU,0.25176127074735455,False
20265999,B001,BROU,0.29430776950617177,B001,BROU,0.29853903542524357,False
20266000,B001,BROU,0.29908904266592967,B001,BROU,0.2865983790048762,False
20266001,B001,BROU,0.28533141576134696,B001,BROU,0.2865953032674694,False
20266002,B001,BROU,0.2794388400670746,B001,BROU,0.29885209215663006,False
20266003,B001,BROU,0.2861058585424025,B001,BROU,0.2985641023379261,False
20266004,B001,BROU,0.2870267904113032,B001,BROU,0.27384731866030065,False
20266005,B001,BROU,0.31769353542655854,B001,BROU,0.3240069656517662,False
20266006,B001,BROU,0.3129112214156251,B001,BROU,0.32054501994431583,False
20266007,B001,BROU,0.29875515682078085,B001,BROU,0.3006535444652859,False
20266008,B001,BROU,0.3173039081145013,B001,BROU,0.29715525627951017,False
20266009,B001,BROU,0.2908937361121723,B001,BROU,0.2513046764531523,False
20266010,B001,BROU,0.28933107082432297,B001,BROU,0.26549989853787986,False
20266011,B001,BROU,0.3190535893812486,B001,BROU,0.30120388734486203,False
20266012,B001,BROU,0.31181621194161546,B001,BROU,0.2968541902318231,False
20266013,B001,BROU,0.29610176951902994,B001,BROU,0.2940935358717306,False
20266014,B001,BROU,0.3015337402884768,B001,BROU,0.30223570843484415,False
20266015,B001,BROU,0.3155399976665146,B001,BROU,0.3131598087307737,False
20266016,B001,BROU,0.2793316030745061,B001,BROU,0.3113440260644741,False
20266017,B001,BROU,0.35987870758887186,B001,BROU,0.2984816141028224,False
20266018,B001,BROU,0.2793743520885546,B001,BROU,0.24257418459565372,False
20266019,B001,BROU,0.30323803565697205,B001,BROU,0.27277816361652724,False
20266020,B001,BROU,0.30660617491450715,B001,BROU,0.2854829655316962,False
20266021,B001,BROU,0.3070476932561781,B001,BROU,0.2933250060466821,False
20266022,B001,BROU,0.32721356604053203,B001,BROU,0.28466980559749827,False
20266023,B001,BROU,0.30976957133067756,B001,BROU,0.2954368590975387,False
20266024,B001,BROU,0.30383327351487355,B001,BROU,0.31747464462216207,False
20266025,B001,BROU,0.29739853299372904,B001,BROU,0.3168536305400314,False
20266026,B001,BROU,0.33454695246177824,B001,BROU,0.30934714552936204,False
20266027,B001,BROU,0.28345441406976796,B001,BROU,0.27278654168669236,False
20266028,B001,BROU,0.3129054357614298,B001,BROU,0.31199237489146187,False
20266029,B001,BROU,0.3015391213170892,B001,BROU,0.32656552536018835,False
20266030,B001,BROU,0.2825628761738693,B001,BROU,0.26681214767266803,False
20266031,B001,BROU,0.29436331099473007,B001,BROU,0.314155315652696,False
20266032,B001,BROU,0.3466008123033615,B001,BROU,0.30983947727589334,False
20266033,B001,BROU,0.29317545585696186,B007,Santander Uruguay,0.18441312983582614,True
20266034,B001,BROU,0.2855384491015397,B001,BROU,0.3076201768189687,False
20266035,B001,BROU,0.2990334814060483,B001,BROU,0.2960184224723074,False
20266036,B001,BROU,0.29154572115164884,B001,BROU,0.3018853720735084,False
20266037,B001,BROU,0.3048750840086466,B001,BROU,0.2964143851221587,False
20266038,B001,BROU,0.2996776730154034,B001,BROU,0.3415473637605848,False
20266039,B001,BROU,0.2997664913198312,B001,BROU,0.2810821276988171,False
20266040,B001,BROU,0.3230346117338714,B001,BROU,0.34309564507500784,False
20266041,B001,BROU,0.31992901384714695,B001,BROU,0.193121537428989,False
20266042,B001,BROU,0.33682144924837293,B001,BROU,0.3235539742166438,False
20266043,B001,BROU,0.30235615355700257,B001,BROU,0.27195372666994244,False
20266044,B001,BROU,0.3108388866387526,B001,BROU,0.3182477660154494,False
20266045,B001,BROU,0.2897724028182064,B001,BROU,0.35160634183246203,False
20266046,B001,BROU,0.29744237243311644,B001,BROU,0.29891327286792513,False
20266047,B001,BROU,0.3042398682813566,B001,BROU,0.3325223779292189,False
20266048,B001,BROU,0.27958032143838674,B001,BROU,0.342918057832462,False
20266049,B001,BROU,0.28103409750499325,B001,BROU,0.2587369593982279,False
20266050,B001,BROU,0.3011412094943544,B001,BROU,0.3087273563903283,False
20266051,B001,BROU,0.30502025317865533,B001,BROU,0.31938300248122176,False
20266052,B001,BROU,0.2660393347700641,B001,BROU,0.29604631334449155,False
20266053,B001,BROU,0.3036512887657673,B001,BROU,0.31589937315220973,False
20266054,B001,BROU,0.29666084902067774,B001,BROU,0.32441437213393454,False
20266055,B001,BROU,0.30222272707191905,B001,BROU,0.3124079941738683,False
20266056,B001,BROU,0.28193095149139347,B001,BROU,0.2317461031410852,False
20266057,B001,BROU,0.30884610491702835,B001,BROU,0.28242847873408367,False
20266058,B001,BROU,0.3081762194182289,B001,BROU,0.28695627776091925,False
20266059,B001,BROU,0.32686973045726286,B001,BROU,0.3093682711334764,False
20266060,B001,BROU,0.2960087996739569,B001,BROU,0.28628772991676893,False
20266061,B001,BROU,0.3334637711494963,B001,BROU,0.3133577673750665,False
20266062,B001,BROU,0.3314044156810554,B001,BROU,0.32399525736630747,False
20266063,B001,BROU,0.29032266538364104,B001,BROU,0.3612999580955175,False
20266064,B001,BROU,0.29823363780125023,B001,BROU,0.3016490823584548,False
20266065,B001,BROU,0.3053333331832182,B001,BROU,0.3084397715652669,False
20266066,B001,BROU,0.2866188644503324,B001,BROU,0.28846909495727135,False
20266067,B001,BROU,0.3007172253978007,B001,BROU,0.3126981309740036,False
20266068,B001,BROU,0.2989548937888208,B001,BROU,0.29427205329821254,False
20266069,B001,BROU,0.299642678270644,B001,BROU,0.27048592080971806,False
20266070,B001,BROU,0.30414097039542065,B001,BROU,0.3037647297327623,False
20266071,B001,BROU,0.3296049111109691,B001,BROU,0.2973875902723137,False
20266072,B001,BROU,0.30687927532743203,B001,BROU,0.3119513623341069,False
20266073,B001,BROU,0.30336601216570275,B001,BROU,0.297232546204319,False
20266074,B001,BROU,0.2917603523320636,B001,BROU,0.2861428320351097,False
20266075,B001,BROU,0.30702434544364055,B001,BROU,0.3014509428436788,False
20266076,B001,BROU,0.2938006723694694,B001,BROU,0.29648806318175225,False
20266077,B001,BROU,0.2846915118094965,B001,BROU,0.3106126270273284,False
20266078,B001,BROU,0.3027713393909262,B001,BROU,0.2755845638053299,False
20266079,B001,BROU,0.303456531121064,B001,BROU,0.3273967511647068,False
20266080,B001,BROU,0.3258624526497853,B001,BROU,0.2540112338472955,False
20266081,B001,BROU,0.29713841677540337,B001,BROU,0.30496106849102733,False
20266082,B001,BROU,0.30061494982695536,B001,BROU,0.2898799681664561,False
20266083,B001,BROU,0.31350799046790806,B001,BROU,0.3067855738392694,False
20266084,B001,BROU,0.29919383657187315,B001,BROU,0.30591285389513184,False
20266085,B001,BROU,0.31021864709933467,B001,BROU,0.27490349079041254,False
20266086,B001,BROU,0.28708048400075437,B001,BROU,0.28753116834442527,False
20266087,B001,BROU,0.3236053840961863,B001,BROU,0.30188944648497956,False
20266088,B001,BROU,0.3096282352795318,B001,BROU,0.32356410912944045,False
20266089,B001,BROU,0.2775651936562686,B001,BROU,0.2907935297118034,False
20266090,B001,BROU,0.2941855002508808,B001,BROU,0.27417164937241373,False
20266091,B001,BROU,0.2855176771821233,B001,BROU,0.30323573550371286,False
20266092,B001,BROU,0.3137631203846389,B001,BROU,0.30022572499673816,False
20266093,B001,BROU,0.30919770292347537,B001,BROU,0.3135922381779171,False
20266094,B001,BROU,0.2685786033063606,B001,BROU,0.2810625228300613,False
20266095,B001,BROU,0.2904432474008831,B001,BROU,0.2804018014346801,False
20266096,B001,BROU,0.31138645280363964,B001,BROU,0.32446463699832434,False
20266097,B001,BROU,0.2910551959283577,B001,BROU,0.28301385594842354,False
20266098,B001,BROU,0.27938342623304113,B001,BROU,0.29359377504343936,False
20266099,B001,BROU,0.3016372598387912,B001,BROU,0.3213166730551901,False
20266100,B001,BROU,0.28168701751226244,B001,BROU,0.22664792766204853,False
20266101,B001,BROU,0.3230717836834297,B001,BROU,0.32335981114389006,False
20266102,B001,BROU,0.3065140634834715,B001,BROU,0.31230204078902596,False
20266103,B001,BROU,0.3043424723783482,B001,BROU,0.256552761840625,False
20266104,B001,BROU,0.2781532604544673,B001,BROU,0.25165339784571067,False
20266105,B001,BROU,0.3078037445281258,B001,BROU,0.31486118147712855,False
20266106,B001,BROU,0.28501354554919955,B001,BROU,0.276686466964456,False
20266107,B001,BROU,0.31671093083998536,B001,BROU,0.36008800530978147,False
20266108,B001,BROU,0.312474593467429,B001,BROU,0.30410091441665904,False
20266109,B001,BROU,0.29669381808025214,B001,BROU,0.2949654536734157,False
20266110,B001,BROU,0.3343230794652224,B001,BROU,0.3254333474655283,False
20266111,B001,BROU,0.3167426920930987,B001,BROU,0.30106714534205514,False
20266112,B001,BROU,0.3152403274598839,B001,BROU,0.3184055555928199,False
20266113,B001,BROU,0.31175267220747266,B001,BROU,0.2966237660755042,False
20266114,B001,BROU,0.3190782474669768,B001,BROU,0.32173936879221254,False
20266115,B001,BROU,0.281178366839025,B001,BROU,0.29524502938590214,False
20266116,B001,BROU,0.30744923814329866,B001,BROU,0.3187308964082367,False
20266117,B001,BROU,0.2870780594720937,B001,BROU,0.2744315540795695,False
20266118,B001,BROU,0.2849086161892608,B001,BROU,0.31508512560564433,False
20266119,B001,BROU,0.3027224452232533,B001,BROU,0.3284463283754151,False
20266120,B001,BROU,0.27764689142790966,B001,BROU,0.28047453761440183,False
20266121,B001,BROU,0.28338350619262415,B001,BROU,0.288543008436165,False
20266122,B001,BROU,0.2937227121806389,B001,BROU,0.3018567461545492,False
20266123,B001,BROU,0.2893678396469652,B001,BROU,0.25455565041570233,False
20266124,B001,BROU,0.2784370389794649,B001,BROU,0.27183218910909346,False
20266125,B001,BROU,0.2822687148473988,B001,BROU,0.29859858705329106,False
20266126,B001,BROU,0.31080531480297646,B001,BROU,0.3309651312670527,False
20266127,B001,BROU,0.2850738594594292,B001,BROU,0.28800873586406844,False
20266128,B001,BROU,0.2956788899040483,B001,BROU,0.3220597712544109,False
20266129,B001,BROU,0.2979682411039945,B001,BROU,0.29977541038133587,False
20266130,B001,BROU,0.31881818702647613,B001,BROU,0.19801393497089606,False
20266131,B001,BROU,0.3049232801617652,B001,BROU,0.3305052660069103,False
20266132,B001,BROU,0.32489661766173117,B001,BROU,0.32544097236653446,False
20266133,B001,BROU,0.29489197324196065,B001,BROU,0.2879521047961485,False
20266134,B001,BROU,0.2921034013056638,B001,BROU,0.31531359871958997,False
20266135,B001,BROU,0.2954285185335553,B001,BROU,0.30310773051241635,False
20266136,B001,BROU,0.3261514339815445,B001,BROU,0.3285412833325877,False
20266137,B001,BROU,0.3042730971992051,B001,BROU,0.2948969569615175,False
20266138,B001,BROU,0.30257487113679626,B001,BROU,0.31032202050931573,False
20266139,B001,BROU,0.31343703552329694,B001,BROU,0.2971515987327625,False
20266140,B001,BROU,0.3157894510346143,B001,BROU,0.32247349465253256,False
20266141,B001,BROU,0.3069268868851959,B001,BROU,0.2986251103420567,False
20266142,B001,BROU,0.2873640546249517,B001,BROU,0.28134951492437466,False
20266143,B001,BROU,0.29060409489489014,B001,BROU,0.3091831091090985,False
20266144,B001,BROU,0.30839612529024785,B001,BROU,0.2732198179695438,False
20266145,B001,BROU,0.3010565900082055,B001,BROU,0.3108929049917868,False
20266146,B001,BROU,0.2993250612111446,B001,BROU,0.2399688923363956,False
20266147,B001,BROU,0.3235650781954474,B001,BROU,0.327785085338235,False
20266148,B001,BROU,0.2792203056954241,B001,BROU,0.29637781557350057,False
20266149,B001,BROU,0.3017102704180158,B001,BROU,0.3039889095690168,False
20266150,B001,BROU,0.29765999280914673,B001,BROU,0.2782894872242997,False
20266151,B001,BROU,0.3315087021857568,B001,BROU,0.29446226197313863,False
20266152,B001,BROU,0.2942787342572596,B001,BROU,0.30175150529973177,False
20266153,B001,BROU,0.3157571724307867,B001,BROU,0.30384469946003784,False
20266154,B001,BROU,0.2890537930678086,B001,BROU,0.3237103224642541,False
20266155,B001,BROU,0.30984880801102277,B001,BROU,0.3187642681238316,False
20266156,B001,BROU,0.3106870232608755,B001,BROU,0.2928016682993423,False
20266157,B001,BROU,0.3078707265725047,B001,BROU,0.2901636895603697,False
20266158,B001,BROU,0.29993667033811633,B001,BROU,0.3006786519374022,False
20266159,B001,BROU,0.2825526466858994,B001,BROU,0.19291527363990696,False
20266160,B001,BROU,0.3253379045245106,B001,BROU,0.3594058950339389,False
20266161,B001,BROU,0.29321819237280444,B001,BROU,0.3027446502342652,False
20266162,B001,BROU,0.3296423071602782,B001,BROU,0.4421543472843509,False
20266163,B001,BROU,0.28517553134360657,B001,BROU,0.2943483050528152,False
20266164,B001,BROU,0.34452207717332006,B001,BROU,0.3348069134176221,False
20266165,B001,BROU,0.2912102257591778,B001,BROU,0.27361104781867507,False
20266166,B001,BROU,0.33123386622730017,B001,BROU,0.32818141247183596,False
20266167,B001,BROU,0.28502316117190735,B001,BROU,0.25322687661477844,False
20266168,B001,BROU,0.30364206334579324,B001,BROU,0.32303245774298295,False
20266169,B001,BROU,0.30336669976691194,B001,BROU,0.34114041552587354,False
20266170,B001,BROU,0.30865458657513234,B001,BROU,0.3367567508077214,False
20266171,B001,BROU,0.295179187677883,B001,BROU,0.29515762132386286,False
20266172,B001,BROU,0.2805915852979113,B001,BROU,0.2922928996471499,False
20266173,B001,BROU,0.3305806949739548,B001,BROU,0.3373609946043124,False
20266174,B001,BROU,0.31964593902814187,B001,BROU,0.3281703009848986,False
20266175,B001,BROU,0.29342301834222634,B001,BROU,0.27954945093892314,False
20266176,B001,BROU,0.29406341197644786,B001,BROU,0.28662534554686075,False
20266177,B001,BROU,0.29047456403934896,B001,BROU,0.29315912562979834,False
20266178,B001,BROU,0.2727243116398914,B001,BROU,0.27108754678669494,False
20266179,B001,BROU,0.3116517225859665,B001,BROU,0.32103152168799715,False
20266180,B001,BROU,0.28081772635543467,B001,BROU,0.2985240467733357,False
20266181,B001,BROU,0.31376503335401373,B001,BROU,0.33096981671384873,False
20266182,B001,BROU,0.30193538388752095,B001,BROU,0.2808329059170041,False
20266183,B001,BROU,0.3086652242154496,B001,BROU,0.30308913257425757,False
20266184,B001,BROU,0.2784563252738143,B001,BROU,0.2772870909674745,False
20266185,B001,BROU,0.2800152773415363,B001,BROU,0.2869554436737077,False
20266186,B001,BROU,0.27720286042953146,B001,BROU,0.27985234622271654,False
20266187,B001,BROU,0.3267955539390476,B001,BROU,0.3088228135228542,False
20266188,B001,BROU,0.2923406281956125,B001,BROU,0.2905877818157988,False
20266189,B001,BROU,0.30741097793488353,B001,BROU,0.2970164222765269,False
20266190,B001,BROU,0.2924919122987878,B001,BROU,0.2889528333497485,False
20266191,B001,BROU,0.2846336375927672,B001,BROU,0.21112667471592256,False
20266192,B001,BROU,0.33553861009968056,B001,BROU,0.3112550480527331,False
20266193,B001,BROU,0.30544510029699123,B001,BROU,0.3210428866271251,False
20266194,B001,BROU,0.3002907291749125,B001,BROU,0.3232035656747834,False
20266195,B001,BROU,0.29304276454148126,B001,BROU,0.288917352553616,False
20266196,B001,BROU,0.2785345239467486,B001,BROU,0.2448466152043558,False
20266197,B001,BROU,0.31420501699467385,B001,BROU,0.30969846380737415,False
20266198,B001,BROU,0.2903954582957276,B001,BROU,0.27969684882388296,False
20266199,B001,BROU,0.2919616585544186,B001,BROU,0.2929452112831991,False
20266200,B001,BROU,0.3037089711719797,B001,BROU,0.31779132424351897,False
20266201,B001,BROU,0.26787559294685154,B001,BROU,0.2529074439060375,False
20266202,B001,BROU,0.2992058606429003,B001,BROU,0.2974869928545918,False
20266203,B001,BROU,0.31146099569937247,B001,BROU,0.33328274100019245,False
20266204,B001,BROU,0.29938718759309535,B001,BROU,0.3065822301527252,False
20266205,B001,BROU,0.2874534461003149,B001,BROU,0.28202370158605156,False
20266206,B001,BROU,0.2817111323939336,B001,BROU,0.307116135541952,False
20266207,B001,BROU,0.2988294329013979,B001,BROU,0.3098461802435104,False
20266208,B001,BROU,0.3100787289537209,B001,BROU,0.28247883793733936,False
20266209,B001,BROU,0.29122869635225185,B001,BROU,0.3183635337865528,False
20266210,B001,BROU,0.2991753411598158,B001,BROU,0.2979149741691277,False
20266211,B001,BROU,0.2947575160262658,B001,BROU,0.31457885457051976,False
20266212,B001,BROU,0.2944848288349282,B001,BROU,0.29927317914444634,False
20266213,B001,BROU,0.2928936670393455,B001,BROU,0.35186490523810526,False
20266214,B001,BROU,0.2836733979491954,B001,BROU,0.27864915861470246,False
20266215,B001,BROU,0.29757102874284236,B001,BROU,0.35839722046173267,False
20266216,B001,BROU,0.29961557201042005,B001,BROU,0.2686244121064435,False
20266217,B001,BROU,0.29972469723101564,B001,BROU,0.3125990324098995,False
20266218,B001,BROU,0.3201915100248869,B001,BROU,0.2877859348259461,False
20266219,B001,BROU,0.3257244604730537,B001,BROU,0.36322794485093557,False
20266220,B001,BROU,0.3271502244685594,B001,BROU,0.3123211834910439,False
20266221,B001,BROU,0.2979260857831211,B001,BROU,0.28345335883539147,False
20266222,B001,BROU,0.31155796899555144,B001,BROU,0.324478026935366,False
20266223,B001,BROU,0.2968710283000201,B001,BROU,0.292773098719994,False
20266224,B001,BROU,0.2989475803586345,B001,BROU,0.23834868372903362,False
20266225,B001,BROU,0.27903121501789696,B001,BROU,0.2528718829804173,False
20266226,B001,BROU,0.2908759380343697,B007,Santander Uruguay,0.24941421471848843,True
20266227,B001,BROU,0.3252602054934237,B001,BROU,0.279151752985066,False
20266228,B001,BROU,0.3327726779457293,B001,BROU,0.3027439766829717,False
20266229,B001,BROU,0.28788624245364003,B001,BROU,0.2820876884686857,False
20266230,B001,BROU,0.2934480901394645,B001,BROU,0.27641961566780204,False
20266231,B001,BROU,0.31396792123472406,B001,BROU,0.33110209837708526,False
20266232,B001,BROU,0.30075419498886397,B001,BROU,0.30695517618494,False
20266233,B001,BROU,0.30587507271457237,B001,BROU,0.28053321760968425,False
