customer_id,agent_type,region,sector,resilience_score,vulnerability_score,resilience_band
C0009098,HOUSEHOLD,CENTER,HOUSEHOLD,0.56052943,0.43947057,MEDIUM
C0009099,HOUSEHOLD,CENTER,HOUSEHOLD,0.5147812,0.4852188,MEDIUM
C0009100,HOUSEHOLD,CENTER,HOUSEHOLD,0.53228778,0.46771222,MEDIUM
C0009101,HOUSEHOLD,CENTER,HOUSEHOLD,0.48285013,0.51714987,MEDIUM
C0009102,HOUSEHOLD,CENTER,HOUSEHOLD,0.52313812,0.47686188,MEDIUM
C0009103,HOUSEHOLD,CENTER,HOUSEHOLD,0.4178608,0.5821392,LOW
C0009104,BUSINESS,CENTER,SME_GENERAL,0.25494632,0.74505368,VERY_LOW
C0009105,HOUSEHOLD,CENTER,HOUSEHOLD,0.43699544,0.56300456,LOW
C0009106,HOUSEHOLD,CENTER,HOUSEHOLD,0.64285214,0.35714786,HIGH
C0009107,HOUSEHOLD,CENTER,HOUSEHOLD,0.70624842,0.29375158,HIGH
C0009108,HOUSEHOLD,CENTER,HOUSEHOLD,0.38584284,0.61415716,LOW
C0009109,HOUSEHOLD,CENTER,HOUSEHOLD,0.5905963,0.4094037,MEDIUM
C0009110,HOUSEHOLD,CENTER,HOUSEHOLD,0.32967067,0.67032933,LOW
C0009111,HOUSEHOLD,CENTER,HOUSEHOLD,0.57735211,0.42264789,MEDIUM
C0009112,HOUSEHOLD,CENTER,HOUSEHOLD,0.44139474,0.55860526,LOW
C0009113,BUSINESS,CENTER,SME_GENERAL,0.43184567,0.56815433,LOW
C0009114,HOUSEHOLD,CENTER,HOUSEHOLD,0.55511814,0.44488186,MEDIUM
C0009115,HOUSEHOLD,CENTER,HOUSEHOLD,0.56543249,0.43456751,MEDIUM
C0009116,HOUSEHOLD,CENTER,HOUSEHOLD,0.51668122,0.48331878,MEDIUM
C0009117,HOUSEHOLD,CENTER,HOUSEHOLD,0.4937945,0.5062055,MEDIUM
C0009118,HOUSEHOLD,CENTER,HOUSEHOLD,0.33841992,0.66158008,LOW
C0009119,BUSINESS,CENTER,SME_GENERAL,0.22365924,0.77634076,VERY_LOW
C0009120,HOUSEHOLD,CENTER,HOUSEHOLD,0.51054769,0.48945231,MEDIUM
C0009121,BUSINESS,CENTER,SME_GENERAL,0.46470047,0.53529953,MEDIUM
C0009122,HOUSEHOLD,CENTER,HOUSEHOLD,0.34425196,0.65574804,LOW
C0009123,HOUSEHOLD,CENTER,HOUSEHOLD,0.55193591,0.44806409,MEDIUM
C0009124,HOUSEHOLD,CENTER,HOUSEHOLD,0.47911502,0.52088498,MEDIUM
C0009125,HOUSEHOLD,CENTER,HOUSEHOLD,0.56512462,0.43487538,MEDIUM
C0009126,HOUSEHOLD,CENTER,HOUSEHOLD,0.45044961,0.54955039,MEDIUM
C0009127,HOUSEHOLD,CENTER,HOUSEHOLD,0.65641353,0.34358647,HIGH
C0009128,HOUSEHOLD,CENTER,HOUSEHOLD,0.39626843,0.60373157,LOW
C0009129,HOUSEHOLD,CENTER,HOUSEHOLD,0.54537409,0.45462591,MEDIUM
C0009130,HOUSEHOLD,CENTER,HOUSEHOLD,0.77672742,0.22327258,VERY_HIGH
C0009131,HOUSEHOLD,CENTER,HOUSEHOLD,0.56963336,0.43036664,MEDIUM
C0009132,BUSINESS,CENTER,SME_GENERAL,0.3663101,0.6336899,LOW
C0009133,HOUSEHOLD,CENTER,HOUSEHOLD,0.33331605,0.66668395,LOW
C0009134,HOUSEHOLD,CENTER,HOUSEHOLD,0.72513323,0.27486677,HIGH
C0009135,BUSINESS,CENTER,SME_GENERAL,0.23670086,0.76329914,VERY_LOW
C0009136,HOUSEHOLD,CENTER,HOUSEHOLD,0.37712681,0.62287319,LOW
C0009137,HOUSEHOLD,CENTER,HOUSEHOLD,0.59306776,0.40693224,MEDIUM
C0009138,HOUSEHOLD,CENTER,HOUSEHOLD,0.42308439,0.57691561,LOW
C0009139,BUSINESS,CENTER,SME_GENERAL,0.74013114,0.25986886,HIGH
C0009140,HOUSEHOLD,CENTER,HOUSEHOLD,0.3619699,0.6380301,LOW
C0009141,HOUSEHOLD,CENTER,HOUSEHOLD,0.58268307,0.41731693,MEDIUM
C0009142,HOUSEHOLD,CENTER,HOUSEHOLD,0.6611348,0.3388652,HIGH
C0009143,HOUSEHOLD,CENTER,HOUSEHOLD,0.27395944,0.72604056,VERY_LOW
C0009144,HOUSEHOLD,CENTER,HOUSEHOLD,0.48642177,0.51357823,MEDIUM
C0009145,HOUSEHOLD,CENTER,HOUSEHOLD,0.27062946,0.72937054,VERY_LOW
C0009146,HOUSEHOLD,CENTER,HOUSEHOLD,0.4158839,0.5841161,LOW
C0009147,HOUSEHOLD,CENTER,HOUSEHOLD,0.4952787,0.5047213,MEDIUM
C0009148,HOUSEHOLD,CENTER,HOUSEHOLD,0.63484867,0.36515133,HIGH
C0009149,HOUSEHOLD,CENTER,HOUSEHOLD,0.50616141,0.49383859,MEDIUM
C0009150,HOUSEHOLD,CENTER,HOUSEHOLD,0.34274623,0.65725377,LOW
C0009151,HOUSEHOLD,CENTER,HOUSEHOLD,0.58946586,0.41053414,MEDIUM
C0009152,HOUSEHOLD,CENTER,HOUSEHOLD,0.51177594,0.48822406,MEDIUM
C0009153,HOUSEHOLD,CENTER,HOUSEHOLD,0.77468247,0.22531753,VERY_HIGH
C0009154,HOUSEHOLD,CENTER,HOUSEHOLD,0.53986973,0.46013027,MEDIUM
C0009155,HOUSEHOLD,CENTER,HOUSEHOLD,0.5877954,0.4122046,MEDIUM
C0009156,HOUSEHOLD,CENTER,HOUSEHOLD,0.56601468,0.43398532,MEDIUM
C0009157,HOUSEHOLD,CENTER,HOUSEHOLD,0.29675838,0.70324162,VERY_LOW
C0009158,HOUSEHOLD,CENTER,HOUSEHOLD,0.61416288,0.38583712,HIGH
C0009159,HOUSEHOLD,CENTER,HOUSEHOLD,0.4711483,0.5288517,MEDIUM
C0009160,HOUSEHOLD,CENTER,HOUSEHOLD,0.68486449,0.31513551,HIGH
C0009161,HOUSEHOLD,CENTER,HOUSEHOLD,0.58241671,0.41758329,MEDIUM
C0009162,HOUSEHOLD,CENTER,HOUSEHOLD,0.49680314,0.50319686,MEDIUM
C0009163,HOUSEHOLD,CENTER,HOUSEHOLD,0.47374385,0.52625615,MEDIUM
C0009164,HOUSEHOLD,CENTER,HOUSEHOLD,0.41546011,0.58453989,LOW
C0009165,HOUSEHOLD,CENTER,HOUSEHOLD,0.62990085,0.37009915,HIGH
C0009166,HOUSEHOLD,CENTER,HOUSEHOLD,0.75692951,0.24307049,VERY_HIGH
C0009167,HOUSEHOLD,CENTER,HOUSEHOLD,0.34427969,0.65572031,LOW
C0009168,HOUSEHOLD,CENTER,HOUSEHOLD,0.73955877,0.26044123,HIGH
C0009169,HOUSEHOLD,CENTER,HOUSEHOLD,0.5648509,0.4351491,MEDIUM
C0009170,HOUSEHOLD,CENTER,HOUSEHOLD,0.7106193,0.2893807,HIGH
C0009171,HOUSEHOLD,CENTER,HOUSEHOLD,0.55156546,0.44843454,MEDIUM
C0009172,HOUSEHOLD,CENTER,HOUSEHOLD,0.6034132,0.3965868,HIGH
C0009173,HOUSEHOLD,CENTER,HOUSEHOLD,0.32179886,0.67820114,LOW
C0009174,HOUSEHOLD,CENTER,HOUSEHOLD,0.47578788,0.52421212,MEDIUM
C0009175,HOUSEHOLD,CENTER,HOUSEHOLD,0.52722424,0.47277576,MEDIUM
C0009176,HOUSEHOLD,CENTER,HOUSEHOLD,0.60946327,0.39053673,HIGH
C0009177,HOUSEHOLD,CENTER,HOUSEHOLD,0.37185311,0.62814689,LOW
C0009178,HOUSEHOLD,CENTER,HOUSEHOLD,0.57130129,0.42869871,MEDIUM
C0009179,HOUSEHOLD,CENTER,HOUSEHOLD,0.3999012,0.6000988,LOW
C0009180,HOUSEHOLD,CENTER,HOUSEHOLD,0.44558687,0.55441313,LOW
C0009181,HOUSEHOLD,CENTER,HOUSEHOLD,0.48397038,0.51602962,MEDIUM
C0009182,HOUSEHOLD,CENTER,HOUSEHOLD,0.66166771,0.33833229,HIGH
C0009183,BUSINESS,CENTER,SME_GENERAL,0.40168683,0.59831317,LOW
C0009184,HOUSEHOLD,CENTER,HOUSEHOLD,0.7156236,0.2843764,HIGH
C0009185,HOUSEHOLD,CENTER,HOUSEHOLD,0.52430168,0.47569832,MEDIUM
C0009186,HOUSEHOLD,CENTER,HOUSEHOLD,0.63690284,0.36309716,HIGH
C0009187,HOUSEHOLD,CENTER,HOUSEHOLD,0.58091794,0.41908206,MEDIUM
C0009188,HOUSEHOLD,CENTER,HOUSEHOLD,0.32811637,0.67188363,LOW
C0009189,HOUSEHOLD,CENTER,HOUSEHOLD,0.52137086,0.47862914,MEDIUM
C0009190,BUSINESS,CENTER,SME_GENERAL,0.49403939,0.50596061,MEDIUM
C0009191,HOUSEHOLD,CENTER,HOUSEHOLD,0.66973608,0.33026392,HIGH
C0009192,HOUSEHOLD,CENTER,HOUSEHOLD,0.41187805,0.58812195,LOW
C0009193,HOUSEHOLD,CENTER,HOUSEHOLD,0.46982353,0.53017647,MEDIUM
C0009194,HOUSEHOLD,CENTER,HOUSEHOLD,0.54654829,0.45345171,MEDIUM
C0009195,HOUSEHOLD,CENTER,HOUSEHOLD,0.44147964,0.55852036,LOW
C0009196,HOUSEHOLD,CENTER,HOUSEHOLD,0.45889501,0.54110499,MEDIUM
C0009197,HOUSEHOLD,CENTER,HOUSEHOLD,0.42775266,0.57224734,LOW
C0009198,HOUSEHOLD,CENTER,HOUSEHOLD,0.73812086,0.26187914,HIGH
C0009199,HOUSEHOLD,CENTER,HOUSEHOLD,0.55041623,0.44958377,MEDIUM
C0009200,HOUSEHOLD,CENTER,HOUSEHOLD,0.3462798,0.6537202,LOW
C0009201,HOUSEHOLD,CENTER,HOUSEHOLD,0.3812822,0.6187178,LOW
C0009202,HOUSEHOLD,CENTER,HOUSEHOLD,0.46433191,0.53566809,MEDIUM
C0009203,HOUSEHOLD,CENTER,HOUSEHOLD,0.34141836,0.65858164,LOW
C0009204,HOUSEHOLD,CENTER,HOUSEHOLD,0.21728531,0.78271469,VERY_LOW
C0009205,HOUSEHOLD,CENTER,HOUSEHOLD,0.13113953,0.86886047,VERY_LOW
C0009206,BUSINESS,CENTER,SME_GENERAL,0.39380088,0.60619912,LOW
C0009207,HOUSEHOLD,CENTER,HOUSEHOLD,0.49976109,0.50023891,MEDIUM
C0009208,HOUSEHOLD,CENTER,HOUSEHOLD,0.65611077,0.34388923,HIGH
C0009209,HOUSEHOLD,CENTER,HOUSEHOLD,0.6031144,0.3968856,HIGH
C0009210,BUSINESS,CENTER,SME_GENERAL,0.31368576,0.68631424,LOW
C0009211,HOUSEHOLD,CENTER,HOUSEHOLD,0.57759252,0.42240748,MEDIUM
C0009212,HOUSEHOLD,CENTER,HOUSEHOLD,0.51324571,0.48675429,MEDIUM
C0009213,HOUSEHOLD,CENTER,HOUSEHOLD,0.43466773,0.56533227,LOW
C0009214,HOUSEHOLD,CENTER,HOUSEHOLD,0.5017004,0.4982996,MEDIUM
C0009215,BUSINESS,CENTER,SME_GENERAL,0.3217112,0.6782888,LOW
C0009216,HOUSEHOLD,CENTER,HOUSEHOLD,0.66055744,0.33944256,HIGH
C0009217,HOUSEHOLD,CENTER,HOUSEHOLD,0.37516728,0.62483272,LOW
C0009218,HOUSEHOLD,CENTER,HOUSEHOLD,0.58256713,0.41743287,MEDIUM
C0009219,HOUSEHOLD,CENTER,HOUSEHOLD,0.18712192,0.81287808,VERY_LOW
C0009220,HOUSEHOLD,CENTER,HOUSEHOLD,0.51983319,0.48016681,MEDIUM
C0009221,HOUSEHOLD,CENTER,HOUSEHOLD,0.38385779,0.61614221,LOW
C0009222,HOUSEHOLD,CENTER,HOUSEHOLD,0.62160178,0.37839822,HIGH
C0009223,HOUSEHOLD,CENTER,HOUSEHOLD,0.46762054,0.53237946,MEDIUM
C0009224,HOUSEHOLD,CENTER,HOUSEHOLD,0.32695127,0.67304873,LOW
C0009225,HOUSEHOLD,CENTER,HOUSEHOLD,0.41887723,0.58112277,LOW
C0009226,HOUSEHOLD,CENTER,HOUSEHOLD,0.58082813,0.41917187,MEDIUM
C0009227,HOUSEHOLD,CENTER,HOUSEHOLD,0.6032722,0.3967278,HIGH
C0009228,HOUSEHOLD,CENTER,HOUSEHOLD,0.47655471,0.52344529,MEDIUM
C0009229,HOUSEHOLD,CENTER,HOUSEHOLD,0.43367837,0.56632163,LOW
C0009230,HOUSEHOLD,CENTER,HOUSEHOLD,0.54063403,0.45936597,MEDIUM
C0009231,HOUSEHOLD,CENTER,HOUSEHOLD,0.28484643,0.71515357,VERY_LOW
C0009232,HOUSEHOLD,CENTER,HOUSEHOLD,0.44548522,0.55451478,LOW
C0009233,HOUSEHOLD,CENTER,HOUSEHOLD,0.64827555,0.35172445,HIGH
C0009234,HOUSEHOLD,CENTER,HOUSEHOLD,0.64382294,0.35617706,HIGH
C0009235,HOUSEHOLD,CENTER,HOUSEHOLD,0.55348397,0.44651603,MEDIUM
C0009236,HOUSEHOLD,CENTER,HOUSEHOLD,0.32612743,0.67387257,LOW
C0009237,HOUSEHOLD,CENTER,HOUSEHOLD,0.3577187,0.6422813,LOW
C0009238,HOUSEHOLD,CENTER,HOUSEHOLD,0.77591517,0.22408483,VERY_HIGH
C0009239,HOUSEHOLD,CENTER,HOUSEHOLD,0.32402487,0.67597513,LOW
C0009240,BUSINESS,CENTER,SME_GENERAL,0.24763029,0.75236971,VERY_LOW
C0009241,HOUSEHOLD,CENTER,HOUSEHOLD,0.51965991,0.48034009,MEDIUM
C0009242,HOUSEHOLD,CENTER,HOUSEHOLD,0.49468969,0.50531031,MEDIUM
C0009243,HOUSEHOLD,CENTER,HOUSEHOLD,0.62183286,0.37816714,HIGH
C0009244,HOUSEHOLD,CENTER,HOUSEHOLD,0.73312726,0.26687274,HIGH
C0009245,HOUSEHOLD,CENTER,HOUSEHOLD,0.51194143,0.48805857,MEDIUM
C0009246,HOUSEHOLD,CENTER,HOUSEHOLD,0.55907696,0.44092304,MEDIUM
C0009247,HOUSEHOLD,CENTER,HOUSEHOLD,0.42344564,0.57655436,LOW
C0009248,HOUSEHOLD,CENTER,HOUSEHOLD,0.42308904,0.57691096,LOW
C0009249,HOUSEHOLD,CENTER,HOUSEHOLD,0.48806838,0.51193162,MEDIUM
C0009250,HOUSEHOLD,CENTER,HOUSEHOLD,0.58683739,0.41316261,MEDIUM
C0009251,HOUSEHOLD,CENTER,HOUSEHOLD,0.72122699,0.27877301,HIGH
C0009252,HOUSEHOLD,CENTER,HOUSEHOLD,0.53623209,0.46376791,MEDIUM
C0009253,BUSINESS,CENTER,SME_GENERAL,0.38502259,0.61497741,LOW
C0009254,HOUSEHOLD,CENTER,HOUSEHOLD,0.39712212,0.60287788,LOW
C0009255,BUSINESS,CENTER,SME_GENERAL,0.21382644,0.78617356,VERY_LOW
C0009256,HOUSEHOLD,CENTER,HOUSEHOLD,0.36070594,0.63929406,LOW
C0009257,HOUSEHOLD,CENTER,HOUSEHOLD,0.59266426,0.40733574,MEDIUM
C0009258,HOUSEHOLD,CENTER,HOUSEHOLD,0.56098592,0.43901408,MEDIUM
C0009259,HOUSEHOLD,CENTER,HOUSEHOLD,0.43327727,0.56672273,LOW
C0009260,HOUSEHOLD,CENTER,HOUSEHOLD,0.50449697,0.49550303,MEDIUM
C0009261,HOUSEHOLD,CENTER,HOUSEHOLD,0.5116363,0.4883637,MEDIUM
C0009262,HOUSEHOLD,CENTER,HOUSEHOLD,0.39021882,0.60978118,LOW
C0009263,HOUSEHOLD,CENTER,HOUSEHOLD,0.56759507,0.43240493,MEDIUM
C0009264,HOUSEHOLD,CENTER,HOUSEHOLD,0.73738064,0.26261936,HIGH
C0009265,HOUSEHOLD,CENTER,HOUSEHOLD,0.39587159,0.60412841,LOW
C0009266,HOUSEHOLD,CENTER,HOUSEHOLD,0.47426791,0.52573209,MEDIUM
C0009267,HOUSEHOLD,CENTER,HOUSEHOLD,0.4814124,0.5185876,MEDIUM
C0009268,HOUSEHOLD,CENTER,HOUSEHOLD,0.63286061,0.36713939,HIGH
C0009269,HOUSEHOLD,CENTER,HOUSEHOLD,0.27705577,0.72294423,VERY_LOW
C0009270,HOUSEHOLD,CENTER,HOUSEHOLD,0.64576986,0.35423014,HIGH
C0009271,HOUSEHOLD,CENTER,HOUSEHOLD,0.27831782,0.72168218,VERY_LOW
C0009272,HOUSEHOLD,CENTER,HOUSEHOLD,0.70532917,0.29467083,HIGH
C0009273,HOUSEHOLD,CENTER,HOUSEHOLD,0.39382851,0.60617149,LOW
C0009274,HOUSEHOLD,CENTER,HOUSEHOLD,0.63784304,0.36215696,HIGH
C0009275,HOUSEHOLD,CENTER,HOUSEHOLD,0.43808903,0.56191097,LOW
C0009276,BUSINESS,CENTER,SME_GENERAL,0.31883673,0.68116327,LOW
C0009277,HOUSEHOLD,CENTER,HOUSEHOLD,0.33415997,0.66584003,LOW
C0009278,HOUSEHOLD,CENTER,HOUSEHOLD,0.63582255,0.36417745,HIGH
C0009279,HOUSEHOLD,CENTER,HOUSEHOLD,0.6485984,0.3514016,HIGH
C0009280,HOUSEHOLD,CENTER,HOUSEHOLD,0.41206256,0.58793744,LOW
C0009281,HOUSEHOLD,CENTER,HOUSEHOLD,0.60066237,0.39933763,HIGH
C0009282,HOUSEHOLD,CENTER,HOUSEHOLD,0.61669147,0.38330853,HIGH
C0009283,HOUSEHOLD,CENTER,HOUSEHOLD,0.39491606,0.60508394,LOW
C0009284,HOUSEHOLD,CENTER,HOUSEHOLD,0.66603657,0.33396343,HIGH
C0009285,HOUSEHOLD,CENTER,HOUSEHOLD,0.57942778,0.42057222,MEDIUM
C0009286,HOUSEHOLD,CENTER,HOUSEHOLD,0.5490712,0.4509288,MEDIUM
C0009287,HOUSEHOLD,CENTER,HOUSEHOLD,0.32315616,0.67684384,LOW
C0009288,HOUSEHOLD,CENTER,HOUSEHOLD,0.49676902,0.50323098,MEDIUM
C0009289,BUSINESS,CENTER,SME_GENERAL,0.32796012,0.67203988,LOW
C0009290,HOUSEHOLD,CENTER,HOUSEHOLD,0.4136931,0.5863069,LOW
C0009291,HOUSEHOLD,CENTER,HOUSEHOLD,0.80409306,0.19590694,VERY_HIGH
C0009292,HOUSEHOLD,CENTER,HOUSEHOLD,0.50777502,0.49222498,MEDIUM
C0009293,HOUSEHOLD,CENTER,HOUSEHOLD,0.38692228,0.61307772,LOW
C0009294,HOUSEHOLD,CENTER,HOUSEHOLD,0.74654185,0.25345815,HIGH
C0009295,HOUSEHOLD,CENTER,HOUSEHOLD,0.56556823,0.43443177,MEDIUM
C0009296,HOUSEHOLD,CENTER,HOUSEHOLD,0.27883552,0.72116448,VERY_LOW
C0009297,HOUSEHOLD,CENTER,HOUSEHOLD,0.4483044,0.5516956,LOW
C0009298,HOUSEHOLD,CENTER,HOUSEHOLD,0.37829475,0.62170525,LOW
C0009299,HOUSEHOLD,CENTER,HOUSEHOLD,0.41855217,0.58144783,LOW
C0009300,HOUSEHOLD,CENTER,HOUSEHOLD,0.52685892,0.47314108,MEDIUM
C0009301,HOUSEHOLD,CENTER,HOUSEHOLD,0.60736886,0.39263114,HIGH
C0009302,HOUSEHOLD,CENTER,HOUSEHOLD,0.50958964,0.49041036,MEDIUM
C0009303,BUSINESS,CENTER,SME_GENERAL,0.3875734,0.6124266,LOW
C0009304,HOUSEHOLD,CENTER,HOUSEHOLD,0.3455745,0.6544255,LOW
C0009305,HOUSEHOLD,CENTER,HOUSEHOLD,0.47932273,0.52067727,MEDIUM
C0009306,BUSINESS,CENTER,SME_GENERAL,0.43876608,0.56123392,LOW
C0009307,HOUSEHOLD,CENTER,HOUSEHOLD,0.6987059,0.3012941,HIGH
C0009308,HOUSEHOLD,CENTER,HOUSEHOLD,0.50308926,0.49691074,MEDIUM
C0009309,HOUSEHOLD,CENTER,HOUSEHOLD,0.56164413,0.43835587,MEDIUM
C0009310,HOUSEHOLD,CENTER,HOUSEHOLD,0.61108715,0.38891285,HIGH
C0009311,HOUSEHOLD,CENTER,HOUSEHOLD,0.51642045,0.48357955,MEDIUM
C0009312,HOUSEHOLD,CENTER,HOUSEHOLD,0.65746864,0.34253136,HIGH
C0009313,HOUSEHOLD,CENTER,HOUSEHOLD,0.66220569,0.33779431,HIGH
C0009314,HOUSEHOLD,CENTER,HOUSEHOLD,0.55140359,0.44859641,MEDIUM
C0009315,HOUSEHOLD,CENTER,HOUSEHOLD,0.51081748,0.48918252,MEDIUM
C0009316,HOUSEHOLD,CENTER,HOUSEHOLD,0.51982346,0.48017654,MEDIUM
C0009317,HOUSEHOLD,CENTER,HOUSEHOLD,0.52758757,0.47241243,MEDIUM
C0009318,HOUSEHOLD,CENTER,HOUSEHOLD,0.31971128,0.68028872,LOW
C0009319,HOUSEHOLD,CENTER,HOUSEHOLD,0.50699115,0.49300885,MEDIUM
C0009320,HOUSEHOLD,CENTER,HOUSEHOLD,0.54486492,0.45513508,MEDIUM
C0009321,HOUSEHOLD,CENTER,HOUSEHOLD,0.49692739,0.50307261,MEDIUM
C0009322,HOUSEHOLD,CENTER,HOUSEHOLD,0.39538882,0.60461118,LOW
C0009323,HOUSEHOLD,CENTER,HOUSEHOLD,0.31373838,0.68626162,LOW
C0009324,BUSINESS,CENTER,SME_GENERAL,0.41427892,0.58572108,LOW
C0009325,HOUSEHOLD,CENTER,HOUSEHOLD,0.5130879,0.4869121,MEDIUM
C0009326,HOUSEHOLD,CENTER,HOUSEHOLD,0.70506935,0.29493065,HIGH
C0009327,BUSINESS,CENTER,SME_GENERAL,0.52675596,0.47324404,MEDIUM
C0009328,HOUSEHOLD,CENTER,HOUSEHOLD,0.46874289,0.53125711,MEDIUM
C0009329,HOUSEHOLD,CENTER,HOUSEHOLD,0.41886972,0.58113028,LOW
C0009330,HOUSEHOLD,CENTER,HOUSEHOLD,0.66780438,0.33219562,HIGH
C0009331,HOUSEHOLD,CENTER,HOUSEHOLD,0.46332565,0.53667435,MEDIUM
C0009332,HOUSEHOLD,CENTER,HOUSEHOLD,0.46208602,0.53791398,MEDIUM
C0009333,HOUSEHOLD,CENTER,HOUSEHOLD,0.28140919,0.71859081,VERY_LOW
C0009334,HOUSEHOLD,CENTER,HOUSEHOLD,0.56154891,0.43845109,MEDIUM
C0009335,HOUSEHOLD,CENTER,HOUSEHOLD,0.30724791,0.69275209,LOW
C0009336,HOUSEHOLD,CENTER,HOUSEHOLD,0.43162162,0.56837838,LOW
C0009337,HOUSEHOLD,CENTER,HOUSEHOLD,0.35078348,0.64921652,LOW
C0009338,HOUSEHOLD,CENTER,HOUSEHOLD,0.65791333,0.34208667,HIGH
C0009339,HOUSEHOLD,CENTER,HOUSEHOLD,0.63388386,0.36611614,HIGH
C0009340,HOUSEHOLD,CENTER,HOUSEHOLD,0.53199903,0.46800097,MEDIUM
C0009341,HOUSEHOLD,CENTER,HOUSEHOLD,0.68616593,0.31383407,HIGH
C0009342,HOUSEHOLD,CENTER,HOUSEHOLD,0.66349712,0.33650288,HIGH
C0009343,HOUSEHOLD,CENTER,HOUSEHOLD,0.6465259,0.3534741,HIGH
C0009344,HOUSEHOLD,CENTER,HOUSEHOLD,0.62523197,0.37476803,HIGH
C0009345,BUSINESS,CENTER,SME_GENERAL,0.20839507,0.79160493,VERY_LOW
C0009346,HOUSEHOLD,CENTER,HOUSEHOLD,0.63141304,0.36858696,HIGH
C0009347,BUSINESS,CENTER,SME_GENERAL,0.40280279,0.59719721,LOW
C0009348,HOUSEHOLD,CENTER,HOUSEHOLD,0.43130042,0.56869958,LOW
C0009349,HOUSEHOLD,CENTER,HOUSEHOLD,0.73402527,0.26597473,HIGH
C0009350,HOUSEHOLD,CENTER,HOUSEHOLD,0.52101293,0.47898707,MEDIUM
C0009351,HOUSEHOLD,CENTER,HOUSEHOLD,0.44841808,0.55158192,LOW
C0009352,HOUSEHOLD,CENTER,HOUSEHOLD,0.58594456,0.41405544,MEDIUM
C0009353,HOUSEHOLD,CENTER,HOUSEHOLD,0.19642546,0.80357454,VERY_LOW
C0009354,HOUSEHOLD,CENTER,HOUSEHOLD,0.62240266,0.37759734,HIGH
C0009355,HOUSEHOLD,CENTER,HOUSEHOLD,0.56459742,0.43540258,MEDIUM
C0009356,HOUSEHOLD,CENTER,HOUSEHOLD,0.32121428,0.67878572,LOW
C0009357,HOUSEHOLD,CENTER,HOUSEHOLD,0.60054766,0.39945234,HIGH
C0009358,BUSINESS,CENTER,SME_GENERAL,0.19468592,0.80531408,VERY_LOW
C0009359,HOUSEHOLD,CENTER,HOUSEHOLD,0.73976036,0.26023964,HIGH
C0009360,HOUSEHOLD,CENTER,HOUSEHOLD,0.32446144,0.67553856,LOW
C0009361,HOUSEHOLD,CENTER,HOUSEHOLD,0.48107569,0.51892431,MEDIUM
C0009362,HOUSEHOLD,CENTER,HOUSEHOLD,0.37260336,0.62739664,LOW
C0009363,HOUSEHOLD,CENTER,HOUSEHOLD,0.41768719,0.58231281,LOW
C0009364,BUSINESS,CENTER,SME_GENERAL,0.54946538,0.45053462,MEDIUM
C0009365,HOUSEHOLD,CENTER,HOUSEHOLD,0.65684724,0.34315276,HIGH
C0009366,HOUSEHOLD,CENTER,HOUSEHOLD,0.87831802,0.12168198,VERY_HIGH
C0009367,HOUSEHOLD,CENTER,HOUSEHOLD,0.4694457,0.5305543,MEDIUM
C0009368,HOUSEHOLD,CENTER,HOUSEHOLD,0.60594279,0.39405721,HIGH
C0009369,HOUSEHOLD,CENTER,HOUSEHOLD,0.49268288,0.50731712,MEDIUM
C0009370,HOUSEHOLD,CENTER,HOUSEHOLD,0.44158327,0.55841673,LOW
C0009371,HOUSEHOLD,CENTER,HOUSEHOLD,0.53354095,0.46645905,MEDIUM
C0009372,HOUSEHOLD,CENTER,HOUSEHOLD,0.59537927,0.40462073,MEDIUM
C0009373,HOUSEHOLD,CENTER,HOUSEHOLD,0.47169169,0.52830831,MEDIUM
C0009374,BUSINESS,CENTER,SME_GENERAL,0.26651541,0.73348459,VERY_LOW
C0009375,HOUSEHOLD,CENTER,HOUSEHOLD,0.3795027,0.6204973,LOW
C0009376,HOUSEHOLD,CENTER,HOUSEHOLD,0.51316679,0.48683321,MEDIUM
C0009377,HOUSEHOLD,CENTER,HOUSEHOLD,0.39053498,0.60946502,LOW
C0009378,HOUSEHOLD,CENTER,HOUSEHOLD,0.73997486,0.26002514,HIGH
C0009379,HOUSEHOLD,CENTER,HOUSEHOLD,0.40232944,0.59767056,LOW
C0009380,HOUSEHOLD,CENTER,HOUSEHOLD,0.78323249,0.21676751,VERY_HIGH
C0009381,HOUSEHOLD,CENTER,HOUSEHOLD,0.35860469,0.64139531,LOW
C0009382,HOUSEHOLD,CENTER,HOUSEHOLD,0.50026082,0.49973918,MEDIUM
C0009383,HOUSEHOLD,CENTER,HOUSEHOLD,0.25948279,0.74051721,VERY_LOW
C0009384,HOUSEHOLD,CENTER,HOUSEHOLD,0.47418924,0.52581076,MEDIUM
C0009385,HOUSEHOLD,CENTER,HOUSEHOLD,0.45184648,0.54815352,MEDIUM
C0009386,HOUSEHOLD,CENTER,HOUSEHOLD,0.48559635,0.51440365,MEDIUM
C0009387,HOUSEHOLD,CENTER,HOUSEHOLD,0.58178855,0.41821145,MEDIUM
C0009388,HOUSEHOLD,CENTER,HOUSEHOLD,0.64702312,0.35297688,HIGH
C0009389,HOUSEHOLD,CENTER,HOUSEHOLD,0.56784771,0.43215229,MEDIUM
C0009390,HOUSEHOLD,CENTER,HOUSEHOLD,0.56000047,0.43999953,MEDIUM
C0009391,HOUSEHOLD,CENTER,HOUSEHOLD,0.35498259,0.64501741,LOW
