internal_transfer_id,transaction_datetime,currency,amount,sender_account_id,receiver_account_id,sender_transaction_id,receiver_transaction_id
IT0000007892,2023-11-04 15:11:09,UYU,51928.17,A0008325,A0001309,T0000078377,T0000078376
IT0000007893,2023-11-04 15:34:27,UYU,8142.63,A0012359,A0012656,T0000078381,T0000078382
IT0000007894,2023-11-04 16:50:21,USD,283.78,A0006612,A0002835,T0000078388,T0000078387
IT0000007895,2023-11-04 18:09:36,UYU,4578.67,A0003888,A0012361,T0000078396,T0000078397
IT0000007896,2023-11-04 21:15:08,UYU,3592.19,A0014274,A0012359,T0000078414,T0000078413
IT0000007897,2023-11-04 23:09:48,UYU,16792.35,A0012173,A0007767,T0000078420,T0000078419
IT0000007898,2023-11-04 23:25:13,UYU,2112.04,A0011890,A0013469,T0000078421,T0000078422
IT0000007899,2023-11-05 05:45:17,UYU,34662.09,A0009797,A0007205,T0000078429,T0000078428
IT0000007900,2023-11-05 09:39:26,UYU,18700.37,A0007740,A0011354,T0000078439,T0000078440
IT0000007901,2023-11-05 12:36:39,UYU,9424.13,A0011094,A0012171,T0000078448,T0000078449
IT0000007902,2023-11-05 14:54:29,UYU,2466.21,A0005367,A0012627,T0000078455,T0000078456
IT0000007903,2023-11-05 14:57:03,UYU,16404.39,A0000509,A0005367,T0000078458,T0000078459
IT0000007904,2023-11-06 10:26:47,UYU,3602.2,A0016173,A0011464,T0000078498,T0000078497
IT0000007905,2023-11-06 11:42:09,UYU,1452.6,A0013869,A0001885,T0000078504,T0000078503
IT0000007906,2023-11-06 12:39:55,UYU,963.46,A0011464,A0011809,T0000078510,T0000078511
IT0000007907,2023-11-06 13:05:23,UYU,8352.24,A0016173,A0008326,T0000078518,T0000078517
IT0000007908,2023-11-06 20:17:56,UYU,10195.95,A0003389,A0014300,T0000078551,T0000078552
IT0000007909,2023-11-06 23:36:59,UYU,13649.69,A0008004,A0007885,T0000078557,T0000078556
IT0000007910,2023-11-07 07:16:23,UYU,26291.54,A0014492,A0006611,T0000078567,T0000078566
IT0000007911,2023-11-07 12:04:02,UYU,12757.15,A0013701,A0015996,T0000078584,T0000078585
IT0000007912,2023-11-07 12:04:17,UYU,2083.37,A0007763,A0007189,T0000078587,T0000078586
IT0000007913,2023-11-07 12:26:31,UYU,14783.58,A0010278,A0001885,T0000078591,T0000078590
IT0000007914,2023-11-07 13:32:41,UYU,14178.96,A0003888,A0015605,T0000078594,T0000078595
IT0000007915,2023-11-07 14:00:45,UYU,6934.54,A0001337,A0008634,T0000078598,T0000078599
IT0000007916,2023-11-07 15:53:06,USD,36777.37,A0014954,A0002481,T0000078609,T0000078608
IT0000007917,2023-11-07 16:43:41,UYU,35550.73,A0015110,A0005087,T0000078619,T0000078618
IT0000007918,2023-11-07 17:03:23,UYU,2699.76,A0008666,A0013971,T0000078623,T0000078624
IT0000007919,2023-11-08 11:52:09,UYU,27.83,A0011888,A0015352,T0000078653,T0000078654
IT0000007920,2023-11-08 11:56:34,USD,1074.47,A0005086,A0001732,T0000078656,T0000078655
IT0000007921,2023-11-08 13:43:39,UYU,4254.07,A0015996,A0015110,T0000078669,T0000078668
IT0000007922,2023-11-08 14:18:44,UYU,171830.33,A0014492,A0012107,T0000078675,T0000078674
IT0000007923,2023-11-08 14:57:19,USD,150.56,A0002628,A0011466,T0000078683,T0000078684
IT0000007924,2023-11-08 23:11:35,USD,1296.63,A0014604,A0005086,T0000078723,T0000078722
IT0000007925,2023-11-09 05:47:05,UYU,2483.31,A0012627,A0000325,T0000078731,T0000078730
IT0000007926,2023-11-09 09:53:27,UYU,2036.28,A0012361,A0015605,T0000078737,T0000078738
IT0000007927,2023-11-09 12:18:32,UYU,146753.91,A0002755,A0012627,T0000078749,T0000078750
IT0000007928,2023-11-09 14:01:41,UYU,1728.14,A0013777,A0013338,T0000078757,T0000078756
IT0000007929,2023-11-09 14:21:53,UYU,27277.4,A0013297,A0013869,T0000078761,T0000078762
IT0000007930,2023-11-09 15:23:18,UYU,7126.29,A0008325,A0010381,T0000078766,T0000078767
IT0000007931,2023-11-09 15:39:00,UYU,8672.98,A0003388,A0007740,T0000078770,T0000078771
IT0000007932,2023-11-10 10:07:27,UYU,20590.88,A0009797,A0005367,T0000078820,T0000078819
IT0000007933,2023-11-10 10:12:44,UYU,4890.51,A0014802,A0008372,T0000078822,T0000078821
IT0000007934,2023-11-10 11:48:58,UYU,22931.39,A0016254,A0014165,T0000078836,T0000078835
IT0000007935,2023-11-10 12:50:23,UYU,286.46,A0011808,A0003888,T0000078842,T0000078841
IT0000007936,2023-11-10 14:18:19,USD,218.1,A0004186,A0015130,T0000078856,T0000078857
IT0000007937,2023-11-10 14:36:14,UYU,18290.58,A0015605,A0003781,T0000078863,T0000078862
IT0000007938,2023-11-10 15:29:54,UYU,19094.92,A0014411,A0004157,T0000078875,T0000078874
IT0000007939,2023-11-10 15:36:46,UYU,4177.13,A0014401,A0014794,T0000078877,T0000078878
IT0000007940,2023-11-10 16:20:42,UYU,7129.16,A0012718,A0011888,T0000078887,T0000078886
IT0000007941,2023-11-10 16:33:16,UYU,18503.37,A0011718,A0008004,T0000078890,T0000078889
IT0000007942,2023-11-11 05:34:25,UYU,1590.96,A0013360,A0013870,T0000078912,T0000078913
IT0000007943,2023-11-11 13:30:19,UYU,56902.46,A0014300,A0005087,T0000078925,T0000078924
IT0000007944,2023-11-11 22:22:12,UYU,7202.89,A0008554,A0013731,T0000078961,T0000078962
IT0000007945,2023-11-11 22:35:37,UYU,4761.37,A0011888,A0000509,T0000078964,T0000078963
IT0000007946,2023-11-12 12:16:54,UYU,12415.38,A0006928,A0008331,T0000078987,T0000078988
IT0000007947,2023-11-12 13:06:09,UYU,15025.75,A0001921,A0008372,T0000078990,T0000078991
IT0000007948,2023-11-12 14:36:20,UYU,7533.42,A0000100,A0014088,T0000079002,T0000079003
IT0000007949,2023-11-12 16:24:23,UYU,5404.02,A0013869,A0001337,T0000079011,T0000079010
IT0000007950,2023-11-12 17:07:59,UYU,12622.86,A0013869,A0008281,T0000079017,T0000079016
IT0000007951,2023-11-12 18:31:19,UYU,4353.3,A0014989,A0011868,T0000079028,T0000079027
IT0000007952,2023-11-12 20:16:08,USD,103.38,A0002089,A0007914,T0000079030,T0000079031
IT0000007953,2023-11-12 21:14:34,UYU,3016.55,A0013297,A0012107,T0000079034,T0000079033
IT0000007954,2023-11-13 10:31:03,UYU,4724.14,A0011888,A0011095,T0000079050,T0000079049
IT0000007955,2023-11-13 10:33:51,UYU,13210.91,A0010278,A0000819,T0000079052,T0000079051
IT0000007956,2023-11-13 11:56:39,UYU,2454.51,A0009610,A0003388,T0000079063,T0000079062
IT0000007957,2023-11-13 14:40:02,UYU,3494.95,A0013269,A0015110,T0000079077,T0000079078
IT0000007958,2023-11-13 15:30:47,UYU,1480.13,A0014401,A0001309,T0000079082,T0000079081
IT0000007959,2023-11-13 17:31:24,UYU,1606.69,A0013864,A0010278,T0000079093,T0000079092
IT0000007960,2023-11-13 17:52:46,UYU,13787.13,A0009609,A0015093,T0000079097,T0000079098
IT0000007961,2023-11-13 17:57:40,UYU,22339.29,A0012107,A0009949,T0000079100,T0000079099
IT0000007962,2023-11-13 18:02:55,UYU,1855.34,A0015708,A0013517,T0000079103,T0000079102
IT0000007963,2023-11-13 20:29:32,UYU,13031.12,A0005367,A0011095,T0000079114,T0000079115
IT0000007964,2023-11-13 22:11:54,UYU,2471.24,A0015110,A0008666,T0000079121,T0000079120
IT0000007965,2023-11-13 23:13:46,UYU,51779.76,A0005285,A0007885,T0000079123,T0000079124
IT0000007966,2023-11-14 05:23:31,USD,1213.36,A0002676,A0014604,T0000079128,T0000079129
IT0000007967,2023-11-14 08:41:55,UYU,27737.64,A0000995,A0013971,T0000079137,T0000079138
IT0000007968,2023-11-14 09:07:20,UYU,487.3,A0001885,A0015288,T0000079139,T0000079140
IT0000007969,2023-11-14 14:50:13,USD,210.37,A0007739,A0002481,T0000079158,T0000079157
IT0000007970,2023-11-14 14:51:26,UYU,16557.45,A0013297,A0014411,T0000079159,T0000079160
IT0000007971,2023-11-14 16:17:58,UYU,13113.64,A0007745,A0000100,T0000079166,T0000079165
IT0000007972,2023-11-14 16:37:29,UYU,18894.28,A0013864,A0003781,T0000079169,T0000079168
IT0000007973,2023-11-14 20:14:20,UYU,1200.87,A0012639,A0015605,T0000079182,T0000079183
IT0000007974,2023-11-14 22:13:10,UYU,4211.08,A0015110,A0008281,T0000079190,T0000079189
IT0000007975,2023-11-14 22:49:53,UYU,1147.89,A0003888,A0000509,T0000079192,T0000079191
IT0000007976,2023-11-15 09:18:21,UYU,1194.23,A0012897,A0009985,T0000079202,T0000079201
IT0000007977,2023-11-15 10:08:09,UYU,33773.07,A0000807,A0016127,T0000079206,T0000079207
IT0000007978,2023-11-15 10:52:16,UYU,12760.8,A0015989,A0001885,T0000079212,T0000079211
IT0000007979,2023-11-15 11:05:23,UYU,18966.03,A0001337,A0008666,T0000079215,T0000079216
IT0000007980,2023-11-15 11:37:52,UYU,5651.84,A0016101,A0005820,T0000079219,T0000079218
IT0000007981,2023-11-15 13:55:12,UYU,2754.68,A0006928,A0005367,T0000079234,T0000079233
IT0000007982,2023-11-15 14:07:10,UYU,183.06,A0010259,A0014300,T0000079235,T0000079236
IT0000007983,2023-11-15 14:31:35,UYU,10774.13,A0007744,A0005284,T0000079240,T0000079239
IT0000007984,2023-11-15 17:12:47,UYU,26561.45,A0012639,A0013701,T0000079253,T0000079254
IT0000007985,2023-11-15 19:49:08,UYU,16716.81,A0014138,A0005087,T0000079267,T0000079266
IT0000007986,2023-11-15 20:29:39,UYU,8435.82,A0013731,A0000509,T0000079273,T0000079272
IT0000007987,2023-11-16 11:41:48,UYU,34601.77,A0003389,A0007633,T0000079296,T0000079297
IT0000007988,2023-11-16 12:36:29,UYU,4009.86,A0003888,A0014401,T0000079302,T0000079303
IT0000007989,2023-11-16 12:46:25,UYU,6802.74,A0014088,A0015989,T0000079305,T0000079306
IT0000007990,2023-11-16 14:34:32,UYU,129481.3,A0001885,A0002675,T0000079318,T0000079319
IT0000007991,2023-11-16 17:48:30,USD,22.03,A0013348,A0008249,T0000079338,T0000079337
IT0000007992,2023-11-16 18:00:54,UYU,9386.46,A0005950,A0007205,T0000079340,T0000079341
IT0000007993,2023-11-16 18:52:33,UYU,15495.87,A0014896,A0014138,T0000079346,T0000079345
IT0000007994,2023-11-16 20:40:23,UYU,9665.94,A0012897,A0013529,T0000079353,T0000079354
IT0000007995,2023-11-16 23:35:43,UYU,10309.97,A0000807,A0013731,T0000079359,T0000079360
IT0000007996,2023-11-17 09:00:14,UYU,20765.32,A0013338,A0007745,T0000079368,T0000079367
IT0000007997,2023-11-17 09:20:07,UYU,655.41,A0013360,A0015352,T0000079369,T0000079370
IT0000007998,2023-11-17 09:40:22,UYU,10674.79,A0014300,A0000819,T0000079374,T0000079373
IT0000007999,2023-11-17 10:45:55,UYU,3150.28,A0014020,A0011718,T0000079383,T0000079382
IT0000008000,2023-11-17 11:17:35,UYU,8349.81,A0010278,A0013777,T0000079388,T0000079389
IT0000008001,2023-11-17 11:40:14,USD,1432.63,A0004186,A0015723,T0000079394,T0000079395
IT0000008002,2023-11-17 12:20:05,UYU,5429.35,A0011808,A0014138,T0000079406,T0000079407
IT0000008003,2023-11-17 12:26:25,UYU,9079.45,A0008005,A0000509,T0000079410,T0000079409
IT0000008004,2023-11-17 14:11:51,UYU,10114.15,A0013869,A0014896,T0000079421,T0000079422
IT0000008005,2023-11-17 14:44:48,UYU,7313.6,A0011561,A0015996,T0000079427,T0000079428
IT0000008006,2023-11-17 19:51:13,USD,85.13,A0008370,A0014604,T0000079456,T0000079457
IT0000008007,2023-11-17 21:45:06,UYU,12058.11,A0007744,A0016173,T0000079460,T0000079461
IT0000008008,2023-11-17 21:49:22,UYU,4510.6,A0014802,A0000819,T0000079463,T0000079462
IT0000008009,2023-11-18 06:26:47,UYU,8234.45,A0013529,A0013360,T0000079468,T0000079467
IT0000008010,2023-11-18 09:22:45,UYU,3105.57,A0012718,A0014300,T0000079474,T0000079475
IT0000008011,2023-11-18 14:11:40,UYU,5492.8,A0014088,A0016127,T0000079483,T0000079484
IT0000008012,2023-11-18 14:20:12,UYU,5250.77,A0009795,A0012359,T0000079485,T0000079486
IT0000008013,2023-11-18 14:49:28,UYU,26288.69,A0005284,A0011868,T0000079490,T0000079491
IT0000008014,2023-11-18 16:05:44,UYU,2669.4,A0004156,A0008281,T0000079498,T0000079499
IT0000008015,2023-11-18 17:33:24,UYU,3311.47,A0007769,A0013529,T0000079503,T0000079504
IT0000008016,2023-11-18 19:09:57,UYU,10833.37,A0007633,A0012359,T0000079507,T0000079508
IT0000008017,2023-11-18 20:33:13,UYU,4234.64,A0001309,A0009609,T0000079512,T0000079513
IT0000008018,2023-11-18 23:32:10,UYU,23929.62,A0012359,A0009797,T0000079522,T0000079521
IT0000008019,2023-11-19 15:35:29,UYU,1752.94,A0008665,A0014989,T0000079546,T0000079547
IT0000008020,2023-11-19 16:18:03,UYU,7272.14,A0011094,A0006928,T0000079557,T0000079556
IT0000008021,2023-11-19 18:00:50,UYU,29527.87,A0000995,A0014401,T0000079561,T0000079562
IT0000008022,2023-11-19 19:12:29,UYU,14382.92,A0003388,A0007884,T0000079568,T0000079569
IT0000008023,2023-11-19 19:54:34,UYU,7214.87,A0009609,A0012359,T0000079572,T0000079573
IT0000008024,2023-11-20 14:44:07,USD,727.6,A0015130,A0010279,T0000079600,T0000079599
IT0000008025,2023-11-21 09:07:32,UYU,11490.46,A0011465,A0013338,T0000079651,T0000079652
IT0000008026,2023-11-21 10:44:32,USD,6531.3,A0015130,A0002676,T0000079661,T0000079660
IT0000008027,2023-11-21 17:55:50,USD,316.99,A0011558,A0011466,T0000079703,T0000079702
IT0000008028,2023-11-21 19:38:26,UYU,41638.17,A0007885,A0005790,T0000079715,T0000079714
IT0000008029,2023-11-21 21:18:23,USD,191.69,A0001887,A0002628,T0000079718,T0000079719
IT0000008030,2023-11-22 05:13:06,UYU,22467.83,A0010259,A0001485,T0000079728,T0000079727
IT0000008031,2023-11-22 10:18:16,UYU,5974.07,A0005284,A0000325,T0000079736,T0000079735
IT0000008032,2023-11-22 10:51:50,UYU,8941.91,A0007912,A0012656,T0000079737,T0000079738
IT0000008033,2023-11-22 13:23:02,UYU,5357.0,A0012676,A0015601,T0000079750,T0000079751
IT0000008034,2023-11-22 15:19:53,UYU,18880.17,A0012826,A0007884,T0000079773,T0000079772
IT0000008035,2023-11-22 19:27:42,UYU,10423.59,A0014802,A0013269,T0000079794,T0000079793
IT0000008036,2023-11-22 19:58:46,UYU,13602.84,A0011808,A0009797,T0000079797,T0000079796
IT0000008037,2023-11-23 12:41:49,USD,219.96,A0002346,A0011552,T0000079827,T0000079828
IT0000008038,2023-11-23 14:34:47,UYU,1181.58,A0012627,A0014401,T0000079839,T0000079840
IT0000008039,2023-11-23 15:44:11,UYU,110.76,A0014989,A0013517,T0000079850,T0000079849
IT0000008040,2023-11-24 07:39:39,UYU,5457.7,A0002629,A0016254,T0000079878,T0000079879
IT0000008041,2023-11-24 10:48:54,UYU,3112.28,A0014535,A0005367,T0000079896,T0000079895
IT0000008042,2023-11-24 13:20:53,UYU,64578.02,A0009797,A0015996,T0000079912,T0000079913
IT0000008043,2023-11-24 14:03:29,UYU,339294.4,A0002675,A0013512,T0000079917,T0000079918
IT0000008044,2023-11-24 14:20:08,UYU,5805.96,A0002826,A0014794,T0000079922,T0000079923
IT0000008045,2023-11-24 14:40:49,UYU,34133.7,A0012676,A0016254,T0000079928,T0000079929
IT0000008046,2023-11-24 15:28:01,UYU,4150.21,A0000896,A0009949,T0000079940,T0000079941
IT0000008047,2023-11-24 16:13:09,UYU,5404.87,A0015093,A0010259,T0000079949,T0000079948
IT0000008048,2023-11-24 16:31:57,UYU,10574.77,A0014401,A0011718,T0000079951,T0000079950
IT0000008049,2023-11-24 16:50:35,UYU,1674.02,A0013269,A0012639,T0000079956,T0000079955
IT0000008050,2023-11-24 17:46:22,UYU,44.43,A0014300,A0015996,T0000079959,T0000079960
IT0000008051,2023-11-24 20:43:14,UYU,17771.25,A0000509,A0014771,T0000079971,T0000079972
IT0000008052,2023-11-24 20:59:28,UYU,7025.5,A0006927,A0008004,T0000079974,T0000079975
IT0000008053,2023-11-24 23:57:53,UYU,7572.15,A0007885,A0013269,T0000079980,T0000079981
IT0000008054,2023-11-25 13:46:44,UYU,512.16,A0000509,A0013517,T0000080001,T0000080002
IT0000008055,2023-11-25 14:41:22,UYU,4330.91,A0011094,A0003388,T0000080006,T0000080005
IT0000008056,2023-11-25 16:50:21,UYU,23734.85,A0008005,A0005790,T0000080019,T0000080018
IT0000008057,2023-11-25 17:03:04,UYU,46436.34,A0007884,A0013864,T0000080021,T0000080022
IT0000008058,2023-11-25 17:14:33,UYU,7986.44,A0000100,A0008554,T0000080025,T0000080026
IT0000008059,2023-11-25 20:46:47,UYU,1786.5,A0007744,A0014300,T0000080043,T0000080044
IT0000008060,2023-11-25 22:28:43,UYU,5680.26,A0007740,A0012627,T0000080047,T0000080048
IT0000008061,2023-11-26 12:01:08,UYU,17482.29,A0012171,A0012897,T0000080059,T0000080060
IT0000008062,2023-11-26 12:46:25,UYU,3742.51,A0001885,A0012359,T0000080062,T0000080063
IT0000008063,2023-11-26 13:10:44,UYU,25395.85,A0014535,A0012359,T0000080067,T0000080066
IT0000008064,2023-11-26 17:04:50,UYU,65661.93,A0007885,A0009985,T0000080086,T0000080087
IT0000008065,2023-11-26 17:39:47,UYU,16274.61,A0015605,A0013269,T0000080091,T0000080090
IT0000008066,2023-11-26 18:22:30,UYU,23281.05,A0009610,A0014535,T0000080094,T0000080095
IT0000008067,2023-11-26 23:06:44,UYU,50032.4,A0007885,A0002675,T0000080104,T0000080103
IT0000008068,2023-11-27 06:11:11,UYU,17871.33,A0010228,A0015989,T0000080111,T0000080112
IT0000008069,2023-11-27 08:44:35,UYU,22928.25,A0007763,A0000995,T0000080115,T0000080114
IT0000008070,2023-11-27 10:54:02,UYU,4241.79,A0015996,A0001921,T0000080126,T0000080125
IT0000008071,2023-11-27 13:38:56,UYU,18146.93,A0012929,A0014165,T0000080140,T0000080141
IT0000008072,2023-11-27 17:45:20,UYU,17365.79,A0012171,A0007763,T0000080168,T0000080167
IT0000008073,2023-11-27 17:57:17,UYU,2956.68,A0012786,A0000995,T0000080171,T0000080170
IT0000008074,2023-11-28 09:45:47,UYU,653.69,A0007191,A0000100,T0000080191,T0000080190
IT0000008075,2023-11-28 10:16:18,UYU,1789.97,A0013512,A0012359,T0000080197,T0000080196
IT0000008076,2023-11-28 11:20:12,UYU,5594.3,A0015110,A0008666,T0000080203,T0000080202
IT0000008077,2023-11-28 12:49:47,UYU,2574.33,A0012826,A0014853,T0000080216,T0000080217
IT0000008078,2023-11-28 15:55:58,USD,10353.72,A0002676,A0012395,T0000080232,T0000080233
IT0000008079,2023-11-28 16:54:49,UYU,26229.48,A0009610,A0000819,T0000080239,T0000080238
IT0000008080,2023-11-28 17:48:15,UYU,41027.04,A0016254,A0007884,T0000080242,T0000080241
IT0000008081,2023-11-28 18:25:05,UYU,9776.86,A0012897,A0013469,T0000080247,T0000080248
IT0000008082,2023-11-28 23:01:10,UYU,2927.49,A0001485,A0000819,T0000080259,T0000080258
IT0000008083,2023-11-29 05:06:11,UYU,14409.32,A0008325,A0012718,T0000080267,T0000080268
IT0000008084,2023-11-29 09:33:55,UYU,22633.64,A0002755,A0011868,T0000080270,T0000080271
IT0000008085,2023-11-29 11:10:41,UYU,2705.53,A0008554,A0013701,T0000080282,T0000080283
IT0000008086,2023-11-29 11:19:55,UYU,15809.58,A0014492,A0000995,T0000080287,T0000080286
IT0000008087,2023-11-29 13:18:39,UYU,11268.24,A0007740,A0000100,T0000080296,T0000080295
IT0000008088,2023-11-29 14:00:11,UYU,14710.47,A0013297,A0004157,T0000080300,T0000080299
IT0000008089,2023-11-29 15:55:35,UYU,17319.39,A0009797,A0014300,T0000080311,T0000080312
IT0000008090,2023-11-29 16:57:55,UYU,2435.54,A0008331,A0012897,T0000080317,T0000080318
IT0000008091,2023-11-30 08:00:34,UYU,12169.35,A0012627,A0000896,T0000080347,T0000080346
IT0000008092,2023-11-30 08:24:06,UYU,3837.79,A0009609,A0014165,T0000080350,T0000080351
IT0000008093,2023-11-30 15:34:12,UYU,4713.95,A0013297,A0016254,T0000080386,T0000080387
IT0000008094,2023-11-30 16:16:22,UYU,379615.74,A0002675,A0013822,T0000080393,T0000080394
IT0000008095,2023-11-30 16:22:05,UYU,28840.87,A0012929,A0000325,T0000080398,T0000080397
IT0000008096,2023-11-30 17:46:40,UYU,15995.84,A0000509,A0001921,T0000080411,T0000080412
IT0000008097,2023-11-30 18:02:56,UYU,29334.45,A0007072,A0007633,T0000080413,T0000080414
IT0000008098,2023-11-30 18:09:22,UYU,1151.92,A0009797,A0007763,T0000080418,T0000080417
IT0000008099,2023-11-30 19:29:24,UYU,9989.87,A0009797,A0015770,T0000080420,T0000080421
IT0000008100,2023-12-01 09:01:32,UYU,2719.3,A0014896,A0015110,T0000080435,T0000080436
IT0000008101,2023-12-01 09:44:33,UYU,585.79,A0015656,A0005820,T0000080444,T0000080443
IT0000008102,2023-12-01 10:54:07,UYU,4641.78,A0014802,A0015996,T0000080453,T0000080454
IT0000008103,2023-12-01 13:55:40,UYU,12227.29,A0009609,A0011889,T0000080495,T0000080496
IT0000008104,2023-12-01 14:00:01,UYU,12217.0,A0001337,A0008666,T0000080497,T0000080498
IT0000008105,2023-12-01 16:27:51,UYU,4276.96,A0007745,A0012897,T0000080530,T0000080531
IT0000008106,2023-12-01 16:31:24,UYU,28585.24,A0011868,A0011888,T0000080533,T0000080534
IT0000008107,2023-12-01 16:34:23,UYU,3098.24,A0012894,A0011354,T0000080537,T0000080536
IT0000008108,2023-12-01 17:45:41,UYU,2824.07,A0002072,A0014794,T0000080546,T0000080547
IT0000008109,2023-12-01 18:23:37,UYU,5572.41,A0014411,A0012171,T0000080556,T0000080555
IT0000008110,2023-12-02 09:17:56,UYU,17968.73,A0008331,A0015540,T0000080587,T0000080588
IT0000008111,2023-12-02 09:34:42,UYU,525.54,A0011561,A0012627,T0000080589,T0000080590
IT0000008112,2023-12-02 12:15:25,UYU,4765.07,A0009795,A0007763,T0000080605,T0000080604
IT0000008113,2023-12-02 12:18:10,UYU,17964.48,A0012826,A0012676,T0000080607,T0000080606
IT0000008114,2023-12-02 14:08:51,UYU,9571.83,A0015110,A0011888,T0000080618,T0000080617
IT0000008115,2023-12-02 15:25:58,UYU,4726.64,A0005367,A0015110,T0000080625,T0000080626
IT0000008116,2023-12-02 17:37:10,UYU,67861.98,A0007634,A0002819,T0000080643,T0000080642
IT0000008117,2023-12-02 23:17:19,UYU,19613.81,A0005790,A0002675,T0000080662,T0000080661
IT0000008118,2023-12-03 10:45:54,UYU,10468.49,A0013512,A0013360,T0000080676,T0000080675
IT0000008119,2023-12-03 12:48:16,UYU,63655.92,A0008281,A0015540,T0000080685,T0000080686
IT0000008120,2023-12-03 15:29:05,UYU,389.82,A0015540,A0013777,T0000080701,T0000080700
IT0000008121,2023-12-03 16:58:12,UYU,5446.9,A0007744,A0012171,T0000080710,T0000080711
IT0000008122,2023-12-03 17:48:00,UYU,27749.26,A0008331,A0014088,T0000080714,T0000080715
IT0000008123,2023-12-03 17:57:07,UYU,10208.68,A0001337,A0005950,T0000080716,T0000080717
IT0000008124,2023-12-03 18:27:30,USD,120.98,A0001887,A0002481,T0000080720,T0000080721
IT0000008125,2023-12-03 21:52:42,UYU,7559.88,A0015996,A0013512,T0000080736,T0000080735
IT0000008126,2023-12-04 10:01:57,UYU,31741.02,A0010278,A0005820,T0000080761,T0000080760
IT0000008127,2023-12-04 11:00:17,UYU,5898.14,A0000807,A0002826,T0000080766,T0000080767
IT0000008128,2023-12-04 13:14:17,UYU,7513.38,A0014535,A0006928,T0000080792,T0000080791
IT0000008129,2023-12-04 13:35:04,UYU,5814.41,A0012359,A0011718,T0000080796,T0000080795
IT0000008130,2023-12-04 15:45:01,UYU,4290.25,A0000807,A0011868,T0000080807,T0000080808
IT0000008131,2023-12-04 16:21:23,UYU,14314.02,A0013512,A0008554,T0000080812,T0000080811
IT0000008132,2023-12-04 16:30:53,USD,58354.84,A0002481,A0008249,T0000080813,T0000080814
IT0000008133,2023-12-04 20:07:17,UYU,19518.08,A0001337,A0007072,T0000080838,T0000080839
IT0000008134,2023-12-04 20:26:29,UYU,1924.55,A0009985,A0013864,T0000080841,T0000080842
IT0000008135,2023-12-04 22:42:14,UYU,61298.69,A0015989,A0012171,T0000080854,T0000080853
IT0000008136,2023-12-04 23:27:26,USD,872.92,A0001887,A0002630,T0000080859,T0000080860
IT0000008137,2023-12-05 07:44:46,UYU,7149.6,A0013517,A0000509,T0000080874,T0000080873
IT0000008138,2023-12-05 09:23:39,UYU,3249.46,A0012394,A0002755,T0000080880,T0000080879
IT0000008139,2023-12-05 10:27:09,UYU,5587.33,A0012786,A0011095,T0000080889,T0000080888
IT0000008140,2023-12-05 10:58:21,UYU,14082.97,A0001337,A0011808,T0000080893,T0000080894
IT0000008141,2023-12-05 11:06:52,UYU,30333.88,A0014020,A0012786,T0000080897,T0000080896
IT0000008142,2023-12-05 11:20:47,USD,29669.96,A0002481,A0003714,T0000080899,T0000080900
IT0000008143,2023-12-05 11:46:45,UYU,4228.29,A0014896,A0008554,T0000080905,T0000080904
IT0000008144,2023-12-05 14:19:44,USD,6317.1,A0002676,A0002346,T0000080924,T0000080923
IT0000008145,2023-12-05 14:25:24,UYU,1979.82,A0014138,A0002826,T0000080926,T0000080925
IT0000008146,2023-12-05 17:29:52,UYU,21343.11,A0015656,A0006927,T0000080951,T0000080950
IT0000008147,2023-12-05 17:36:28,UYU,19778.15,A0015110,A0011094,T0000080954,T0000080953
IT0000008148,2023-12-05 18:40:46,UYU,1054.52,A0006611,A0013731,T0000080957,T0000080958
IT0000008149,2023-12-05 19:26:13,UYU,12774.26,A0015093,A0005087,T0000080966,T0000080965
IT0000008150,2023-12-05 19:28:52,UYU,7178.81,A0011808,A0014165,T0000080967,T0000080968
IT0000008151,2023-12-05 19:43:10,UYU,20990.33,A0010259,A0014138,T0000080971,T0000080972
IT0000008152,2023-12-05 20:30:01,UYU,4174.89,A0008372,A0015093,T0000080975,T0000080976
IT0000008153,2023-12-05 21:39:10,USD,118.2,A0006612,A0009443,T0000080980,T0000080981
IT0000008154,2023-12-06 10:40:55,UYU,23438.3,A0007744,A0008665,T0000081003,T0000081004
IT0000008155,2023-12-06 12:40:15,UYU,289.48,A0013469,A0015352,T0000081015,T0000081016
IT0000008156,2023-12-06 14:34:49,UYU,4072.1,A0011718,A0013517,T0000081026,T0000081027
IT0000008157,2023-12-06 15:00:07,UYU,6308.37,A0013269,A0012173,T0000081029,T0000081028
IT0000008158,2023-12-06 15:01:48,UYU,10892.96,A0014300,A0000324,T0000081031,T0000081030
IT0000008159,2023-12-06 15:25:19,UYU,16438.37,A0009797,A0008004,T0000081034,T0000081033
IT0000008160,2023-12-06 17:16:28,UYU,4407.63,A0008634,A0015069,T0000081049,T0000081050
IT0000008161,2023-12-06 18:27:02,UYU,8540.98,A0009609,A0016254,T0000081054,T0000081055
IT0000008162,2023-12-06 19:11:55,UYU,13585.68,A0008331,A0001337,T0000081064,T0000081063
IT0000008163,2023-12-06 21:37:13,UYU,3524.43,A0004156,A0015069,T0000081072,T0000081073
IT0000008164,2023-12-07 12:29:43,UYU,78691.0,A0001485,A0015655,T0000081097,T0000081098
IT0000008165,2023-12-07 12:39:41,UYU,6964.87,A0014492,A0007743,T0000081102,T0000081101
